"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore_Id","RetailStore_Account_Industry","Visitor_UserType","Name","RetailStore_PrimaryContact_Description","Visitor_FullPhotoUrl","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Parent_Account_Names","CreatedById","RetailStore_Account_AccountSource","Visitor_ParentPath","RetailStore_AccountId","RetailStore_Location_Address_City","RetailStore_Location_Address_PostalCode","StatusRemarks","RetailStore_RetailStoreGroup_Description","RetailStore_Description","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","ActualVisitStartTime_YearMonthDay","RetailStore_RetailLocationGroupId","RetailStore_Location_Address_State","Visitor_Parents","RetailStore_PrimaryContact_Department","Visitor_UniqueUserName","PlannedVisitStartTime","Visitor_Name","RetailStore_Name","RetailStore_Priority","CreatedDate","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Name","Visitor_Computed_ParentID","Id","RetailStore_Account_Name","InstructionDescription","RetailStore_StoreType","RetailStore_Account_Parent_Account_NamesPath","VisitPriority","Visitor_Role_Name","OwnerId","RetailStore_PrimaryContactId","Visitor_SmallPhotoUrl","RetailStore_Location_Name","RetailStore_RetailStoreGroupName_Custom","Visitor_Username","RetailStore_PrimaryContact_Email","RetailStore_Account_Type","LastProcessedDate","RetailStore_Location_Address_Country","SystemModstamp","RetailStore_Location_Address_Name","Visitor_ManagerId","Visitor_Role_ParentRoleId","RetailStore_DeliveryMethod","RetailStore_Account_Phone","LastModifiedById","RetailStore_PrimaryContact_Phone","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Account_AnnualRevenue","RetailStore_Location_LocationLevel","PlannedVisitDuration"
"2021-04-21","005B0000007DFGKIA4","2020-03-27","0YQB0000000PDymOAG","Manufacturing","Standard","00001324",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,,"001B000001LY4pwIAD","Brighton","48116",,"Description of Dmart Location Group 1",,"Completed","2020-03-27","0YQB00000004E1AOAU","false","2020-03-27","2019-09-29","0Y2B00000004DVzKAM","MI",,,"Cindy Timmel","2020-03-27","Cindy Timmel","NTO Store - Presidio","Low","2021-04-21",,"Simona Morasca",,"0Z5B00000004SQcKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndBuIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 23","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","simona@morasca.com",,"2021-01-26","Livingston","2021-04-21","A00000002","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","419-503-2484",52,5,0,1,52
"2021-04-21","005B0000007DFGJIA4","2018-12-23","0YQB00000004E0zOAE","Finance","Standard","00001163",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rnIAD","Rockford","61109",,"Description of Dmart Location Group 5",,"Completed","2018-12-23","0YQB00000004E0zOAE","false","2018-12-23","2018-06-26","0Y2B00000004DVyKAM","IL",,,"Vince Breland","2018-12-23","Vince Breland","Alpine Nutrition - Noe Valley","Low","2021-04-21",,"Abel Maclead",,"0Z5B00000004SQdKAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC0IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 13","West","vincewest.etys9pocsgvv@cga228dev.demo","amaclead@gmail.com",,"2021-01-26","Winnebago","2021-04-21","A00000020","005B0000007DFGOIA4",,"Van",,"005B0000007GkqyIAC","631-335-3414",22,7,0,1,22
"2021-04-21","005B0000007DFGJIA4","2020-05-10","0YQB00000004E0vOAE","Food & Beverage","Standard","00001733",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Laredo","78045",,"Description of Dmart Location Group 5",,"Completed","2020-05-10","0YQB00000004E0vOAE","false","2020-05-09","2019-11-11","0Y2B00000004DVyKAM","TX",,,"Vince Breland","2020-05-09","Vince Breland","Rondel Store - Chicago Streeterville","Low","2021-04-21",,"Alisha Slusarski",,"0Z5B00000004SQeKAM","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndCDIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 8","West","vincewest.etys9pocsgvv@cga228dev.demo","alisha@slusarski.com",,"2021-01-26","Webb","2021-04-21","A00000015","005B0000007DFGOIA4",,"Van",,"005B0000007GkqyIAC","732-658-3154",75,5,0,1,75
"2021-04-21","005B0000007DFGQIA4","2020-09-20","0YQB00000004E0xOAE","Construction","Standard","00001710",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Completed","2020-09-20","0YQB00000004E0xOAE","false","2020-09-20","2020-03-24","0Y2B00000004DW0KAM","TN","00EB0000000gPdpMAE",,"Ely Fortino","2020-09-20","Ely Fortino","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta","00EB0000000gPdqMAE","0Z5B00000004SQfKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 10","South","elywest.dw9ln1exampi@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","440-780-8425",49,2,0,1,49
"2021-04-21","005B0000007DFGIIA4","2020-07-17","0YQB0000000PDylOAG","Finance","Standard","00001222",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rnIAD","Anchorage","99501",,"Description of Dmart Location Group 2",,"Completed","2020-07-17","0YQB00000004E18OAE","false","2020-07-17","2020-01-19","0Y2B00000004DVxKAM","AK","00EB0000000gPdpMAE",,"Wendy Keener","2020-07-17","Wendy Keener","NTO Store - Ferry Plaza Market","High","2021-04-21",,"Meaghan Garufi","00EB0000000gPdpMAE","0Z5B00000004SQgKAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High","Sales Manager","005B0000007GkqyIAC","003B000000HndC5IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 21","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","meaghan@hotmail.com",,"2021-01-26","Anchorage","2021-04-21","A00000004","005B0000007DFGOIA4","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","931-313-9635",73,1,0,1,73
"2021-04-21","005B0000007DFGJIA4","2019-02-17","0YQB0000000PDycOAG","Food & Beverage","Standard","00001303",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Baltimore","21224",,"Description of Dmart Location Group 5",,"Completed","2019-02-17","0YQB00000004E0qOAE","false","2019-02-17","2018-08-21","0Y2B00000004DVyKAM","MD",,,"Vince Breland","2019-02-17","Vince Breland","NTO Store - Berkeley","Medium","2021-04-21",,"Cammy Albares",,"0Z5B00000004SQhKAM","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndC3IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 3","West","vincewest.etys9pocsgvv@cga228dev.demo","calbares@gmail.com",,"2021-01-26","Baltimore City","2021-04-21","A00000010","005B0000007DFGOIA4",,"Truck",,"005B0000007GkqyIAC","956-537-6195",47,10,0,1,47
"2021-04-21","005B0000007DFGKIA4","2019-11-25","0YQB00000004E15OAE","Transportation","Standard","00001494",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD","Chicago","60632",,"Description of Dmart Location Group 1",,"Completed","2019-11-25","0YQB00000004E15OAE","false","2019-11-25","2019-05-29","0Y2B00000004DVzKAM","IL",,,"Cindy Timmel","2019-11-25","Cindy Timmel","Nutrition Stop - Elkhorn","Medium","2021-04-21",,"Willard Kolmetz",,"0Z5B00000004SQiKAM","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Low",,"005B0000007GkqyIAC","003B000000HndCBIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","Dmart Location 18","Bay Area","cindycentral.xvexzdli7eny@cga228dev.demo","willard@hotmail.com",,"2021-01-26","Cook","2021-04-21","A00000007","005B0000007DFG7IAO",,"Truck",,"005B0000007GkqyIAC","972-303-9197",48,10,0,1,48
"2021-04-21","005B0000007DFGPIA4","2020-07-01","0YQB00000004E0wOAE","Construction","Standard","00001159",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2020-07-01","0YQB00000004E0wOAE","false","2020-07-01","2020-01-03","0Y2B00000004DVzKAM","AZ","00EB0000000gPdpMAE",,"Bill Malley","2020-07-01","Bill Malley","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster","00EB0000000gPdqMAE","0Z5B00000004SQjKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High","SalesRep","005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 9","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","518-966-7987",19,5,0,1,19
"2021-04-21","005B0000007DFGMIA4","2020-08-29","0YQB0000000PDyhOAG","Manufacturing","Standard","00001556",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Los Angeles","90034",,"Description of Dmart Location Group 3",,"Completed","2020-08-29","0YQB00000004E0tOAE","false","2019-08-29","2019-03-02","0Y2B00000004DVwKAM","CA","00EB0000000gPdpMAE",,"Kasey Kippley","2020-08-29","Kasey Kippley","Rondel Store - San Francisco Central","High","2021-04-21",,"James Butt","00EB0000000gPdqMAE","0Z5B00000004SQkKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndBpIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 6","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","jbutt@gmail.com",,"2021-01-26","Los Angeles","2021-04-21","A00000013","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007DFG6IAO","504-621-8927",527112,1,0,1,72
"2021-04-21","005B0000007DFGOIA4","2020-06-18","0YQB00000004E0vOAE","Food & Beverage","Standard","00001558",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Laredo","78045",,"Description of Dmart Location Group 5",,"Completed","2020-06-18","0YQB00000004E0vOAE","false","2020-06-18","2019-12-21","0Y2B00000004DVyKAM","TX",,,"Ricky Coyier","2020-06-18","Ricky Coyier","Rondel Store - Chicago Streeterville","Low","2021-04-21",,"Alisha Slusarski",,"0Z5B00000004SQlKAM","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndCDIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","Dmart Location 8","West","rickyeast.00smg9iqf3tm@cga228dev.demo","alisha@slusarski.com",,"2021-01-26","Webb","2021-04-21","A00000015","005B0000007DFG7IAO",,"Van",,"005B0000007GkqyIAC","732-658-3154",71,5,0,1,71
"2021-04-21","005B0000007DFGPIA4","2019-04-04","0YQB00000004E0rOAE","Manufacturing","Standard","00001329",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4pwIAD","Kulpsville","19443",,"Description of Dmart Location Group 1",,"Completed","2019-04-04","0YQB00000004E0rOAE","false","2019-04-04","2018-10-06","0Y2B00000004DVzKAM","PA","00EB0000000gPdpMAE",,"Bill Malley","2019-04-04","Bill Malley","NTO Store - Alameda","Low","2021-04-21",,"Yuki Whobrey","00EB0000000gPdqMAE","0Z5B00000004SQmKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndC7IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 4","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","yuki_whobrey@aol.com",,"2021-01-26","Montgomery","2021-04-21","A00000011","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","313-288-7937",64,3,0,1,64
"2021-04-21","005B0000007DFGJIA4","2020-07-09","0YQB00000004E0zOAE","Finance","Standard","00001213",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rnIAD","Rockford","61109",,"Description of Dmart Location Group 5",,"Completed","2020-07-09","0YQB00000004E0zOAE","false","2020-07-09","2020-01-11","0Y2B00000004DVyKAM","IL",,,"Vince Breland","2020-07-09","Vince Breland","Alpine Nutrition - Noe Valley","Low","2021-04-21",,"Abel Maclead",,"0Z5B00000004SQnKAM","Fare Merchants","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","High",,"005B0000007GkqyIAC","003B000000HndC0IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 13","West","vincewest.etys9pocsgvv@cga228dev.demo","amaclead@gmail.com",,"2021-01-26","Winnebago","2021-04-21","A00000020","005B0000007DFGOIA4",,"Van",,"005B0000007DFG6IAO","631-335-3414",27,7,0,1,27
"2021-04-21","005B0000007DFGPIA4","2019-10-02","0YQB00000004E0wOAE","Construction","Standard","00001209",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","Bay Area","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Phoenix","85013",,"Description of Dmart Location Group 1",,"Completed","2019-10-02","0YQB00000004E0wOAE","false","2019-10-01","2019-04-04","0Y2B00000004DVzKAM","AZ","00EB0000000gPdpMAE",,"Bill Malley","2019-10-01","Bill Malley","Rondel Store - Chicago South Loop","Low","2021-04-21",,"Maryann Royster","00EB0000000gPdqMAE","0Z5B00000004SQoKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndCCIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","Dmart Location 9","Bay Area","billeast.cnhkgac2k0xw@cga228dev.demo","mroyster@royster.com",,"2021-01-26","Maricopa","2021-04-21","A00000016","NA","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","518-966-7987",55,5,0,1,55
"2021-04-21","005B0000007DFGMIA4","2019-08-29","0YQB00000004E12OAE","Construction","Standard","00001566",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Irving","75062",,"Description of Dmart Location Group 3",,"Completed","2019-08-29","0YQB00000004E12OAE","false","2019-08-29","2019-03-02","0Y2B00000004DVwKAM","TX","00EB0000000gPdpMAE",,"Kasey Kippley","2019-08-29","Kasey Kippley","Alpine Nutrition - San Francisco","Low","2021-04-21",,"Kris Marrier","00EB0000000gPdqMAE","0Z5B00000004SQpKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Low","SalesRep","005B0000007GkqyIAC","003B000000HndByIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 16","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","kris@gmail.com",,"2021-01-26","Dallas","2021-04-21","A00000023","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","410-655-8723",36,5,0,1,36
"2021-04-21","005B0000007DFGIIA4","2020-03-17","0YQB00000004E0pOAE","Manufacturing","Standard","00001602",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","Midwest","Northern Trail Outfitters","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4pwIAD","Sioux Falls","57105",,"Description of Dmart Location Group 2",,"Completed","2020-03-17","0YQB00000004E0pOAE","false","2020-03-17","2019-09-19","0Y2B00000004DVxKAM","SD","00EB0000000gPdpMAE",,"Wendy Keener","2020-03-17","Wendy Keener","Fare Merchants - Gold Coast","High","2021-04-21",,"Mattie Poquette","00EB0000000gPdpMAE","0Z5B00000004SQqKAM","Northern Trail Outfitters","Please complete the visit and collect all the KPIs","Regular","Northern Trail Outfitters","Low","Sales Manager","005B0000007GkqyIAC","003B000000HndC4IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","Dmart Location 2","Midwest","wendywest.y79rl7auqo4w@cga228dev.demo","mattie@aol.com",,"2021-01-26","Minnehaha","2021-04-21","A00000009","005B0000007DFGOIA4","00EB0000000gPdpMAE","Truck",,"005B0000007GkqyIAC","602-277-4385",27,2,0,1,27
"2021-04-21","005B0000007DFGLIA4","2020-09-22","0YQB0000000PDyeOAG","Transportation","Standard","00001445",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","South","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4rpIAD","Ashland","44805",,"Description of Dmart Location Group 4",,"Completed","2020-09-22","0YQB00000004E16OAE","false","2020-09-22","2020-03-26","0Y2B00000004DW0KAM","OH",,,"Vanessa Riden","2020-09-22","Vanessa Riden","NTO Store - Dublin","Low","2021-04-21",,"Gladys Rim",,"0Z5B00000004SQrKAM","Alpine Nutrition","Please complete the visit and collect all the KPIs","Regular","Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndC6IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","Dmart Location 19","South","vanessacentral.3oinruaiuzfj@cga228dev.demo","gladys.rim@rim.org",,"2021-01-26","Ashland","2021-04-21","A00000006","NA",,"Van",,"005B0000007GkqyIAC","414-661-9598",48,3,0,1,48
"2021-04-21","005B0000007DFGMIA4","2020-07-18","0YQB00000004E12OAE","Construction","Standard","00001316",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Irving","75062",,"Description of Dmart Location Group 3",,"Completed","2020-07-18","0YQB00000004E12OAE","false","2020-07-18","2020-01-20","0Y2B00000004DVwKAM","TX","00EB0000000gPdpMAE",,"Kasey Kippley","2020-07-18","Kasey Kippley","Alpine Nutrition - San Francisco","Low","2021-04-21",,"Kris Marrier","00EB0000000gPdqMAE","0Z5B00000004SQsKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndByIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","Dmart Location 16","Northeast","kaseycentral.u5vhcdme3b3i@cga228dev.demo","kris@gmail.com",,"2021-01-26","Dallas","2021-04-21","A00000023","005B0000007DFG7IAO","00EB0000000gPdqMAE","Van",,"005B0000007GkqyIAC","410-655-8723",23,5,0,1,23
"2021-04-21","005B0000007DFGJIA4","2020-08-24","0YQB00000004E0vOAE","Food & Beverage","Standard","00001283",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","West","Alpine Nutrition","005B0000007GkqyIAC",,,"001B000001LY4raIAD","Laredo","78045",,"Description of Dmart Location Group 5",,"Completed","2020-08-24","0YQB00000004E0vOAE","false","2020-08-24","2020-02-26","0Y2B00000004DVyKAM","TX",,,"Vince Breland","2020-08-24","Vince Breland","Rondel Store - Chicago Streeterville","Low","2021-04-21",,"Alisha Slusarski",,"0Z5B00000004SQtKAM","Rondel","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium",,"005B0000007GkqyIAC","003B000000HndCDIAZ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","Dmart Location 8","West","vincewest.etys9pocsgvv@cga228dev.demo","alisha@slusarski.com",,"2021-01-26","Webb","2021-04-21","A00000015","005B0000007DFGOIA4",,"Van",,"005B0000007GkqyIAC","732-658-3154",56,5,0,1,56
"2021-04-21","005B0000007DFGQIA4","2020-02-03","0YQB00000004E0xOAE","Construction","Standard","00001610",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","South","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","001B000001LY4rsIAD","Mc Minnville","37110",,"Description of Dmart Location Group 4",,"Completed","2020-02-03","0YQB00000004E0xOAE","false","2020-02-03","2019-08-07","0Y2B00000004DW0KAM","TN","00EB0000000gPdpMAE",,"Ely Fortino","2020-02-03","Ely Fortino","Rondel Store - Evanston","High","2021-04-21",,"Graciela Ruta","00EB0000000gPdqMAE","0Z5B00000004SQuKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium","SalesRep","005B0000007GkqyIAC","003B000000HndC2IAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","Dmart Location 10","South","elywest.dw9ln1exampi@cga228dev.demo","gruta@cox.net",,"2021-01-26","Warren","2021-04-21","A00000017","NA","00EB0000000gPdqMAE","Truck",,"005B0000007GkqyIAC","440-780-8425",28,2,0,1,28
"2021-04-21","005B0000007DFGHIA4","2019-12-03","0YQB00000004E12OAE","Construction","Standard","00001241",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","Northeast","Alpine Nutrition","005B0000007GkqyIAC",,"00EB0000000gPdpMAE","001B000001LY4rsIAD","Irving","75062",,"Description of Dmart Location Group 3",,"Completed","2019-12-03","0YQB00000004E12OAE","false","2019-12-03","2019-06-06","0Y2B00000004DVwKAM","TX","00EB0000000gPdpMAE",,"Chantelle Arceo","2019-12-03","Chantelle Arceo","Alpine Nutrition - San Francisco","Low","2021-04-21",,"Kris Marrier","00EB0000000gPdpMAE","0Z5B00000004SQvKAM","Nutrition Stop","Please complete the visit and collect all the KPIs","Regular","Nutrition Stop/Alpine Nutrition/Northern Trail Outfitters","Medium","Sales Manager","005B0000007GkqyIAC","003B000000HndByIAJ","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","Dmart Location 16","Northeast","chantellerep.cmab9m46tabm@cga228dev.demo","kris@gmail.com",,"2021-01-26","Dallas","2021-04-21","A00000023","005B0000007DFG7IAO","00EB0000000gPdpMAE","Van",,"005B0000007GkqyIAC","410-655-8723",26,5,0,1,26
