"LastModifiedDate","VisitorId","PlannedVisitEndTime","RetailStore.RetailStoreGroup.Description","RetailStore.DeliveryMethod","RetailStore.Priority","Name","RetailStore.RetailStoreGroupName_Custom","Visitor.UniqueUserName","CreatedById","Visitor.FullPhotoUrl","RetailStore.AccountId","Visitor.UserType","StatusRemarks","Visitor.Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore.RetailStoreGroup.Name","RetailStore.Location.Address.City","ActualVisitStartTime_YearMonthDay","RetailStore.Account.Industry","RetailStore.PrimaryContact.Name","PlannedVisitStartTime","RetailStore.Account.Type","Visitor.SmallPhotoUrl","CreatedDate","Id","RetailStore.Id","RetailStore.RetailLocationGroupId","RetailStore.Account.AccountSource","RetailStore.Location.Address.Name","InstructionDescription","RetailStore.Account.Parent_Account_Names","RetailStore.Location.Address.PostalCode","VisitPriority","Visitor.Name","RetailStore.Name","OwnerId","RetailStore.Location.Name","Visitor.Role.ParentRoleId","Visitor.Computed_ParentID","RetailStore.Location.Address.Country","RetailStore.PrimaryContact.MobilePhone","Visitor.ParentPath","RetailStore.PrimaryContact.Phone","RetailStore.StoreType","RetailStore.PrimaryContactId","RetailStore.Account.Name","RetailStore.Location.Address.State","RetailStore.PrimaryContact.Email","RetailStore.PrimaryContact.Department","RetailStore.Account.Phone","RetailStore.Description","SystemModstamp","Visitor.Role.Name","RetailStore.PrimaryContact.Description","Visitor.Parents","Visitor.ManagerId","LastModifiedById","RetailStore.Account.Parent_Account_NamesPath","ActualVisitDuration","RetailStore.DeliveryFrequency","RetailStore.Location.LocationLevel","RetailStore.Account.AnnualRevenue","PlannedVisitDuration"
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2017-12-29T00:07:36.000Z","Description of Dmart Location Group 2","Truck","High","00000152","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahY9IAJ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2017-12-29T00:07:36.000Z","0YQB00000004E0pOAE","false","2017-12-28T22:45:23.000Z","Midwest","Sioux Falls","2017-12-28","Manufacturing","Mattie Poquette","2017-12-28T22:45:23.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdXKAU","0YQB00000004E0pOAE","0Y2B00000004DVxKAM",,"A00000009","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","57105","Medium","Wendy Keener","Fare Merchants - Gold Coast","005B0000007GkqyIAC","Dmart Location 2","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Minnehaha",,"00EB0000000gPdpMAE","602-277-4385","Regular","003B000000HndC4IAJ","Northern Trail Outfitters","SD","mattie@aol.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",82,2,1,,82
"2020-10-23T17:32:40.000Z","005B0000007DFGHIA4","2018-05-05T08:00:19.000Z","Description of Dmart Location Group 3","Truck","Medium","00000161","Northeast","Chantelle Arceo","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/F","001B000001LahYFIAZ","Standard",,"chantellerep.cmab9m46tabm@cga228dev.demo","Completed","2018-05-05T08:00:19.000Z","0YQB00000004E0nOAE","false","2018-05-05T06:45:42.000Z","Northeast","Milwaukee","2018-05-05","Transportation","Art Venere","2018-05-05T06:45:42.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FC/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdYKAU","0YQB00000004E0nOAE","0Y2B00000004DVwKAM",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition","53207","Medium","Chantelle Arceo","Alpine Nutrition - Austin","005B0000007GkqyIAC","Dmart Location 11","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Milwaukee",,"00EB0000000gPdpMAE","856-636-8749","Regular","003B000000HndBrIAJ","Alpine Nutrition","WI","art@venere.org",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",74,10,1,,74
"2020-10-23T17:32:40.000Z","005B0000007DFGLIA4","2020-02-15T02:25:27.000Z","Description of Dmart Location Group 4","Van","Low","00000125","South","Vanessa Riden","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/F","001B000001LahYEIAZ","Standard",,"vanessacentral.3oinruaiuzfj@cga228dev.demo","Completed","2020-02-15T02:25:27.000Z","0YQB00000004E1BOAU","false","2020-02-15T01:55:56.000Z","South","Middlesex","2020-02-15","Finance","Josephine Darakjy","2020-02-15T01:55:56.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FG/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdZKAU","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","Medium","Vanessa Riden","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24",,,"Middlesex",,,"810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z",,,,"NA","005B0000007DFG6IAO","Alpine Nutrition/Northern Trail Outfitters",29,5,1,,29
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2020-04-16T19:43:36.000Z","Description of Dmart Location Group 3","Van","Low","00000466","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahYGIAZ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2020-04-16T19:43:36.000Z","0YQB00000004E12OAE","false","2020-04-16T19:24:01.000Z","Northeast","Irving","2020-04-16","Construction","Kris Marrier","2020-04-16T19:24:01.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdaKAE","0YQB00000004E12OAE","0Y2B00000004DVwKAM",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition","75062","High","Kasey Kippley","Alpine Nutrition - San Francisco","005B0000007GkqyIAC","Dmart Location 16","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Dallas",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","410-655-8723","Regular","003B000000HndByIAJ","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007DFG6IAO","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",19,5,1,,19
"2020-10-23T17:32:40.000Z","005B0000007DFGKIA4","2020-03-19T05:12:55.000Z","Description of Dmart Location Group 1","Van","Low","00000304","Bay Area","Cindy Timmel","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/F","001B000001LahY9IAJ","Standard",,"cindycentral.xvexzdli7eny@cga228dev.demo","Completed","2020-03-19T05:12:55.000Z","0YQB00000004E0rOAE","false","2020-03-19T04:21:10.000Z","Bay Area","Kulpsville","2020-03-19","Manufacturing","Yuki Whobrey","2020-03-19T04:21:10.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FF/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdbKAE","0YQB00000004E0rOAE","0Y2B00000004DVzKAM",,"A00000011","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","19443","High","Cindy Timmel","NTO Store - Alameda","005B0000007GkqyIAC","Dmart Location 4",,,"Montgomery",,,"313-288-7937","Regular","003B000000HndC7IAJ","Northern Trail Outfitters","PA","yuki_whobrey@aol.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",51,3,1,,51
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2019-03-19T21:23:00.000Z","Description of Dmart Location Group 5","Truck","High","00000418","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYHIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2019-03-19T21:23:00.000Z","0YQB00000004E14OAE","false","2019-03-19T20:12:59.000Z","West","San Jose","2019-03-19","Food & Beverage","Donette Foller","2019-03-19T20:12:59.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdcKAE","0YQB00000004E14OAE","0Y2B00000004DVyKAM",,"A00000008","Please complete the visit and collect all the KPIs","Alpine Nutrition","95111","High","Ricky Coyier","Nutrition Stop - Kennesaw","005B0000007GkqyIAC","Dmart Location 17",,,"Santa Clara",,,"513-570-1893","Regular","003B000000HndBtIAJ","Rondel Account","CA","donette.foller@cox.net",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",70,2,1,,70
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-10-03T08:17:33.000Z","Description of Dmart Location Group 5","Van","Low","00000233","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-10-03T08:17:33.000Z","0YQB00000004E0vOAE","false","2019-10-03T08:01:13.000Z","West","Laredo","2019-10-03","Food & Beverage","Alisha Slusarski","2019-10-03T08:01:13.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SddKAE","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","Medium","Vince Breland","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",16,5,1,,16
"2020-10-23T17:32:40.000Z","005B0000007DFGIIA4","2019-10-19T03:57:45.000Z","Description of Dmart Location Group 2","Truck","High","00000202","Midwest","Wendy Keener","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/F","001B000001LahY9IAJ","Standard",,"wendywest.y79rl7auqo4w@cga228dev.demo","Completed","2019-10-19T03:57:45.000Z","0YQB00000004E0pOAE","false","2019-10-19T02:35:53.000Z","Midwest","Sioux Falls","2019-10-19","Manufacturing","Mattie Poquette","2019-10-19T02:35:53.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FD/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdeKAE","0YQB00000004E0pOAE","0Y2B00000004DVxKAM",,"A00000009","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","57105","High","Wendy Keener","Fare Merchants - Gold Coast","005B0000007GkqyIAC","Dmart Location 2","00EB0000000gPdpMAE","00EB0000000gPdpMAE","Minnehaha",,"00EB0000000gPdpMAE","602-277-4385","Regular","003B000000HndC4IAJ","Northern Trail Outfitters","SD","mattie@aol.com",,,,"2020-10-23T17:32:40.000Z","Sales Manager",,"00EB0000000gPdpMAE","005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",81,2,1,,81
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2019-08-11T01:12:16.000Z","Description of Dmart Location Group 5","Van","Low","00000208","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYHIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2019-08-11T01:12:16.000Z","0YQB00000004E0vOAE","false","2019-08-11T00:34:00.000Z","West","Laredo","2019-08-11","Food & Beverage","Alisha Slusarski","2019-08-11T00:34:00.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdfKAE","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","High","Ricky Coyier","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",38,5,1,,38
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2020-02-05T21:21:24.000Z","Description of Dmart Location Group 5","Van","Medium","00000123","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahY9IAJ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2020-02-05T21:21:24.000Z","0YQB00000004E19OAE","false","2020-02-05T20:18:42.000Z","West","Bridgeport","2020-02-05","Manufacturing","Minna Amigon","2020-02-05T20:18:42.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdgKAE","0YQB00000004E19OAE","0Y2B00000004DVyKAM",,"A00000003","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","8014","Low","Vince Breland","Fare Merchants - Chelsea","005B0000007GkqyIAC","Dmart Location 22",,,"Gloucester",,,"215-874-1229","Regular","003B000000HndBzIAJ","Northern Trail Outfitters","NJ","minna_amigon@yahoo.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Northern Trail Outfitters",62,3,1,,62
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2018-12-16T13:57:59.000Z","Description of Dmart Location Group 3","Van","High","00000306","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2018-12-16T13:57:59.000Z","0YQB00000004E0tOAE","false","2018-12-16T13:30:49.000Z","Northeast","Los Angeles","2018-12-16","Manufacturing","James Butt","2018-12-16T13:30:49.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdhKAE","0YQB00000004E0tOAE","0Y2B00000004DVwKAM",,"A00000013","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","90034","Low","Kasey Kippley","Rondel Store - San Francisco Central","005B0000007GkqyIAC","Dmart Location 6","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Los Angeles",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","504-621-8927","Regular","003B000000HndBpIAJ","Northern Trail Outfitters","CA","jbutt@gmail.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",27,1,1,,27
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2018-05-31T04:36:53.000Z","Description of Dmart Location Group 5","Van","Low","00000138","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYEIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2018-05-31T04:36:53.000Z","0YQB00000004E0zOAE","false","2018-05-31T04:19:00.000Z","West","Rockford","2018-05-31","Finance","Abel Maclead","2018-05-31T04:19:00.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdiKAE","0YQB00000004E0zOAE","0Y2B00000004DVyKAM",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition","61109","Low","Ricky Coyier","Alpine Nutrition - Noe Valley","005B0000007GkqyIAC","Dmart Location 13",,,"Winnebago",,,"631-335-3414","Regular","003B000000HndC0IAJ","Fare Merchants","IL","amaclead@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",17,7,1,,17
"2020-10-23T17:32:40.000Z","005B0000007DFGMIA4","2018-05-03T18:21:03.000Z","Description of Dmart Location Group 3","Van","Low","00000076","Northeast","Kasey Kippley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/F","001B000001LahY9IAJ","Standard",,"kaseycentral.u5vhcdme3b3i@cga228dev.demo","Completed","2018-05-03T18:21:03.000Z","0YQB00000004E0oOAE","false","2018-05-03T17:09:20.000Z","Northeast","New Orleans","2018-05-03","Manufacturing","Edward Stamos","2018-05-03T17:09:20.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FH/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdjKAE","0YQB00000004E0oOAE","0Y2B00000004DVwKAM",,"A00000001","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","70116","High","Kasey Kippley","Fare Merchants - Brooklyn","005B0000007GkqyIAC","Dmart Location 1","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Orleans",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","(212) 555-5555","Regular","003B000000HndBjIAJ","Northern Trail Outfitters","LA","info@salesforce.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","005B0000007DFG7IAO","005B0000007GkqyIAC","Northern Trail Outfitters",71,5,1,,71
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2018-06-20T20:33:25.000Z","Description of Dmart Location Group 5","Van","Low","00000183","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2018-06-20T20:33:25.000Z","0YQB00000004E0vOAE","false","2018-06-20T19:05:02.000Z","West","Laredo","2018-06-20","Food & Beverage","Alisha Slusarski","2018-06-20T19:05:02.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdkKAE","0YQB00000004E0vOAE","0Y2B00000004DVyKAM",,"A00000015","Please complete the visit and collect all the KPIs","Alpine Nutrition","78045","Low","Vince Breland","Rondel Store - Chicago Streeterville","005B0000007GkqyIAC","Dmart Location 8",,,"Webb",,,"732-658-3154","Regular","003B000000HndCDIAZ","Rondel Account","TX","alisha@slusarski.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",88,5,1,,88
"2020-10-23T17:32:40.000Z","005B0000007DFGPIA4","2018-07-04T14:33:38.000Z","Description of Dmart Location Group 1","Van","High","00000539","Bay Area","Bill Malley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","001B000001LahYFIAZ","Standard",,"billeast.cnhkgac2k0xw@cga228dev.demo","Completed","2018-07-04T14:33:38.000Z","0YQB00000004E10OAE","false","2018-07-04T14:05:35.000Z","Bay Area",,"2018-07-04","Transportation","Kiley Caldarera","2018-07-04T14:05:35.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdlKAE","0YQB00000004E10OAE","0Y2B00000004DVzKAM",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition",,"Medium","Bill Malley","NTO Store - Noe Valley","005B0000007GkqyIAC","Location","00EB0000000gPdqMAE","00EB0000000gPdqMAE",,,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","310-498-5651","Regular","003B000000HndC1IAJ","Alpine Nutrition",,"kiley.caldarera@aol.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",28,1,1,,28
"2020-10-23T17:32:40.000Z","005B0000007DFGOIA4","2019-11-26T14:11:09.000Z","Description of Dmart Location Group 5","Truck","Medium","00000478","West","Ricky Coyier","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/F","001B000001LahYHIAZ","Standard",,"rickyeast.00smg9iqf3tm@cga228dev.demo","Completed","2019-11-26T14:11:09.000Z","0YQB00000004E0qOAE","false","2019-11-26T12:52:15.000Z","West","Baltimore","2019-11-26","Food & Beverage","Cammy Albares","2019-11-26T12:52:15.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FJ/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdmKAE","0YQB00000004E0qOAE","0Y2B00000004DVyKAM",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition","21224","High","Ricky Coyier","NTO Store - Berkeley","005B0000007GkqyIAC","Dmart Location 3",,,"Baltimore City",,,"956-537-6195","Regular","003B000000HndC3IAJ","Rondel Account","MD","calbares@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFG7IAO","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",78,10,1,,78
"2020-10-23T17:32:40.000Z","005B0000007DFGQIA4","2018-12-17T14:50:23.000Z","Description of Dmart Location Group 4","Van","Low","00000300","South","Ely Fortino","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/F","001B000001LahYEIAZ","Standard",,"elywest.dw9ln1exampi@cga228dev.demo","Completed","2018-12-17T14:50:23.000Z","0YQB00000004E1BOAU","false","2018-12-17T13:22:24.000Z","South","Middlesex","2018-12-17","Finance","Josephine Darakjy","2018-12-17T13:22:24.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FL/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdnKAE","0YQB00000004E1BOAU","0Y2B00000004DW0KAM",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition","8846","Low","Ely Fortino","Fare Merchants - Austin","005B0000007GkqyIAC","Dmart Location 24","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Middlesex",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","810-292-9388","Regular","003B000000HndBqIAJ","Fare Merchants","NJ","josephine_darakjy@darakjy.org",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Alpine Nutrition/Northern Trail Outfitters",87,5,1,,87
"2020-10-23T17:32:40.000Z","005B0000007DFGJIA4","2019-05-15T11:42:16.000Z","Description of Dmart Location Group 5","Truck","Medium","00000203","West","Vince Breland","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/F","001B000001LahYHIAZ","Standard",,"vincewest.etys9pocsgvv@cga228dev.demo","Completed","2019-05-15T11:42:16.000Z","0YQB00000004E0qOAE","false","2019-05-15T10:35:15.000Z","West","Baltimore","2019-05-15","Food & Beverage","Cammy Albares","2019-05-15T10:35:15.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FE/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdoKAE","0YQB00000004E0qOAE","0Y2B00000004DVyKAM",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition","21224","Medium","Vince Breland","NTO Store - Berkeley","005B0000007GkqyIAC","Dmart Location 3",,,"Baltimore City",,,"956-537-6195","Regular","003B000000HndC3IAJ","Rondel Account","MD","calbares@gmail.com",,,,"2020-10-23T17:32:40.000Z",,,,"005B0000007DFGOIA4","005B0000007GkqyIAC","Nutrition Stop Account/Alpine Nutrition/Northern Trail Outfitters",67,10,1,,67
"2020-10-23T17:32:40.000Z","005B0000007DFGPIA4","2018-08-04T22:35:38.000Z","Description of Dmart Location Group 1","Van","Low","00000099","Bay Area","Bill Malley","005B0000007GkqyIAC","https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/F","001B000001LahY9IAJ","Standard",,"billeast.cnhkgac2k0xw@cga228dev.demo","Completed","2018-08-04T22:35:38.000Z","0YQB00000004E1AOAU","false","2018-08-04T21:55:50.000Z","Bay Area","Brighton","2018-08-04","Manufacturing","Simona Morasca","2018-08-04T21:55:50.000Z",,"https://cganalytics2282--c.documentforce.com/profilephoto/729B0000000C3FK/T","2020-10-23T17:32:40.000Z","0Z5B00000004SdpKAE","0YQB00000004E1AOAU","0Y2B00000004DVzKAM",,"A00000002","Please complete the visit and collect all the KPIs","Northern Trail Outfitters","48116","Low","Bill Malley","NTO Store - Presidio","005B0000007GkqyIAC","Dmart Location 23","00EB0000000gPdqMAE","00EB0000000gPdqMAE","Livingston",,"00EB0000000gPdqMAE/00EB0000000gPdpMAE","419-503-2484","Regular","003B000000HndBuIAJ","Northern Trail Outfitters","MI","simona@morasca.com",,,,"2020-10-23T17:32:40.000Z","SalesRep",,"00EB0000000gPdpMAE","NA","005B0000007GkqyIAC","Northern Trail Outfitters",39,5,1,,39
