ACCOUNTAUM,ACCOUNTID,ACCOUNTINVESTMENTEXPERIENCE,ACCOUNTINVESTMENTOBJECTIVES,ACCOUNTMARKETINGSEGMENT,ACCOUNTNAME,ACCOUNTOWNERNAME,ACCOUNTRECORDTYPENAME,ACCOUNTSERVICEMODEL,ACCOUNTTYPE,ACTIVITYDATE,CREATEDDATE,EVENTSUBTYPE,ID,OWNERCITY,OWNEREMAIL,OWNERID,OWNERNAME,OWNERROLENAME,OWNERSMALLPHOTOURL,OWNERSTATE,PRIORITY,RECORDTYPENAME,REGARDING,STATUS,SUBJECT,TASKSUBTYPE,TYPE,LastProcessedDate
131621.0,0011U00000KuFYnQAN,Inexperienced,Balanced Growth,Millennials,Kirestin Wilkins,Chelsea Advisor,Person Account,Tier 1,Customer,2019-07-23,2019-07-29,Event,Activity-1-0011U00000KuFYnQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Not Started,Discussion,Task,Meeting,2020-05-25
856726.0,0011U00000KuFYsQAN,Inexperienced,Aggressive Growth,Affluent Professionals,Gavin Blevins,Mark Garet,Household,Tier 3,Customer,2019-07-03,2019-07-29,Event,Activity-2-0011U00000KuFYsQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Service,Event,Quarterly Earnings Summary,Event,Email,2020-05-25
202649.0,0011U00000KuFYtQAN,Experienced,Income,Retired,Fuller Cooley,Allen Advisor,Person Account,Tier 3,Customer,2019-07-05,2019-07-29,Event,Activity-2-0011U00000KuFYtQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Prospecting,Not Started,Call Fuller Cooley,Call,Call,2020-05-25
454297.0,0011U00000KuFYuQAN,Experienced,Growth,High Net Worth Families,Mannix Best,Allen Advisor,Household,Tier 3,Customer,2019-07-03,2019-07-29,Event,Activity-1-0011U00000KuFYuQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Open,Quarterly Earnings Summary,Task,Meeting,2020-05-25
832843.0,0011U00000KuFYwQAN,Moderately Inexperienced,Balanced Growth,Millennials,Armand Knowles,Allen Advisor,Person Account,Tier 3,Customer,2019-07-22,2019-07-29,Event,Activity-1-0011U00000KuFYwQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Sync Up,Event,Email,2020-05-25
925887.0,0011U00000KuFYyQAN,Experienced,Growth,Affluent Professionals,Lacey Snider,Brenda Banker,Person Account,Tier 3,Customer,2019-07-21,2019-07-29,Call,Activity-3-0011U00000KuFYyQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Client Retention,Event,Call Lacey Snider,Event,Call,2020-05-25
307566.0,0011U00000KuFYzQAN,Moderately Inexperienced,Balanced Growth,Retired,Sacha Mooney,Chelsea Advisor,Person Account,Tier 3,Customer,2019-07-13,2019-07-29,Event,Activity-2-0011U00000KuFYzQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Quarterly Earnings Summary,Event,Meeting,2020-05-25
497458.0,0011U00000KuFZ0QAN,Moderately Inexperienced,Income,Affluent Professionals,Keaton Lang,Allen Advisor,Person Account,Tier 1,Customer,2019-07-05,2019-07-29,Event,Activity-0-0011U00000KuFZ0QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Not Started,Discussion,Task,Email,2020-05-25
370497.0,0011U00000KuFZ2QAN,Experienced,Growth,High Net Worth Families,Ori Copeland,Allen Advisor,Individual,Tier 3,Customer,2019-07-14,2019-07-29,Event,Activity-1-0011U00000KuFZ2QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Service,Open,Quarterly Earnings Summary,Task,Email,2020-05-25
399491.0,0011U00000KuFZ3QAN,Moderately Experienced,Balanced Growth,Millennials,Brady Frazier,Allen Advisor,Person Account,Tier 1,Customer,2019-07-01,2019-07-29,Event,Activity-1-0011U00000KuFZ3QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,In Progress,Sync Up,Task,Email,2020-05-25
616609.0,0011U00000KuFZ4QAN,Inexperienced,Income,Mass Market,Fitzgerald Coffey,Chelsea Advisor,Individual,Tier 2,Customer,2019-07-06,2019-07-29,Event,Activity-1-0011U00000KuFZ4QAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Sync Up,Event,Other,2020-05-25
51986.0,0011U00000KuFZ7QAN,Moderately Experienced,Growth,Mass Market,Kirk Walton,Allen Advisor,Household,Tier 1,Customer,2019-07-04,2019-07-29,Event,Activity-1-0011U00000KuFZ7QAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Summit,Event,Email,2020-05-25
623529.0,0011U00000KuFZAQA3,Moderately Inexperienced,Aggressive Growth,Mass Market,Constance Gill,Brenda Banker,Person Account,Tier 2,Customer,2019-07-04,2019-07-29,Event,Activity-0-0011U00000KuFZAQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Evaluate Refinancing Loan,Event,Email,2020-05-25
425531.0,0011U00000KuFZGQA3,Experienced,Aggressive Growth,Mass Market,Richard Cameron,Allen Advisor,Household,Tier 1,Customer,2019-07-11,2019-07-29,Call,Activity-0-0011U00000KuFZGQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Prospecting,Event,Call Richard Cameron,Event,Call,2020-05-25
242722.0,0011U00000KuFZLQA3,Inexperienced,Aggressive Growth,Retired,Nathan Bryant,Brenda Banker,Person Account,Tier 2,Customer,2019-07-19,2019-07-29,Event,Activity-0-0011U00000KuFZLQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Completed,Discussion,Task,Email,2020-05-25
521413.0,0011U00000KuFZZQA3,Experienced,Income,Millennials,Beau Steele,Allen Advisor,Household,Tier 3,Customer,2019-07-23,2019-07-29,Event,Activity-1-0011U00000KuFZZQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Service,Event,Sync Up,Event,Email,2020-05-25
410739.0,0011U00000KuFZdQAN,Experienced,Income,Millennials,Latifah Mcbride,Chelsea Advisor,Individual,Tier 2,Customer,2019-07-04,2019-07-29,Event,Activity-0-0011U00000KuFZdQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Prospecting,Completed,Summit,Task,Meeting,2020-05-25
243415.0,0011U00000KuFZfQAN,Moderately Experienced,Balanced Growth,High Net Worth Families,Autumn Weiss,Allen Advisor,Person Account,Tier 1,Customer,2019-07-14,2019-07-29,Event,Activity-0-0011U00000KuFZfQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Prospecting,Open,Lunch Meeting,Task,Email,2020-05-25
228670.0,0011U00000KuFZgQAN,Moderately Experienced,Growth,Mass Market,Hall Cleveland,Allen Advisor,Individual,Tier 1,Customer,2019-07-26,2019-07-29,Event,Activity-0-0011U00000KuFZgQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,In Progress,Summit,Task,Other,2020-05-25
638088.0,0011U00000KuFZmQAN,Inexperienced,Growth,High Net Worth Families,Vladimir Pittman,Allen Advisor,Person Account,Tier 2,Customer,2019-07-24,2019-07-29,Event,Activity-1-0011U00000KuFZmQAN,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,High,Advisor Task,Onboarding,Completed,Summit,Task,Other,2020-05-25
532056.0,0011U00000KuFZtQAN,Moderately Inexperienced,Aggressive Growth,Affluent Professionals,Alvin Franco,Brenda Banker,Person Account,Tier 2,Customer,2019-07-04,2019-07-29,Call,Activity-1-0011U00000KuFZtQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Call Alvin Franco,Event,Call,2020-05-25
553242.0,0011U00000KuFZzQAN,Moderately Inexperienced,Income,Affluent Professionals,Barbara Whitfield,Chelsea Advisor,Individual,Tier 3,Customer,2019-07-26,2019-07-29,Event,Activity-0-0011U00000KuFZzQAN,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Client Retention,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
53581.0,0011U00000KuFa6QAF,Inexperienced,Aggressive Growth,Millennials,Jason Blanchard,Allen Advisor,Household,Tier 2,Customer,2019-07-26,2019-07-29,Event,Activity-0-0011U00000KuFa6QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Completed,Send Birthday Gift,Task,Email,2020-05-25
680053.0,0011U00000KuFa7QAF,Inexperienced,Balanced Growth,High Net Worth Families,Carly Pennington,Chelsea Advisor,Individual,Tier 2,Customer,2019-07-20,2019-07-29,Call,Activity-0-0011U00000KuFa7QAF,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Call Carly Pennington,Event,Call,2020-05-25
627727.0,0011U00000KuFaCQAV,Moderately Inexperienced,Growth,Millennials,Justine Fitzgerald,Chelsea Advisor,Person Account,Tier 1,Customer,2019-07-11,2019-07-29,Event,Activity-0-0011U00000KuFaCQAV,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Client Retention,Event,Quarterly Earnings Summary,Event,Other,2020-05-25
230188.0,0011U00000KuFaJQAV,Moderately Inexperienced,Aggressive Growth,Retired,Clinton Merrill,Allen Advisor,Household,Tier 3,Customer,2019-07-18,2019-07-29,Event,Activity-0-0011U00000KuFaJQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Quarterly Earnings Summary,Event,Other,2020-05-25
739442.0,0011U00000KuFaLQAV,Moderately Inexperienced,Income,Retired,Christopher Leonard,Allen Advisor,Person Account,Tier 3,Customer,2019-07-14,2019-07-29,Event,Activity-0-0011U00000KuFaLQAV,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,Event,Advisor Event,Service,Event,Quarterly Earnings Summary,Event,Other,2020-05-25
240678.0,0011U00000KuFaMQAV,Inexperienced,Aggressive Growth,Millennials,Brent Casey,Allen Advisor,Person Account,Tier 1,Customer,2019-07-18,2019-07-29,Event,Activity-0-0011U00000KuFaMQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Completed,Sync Up,Task,Email,2020-05-25
3555102.0,0011U00000Kcp1NQAR,Moderately Inexperienced,Balanced Growth,Millennials,Rachel Adams,Brenda Banker,Person Account,Tier 2,Customer,2019-07-26,2019-07-29,Event,Activity-3-0011U00000Kcp1NQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Summit,Event,Other,2020-05-25
372229.0,0011U00000KuFaKQAV,Inexperienced,Balanced Growth,Retired,Paki Coleman,Brenda Banker,Person Account,Tier 2,Customer,2019-07-18,2019-07-29,Event,Activity-0-0011U00000KuFaKQAV,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Service,Not Started,Summit,Task,Other,2020-05-25
3318446.0,0011U00000Kcp1JQAR,Inexperienced,Growth,Millennials,Adams Charitable Trust,Allen Advisor,Individual,Tier 1,Customer,2019-08-01,2019-08-26,Event,Activity-5-0011U00000Kcp1JQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Evaluate Refinancing Loan,Event,Other,2020-05-25
6286282.0,0011U00000Kcp1LQAR,Experienced,Aggressive Growth,Millennials,Neil Symonds,Chelsea Advisor,Individual,Tier 2,Customer,2019-08-05,2019-08-26,Event,Activity-6-0011U00000Kcp1LQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Service,Completed,Call Neil Symonds,Call,Call,2020-05-25
3905865.0,0011U00000Kcp1NQAR,Moderately Inexperienced,Balanced Growth,Millennials,Rachel Adams,Brenda Banker,Person Account,Tier 2,Customer,2019-08-03,2019-08-26,Event,Activity-4-0011U00000Kcp1NQAR,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Sync Up,Event,Email,2020-05-25
231746.0,0011U00000Kss4jQAB,Inexperienced,Balanced Growth,Mass Market,Jinni Boyd,Allen Advisor,Individual,Tier 1,Customer,2019-08-20,2019-08-26,Event,Activity-3-0011U00000Kss4jQAB,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Event,Advisor Event,Onboarding,Event,Send Birthday Gift,Event,Email,2020-05-25
963380.0,0011U00000KuFXJQA3,Moderately Inexperienced,Growth,Mass Market,Zane Cervantes,Allen Advisor,Household,Tier 1,Customer,2019-08-10,2019-08-26,Event,Activity-4-0011U00000KuFXJQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Onboarding,Open,Discussion,Task,Email,2020-05-25
178675.0,0011U00000KuFXLQA3,Moderately Experienced,Aggressive Growth,Mass Market,Akeem Head,Brenda Banker,Person Account,Tier 3,Customer,2019-08-06,2019-08-26,Event,Activity-2-0011U00000KuFXLQA3,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,High,Advisor Task,Service,In Progress,Evaluate Refinancing Loan,Task,Meeting,2020-05-25
250154.0,0011U00000KuFXMQA3,Inexperienced,Growth,Retired,Quinn Cummings,Allen Advisor,Person Account,Tier 1,Customer,2019-08-21,2019-08-26,Event,Activity-3-0011U00000KuFXMQA3,Florida,ryan.dobson@example.com,0051U000005L6eJQAS,Chelsea Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UD7k/T,FL,High,Advisor Task,Client Retention,Completed,Quarterly Earnings Summary,Task,Meeting,2020-05-25
381903.0,0011U00000KuFXOQA3,Experienced,Balanced Growth,High Net Worth Families,Alfreda Pierce,Allen Advisor,Person Account,Tier 3,Customer,2019-08-15,2019-08-26,Event,Activity-0-0011U00000KuFXOQA3,San Francisco,sunil.dixit@example.com,0051U000005L4E9QAK,Brenda Banker,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1Q/T,CA,Normal,Advisor Task,Service,Open,Quarterly Earnings Summary,Task,Email,2020-05-25
681211.0,0011U00000KuFXRQA3,Moderately Inexperienced,Growth,Affluent Professionals,Sloane Holland,Chelsea Advisor,Person Account,Tier 1,Customer,2019-08-20,2019-08-26,Event,Activity-3-0011U00000KuFXRQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Service,Not Started,Call Sloane Holland,Call,Call,2020-05-25
466347.0,0011U00000KuFXUQA3,Moderately Experienced,Growth,Millennials,Britanni Garcia,Allen Advisor,Individual,Tier 1,Customer,2019-08-12,2019-08-26,Event,Activity-3-0011U00000KuFXUQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,High,Advisor Task,Prospecting,In Progress,Sync Up,Task,Email,2020-05-25
418041.0,0011U00000KuFXYQA3,Inexperienced,Growth,Mass Market,Elizabeth Avila,Allen Advisor,Individual,Tier 3,Customer,2019-08-22,2019-08-26,Call,Activity-3-0011U00000KuFXYQA3,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Onboarding,Event,Call Elizabeth Avila,Event,Call,2020-05-25
709529.0,0011U00000KuFXkQAN,Inexperienced,Aggressive Growth,Affluent Professionals,Idola Le,Allen Advisor,Person Account,Tier 2,Customer,2019-08-19,2019-08-26,Call,Activity-4-0011U00000KuFXkQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Service,Event,Call Idola Le,Event,Call,2020-05-25
380690.0,0011U00000KuFXmQAN,Inexperienced,Balanced Growth,Mass Market,Ferris King,Brenda Banker,Household,Tier 3,Customer,2019-08-25,2019-08-26,Call,Activity-1-0011U00000KuFXmQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Call Ferris King,Event,Call,2020-05-25
834424.0,0011U00000KuFXnQAN,Moderately Experienced,Income,Mass Market,TaShya Perez,Allen Advisor,Person Account,Tier 3,Customer,2019-07-28,2019-08-26,Event,Activity-1-0011U00000KuFXnQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Prospecting,Event,Lunch Meeting,Event,Email,2020-05-25
725936.0,0011U00000KuFXpQAN,Inexperienced,Income,High Net Worth Families,Cooper Flowers,Allen Advisor,Person Account,Tier 3,Customer,2019-08-23,2019-08-26,Event,Activity-4-0011U00000KuFXpQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Service,In Progress,Quarterly Earnings Summary,Task,Email,2020-05-25
473643.0,0011U00000KuFXqQAN,Moderately Experienced,Income,Mass Market,Ryder Velez,Allen Advisor,Household,Tier 2,Customer,2019-08-04,2019-08-26,Event,Activity-1-0011U00000KuFXqQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Normal,Advisor Task,Client Retention,Not Started,Quarterly Earnings Summary,Task,Meeting,2020-05-25
411210.0,0011U00000KuFXsQAN,Moderately Inexperienced,Aggressive Growth,Affluent Professionals,Harlan Mcgowan,Allen Advisor,Person Account,Tier 3,Customer,2019-08-10,2019-08-26,Event,Activity-3-0011U00000KuFXsQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Summit,Event,Meeting,2020-05-25
681072.0,0011U00000KuFXuQAN,Experienced,Aggressive Growth,Mass Market,Marvin Garcia,Allen Advisor,Person Account,Tier 1,Customer,2019-08-07,2019-08-26,Event,Activity-4-0011U00000KuFXuQAN,New York,mark.garet@example.com,0051U000005KhW6QAK,Mark Garet,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UE1V/T,NY,Event,Advisor Event,Prospecting,Event,Lunch Meeting,Event,Other,2020-05-25
586832.0,0011U00000KuFXvQAN,Moderately Inexperienced,Income,High Net Worth Families,Odysseus Grimes,Allen Advisor,Person Account,Tier 3,Customer,2019-08-09,2019-08-26,Call,Activity-3-0011U00000KuFXvQAN,Chicago,allen.advisor@example.com,0051U000005JQyrQAG,Allen Advisor,Manager,https://cumulus-ea4fins--c.documentforce.com/profilephoto/7291U000000UAau/T,IL,Event,Advisor Event,Client Retention,Event,Call Odysseus Grimes,Event,Call,2020-05-25
