"SALES_MANAGER","StartDate","AGENT_GENDER","AGENCY_NAME","AGENT_NAME","LastProcessedDate","BROKER_ID","REGION","QuotaAmount"
"Sandra Parker","2018-04-01 00:00:00","Female","LendDefense","Helen Blake","2019-10-07 14:44:57","BROKER_1431","South East",6000
"James Coleman","2018-04-01 00:00:00","Female","Liable","Gwendolyn Cuevas","2019-10-07 14:44:57","BROKER_194","Midwest",3000
"James Coleman","2018-04-01 00:00:00","Male","Liable","Walter Brown","2019-10-07 14:44:57","BROKER_186","Midwest",6000
"Chad Russo","2018-04-01 00:00:00","Male","Liable","George Curry","2019-10-07 14:44:57","BROKER_1133","North West",4000
"Chad Russo","2018-04-01 00:00:00","Female","Liable","Melanie Pacheco","2019-10-07 14:44:57","BROKER_1092","North West",3000
"Jeffrey Miranda","2018-04-01 00:00:00","Female","Liable","Elaine Garner","2019-10-07 14:44:57","BROKER_2031","North West",6000
"Meagan Combs","2018-04-01 00:00:00","Male","Liable","Christopher Stokes","2019-10-07 14:44:57","BROKER_2035","North West",5000
"Sarah Rivas","2018-04-01 00:00:00","Male","Liable","Edward Malinowski","2019-10-07 14:44:57","BROKER_703","North West",3000
"Anne Powers","2018-04-01 00:00:00","Female","Liable","Blanca Rutledge","2019-10-07 14:44:57","BROKER_1541","South East",3000
"Matthew Hanna","2018-04-01 00:00:00","Female","Liable","Bernadette Sullivan","2019-10-07 14:44:57","BROKER_1537","South East",5000
"Sandra Parker","2018-04-01 00:00:00","Female","Liable","Amanda Rice","2019-10-07 14:44:57","BROKER_1539","South East",6000
"Monica Campbell","2018-04-01 00:00:00","Male","Policy Ninja","James McDuffie","2019-10-07 14:44:57","BROKER_2112","North East",5000
"Monica Campbell","2018-04-01 00:00:00","Female","Policy Ninja","Tory Berryhill","2019-10-07 14:44:57","BROKER_739","North East",4000
"Jeffrey Miranda","2018-04-01 00:00:00","Female","Policy Ninja","Dorothy Smith","2019-10-07 14:44:57","BROKER_2113","North West",5000
"Sarah Rivas","2018-04-01 00:00:00","Female","Policy Ninja","Anna Moses","2019-10-07 14:44:57","BROKER_1173","North West",6000
"Anne Powers","2018-04-01 00:00:00","Male","Policy Ninja","Carl Burch","2019-10-07 14:44:57","BROKER_1629","South East",3000
"Anne Powers","2018-04-01 00:00:00","Male","Policy Ninja","Christopher Caudle","2019-10-07 14:44:57","BROKER_1696","South East",7000
"Sandra Parker","2018-04-01 00:00:00","Male","Policy Ninja","Billy Currey","2019-10-07 14:44:57","BROKER_1635","South East",4000
"Sandra Parker","2018-04-01 00:00:00","Female","Policy Ninja","Kara Johnson","2019-10-07 14:44:57","BROKER_1630","South East",7000
"Sandra Parker","2018-04-01 00:00:00","Female","ProfitSurance","Dorothy Baker","2019-10-07 14:44:57","BROKER_1437","South East",3000
"James Coleman","2018-04-01 00:00:00","Female","PrudentEdge","Judy Davidson","2019-10-07 14:44:57","BROKER_834","Midwest",4000
"James Coleman","2018-04-01 00:00:00","Female","PrudentEdge","Julia Dunaway","2019-10-07 14:44:57","BROKER_390","Midwest",7000
"James Coleman","2018-04-01 00:00:00","Female","PrudentEdge","Mary Garcia","2019-10-07 14:44:57","BROKER_386","Midwest",6000
"Jennifer Jackson","2018-04-01 00:00:00","Female","PrudentEdge","Dana Garceau","2019-10-07 14:44:57","BROKER_385","Midwest",6000
"Evan Bullock","2018-04-01 00:00:00","Male","PrudentEdge","Seth Beck","2019-10-07 14:44:57","BROKER_860","North East",7000
"Chad Russo","2018-04-01 00:00:00","Female","PrudentEdge","Clara Wynn","2019-10-07 14:44:57","BROKER_1268","North West",3000
"Chad Russo","2018-04-01 00:00:00","Male","PrudentEdge","Nathan Robertson","2019-10-07 14:44:57","BROKER_1283","North West",4000
"Meagan Combs","2018-04-01 00:00:00","Female","PrudentEdge","Heidi Alexander","2019-10-07 14:44:57","BROKER_1762","North West",3000
"Meagan Combs","2018-04-01 00:00:00","Male","PrudentEdge","John Kelly","2019-10-07 14:44:57","BROKER_2215","North West",5000
"Sarah Rivas","2018-04-01 00:00:00","Male","PrudentEdge","Daniel Miller","2019-10-07 14:44:57","BROKER_1320","North West",5000
"Sarah Rivas","2018-04-01 00:00:00","Female","PrudentEdge","Gail Lopez","2019-10-07 14:44:57","BROKER_1282","North West",4000
"Matthew Hanna","2018-04-01 00:00:00","Male","PrudentEdge","Carl Campos","2019-10-07 14:44:57","BROKER_2216","South East",5000
"Matthew Hanna","2018-04-01 00:00:00","Female","PrudentEdge","Elaine Turgeon","2019-10-07 14:44:57","BROKER_1753","South East",3000
"Sandra Parker","2018-04-01 00:00:00","Female","PrudentEdge","Beatrice Shoemaker","2019-10-07 14:44:57","BROKER_1740","South East",7000
"Sandra Parker","2018-04-01 00:00:00","Female","PrudentEdge","Elizabeth Johnson","2019-10-07 14:44:57","BROKER_1760","South East",5000
"Sandra Parker","2018-04-01 00:00:00","Female","PrudentEdge","Ivy Delong","2019-10-07 14:44:57","BROKER_1761","South East",7000
"Sandra Parker","2018-04-01 00:00:00","Male","PrudentEdge","Joseph Colson","2019-10-07 14:44:57","BROKER_1734","South East",4000
"Sandra Parker","2018-04-01 00:00:00","Female","PrudentEdge","Kathryn Delgado","2019-10-07 14:44:57","BROKER_1746","South East",6000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","PrudentEdge","Gregory Lugo","2019-10-07 14:44:57","BROKER_858","South West",7000
"Melissa Neal","2018-04-01 00:00:00","Male","PrudentEdge","George Garibay","2019-10-07 14:44:57","BROKER_396","South West",5000
"James Coleman","2018-04-01 00:00:00","Male","Securingg","Bryan Kear","2019-10-07 14:44:57","BROKER_957","Midwest",5000
"James Coleman","2018-04-01 00:00:00","Male","Securingg","Jessie Ortiz","2019-10-07 14:44:57","BROKER_529","Midwest",7000
"James Coleman","2018-04-01 00:00:00","Female","Securingg","Linda Riner","2019-10-07 14:44:57","BROKER_518","Midwest",7000
"James Coleman","2018-04-01 00:00:00","Female","Securingg","Norma Brown","2019-10-07 14:44:57","BROKER_560","Midwest",4000
"Evan Bullock","2018-04-01 00:00:00","Female","Securingg","Angela Powers","2019-10-07 14:44:57","BROKER_953","North East",3000
"Monica Campbell","2018-04-01 00:00:00","Male","Securingg","Don Alexander","2019-10-07 14:44:57","BROKER_955","North East",7000
"Monica Campbell","2018-04-01 00:00:00","Male","Securingg","Jamal Valle","2019-10-07 14:44:57","BROKER_951","North East",4000
"Chad Russo","2018-04-01 00:00:00","Female","Securingg","Brenda Gosselin","2019-10-07 14:44:57","BROKER_1411","North West",4000
"Jeffrey Miranda","2018-04-01 00:00:00","Female","Securingg","Brianne Copeland","2019-10-07 14:44:57","BROKER_2372","North West",7000
"Meagan Combs","2018-04-01 00:00:00","Female","Securingg","Hattie Maxwell","2019-10-07 14:44:57","BROKER_2332","North West",6000
"Meagan Combs","2018-04-01 00:00:00","Male","Securingg","James Gomez","2019-10-07 14:44:57","BROKER_2341","North West",4000
"Sarah Rivas","2018-04-01 00:00:00","Female","Securingg","Ethel Fredrickson","2019-10-07 14:44:57","BROKER_1410","North West",6000
"Anne Powers","2018-04-01 00:00:00","Male","Securingg","Benjamin Unzueta","2019-10-07 14:44:57","BROKER_1916","South East",3000
"Lisa Lewis","2018-04-01 00:00:00","Female","Securingg","Kelly Dupree","2019-10-07 14:44:57","BROKER_1375","South West",3000
"Lisa Lewis","2018-04-01 00:00:00","Male","Securingg","Louis Fuller","2019-10-07 14:44:57","BROKER_1383","South West",4000
"Matthew Hanna","2018-04-01 00:00:00","Female","Securingg","Allison Mora","2019-10-07 14:44:57","BROKER_1883","South West",6000
"Meagan Combs","2018-04-01 00:00:00","Male","Securingg","Sammie Bonds","2019-10-07 14:44:57","BROKER_1917","South West",3000
"Jennifer Jackson","2018-04-01 00:00:00","Female","SingleCore","Chelsea Brown","2019-10-07 14:44:57","BROKER_97","Midwest",3000
"Evan Bullock","2018-04-01 00:00:00","Male","SingleCore","Steve Fredrickson","2019-10-07 14:44:57","BROKER_1440","North East",7000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","SingleCore","James Benjamin","2019-10-07 14:44:57","BROKER_1946","South West",6000
"Meagan Combs","2018-04-01 00:00:00","Male","SingleCore","Tom Flynn","2019-10-07 14:44:57","BROKER_1443","South West",5000
"Chad Russo","2018-04-01 00:00:00","Female","Steady Effect","Marlene Peterson","2019-10-07 14:44:57","BROKER_1217","North West",5000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","Steady Effect","Adam Bullard","2019-10-07 14:44:57","BROKER_2166","North West",7000
"Lisa Lewis","2018-04-01 00:00:00","Male","Steady Effect","Jack Frierson","2019-10-07 14:44:57","BROKER_1221","North West",6000
"Sandra Parker","2018-04-01 00:00:00","Female","Steady Effect","Lakenya Vaughn","2019-10-07 14:44:57","BROKER_1692","South East",7000
"James Coleman","2018-04-01 00:00:00","Female","Steady Shield","Jessie Ragan","2019-10-07 14:44:57","BROKER_825","Midwest",4000
"James Coleman","2018-04-01 00:00:00","Male","Steady Shield","Jorge Redd","2019-10-07 14:44:57","BROKER_370","Midwest",7000
"Sandra Parker","2018-04-01 00:00:00","Male","Steady Shield","Ivan Thomas","2019-10-07 14:44:57","BROKER_1716","South East",4000
"Melissa Neal","2018-04-01 00:00:00","Male","Steady Shield","Charles White","2019-10-07 14:44:57","BROKER_372","South West",4000
"Meagan Combs","2018-04-01 00:00:00","Female","Superance","Candace Wilson","2019-10-07 14:44:57","BROKER_1469","South West",4000
"James Coleman","2018-04-01 00:00:00","Female","Tap Insure","Delia Johnson","2019-10-07 14:44:57","BROKER_346","Midwest",6000
"James Coleman","2018-04-01 00:00:00","Female","Tap Insure","Dianna Farrish","2019-10-07 14:44:57","BROKER_354","Midwest",7000
"Jennifer Jackson","2018-04-01 00:00:00","Male","Tap Insure","Christopher Caldwell","2019-10-07 14:44:57","BROKER_351","Midwest",7000
"Jennifer Jackson","2018-04-01 00:00:00","Female","Tap Insure","Dianne Morales","2019-10-07 14:44:57","BROKER_353","Midwest",6000
"Monica Campbell","2018-04-01 00:00:00","Male","Tap Insure","Quintin Wilson","2019-10-07 14:44:57","BROKER_848","North East",4000
"Chad Russo","2018-04-01 00:00:00","Male","Tap Insure","Harry Sutton","2019-10-07 14:44:57","BROKER_1276","North West",5000
"Chad Russo","2018-04-01 00:00:00","Female","Tap Insure","Jeanne Ledoux","2019-10-07 14:44:57","BROKER_1235","North West",5000
"Lisa Lewis","2018-04-01 00:00:00","Male","Tap Insure","Angel May","2019-10-07 14:44:57","BROKER_1233","North West",6000
"Lisa Lewis","2018-04-01 00:00:00","Male","Tap Insure","Elmer Ryals","2019-10-07 14:44:57","BROKER_1227","North West",3000
"Sarah Rivas","2018-04-01 00:00:00","Male","Tap Insure","Donald Mannino","2019-10-07 14:44:57","BROKER_1234","North West",4000
"Anne Powers","2018-04-01 00:00:00","Female","Tap Insure","Alice Rost","2019-10-07 14:44:57","BROKER_1709","South East",4000
"Matthew Hanna","2018-04-01 00:00:00","Female","Tap Insure","Barbara Redman","2019-10-07 14:44:57","BROKER_850","South East",6000
"Matthew Hanna","2018-04-01 00:00:00","Female","Tap Insure","Debra Sanderson","2019-10-07 14:44:57","BROKER_1702","South East",6000
"Sandra Parker","2018-04-01 00:00:00","Female","Tap Insure","Audrey Davis","2019-10-07 14:44:57","BROKER_810","South East",6000
"Sandra Parker","2018-04-01 00:00:00","Female","Tap Insure","Gabrielle Bogle","2019-10-07 14:44:57","BROKER_813","South East",7000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","Tap Insure","Brian Grow","2019-10-07 14:44:57","BROKER_2187","South West",7000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","Tap Insure","Donald Dobbs","2019-10-07 14:44:57","BROKER_1701","South West",3000
"Lisa Lewis","2018-04-01 00:00:00","Female","Tap Insure","Frankie Figueroa","2019-10-07 14:44:57","BROKER_1707","South West",7000
"Lisa Lewis","2018-04-01 00:00:00","Female","Tap Insure","Jessica Miller","2019-10-07 14:44:57","BROKER_808","South West",6000
"Meagan Combs","2018-04-01 00:00:00","Female","Tap Insure","Teresa Suda","2019-10-07 14:44:57","BROKER_1226","South West",4000
"Melissa Neal","2018-04-01 00:00:00","Male","Tap Insure","George Mitchell","2019-10-07 14:44:57","BROKER_401","South West",3000
"James Coleman","2018-04-01 00:00:00","Male","Token Protect","Franklyn Rutter","2019-10-07 14:44:57","BROKER_478","Midwest",3000
"James Coleman","2018-04-01 00:00:00","Female","Token Protect","Josefina Hayes","2019-10-07 14:44:57","BROKER_900","Midwest",6000
"James Coleman","2018-04-01 00:00:00","Female","Token Protect","Mary Linn","2019-10-07 14:44:57","BROKER_462","Midwest",6000
"Jennifer Jackson","2018-04-01 00:00:00","Female","Token Protect","Donna Fuller","2019-10-07 14:44:57","BROKER_481","Midwest",3000
"Monica Campbell","2018-04-01 00:00:00","Female","Token Protect","Darla Smith","2019-10-07 14:44:57","BROKER_916","North East",3000
"Monica Campbell","2018-04-01 00:00:00","Male","Token Protect","Luke Rae","2019-10-07 14:44:57","BROKER_906","North East",5000
"Chad Russo","2018-04-01 00:00:00","Male","Token Protect","Kenneth Meyers","2019-10-07 14:44:57","BROKER_1330","North West",4000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","Token Protect","Edward Slone","2019-10-07 14:44:57","BROKER_2298","North West",7000
"Sarah Rivas","2018-04-01 00:00:00","Female","Token Protect","Constance Oropeza","2019-10-07 14:44:57","BROKER_1329","North West",5000
"Sarah Rivas","2018-04-01 00:00:00","Male","Token Protect","Daniel Hildebrant","2019-10-07 14:44:57","BROKER_1344","North West",4000
"Sarah Rivas","2018-04-01 00:00:00","Female","Token Protect","Erin Ross","2019-10-07 14:44:57","BROKER_1335","North West",6000
"Anne Powers","2018-04-01 00:00:00","Female","Token Protect","Alberta Ogden","2019-10-07 14:44:57","BROKER_1826","South East",5000
"Anne Powers","2018-04-01 00:00:00","Male","Token Protect","Blake Masters","2019-10-07 14:44:57","BROKER_1829","South East",3000
"Matthew Hanna","2018-04-01 00:00:00","Female","Token Protect","Barbara Sanchez","2019-10-07 14:44:57","BROKER_2281","South East",6000
"Sandra Parker","2018-04-01 00:00:00","Male","Token Protect","Eduardo Church","2019-10-07 14:44:57","BROKER_1815","South East",7000
"Sandra Parker","2018-04-01 00:00:00","Female","Token Protect","Helen Moreno","2019-10-07 14:44:57","BROKER_903","South East",6000
"Sandra Parker","2018-04-01 00:00:00","Female","Token Protect","Mable Gonzalez","2019-10-07 14:44:57","BROKER_1830","South East",5000
"Sandra Parker","2018-04-01 00:00:00","Female","Token Protect","Mary Whittingham","2019-10-07 14:44:57","BROKER_1827","South East",5000
"Jeffrey Miranda","2018-04-01 00:00:00","Male","Token Protect","Jacob Sosa","2019-10-07 14:44:57","BROKER_2292","South West",4000
"Meagan Combs","2018-04-01 00:00:00","Female","Token Protect","Roberta Martinez","2019-10-07 14:44:57","BROKER_2290","South West",7000
"Meagan Combs","2018-04-01 00:00:00","Male","Token Protect","Shane Gilbert","2019-10-07 14:44:57","BROKER_2286","South West",6000
"Jennifer Jackson","2018-04-01 00:00:00","Female","Trustlance","Carla Wilson","2019-10-07 14:44:57","BROKER_136","Midwest",6000
"Monica Campbell","2018-04-01 00:00:00","Female","Trustlance","Mary Edwards","2019-10-07 14:44:57","BROKER_613","North East",4000
"Jeffrey Miranda","2018-04-01 00:00:00","Female","Trustlance","Earline Hamilton","2019-10-07 14:44:57","BROKER_1982","North West",5000
"Meagan Combs","2018-04-01 00:00:00","Female","Trustlance","Betty Montoya","2019-10-07 14:44:57","BROKER_1980","North West",6000
"James Coleman","2018-04-01 00:00:00","Female","Undiro","Graciela Gonzalez","2019-10-07 14:44:57","BROKER_1626","Midwest",4000
"James Coleman","2018-04-01 00:00:00","Male","Undiro","Larry Bishop","2019-10-07 14:44:57","BROKER_262","Midwest",6000
"Amanda Long","2018-04-01 00:00:00","Male","Undiro","Orlando Tackett","2019-10-07 14:44:57","BROKER_730","North East",5000
"Evan Bullock","2018-04-01 00:00:00","Male","Undiro","Shane Ferreri","2019-10-07 14:44:57","BROKER_1613","North East",5000
"Lisa Lewis","2018-04-01 00:00:00","Female","Undiro","Ida Bell","2019-10-07 14:44:57","BROKER_1164","North West",3000
"Sarah Rivas","2018-04-01 00:00:00","Male","Undiro","Daniel Pierce","2019-10-07 14:44:57","BROKER_1162","North West",3000
"Matthew Hanna","2018-04-01 00:00:00","Male","Undiro","Blake Hildebrant","2019-10-07 14:44:57","BROKER_1622","South East",4000
"Matthew Hanna","2018-04-01 00:00:00","Male","Undiro","David Johnson","2019-10-07 14:44:57","BROKER_1616","South East",5000
"Sandra Parker","2018-04-01 00:00:00","Female","Undiro","Helen Tramel","2019-10-07 14:44:57","BROKER_1624","South East",4000
"Sandra Parker","2018-04-01 00:00:00","Male","Undiro","Mark Keen","2019-10-07 14:44:57","BROKER_1618","South East",6000
"James Coleman","2018-05-01 00:00:00","Female","CashCoverage","Thelma Mitchell","2019-10-07 14:44:57","BROKER_202","Midwest",7000
"Jennifer Jackson","2018-05-01 00:00:00","Male","CashCoverage","Bobby Norris","2019-10-07 14:44:57","BROKER_213","Midwest",5000
"Jennifer Jackson","2018-05-01 00:00:00","Female","CashCoverage","Carrie Collins","2019-10-07 14:44:57","BROKER_205","Midwest",3000
"Evan Bullock","2018-05-01 00:00:00","Male","CashCoverage","Adam Rios","2019-10-07 14:44:57","BROKER_672","North East",7000
"Monica Campbell","2018-05-01 00:00:00","Male","CashCoverage","James Coker","2019-10-07 14:44:57","BROKER_1560","North East",5000
"Chad Russo","2018-05-01 00:00:00","Male","CashCoverage","Carl Whitley","2019-10-07 14:44:57","BROKER_1098","North West",6000
"Lisa Lewis","2018-05-01 00:00:00","Female","CashCoverage","Ivy Wickline","2019-10-07 14:44:57","BROKER_1106","North West",4000
"Meagan Combs","2018-05-01 00:00:00","Male","CashCoverage","Jeffrey Lopez","2019-10-07 14:44:57","BROKER_2040","North West",3000
"Anne Powers","2018-05-01 00:00:00","Female","CashCoverage","Beverly McCauley","2019-10-07 14:44:57","BROKER_1556","South East",6000
"Sandra Parker","2018-05-01 00:00:00","Male","CashCoverage","Donald Fisher","2019-10-07 14:44:57","BROKER_1563","South East",7000
"Sandra Parker","2018-05-01 00:00:00","Male","CashCoverage","Gregory Winkle","2019-10-07 14:44:57","BROKER_1551","South East",6000
"Lisa Lewis","2018-05-01 00:00:00","Male","CashCoverage","Emilio Shea","2019-10-07 14:44:57","BROKER_1548","South West",3000
"Lisa Lewis","2018-05-01 00:00:00","Male","CashCoverage","Malcolm Sears","2019-10-07 14:44:57","BROKER_2053","South West",5000
"James Coleman","2018-05-01 00:00:00","Male","Clientive","Christopher Harper","2019-10-07 14:44:57","BROKER_83","Midwest",5000
"James Coleman","2018-05-01 00:00:00","Female","Clientive","Linda Campbell","2019-10-07 14:44:57","BROKER_79","Midwest",7000
"Sarah Rivas","2018-05-01 00:00:00","Female","Clientive","Glenna Collado","2019-10-07 14:44:57","BROKER_993","North West",6000
"Jeffrey Miranda","2018-05-01 00:00:00","Female","Clientive","Dorothy Parker","2019-10-07 14:44:57","BROKER_1927","South West",7000
"James Coleman","2018-05-01 00:00:00","Female","CoInsurance","Diane Joseph","2019-10-07 14:44:57","BROKER_243","Midwest",7000
"Amanda Long","2018-05-01 00:00:00","Male","CoInsurance","Ramon Ezell","2019-10-07 14:44:57","BROKER_717","North East",5000
