"User.Role.RoleNamesPath","IsAmount","User.Role.ForecastManager.UniqueUserName","User.SmallPhotoUrl","User.UserRoleId","HasAdjustment","User.Role.ParentRole.ForecastManager.UniqueUserName","ForecastingType.MasterLabel","User.Role.ParentRole.DeveloperName","User.Role.DeveloperName","ForecastingType.IsAmount","OwnerId","User.Role.ForecastManager.Name","User.Username","User.Role.Name","User.Role.ForecastManager.ForecastEnabled","User.Role.ParentRole.Name","Period.IsForecastPeriod","ForecastingType.DeveloperName","User.Name","User.Role.RoleNames","User.LastName","Period.Type","Period.EndDate","PeriodId","User.UniqueUserName","ForecastingType.IsActive","User.Role.ParentRoleId","ForecastingTypeId","Period.StartDate","User.Role.ParentRole.ForecastManager.Name","User.Role.Roles","HasOwnerAdjustment","User.ForecastEnabled","Id","ForecastingType.IsQuantity","ForecastCategoryName","User.Role.RolePath","AmountWithoutOwnerAdjustment","AmountWithoutManagerAdjustment","AmountWithoutAdjustments","ForecastAmount"
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-06-30","026B0000000kC3UIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-06-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHTKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",26290,26290,26290,26290
"Ebony Ali/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Ebony Ali","Ebony Ali","Ali","Month","2020-03-31","026B0000000kC3RIAU","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-03-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHUKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",277916,277916,277916,277916
"Amy Johnson/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","2020-05-31","026B0000000kC3TIAU","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-05-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHVKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",1550,1550,1550,1550
"Ebony Ali/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBV/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ebIAA",,"eali1600302444858@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Ebony Ali","Ebony Ali","Ali","Month","2019-04-30","026B0000000kC3BIAU","Ebony Ali","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-04-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHWKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",137000,137000,137000,137000
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2019-06-30","026B0000000kC3DIAU","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-06-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHYKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",76744,76744,76744,76744
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2020-11-30","026B0000000kC3ZIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHZKA2","false","Commit","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",324223,324223,324223,324223
"Jane Martin/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Dean Pierce","Martin","Month","2020-08-31","026B0000000kC3WIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-08-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHhKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",332980,332980,332980,332980
"Elizabeth Lewis/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Elizabeth Lewis","Dean Pierce","Lewis","Month","2019-08-31","026B0000000kC3FIAU","Elizabeth Lewis","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-08-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHiKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",653047,653047,653047,653047
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2019-08-31","026B0000000kC3FIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-08-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEHjKAM","false","Closed","00EB0000000lg9qMAA/00EB0000000lg9lMAA",2754080,2754080,2754080,2754080
"Jane Martin/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Dean Pierce","Martin","Month","2020-05-31","026B0000000kC3TIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-05-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHkKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",156000,156000,156000,156000
"Elizabeth Lewis/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Elizabeth Lewis","Dean Pierce","Lewis","Month","2020-07-31","026B0000000kC3VIAU","Elizabeth Lewis","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-07-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHlKAM","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",134586,134586,134586,134586
"Karen Mccann/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBf/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9ePIAQ",,"kmccann1600302444776@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Karen Mccann","Gary Hill","Mccann","Month","2019-02-28","026B0000000kC39IAE","Karen Mccann","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-02-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHmKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",504601,504601,504601,504601
"Gary Hill/Mary Eng","true","Gary Hill","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Gary Hill","Hill","Month","2019-02-28","026B0000000kC39IAE","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2019-02-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEHnKAM","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",1610462,1610462,1610462,1610462
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2019-09-30","026B0000000kC3GIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHoKAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",17865,17865,17865,17865
"Jane Martin/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Dean Pierce","Martin","Month","2020-11-30","026B0000000kC3ZIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEHrKAM","false","Best Case","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",359084,359084,359084,359084
"Dean Pierce/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ehIAA","Dean Pierce","dpierce1600302444899@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Dean Pierce","Dean Pierce","Pierce","Month","2020-11-30","026B0000000kC3ZIAU","Dean Pierce","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-11-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEHsKAM","false","Best Case","00EB0000000lg9qMAA/00EB0000000lg9lMAA",2778816,2778816,2778816,2778816
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-11-30","026B0000000kC3ZIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-11-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEHtKAM","false","Best Case","00EB0000000lg9lMAA",7916484,7916484,7916484,7916484
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-10-31","026B0000000kC3YIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-10-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEHwKAM","false","Best Case","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",383014,383014,383014,383014
"Gary Hill/Mary Eng","true","Gary Hill","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","true","OpportunityRevenue","Gary Hill","Gary Hill","Hill","Month","2020-10-31","026B0000000kC3YIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-10-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEHxKAM","false","Best Case","00EB0000000lg9rMAA/00EB0000000lg9lMAA",934014,934014,934014,934014
"Mary Eng","true","Mary Eng","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9lMAA","false",,"Opportunity Revenue",,"VP_of_Sales","true","005B0000006YzVQIA0","Mary Eng","astar.ghnhcy3ndl74.kgfv11rbklry.5k3xuhrh2dmx.lyr7dhsw.iq7fuiyjqelq@gs0.org","VP of Sales","true",,"true","OpportunityRevenue","Mary Eng","Mary Eng","Eng","Month","2020-10-31","026B0000000kC3YIAU","Mary Eng","true",,"0DbB0000001948lKAA","2020-10-01",,"00EB0000000lg9lMAA","false","true","0G3B0000006lEHyKAM","false","Best Case","00EB0000000lg9lMAA",3570003,3570003,3570003,3570003
"Jane Martin/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAr/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9edIAA",,"jmartin1600302444872@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Jane Martin","Dean Pierce","Martin","Month","2020-11-30","026B0000000kC3ZIAU","Jane Martin","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEI1KAM","false","Pipeline","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",140000,140000,140000,140000
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","false","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2018-12-31","026B0000000kC4PIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2018-12-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEI2KAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",731556,731556,731556,731556
"Amy Johnson/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBp/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eRIAQ",,"ajohnson1600302444789@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Johnson","Amy Johnson","Johnson","Month","2020-02-29","026B0000000kC3QIAU","Amy Johnson","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-02-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEI3KAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",411790,411790,411790,411790
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2020-09-30","026B0000000kC3XIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2020-09-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEI6KAM","false","Best Case","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",705000,705000,705000,705000
"Amy Thomas/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAm/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eQIAQ",,"athomas1600302444783@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Amy Thomas","Amy Thomas","Thomas","Month","2019-03-31","026B0000000kC3AIAU","Amy Thomas","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-03-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEI7KAM","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",97390,97390,97390,97390
"Elizabeth Lewis/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Elizabeth Lewis","Dean Pierce","Lewis","Month","2020-11-30","026B0000000kC3ZIAU","Elizabeth Lewis","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2020-11-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIAKA2","false","Commit","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",766398,766398,766398,766398
"Rebecca Espinoza/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBa/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eOIAQ",,"respinoz1600302444760@demo.user","West Sales",,"RVP West","false","OpportunityRevenue","Rebecca Espinoza","Gary Hill","Espinoza","Month","2018-11-30","026B0000000kC4OIAU","Rebecca Espinoza","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2018-11-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEIBKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",131762,131762,131762,131762
"Gary Hill/Mary Eng","true","Gary Hill","https://jahnavi-gs0--c.documentforce.com/profilephoto/005/T","00EB0000000lg9rMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_West","true","005B0000006s9efIAA","Gary Hill","ghill1600302444885@demo.user","RVP West","true","VP of Sales","false","OpportunityRevenue","Gary Hill","Gary Hill","Hill","Month","2018-11-30","026B0000000kC4OIAU","Gary Hill","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2018-11-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEIDKA2","false","Closed","00EB0000000lg9rMAA/00EB0000000lg9lMAA",239618,239618,239618,239618
"Erica Fletcher/Mary Eng","true","Dean Pierce","https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBz/T","00EB0000000lg9qMAA","false","Mary Eng","Opportunity Revenue","VP_of_Sales","RVP_Central","true","005B0000006s9ecIAA","Dean Pierce","efletche1600302444866@demo.user","RVP Central","true","VP of Sales","true","OpportunityRevenue","Erica Fletcher","Erica Fletcher","Fletcher","Month","2020-10-31","026B0000000kC3YIAU","Erica Fletcher","true","00EB0000000lg9lMAA","0DbB0000001948lKAA","2020-10-01","Mary Eng","00EB0000000lg9lMAA","false","true","0G3B0000006lEIGKA2","false","Commit","00EB0000000lg9qMAA/00EB0000000lg9lMAA",797726,797726,797726,797726
"Beth Malone/Gary Hill/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBk/T","00EB0000000lg9wMAA","false","Gary Hill","Opportunity Revenue","RVP_West","West_Sales","true","005B0000006s9eaIAA",,"bmalone1600302444852@demo.user","West Sales",,"RVP West","true","OpportunityRevenue","Beth Malone","Beth Malone","Malone","Month","2019-07-31","026B0000000kC3EIAU","Beth Malone","true","00EB0000000lg9rMAA","0DbB0000001948lKAA","2019-07-01","Gary Hill","00EB0000000lg9lMAA","false","true","0G3B0000006lEIHKA2","false","Closed","00EB0000000lg9wMAA/00EB0000000lg9rMAA/00EB0000000lg9lMAA",720627,720627,720627,720627
"Elizabeth Lewis/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUAw/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eZIAQ",,"elewis1600302444844@demo.user","Central Sales",,"RVP Central","true","OpportunityRevenue","Elizabeth Lewis","Dean Pierce","Lewis","Month","2019-05-31","026B0000000kC3CIAU","Elizabeth Lewis","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2019-05-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIIKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",97114,97114,97114,97114
"Nicole Bowers/Dean Pierce/Mary Eng","true",,"https://jahnavi-gs0--c.documentforce.com/profilephoto/729B0000000LUBu/T","00EB0000000lg9vMAA","false","Dean Pierce","Opportunity Revenue","RVP_Central","Central_Sales","true","005B0000006s9eeIAA",,"nbowers1600302444878@demo.user","Central Sales",,"RVP Central","false","OpportunityRevenue","Nicole Bowers","Dean Pierce","Bowers","Month","2018-12-31","026B0000000kC4PIAU","Nicole Bowers","true","00EB0000000lg9qMAA","0DbB0000001948lKAA","2018-12-01","Dean Pierce","00EB0000000lg9lMAA","false","true","0G3B0000006lEIJKA2","false","Closed","00EB0000000lg9vMAA/00EB0000000lg9qMAA/00EB0000000lg9lMAA",371855,371855,371855,371855
