SnapshotTextDate,OwnerName,AccountId,SmallPhotoUrl,ForecastCategory,PredictedWinRate,WinRate,Amount,AccountName,CloseDate,CreatedDate,IsClosed,IsWon,LastProcessedDate,Manager,OpportunityName,OpportunityId,OwnerId,PeriodEndDate,PeriodStartDate,Role,SnapshotDate,SnapshotName
2021-04-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,67,66,"$649,000.00",Crdentia,2020-11-14,2020-09-27,true,true,2021-06-09,Brian Chandler,Crdentia 3321,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,85,88,"$659,500.00",Century Software,2021-02-07,2020-11-29,false,false,2021-06-09,Brian Chandler,Century Software 3322,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,76,73,"$517,500.00",Digital Corp.,2021-03-02,2021-01-23,true,true,2021-06-09,Gary Hill,Digital Corp. 3323,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Commit,65,68,"$625,000.00",Disha Technologies,2020-09-02,2020-07-03,false,false,2021-06-09,Mary Eng,Disha Technologies 3324,,005B0000006zLBdIAM,2021-06-19,2021-05-20,RVP Central,2021-06-09,Today
2021-05-10,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,50,51,"$640,000.00",Crowe Chizek & Co,2020-09-17,2020-07-05,false,true,2021-06-09,Dean Pierce,Crowe Chizek & Co 3325,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-06-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,79,77,"$725,000.00",Colliers International Property Consultants,2020-12-17,2020-10-17,true,false,2021-06-09,Gary Hill,Colliers International Property Consultants 3326,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-04-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,92,91,"$577,000.00",Documentum - Western Region,2020-08-18,2020-07-06,true,true,2021-06-09,Brian Chandler,Documentum - Western Region 3327,,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-03-12,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,84,82,"$555,000.00",Boulder Weekly,2021-01-15,2020-10-20,false,false,2021-06-09,Dean Pierce,Boulder Weekly 3328,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,57,53,"$618,500.00",Acorn Technowlogies,2020-08-13,2020-06-05,true,true,2021-06-09,Brian Chandler,Acorn Technowlogies 3329,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,73,72,"$738,000.00",Certes Networks,2020-12-24,2020-10-14,false,false,2021-06-09,Gary Hill,Certes Networks 3330,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,72,71,"$654,500.00",Boone Inc [1309],2021-06-26,2021-05-16,true,true,2021-06-09,Dean Pierce,Boone Inc [1309] 3331,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-04-09,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,64,59,"$517,500.00",Clayton Inc [2220],2021-02-25,2021-01-10,false,false,2021-06-09,Dean Pierce,Clayton Inc [2220] 3332,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-03-12,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,65,65,"$508,500.00",Cornerstone OnDemand,2020-11-08,2020-10-07,true,false,2021-06-09,Brian Chandler,Cornerstone OnDemand 3333,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,87,88,"$670,500.00",Castro Inc [86],2021-02-09,2020-12-20,false,true,2021-06-09,Gary Hill,Castro Inc [86] 3334,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,80,80,"$687,000.00",CaseCentral,2021-03-24,2020-12-26,true,true,2021-06-09,Mary Eng,CaseCentral 3335,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,60,59,"$647,500.00",Cook Inc [2290],2020-12-22,2020-11-01,false,false,2021-06-09,Mary Eng,Cook Inc [2290] 3336,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-04-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,54,57,"$621,000.00",Bolt Creative,2021-03-25,2020-12-25,true,true,2021-06-09,Gary Hill,Bolt Creative 3337,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,73,74,"$525,500.00",Cross Border,2020-08-24,2020-06-11,false,false,2021-06-09,Brian Chandler,Cross Border 3338,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Pipeline,59,55,"$724,500.00",Casey Inc [2543],2021-01-18,2020-12-12,false,true,2021-06-09,,Casey Inc [2543] 3339,,005B0000006zLGfIAM,2021-05-19,2021-04-20,VP of Sales,2021-05-10,1 Month Ago
2021-06-09,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,65,62,"$719,000.00",Douglas Machine,2020-08-30,2020-07-10,true,false,2021-06-09,Brian Chandler,Douglas Machine 3340,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,52,50,"$688,000.00",Contec Corp,2021-04-20,2021-03-15,true,false,2021-06-09,Mary Eng,Contec Corp 3341,,005B0000006zLFOIA2,2021-03-19,2021-02-20,RVP East,2021-03-12,3 Months Ago
2021-06-09,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,81,82,"$586,000.00",Centery Bussiness Services Inc,2021-05-04,2021-02-16,false,true,2021-06-09,Dean Pierce,Centery Bussiness Services Inc 3342,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,72,72,"$735,500.00",Chandler Inc [184],2021-01-30,2020-12-18,true,true,2021-06-09,Gary Hill,Chandler Inc [184] 3343,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Best Case,89,91,"$572,000.00",Cosmetic Essence Inc,2020-09-26,2020-07-25,false,false,2021-06-09,Mary Eng,Cosmetic Essence Inc 3344,,005B0000006zLFqIAM,2021-04-19,2021-03-20,RVP West,2021-04-09,2 Months Ago
2021-03-12,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,74,77,"$743,000.00",Centerlogic Solutions,2021-01-30,2020-11-22,false,false,2021-06-09,Dean Pierce,Centerlogic Solutions 3345,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,51,47,"$535,000.00",Careopia!,2020-11-30,2020-09-10,true,true,2021-06-09,Brian Chandler,Careopia! 3346,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-04-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,67,71,"$728,000.00",Crosswell International Corp,2020-08-28,2020-07-05,false,true,2021-06-09,Gary Hill,Crosswell International Corp 3347,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,67,62,"$599,500.00",Easy Dental Systems,2021-03-25,2021-02-22,true,false,2021-06-09,Dean Pierce,Easy Dental Systems 3348,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-03-12,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,78,76,"$580,000.00",Community Foundation of Centra,2021-07-05,2021-04-23,true,false,2021-06-09,Gary Hill,Community Foundation of Centra 3349,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-06-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,79,81,"$545,500.00",Credit Control Services,2020-11-14,2020-08-17,false,true,2021-06-09,,Credit Control Services 3350,,005B0000006zLGfIAM,2021-06-19,2021-05-20,VP of Sales,2021-06-09,Today
2021-05-10,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,67,67,"$683,000.00",Collocation Solutions,2020-09-23,2020-08-12,true,false,2021-06-09,Dean Pierce,Collocation Solutions 3351,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-04-09,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,81,79,"$662,500.00",Counsel Springwell Capital Partners,2020-12-24,2020-09-29,false,true,2021-06-09,Gary Hill,Counsel Springwell Capital Partners 3352,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,71,74,"$690,500.00",Direct Advantage Values Ents,2021-01-26,2020-12-14,false,true,2021-06-09,Mary Eng,Direct Advantage Values Ents 3353,,005B0000006zLBdIAM,2021-05-19,2021-04-20,RVP Central,2021-05-10,1 Month Ago
2021-04-09,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,58,54,"$538,500.00","Core Technology Partners, LL",2020-09-15,2020-08-15,true,false,2021-06-09,Brian Chandler,"Core Technology Partners, LL 3354",,,2021-04-19,2021-03-20,East Sales,2021-04-09,2 Months Ago
2021-06-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,82,80,"$639,000.00",Communications International,2020-09-29,2020-07-23,true,true,2021-06-09,Brian Chandler,Communications International 3355,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-03-12,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Closed,52,49,"$743,000.00",Comcast Technology Solutions,2020-07-31,2020-05-10,false,false,2021-06-09,Mary Eng,Comcast Technology Solutions 3356,,005B0000006zLDrIAM,2021-03-19,2021-02-20,RVP Central,2021-03-12,3 Months Ago
2021-03-12,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,65,61,"$611,000.00",ComTecAC-000036329,2020-08-25,2020-07-03,true,false,2021-06-09,Brian Chandler,ComTecAC-000036329 3357,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-04-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,55,58,"$665,000.00","Crow Holdings Capital Partners, L.L.C.",2021-02-12,2020-11-21,false,true,2021-06-09,Gary Hill,"Crow Holdings Capital Partners, L.L.C. 3358",,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,76,73,"$711,500.00",Certek Software Designs Inc,2021-04-11,2021-01-19,true,true,2021-06-09,Brian Chandler,Certek Software Designs Inc 3359,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,75,73,"$625,500.00",Dolphin Search,2020-11-30,2020-10-08,false,false,2021-06-09,Gary Hill,Dolphin Search 3360,,,2021-05-19,2021-04-20,West Sales,2021-05-10,1 Month Ago
2021-04-09,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,87,88,"$552,500.00",Cardello Electric Supply Co.,2020-09-01,2020-06-10,false,true,2021-06-09,,Cardello Electric Supply Co. 3361,,005B0000006zLGfIAM,2021-04-19,2021-03-20,VP of Sales,2021-04-09,2 Months Ago
2021-05-10,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,82,84,"$506,500.00",CellExchange,2021-03-05,2020-12-17,true,false,2021-06-09,Brian Chandler,CellExchange 3362,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-06-09,Brian Chandler,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwt/T,Closed,54,57,"$691,000.00",Edge Communications,2020-10-11,2020-07-17,true,false,2021-06-09,Mary Eng,Edge Communications 3363,,005B0000006zLFOIA2,2021-06-19,2021-05-20,RVP East,2021-06-09,Today
2021-03-12,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,79,81,"$523,500.00",Computrol,2020-08-22,2020-05-27,false,true,2021-06-09,Dean Pierce,Computrol 3364,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-03-12,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,55,52,"$673,500.00",EMC Community Network,2021-03-19,2021-01-06,true,true,2021-06-09,Gary Hill,EMC Community Network 3365,,,2021-03-19,2021-02-20,West Sales,2021-03-12,3 Months Ago
2021-04-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,60,58,"$504,000.00",Critical Path Strategies,2021-05-27,2021-04-03,false,false,2021-06-09,Gary Hill,Critical Path Strategies 3366,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,80,78,"$562,500.00",Carlson Inc [1932],2021-02-16,2020-12-25,true,true,2021-06-09,Dean Pierce,Carlson Inc [1932] 3367,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-06-09,Beth Malone,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,50,46,"$585,500.00",Consumption Junction,2021-07-29,2021-05-24,false,false,2021-06-09,Gary Hill,Consumption Junction 3368,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-04-09,Ebony Ali,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,94,95,"$618,000.00",1st Sales,2020-07-29,2020-06-28,true,false,2021-06-09,Gary Hill,1st Sales 3369,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-05-10,Patricia Shepard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,81,82,"$685,500.00",3D Systems,2021-06-23,2021-04-30,false,true,2021-06-09,Brian Chandler,3D Systems 3370,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Commit,73,75,"$705,000.00",Frenkel of California,2021-02-14,2020-12-11,true,true,2021-06-09,Mary Eng,Frenkel of California 3371,,005B0000006zLBdIAM,2021-03-19,2021-02-20,RVP Central,2021-03-12,3 Months Ago
2021-06-09,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,65,62,"$726,500.00",Chaney Brooks & Co,2021-06-02,2021-03-12,false,false,2021-06-09,Brian Chandler,Chaney Brooks & Co 3372,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-04-09,Karen Mccann,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,55,57,"$677,000.00",Cross Inc [967],2020-10-03,2020-07-18,true,false,2021-06-09,Gary Hill,Cross Inc [967] 3373,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-03-12,Elizabeth Lewis,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,80,78,"$537,500.00",Castro Inc [1554],2021-06-20,2021-05-01,false,true,2021-06-09,Dean Pierce,Castro Inc [1554] 3374,,,2021-03-19,2021-02-20,Central Sales,2021-03-12,3 Months Ago
2021-06-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,84,87,"$509,500.00","Dover Motion, A division of Invetech",2021-02-22,2020-12-09,false,true,2021-06-09,Dean Pierce,"Dover Motion, A division of Invetech 3375",,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Best Case,60,61,"$585,500.00",Education Interface,2020-11-18,2020-09-11,true,false,2021-06-09,Mary Eng,Education Interface 3376,,005B0000006zLDrIAM,2021-05-19,2021-04-20,RVP Central,2021-05-10,1 Month Ago
2021-03-12,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,74,76,"$571,000.00",Computer Concepts Corporation,2020-11-21,2020-09-26,true,false,2021-06-09,Brian Chandler,Computer Concepts Corporation 3377,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-04-09,Amy Thomas,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,68,72,"$672,500.00",Action Floor System Inc,2021-03-27,2021-02-07,false,true,2021-06-09,Gary Hill,Action Floor System Inc 3378,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,56,56,"$626,000.00",Cipient Networks Inc,2020-08-19,2020-07-14,true,false,2021-06-09,Brian Chandler,Cipient Networks Inc 3379,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Oscar Anthony,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,80,81,"$643,500.00",Collier Inc [1589],2021-04-16,2021-02-12,false,true,2021-06-09,Brian Chandler,Collier Inc [1589] 3380,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-03-12,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Commit,62,61,"$625,500.00",CellTrax,2021-06-01,2021-04-05,false,false,2021-06-09,Mary Eng,CellTrax 3381,,005B0000006zLFqIAM,2021-03-19,2021-02-20,RVP West,2021-03-12,3 Months Ago
2021-04-09,Jane Martin,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,83,81,"$699,500.00",Corner Office Inc,2021-03-13,2021-01-28,true,true,2021-06-09,Dean Pierce,Corner Office Inc 3382,,,2021-04-19,2021-03-20,Central Sales,2021-04-09,2 Months Ago
2021-06-09,Kylie Cannon,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,66,67,"$632,000.00",Coastal States Management Corporation,2021-07-25,2021-06-23,false,false,2021-06-09,Dean Pierce,Coastal States Management Corporation 3383,,,2021-06-19,2021-05-20,Central Sales,2021-06-09,Today
2021-05-10,Jeremiah Ballard,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Pipeline,78,80,"$566,000.00",Creative Management Service,2020-09-03,2020-07-26,true,true,2021-06-09,Brian Chandler,Creative Management Service 3384,,,2021-05-19,2021-04-20,East Sales,2021-05-10,1 Month Ago
2021-04-09,Amy Johnson,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,70,69,"$550,000.00",Bluestone Consulting,2021-01-23,2020-10-31,false,false,2021-06-09,Gary Hill,Bluestone Consulting 3385,,,2021-04-19,2021-03-20,West Sales,2021-04-09,2 Months Ago
2021-06-09,Rebecca Espinoza,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,65,61,"$627,500.00",Cellular Technologies Inc,2020-08-09,2020-06-23,true,true,2021-06-09,Gary Hill,Cellular Technologies Inc 3386,,,2021-06-19,2021-05-20,West Sales,2021-06-09,Today
2021-03-12,Devin Washington,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,77,78,"$543,000.00",CreativeREI,2021-05-31,2021-03-05,false,true,2021-06-09,Brian Chandler,CreativeREI 3387,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-05-10,Gary Hill,,https://c.gus.content.force.com/profilephoto/729B0000000PvxE/T,Closed,69,66,"$543,000.00",Catalina Marketing Corporation,2020-08-11,2020-05-18,true,false,2021-06-09,Mary Eng,Catalina Marketing Corporation 3388,,005B0000006zLFqIAM,2021-05-19,2021-04-20,RVP West,2021-05-10,1 Month Ago
2021-04-09,Dean Pierce,,https://c.gus.content.force.com/profilephoto/729B0000000IUx9/T,Pipeline,85,85,"$510,500.00",Donnelly Mechanical Corp,2020-08-27,2020-07-24,false,true,2021-06-09,Mary Eng,Donnelly Mechanical Corp 3389,,005B0000006zLDrIAM,2021-04-19,2021-03-20,RVP Central,2021-04-09,2 Months Ago
2021-03-12,Austin Le,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Best Case,73,74,"$627,000.00",Carl Eric Johnson,2021-06-18,2021-03-20,true,false,2021-06-09,Brian Chandler,Carl Eric Johnson 3390,,,2021-03-19,2021-02-20,East Sales,2021-03-12,3 Months Ago
2021-06-09,Lucas Baxter,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Closed,70,67,"$573,000.00",Corporate Strategy Group,2020-10-05,2020-08-26,true,false,2021-06-09,Brian Chandler,Corporate Strategy Group 3391,,,2021-06-19,2021-05-20,East Sales,2021-06-09,Today
2021-05-10,Nicole Bowers,,https://c.gus.content.force.com/profilephoto/729B0000000Pvwh/T,Commit,95,97,"$546,000.00",Bailey Inc [1398],2020-11-24,2020-09-12,false,true,2021-06-09,Dean Pierce,Bailey Inc [1398] 3392,,,2021-05-19,2021-04-20,Central Sales,2021-05-10,1 Month Ago
2021-03-12,Mary Eng,,https://c.gus.content.force.com/profilephoto/729B0000000Pvxj/T,Closed,75,73,"$661,000.00",Bob Clements International,2020-10-04,2020-08-15,true,true,2021-06-09,,Bob Clements International 3393,,005B0000006zLGfIAM,2021-03-19,2021-02-20,VP of Sales,2021-03-12,3 Months Ago
2021-05-10,Erica Fletcher,,https://c.gus.content.force.com/profilephoto/729B0000000Pvvb/T,Closed,83,85,"$720,000.00",Boiler Room,2021-06-24,2021-04-12,false,false,2021-06-09,Mary Eng,Boiler Room 3394,,005B0000006zLBdIAM,2021-05-19,2021-04-20,RVP Central,2021-05-10,1 Month Ago
