"Opportunity.Owner.UniqueUserName","Account.Owner.Role.RolePath","Account.LastReferencedDate","Account.Owner.UniqueUserName","Opportunity.IsWon","Quote.SBQQ__Status__c","Quote.SBQQ__Primary__c","Owner.Role.ParentRole.Name","Quote.SBQQ__SalesRep__c","Account.SBQQ__AssetQuantitiesCombined__c","Opportunity.SBQQ__Renewal__c","Account.BillingPostalCode","Owner.Username","Account.SBQQ__PriceHoldEnd__c","Quote.SBQQ__BillingPostalCode__c","Quote.SBQQ__ContractingMethod__c","Opportunity.SBQQ__Contracted__c","IsDeleted","StatusPreviousValue","Account.SBQQ__RenewalPricingMethod__c","Opportunity.Owner.Name","Owner.Role.RolePath","Quote.SBQQ__EmailTemplateId__c","Quote.SBQQ__ShippingName__c","Approvals.SubmittedBy.UniqueUserName","Quote.LastReferencedDate","Account.SBQQ__CoTermedContractsCombined__c","Quote.SBQQ__LineItemsGrouped__c","Account.BillingGeocodeAccuracy","Account.BillingCountry","Opportunity.LastModifiedDate","Quote.SBQQ__BillingCountry__c","Id","Quote.SBQQ__QuoteProcessId__c","Quote.LastViewedDate","Account.LastActivityDate","Owner.Role.RoleNames","Owner.UniqueUserName","Quote.SBQQ__ExpirationDate__c","Owner.FullPhotoUrl","Quote.SBQQ__QuoteTemplateId__c","Quote.SBQQ__ShippingState__c","Account.Id","Opportunity.LastActivityDate","Quote.SBQQ__ShippingPostalCode__c","Opportunity.Owner.Role.Name","Quote.SBQQ__ShippingCountry__c","Account.BillingCity","Opportunity.SBQQ__QuotePricebookId__c","Quote.SBQQ__Ordered__c","Opportunity.HasOpenActivity","ParentId","Opportunity.Name","Owner.Name","Opportunity.CloseDate","Quote.SBQQ__EndDate__c","Account.BillingState","Account.LastViewedDate","Account.Owner.Name","Opportunity.HasOverdueTask","Quote.SBQQ__FirstSegmentTermEndDate__c","Quote.SBQQ__Introduction__c","Quote.SBQQ__WatermarkShown__c","Account.SBQQ__ContractCoTermination__c","Approvals.Approver.UniqueUserName","Opportunity.CreatedDate","Quote.LastActivityDate","Quote.SBQQ__Key__c","Quote.SBQQ__GenerateContractedPrice__c","Quote.SBQQ__BillingName__c","Quote.SBQQ__ShippingStreet__c","Quote.SBQQ__ShippingCity__c","Quote.Id","Opportunity.SBQQ__CreateContractedPrices__c","Quote.Name","OldValue","Account.ShippingCountry","Opportunity.SBQQ__Ordered__c","Quote.SBQQ__DocumentStatus__c","Quote.SBQQ__PricebookId__c","Quote.IsDeleted","Owner.Role.Hierarchy_RoleNames","CreatedById","Opportunity.Owner.Role.RolePath","Account.ShippingCity","Owner.Role.Name","Account.Owner.Role.Roles","Opportunity.LastReferencedDate","Opportunity.StageName","Owner.Role.DeveloperName","Account.CreatedDate","Owner.Role.RoleNamesPath","Opportunity.Owner.Role.ParentRoleId","Account.SBQQ__CoTerminationEvent__c","Quote.LastModifiedDate","Quote.SBQQ__Opportunity2__c","Quote.SBQQ__BillingCity__c","Opportunity.Id","Opportunity.IsClosed","Quote.SBQQ__Notes__c","Quote.SBQQ__LineItemsPrinted__c","CreatedDate","NewValue","StatusValue","Opportunity.AccountId","Account.SBQQ__RenewalModel__c","Quote.SBQQ__BillingStreet__c","Account.ShippingState","Quote.SBQQ__DeliveryMethod__c","Quote.SBQQ__StartDate__c","Account.Owner.Role.Name","Opportunity.ForecastCategoryName","Account.ShippingGeocodeAccuracy","Owner.SmallPhotoUrl","Owner.Role.ParentRoleId","NextCreatedDate","Field","Account.SBQQ__PreserveBundle__c","Quote.SBQQ__PaymentTerms__c","Quote.SBQQ__BillingState__c","Opportunity.ForecastCategory","Account.PhotoUrl","Opportunity.LastViewedDate","Opportunity.Owner.Role.Roles","Owner.UserRoleId","Quote.CreatedDate","Quote.SBQQ__Type__c","Account.Owner.Role.ParentRoleId","Quote.SBQQ__BillingFrequency__c","Account.BillingStreet","Account.ShippingStreet","Owner.Role.Roles","Owner.Role.ParentRole.DeveloperName","Account.ShippingPostalCode","Account.LastModifiedDate","Account.Name","Account.SBQQ__IgnoreParentContractedPrices__c","Account.ShippingLongitude","Account.BillingLatitude","TimePerStatus","Quote.SBQQ__PartnerDiscount__c","Quote.SBQQ__RegularAmount__c","Quote.SBQQ__DistributorDiscount__c","Quote.SBQQ__DaysQuoteOpen__c","Quote.SBQQ__LineItemCount__c","Opportunity.Probability","Quote.SBQQ__TargetCustomerAmount__c","Quote.SBQQ__NetAmount__c","Account.BillingLongitude","Quote.SBQQ__TotalCustomerDiscountAmount__c","Quote.SBQQ__CustomerAmount__c","Quote.SBQQ__AdditionalDiscountAmount__c","Quote.SBQQ__AveragePartnerDiscount__c","Quote.SBQQ__AverageCustomerDiscount__c","Quote.SBQQ__SubscriptionTerm__c","Quote.SBQQ__ListAmount__c","Quote.SBQQ__CustomerDiscount__c","Account.ShippingLatitude","Quote.SBQQ__MarkupRate__c","Opportunity.Amount"
"Alessandro Lostumbo",,,"Alessandro Lostumbo","true","Draft","true",,"005B0000004ixyJIAQ","false","false","60654","tumbo1536693294187@demo.user",,"60654","By Subscription End Date","true","false","Draft","Same","Alessandro Lostumbo",,,"Pawtucket Brewery 2",,,"false","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OUaIAM",,,,,"Alessandro Lostumbo","2018-04-09","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"IL","001B000000nQA0rIAG",,"60654",,"United States","Chicago","01sB0000001KrsAIAS","false","false","a2dB0000000B7UfIAK","New Business 2","Alessandro Lostumbo","2018-03-06",,"IL",,"Alessandro Lostumbo","false",,"Greetings Peter Griffin,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your","true","Prompt",,"2018-04-03T00:07:28.000Z",,,,"Pawtucket Brewery 2","111 West Illinois Street","Chicago","a2dB0000000B7UfIAK","false","Q-00647",,"United States","true",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Chicago",,,,"Closed Won",,"2018-03-21T21:57:03.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6LOIA0","Chicago","006B0000004P6LOIA0","true",,"true","2018-04-03T00:08:03.000Z",,"Draft","001B000000nQA0rIAG","Contract Based","111 West Illinois Street","IL",,"2018-05-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","IL","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"111 West Illinois Street","111 West Illinois Street",,,"60654","2018-09-11T19:15:38.000Z","Pawtucket Brewery 2","false",0,0,-2419683,0,29188,0,20,7,100,0,26388,0,2800.15,26388,2800,0,9.6,12,29188.15,0,0,0,26388
"Taka Yokoyama",,,"Taka Yokoyama","true","Approved","true",,"005B0000004ixxNIAQ","false","false","98101","tyoko1536693294122@demo.user",,"98101","By Subscription End Date","true","false","Draft","Same","Taka Yokoyama",,,"Magnusson Klemencic Associates",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OUbIAM",,,,,"Taka Yokoyama","2018-04-20","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"WA","001B000000nQ9xKIAS",,"98101",,"United States","Seattle","01sB0000001KrsAIAS","false","false","a2dB0000000B7WBIA0","MKA Initial Sale","Taka Yokoyama","2018-03-07",,"WA",,"Taka Yokoyama","false",,"Greetings John Hooper,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h","false","Always",,"2018-04-14T02:57:08.000Z",,,,"Magnusson Klemencic Associates","1301 5th Avenue #3200","Seattle","a2dB0000000B7WBIA0","false","Q-00741",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Seattle",,,,"Closed Won",,"2018-02-21T05:34:41.000Z",,,,"2018-09-23T22:03:32.000Z","006B0000004P6KbIAK","Seattle","006B0000004P6KbIAK","true",,"true","2018-04-14T02:59:56.000Z",,"Draft","001B000000nQ9xKIAS","Contract Based","1301 5th Avenue #3200","WA",,"2018-05-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,"2018-04-14T03:07:14.000Z","created","true","Net 30","WA","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"1301 5th Avenue #3200","1301 5th Avenue #3200",,,"98101","2018-09-11T19:15:37.000Z","Magnusson Klemencic Associates","false",0,0,438,0,821966.3,0,20,88,100,0,820766.3,0,1200,820766.3,1200,0,0.1,12,821966.3,0,0,0,820766.3
,,,,,"In Review","true",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OUcIAM","a2aB00000009J0TIAU",,,,,"2018-04-25",,,,,,,,,,,"false",,"a2dB0000000B7VQIA0",,,,,,,,,,"Greetings Gavin Belson,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your ","true",,,,,,,,,,"a2dB0000000B7VQIA0",,"Q-00694",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-23T22:03:30.000Z",,,,,,"true","2018-04-19T04:17:10.000Z",,"Draft",,,,,,"2018-05-01",,,,,,"2018-04-19T06:29:16.000Z","created",,"Net 30",,,,,,,"2018-09-11T15:44:27.000Z","Quote",,,,,,,,,,,0,0,7926,0,1558940,0,20,15,0,1200000,1200000,0,360140,1200000,358940,0,23.1,24,1560140,0,0,0,0
"Tucker Pearson",,,,"false","Draft","true",,"005B0000004ixxpIAA",,"false",,"tucke1536693294153@demo.user",,,"By Subscription End Date","false","false","Draft",,"Tucker Pearson",,,,,,,"false",,,"2018-09-24T16:37:34.000Z",,"a91B00000008OUdIAM",,,,,"Tucker Pearson","2018-04-18","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,,,,,,,,"01sB0000001KrsAIAS","false","false","a2dB0000000B7UMIA0","New","Tucker Pearson","2018-08-05",,,,,"false",,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu","true",,,"2018-04-12T04:32:07.000Z",,,,,,,"a2dB0000000B7UMIA0","false","Q-00628",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Qualification",,,,,,"2018-09-23T22:03:30.000Z","006B0000004P6NZIA0",,"006B0000004P6NZIA0","false",,"true","2018-04-12T04:32:21.000Z",,"Draft",,,,,,"2018-05-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created",,"Net 30",,"Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,,,,,,,,,0,0,15090567,0,0,0,20,0,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0
,,,,,"Draft","true",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OUeIAM","a2aB00000009J0TIAU",,,,,"2018-04-17",,,,,,,,,,,"false",,"a2dB0000000B7TbIAK",,,,,,,,,,"Greetings Jerry Stritzke,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you","true",,,,,,,,,,"a2dB0000000B7TbIAK",,"Q-00581",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-23T22:03:32.000Z",,,,,,"true","2018-04-11T03:29:07.000Z",,"Draft",,,,,,"2018-05-01",,,,,,,"created",,"Net 30",,,,,,,"2018-09-11T15:44:27.000Z","Quote",,,,,,,,,,,0,0,15180761,0,29188,0,20,7,0,0,29188,0,0.15,29188,0,0,0,12,29188.15,0,0,0,0
"Tony Saarnio",,,"Chris Robison","false","Draft","false",,"005B0000004ixxrIAA","true","false","27502","tsaar1536693294156@demo.user",,"27502","By Subscription End Date","false","false","Draft","Same","Tony Saarnio",,,"UNC Women's Health Center",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OUfIAM","a2aB00000009J0TIAU",,,,"Tony Saarnio","2018-05-10","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"NC","001B000000nQ9xSIAS",,"27614",,"United States","Apex","01sB0000001KrsAIAS","false","false","a2dB0000000B7TjIAK","May Deal","Tony Saarnio","2018-06-20","2020-03-12","NC",,"Chris Robison","false",,"Greetings Alice Rodriguez,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo","true","Always",,"2018-05-04T05:22:02.000Z",,,,"UNC Women's Health Center","10600 Hanarry Court","Raleigh","a2dB0000000B7TjIAK","false","Q-00589",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Raleigh",,,,"Proposal/Price Quote",,"2018-01-11T22:19:24.000Z",,,"Add-on","2018-09-23T22:03:32.000Z","006B0000004P6L7IAK","Apex","006B0000004P6L7IAK","false",,"true","2018-05-04T05:48:39.000Z",,"Draft","001B000000nQ9xSIAS","Contract Based","311 Cameron Glen Drive","NC",,"2018-06-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","NC","Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"311 Cameron Glen Drive","10600 Hanarry Court",,,"27614","2018-09-11T19:15:37.000Z","UNC Women's Health Center","false",0,0,13185189,0,0,0,20,0,75,0,0,0,0,0,0,0,0,12,0,0,0,0,0
,,,,,"Draft","true",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OUgIAM","a2aB00000009J0TIAU",,,,,"2018-05-10",,,,,,,,,,,"false",,"a2dB0000000B7UAIA0",,,,,,,,,,"Greetings Alice Rodriguez,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, yo","true",,,,,,,,,,"a2dB0000000B7UAIA0",,"Q-00616",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-11T19:16:01.000Z",,,,,,"true","2018-05-04T06:44:48.000Z",,"Draft",,,,,,"2018-06-01",,,,,,,"created",,"Net 30",,,,,,,"2018-09-11T15:44:27.000Z","Quote",,,,,,,,,,,0,0,13181820,0,627959,0,20,5,0,0,627959,0,51381,627959,0,0,7.6,12,679340,0,0,0,0
,,,,,"Draft","false",,,,,,,,,"By Subscription End Date",,"false","Draft",,,,,,,,,"false",,,,,"a91B00000008OUhIAM","a2aB00000009J0TIAU",,,,,"2018-05-15",,,,,,,,,,,"false",,"a2dB0000000B7XIIA0",,,,,,,,,,"Greetings Larry David,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h","true",,,,,,,,,,"a2dB0000000B7XIIA0",,"Q-00810",,,,,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,,,,,,,"2018-09-23T22:03:30.000Z",,,,,,"true","2018-05-08T22:54:47.000Z",,"Draft",,,,,,"2018-05-08",,,,,,,"created",,"Net 30",,,,,,,"2018-09-11T15:44:29.000Z","Quote",,,,,,,,,,,0,0,12778021,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"Tony Saarnio",,,"Chris Robison","false","Draft","true",,"005B0000004ixxrIAA","true","false","27502","tsaar1536693294156@demo.user",,"27502","By Subscription End Date","false","false","Draft","Same","Tony Saarnio",,,"UNC Women's Health Center",,,"true","false",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OUiIAM","a2aB00000009J0TIAU",,,,"Tony Saarnio","2018-05-21","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"NC","001B000000nQ9xSIAS",,"27614",,"United States","Apex","01sB0000001KrsAIAS","false","false","a2dB0000000B7WvIAK","May Deal","Tony Saarnio","2018-06-20","2020-03-12","NC",,"Chris Robison","false",,"Greetings John Connor,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h","true","Always",,"2018-05-04T05:22:02.000Z",,,,"UNC Women's Health Center","10600 Hanarry Court","Raleigh","a2dB0000000B7WvIAK","false","Q-00787",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"Raleigh",,,,"Proposal/Price Quote",,"2018-01-11T22:19:24.000Z",,,"Add-on","2018-09-23T22:03:30.000Z","006B0000004P6L7IAK","Apex","006B0000004P6L7IAK","false",,"true","2018-05-15T08:36:24.000Z",,"Draft","001B000000nQ9xSIAS","Contract Based","311 Cameron Glen Drive","NC",,"2018-06-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","NC","Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:29.000Z","Quote",,,"311 Cameron Glen Drive","10600 Hanarry Court",,,"27614","2018-09-11T19:15:37.000Z","UNC Women's Health Center","false",0,0,12224724,0,0,0,20,0,75,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"Greg Fiorindo",,,"Greg Fiorindo","true","Draft","true",,"005B0000004ixxWIAQ","false","false","60616","greg1536693294134@demo.user",,"60616","By Subscription End Date","true","false","Draft","Same","Greg Fiorindo",,,"Brickman Sports",,,"false","false",,"USA","2018-09-24T16:37:34.000Z","USA","a91B00000008OUjIAM",,,,,"Greg Fiorindo","2018-04-18","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"IL","001B000000nQ9x3IAC",,"60616",,"USA","Chicago","01sB0000001KrsAIAS","false","false","a2dB0000000B7TeIAK","Brickman Sports-New Business Opportunity","Greg Fiorindo","2018-03-05",,"IL",,"Greg Fiorindo","false",,"Greetings Butch McGuire,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your","true","Never",,"2018-04-12T05:52:13.000Z",,,,"Brickman Sports","333 West 35th Street","Chicago","a2dB0000000B7TeIAK","false","Q-00584",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Closed Won",,"2018-04-12T05:52:13.000Z",,,,"2018-09-23T22:03:32.000Z","006B0000004P6MuIAK","Chicago","006B0000004P6MuIAK","true",,"true","2018-04-12T05:53:10.000Z",,"Draft","001B000000nQ9x3IAC","Contract Based","333 West 35th Street",,,"2018-05-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 45","IL","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"333 West 35th Street",,,,,"2018-09-11T19:15:37.000Z","Brickman Sports","false",0,0,-3304390,0,734120,0,20,10,100,695000,695000,0,39120.15,695000,39120,0,5.3,12,734120.15,0,0,0,695000
"Greg Fiorindo",,,"Greg Fiorindo","true","Draft","true",,"005B0000004ixxWIAQ","false","false","60616","greg1536693294134@demo.user",,"60616","By Subscription End Date","true","false","Draft","Same","Greg Fiorindo",,,"Brickman Sports",,,"false","false",,"USA","2018-09-24T16:37:27.000Z","USA","a91B00000008OUkIAM",,,,,"Greg Fiorindo","2018-04-18","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"IL","001B000000nQ9x3IAC",,"60616",,"USA","Chicago","01sB0000001KrsAIAS","false","false","a2dB0000000B7TcIAK","Amendment for contract #00000431","Greg Fiorindo","2018-07-05","2019-04-30","IL",,"Greg Fiorindo","false",,"Greetings Brickman Sports ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, y","true","Never",,"2018-04-12T05:58:56.000Z",,,,"Brickman Sports","333 West 35th Street","Chicago","a2dB0000000B7TcIAK","false","Q-00582",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Closed Won",,"2018-04-12T05:52:13.000Z",,,,"2018-09-23T22:03:32.000Z","006B0000004P6LXIA0","Chicago","006B0000004P6LXIA0","true",,"true","2018-04-12T05:58:58.000Z",,"Draft","001B000000nQ9x3IAC","Contract Based","333 West 35th Street",,,"2018-08-01",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 45","IL","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Amendment",,,"333 West 35th Street",,,,,"2018-09-11T19:15:37.000Z","Brickman Sports","false",0,0,7236062,0,405000,0,20,9,100,0,375905,0,29095,375905,29095,0,7.2,12,405000,0,0,0,375905
"Greg Fiorindo",,,"Greg Fiorindo","false","Draft","true",,,"false","true","60616",,,,"By Subscription End Date","false","false","Draft","Same","Greg Fiorindo",,,,,,"false","false",,"USA","2018-09-24T16:37:27.000Z",,"a91B00000008OUlIAM",,,,,,"2018-04-18",,,,"001B000000nQ9x3IAC",,,,,"Chicago","01sB0000001KrsAIAS","false","false","a2dB0000000B7TdIAK","Renewal Opportunity",,"2018-04-13","2020-04-30","IL",,"Greg Fiorindo","false",,"Greetings Brickman Sports ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, y","true","Never",,"2018-04-12T06:01:02.000Z",,,,,,,"a2dB0000000B7TdIAK","false","Q-00583",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Prospecting",,"2018-04-12T05:52:13.000Z",,,,"2018-09-23T22:03:32.000Z","006B0000004P6KHIA0",,"006B0000004P6KHIA0","false",,"true","2018-04-12T06:02:29.000Z",,"Draft","001B000000nQ9x3IAC","Contract Based",,,,"2019-05-01",,"Pipeline",,,,,"created","true","Net 45",,"Pipeline",,,,,"2018-09-11T15:44:27.000Z","Renewal",,,"333 West 35th Street",,,,,"2018-09-11T19:15:37.000Z","Brickman Sports","false",0,0,15085159,0,1269120,0,20,9,10,0,1183652.99,0,85467.16,1183652.99,85467.01,0,6.7,36,1269120.15,50,0,0,1183652.99
"KayLeigh Dent",,,"KayLeigh Dent","true","Draft","true",,"005B0000004ixyBIAQ","true","false","94105","kdent1536693294176@demo.user",,"94105","By Subscription End Date","true","false","Draft","Uplift","KayLeigh Dent",,,"Raging Software",,,"true","true",,"United States","2018-09-24T16:37:27.000Z","United States","a91B00000008OUmIAM","a2aB00000009J0TIAU",,,,"KayLeigh Dent","2018-05-22","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"CA","001B000000nQ9y4IAC",,"94105",,"United States","San Francisco","01sB0000001KrsAIAS","false","false","a2dB0000000B7UDIA0","Usage","KayLeigh Dent","2018-03-05","2018-05-31","CA",,"KayLeigh Dent","false",,"Greetings Frank Galagher,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you","true","Always",,"2018-05-15T23:32:44.000Z",,,,"Raging Software","50 Fremont Street","San Francisco","a2dB0000000B7UDIA0","false","Q-00619",,"United States","false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,"San Francisco",,,,"Closed Won",,"2018-03-07T08:16:28.000Z",,,"Add-on","2018-09-11T19:16:01.000Z","006B0000004P6KwIAK","San Francisco","006B0000004P6KwIAK","true",,"true","2018-05-15T23:34:04.000Z",,"Draft","001B000000nQ9y4IAC","Contract Based","50 Fremont Street","CA",,"2018-05-15",,"Closed",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","CA","Closed",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,"50 Fremont Street","50 Fremont Street",,,"94105","2018-09-11T19:15:37.000Z","Raging Software","false",0,0,-6219244,0,19350.63,0,20,7,100,0,19350.63,0,0,19350.63,0,0,0,12,19350.63,0,0,0,19350.63
"Arian Van de Carr",,,"Arian Van de Carr","false","Draft","true",,"005B0000004ixxPIAQ","false","false",,"avan1536693294125@demo.user",,,"By Subscription End Date","false","false","Draft","Same","Arian Van de Carr",,,"Knox Productions",,,"false","false",,,"2018-09-24T16:37:27.000Z",,"a91B00000008OUnIAM","a2aB00000009J0TIAU",,,,"Arian Van de Carr","2018-05-22","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,,"001B000000nQ9xjIAC",,,,,,"01sB0000001KrsAIAS","false","false","a2dB0000000B7TmIAK","New Business Quote #1","Arian Van de Carr","2018-10-19",,,,"Arian Van de Carr","false",,"Greetings Knox Productions ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, ","true","Prompt",,"2018-05-16T00:52:12.000Z",,,,"Knox Productions",,,"a2dB0000000B7TmIAK","false","Q-00592",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Proposal/Price Quote",,"2018-05-16T00:51:41.000Z",,,"Add-on","2018-09-23T22:03:32.000Z","006B0000004P6MTIA0",,"006B0000004P6MTIA0","false",,"true","2018-05-16T00:52:31.000Z",,"Draft","001B000000nQ9xjIAC","Contract Based",,,,"2018-06-01",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30",,"Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,,,,,,"2018-09-11T19:15:37.000Z","Knox Productions","false",0,0,12166157,0,0,0,20,0,75,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"Sean Crowe",,,"Sean Crowe","false","Draft","false",,"005B0000004ixxtIAA","false","false",,"scrow1536693294159@demo.user",,"60062","By Subscription End Date","false","false","Draft","Same","Sean Crowe",,,"Buckeye Tech",,,"false","false",,,"2018-09-24T16:37:27.000Z",,"a91B00000008OUoIAM","a2aB00000009J0TIAU",,,,"Sean Crowe","2018-07-03","https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F",,"IL","001B000000nQA0sIAG",,"60062",,"United States",,"01sB0000001KrsAIAS","false","false","a2dB0000000B7W1IAK","Einstein","Sean Crowe","2018-07-26",,,,"Sean Crowe","false",,"Greetings Sean Crowe,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he","true","Never",,"2018-06-27T03:25:10.000Z",,,,"Buckeye Tech","2223 Center Ave","Northbrook","a2dB0000000B7W1IAK","false","Q-00731",,,"false",,"01sB0000001KrsAIAS","false",,"005B0000004ofP3IAI",,,,,,"Value Proposition",,"2017-12-08T01:10:59.000Z",,,,"2018-09-23T22:03:32.000Z","006B0000004P6MOIA0","Northbrook","006B0000004P6MOIA0","false",,"true","2018-06-27T03:44:48.000Z",,"Draft","001B000000nQA0sIAG","Contract Based","2223 Center Ave",,,"2018-06-26",,"Pipeline",,"https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T",,,"created","true","Net 30","IL","Pipeline",,,,"000000000000000AAA","2018-09-11T15:44:27.000Z","Quote",,,,,,,,"2018-09-11T19:15:38.000Z","Buckeye Tech","false",0,0,8527020,0,47858,0,20,9,50,0,43022.3,0,4835.7,43022.3,4835.7,0,10.1,12,47858,0,0,0,46760
