"Opportunity.Competitor_EDD_c__c","Origin","LastModifiedDate","Account.Type","AccountId","Account.Owner.Role.RolePath","Account.Owner.UniqueUserName","Account.Owner.Role.Roles","CurrentDate","Status","Opportunity.Predicted_Close_Date__c","Account.Owner.UserManager.UniqueUserName","IsEscalated","CreatedDate","Account.OwnerId","Id","Account.ShippingState","Opportunity.EDD_CreatedDate__c","Account.Owner.UserManagerNames","Account.Owner.Role.Name","Account.Owner.UserManager.Name","ContactId","IsClosed","Account.Industry","Opportunity.DemoShow__c","OwnerId","Account.Parent.ParentAccount.ShippingState","CaseNumber","Account.AccountSource","Account.Owner.Role.ParentRoleId","Account.Parent.ParentAccount.BillingState","Account.Parent.ParentAccount.OwnerId","Opportunity.Discount_Approved__c","Account.BillingState","Account.Parent.ParentAccount.Name","Account.Owner.Name","Opportunity.EDD_Leading_Causes__c","Subject","Opportunity.EDD_Prescription__c","Type","Account.Parent.AccountParents","Account.Name","ClosedDate","DurationCalculatedField","Account.AnnualRevenue","Account.NumberOfEmployees","Opportunity.EDD_Outcome__c","Opportunity.Amount","Opportunity.EDD_Age__c","Opportunity.Close_Date_Difference__c"
"","Website","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3exIAD","","Ann Jones","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-05-13T08:00:00.000Z","005B0000003CnfWIAS","500B0000002pIqmIAE","","","Ann Jones","West Sales","","003B0000007vCLsIAM",True,"Recreation","","005B0000003CnfWIAS","",7679,"Social Media","00EB0000000azEIMAY","OR","005B0000003CnfWIAS","","OR","NetApp","Ann Jones","","How much do I owe on my bill?","","Technical Issue","001B000000SS3exIAD","NetApp","2020-05-17T08:00:00.000Z",4.0,3281000,73,0,0,0,0
"","Facebook","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3ezIAD","","Alyssa Williams","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-09-25T07:00:00.000Z","005B0000003CnfXIAS","500B0000002pIqnIAE","","","Alyssa Williams","Central Sales","","003B0000007vCLuIAM",True,"Shipping","","005B0000003CnfXIAS","",7680,"Partner","00EB0000000azELMAY","OH","005B0000003CnfXIAS","","OH","Digital Communication Solutions","Alyssa Williams","","How do I check my order status?","","Product Support","001B000000SS3ezIAD","Digital Communication Solutions","2018-10-03T07:00:00.000Z",8.0,5755000,163,0,0,0,0
"","Facebook","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3ezIAD","","Alyssa Williams","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-09-12T07:00:00.000Z","005B0000003CnfXIAS","500B0000002pIqoIAE","","","Alyssa Williams","Central Sales","","003B0000007vCLuIAM",True,"Shipping","","005B0000003CnfXIAS","",7681,"Partner","00EB0000000azELMAY","OH","005B0000003CnfXIAS","","OH","Digital Communication Solutions","Alyssa Williams","","Shipping container appears damaged","","General","001B000000SS3ezIAD","Digital Communication Solutions","2018-09-15T07:00:00.000Z",3.0,5755000,163,0,0,0,0
"","Q&A","2020-07-01T08:04:56.000Z","Corporate","001B000000bwMV9IAM","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-10-29T07:00:00.000Z","005B0000003CnfTIAS","500B0000002pIqpIAE","","","Sheri Nunez","Central Sales","","003B000000A9t5EIAR",True,"Food & Beverage","","005B0000003CnfTIAS","",7682,"Referral","00EB0000000azELMAY","IA","005B0000003CnfTIAS","","IA","Avancent Consulting","Sheri Nunez","","Do you sell replacement parts?","","General","001B000000bwMV9IAM","Avancent Consulting","2018-11-04T07:00:00.000Z",6.0,7923000,49,0,0,0,0
"","Website","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNpgIAE","","Kristen Hughes","","2020-07-13T20:29:06.055Z","Closed","","",False,"2020-02-16T07:00:00.000Z","005B0000003CnfSIAS","500B0000002pIqqIAE","","","Kristen Hughes","West Sales","","003B000000D8KFUIA3",True,"Technology","","005B0000003CnfSIAS","",7683,"Social Media","00EB0000000azEIMAY","AK","005B0000003CnfSIAS","","AK","Kenwal Steel Corp.","Kristen Hughes","","What’s the product warranty policy?","","General","001B000000lwNpgIAE","Kenwal Steel Corp.","2020-02-18T07:00:00.000Z",2.0,5850000,116,0,0,0,0
"","Mobile Device","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3f1IAD","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-09-26T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pIqsIAE","","","Megan Kaufman","West Sales","","003B0000007vCLwIAM",True,"Healthcare & Life Sciences","","005B0000003CnfRIAS","",7685,"Data.com","00EB0000000azEIMAY","NM","005B0000003CnfRIAS","","NM","Haverly Systems","Megan Kaufman","","Where do I send my check?","","Product Support","001B000000SS3f1IAD","Haverly Systems","2018-09-28T07:00:00.000Z",2.0,6740000,12,0,0,0,0
"","LinkedIn","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3f1IAD","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-10-08T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pIqtIAE","","","Megan Kaufman","West Sales","","003B0000007vCLwIAM",True,"Healthcare & Life Sciences","","005B0000003CnfRIAS","",7686,"Data.com","00EB0000000azEIMAY","NM","005B0000003CnfRIAS","","NM","Haverly Systems","Megan Kaufman","","Need most recent invoice","","Account Support","001B000000SS3f1IAD","Haverly Systems","2018-10-11T07:00:00.000Z",3.0,6740000,12,0,0,0,0
"","Q&A","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3f1IAD","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-10-10T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pIquIAE","","","Megan Kaufman","West Sales","","003B0000007vCLwIAM",True,"Healthcare & Life Sciences","","005B0000003CnfRIAS","",7687,"Data.com","00EB0000000azEIMAY","NM","005B0000003CnfRIAS","","NM","Haverly Systems","Megan Kaufman","","How do I change my communication preferences?","","Product Support","001B000000SS3f1IAD","Haverly Systems","2018-10-17T07:00:00.000Z",7.0,6740000,12,0,0,0,0
"","Website","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3f1IAD","","Megan Kaufman","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-10-29T07:00:00.000Z","005B0000003CnfRIAS","500B0000002pIqvIAE","","","Megan Kaufman","West Sales","","003B0000007vCLwIAM",True,"Healthcare & Life Sciences","","005B0000003CnfRIAS","",7688,"Data.com","00EB0000000azEIMAY","NM","005B0000003CnfRIAS","","NM","Haverly Systems","Megan Kaufman","","How do I change my communication preferences?","","General","001B000000SS3f1IAD","Haverly Systems","2018-10-31T07:00:00.000Z",2.0,6740000,12,0,0,0,0
"","Instagram","2020-07-01T08:04:56.000Z","Corporate","001B000000sxHl6IAE","","Courtney Brown","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-01-07T07:00:00.000Z","005B0000003CnfVIAS","500B0000002pIqwIAE","","","Courtney Brown","West Sales","","003B000000EfVU7IAN",True,"Technology","","005B0000003CnfVIAS","",7689,"Marketing Event","00EB0000000azEIMAY","ID","005B0000003CnfVIAS","","ID","BlueStar Systems Group","Courtney Brown","","I can't understand the installation instructions","","General","001B000000sxHl6IAE","BlueStar Systems Group","2019-01-09T07:00:00.000Z",2.0,7521000,169,0,0,0,0
"","Mobile Device","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNphIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","2019-08-31","",False,"2019-09-29T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pIqxIAE","","","Jordan Wolf","West Sales","","003B000000D8KFVIA3",True,"Financial Services",True,"005B0000003CnfQIAS","",7690,"Inbound Call","00EB0000000azEIMAY","HI","005B0000003CnfQIAS","","HI","MessageBroadcast.com","Jordan Wolf","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-1.412 because of other factors
from the basel","I need to pay my invoice.","-4.112 if you change Interactive Demo to true","General","001B000000lwNphIAE","MessageBroadcast.com","2019-10-06T07:00:00.000Z",7.0,5945000,0,54,186017,0,9
"","Chat","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNphIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","2019-08-31","",False,"2019-10-05T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pIqyIAE","","","Jordan Wolf","West Sales","","003B000000D8KFVIA3",True,"Financial Services",True,"005B0000003CnfQIAS","",7691,"Inbound Call","00EB0000000azEIMAY","HI","005B0000003CnfQIAS","","HI","MessageBroadcast.com","Jordan Wolf","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-1.412 because of other factors
from the basel","Troubleshooting issues with the product","-4.112 if you change Interactive Demo to true","General","001B000000lwNphIAE","MessageBroadcast.com","2019-10-08T07:00:00.000Z",3.0,5945000,0,54,186017,0,9
"","Twitter","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNphIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","2019-08-31","",False,"2019-09-13T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pIqzIAE","","","Jordan Wolf","West Sales","","003B000000D8KFVIA3",True,"Financial Services",True,"005B0000003CnfQIAS","",7692,"Inbound Call","00EB0000000azEIMAY","HI","005B0000003CnfQIAS","","HI","MessageBroadcast.com","Jordan Wolf","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-1.412 because of other factors
from the basel","Items missing from shipment.","-4.112 if you change Interactive Demo to true","Account Support","001B000000lwNphIAE","MessageBroadcast.com","2019-09-20T07:00:00.000Z",7.0,5945000,0,54,186017,0,9
"","Mobile Device","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNphIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","2019-08-31","",False,"2019-10-16T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pIr1IAE","","","Jordan Wolf","West Sales","","003B000000D8KFVIA3",True,"Financial Services",True,"005B0000003CnfQIAS","",7694,"Inbound Call","00EB0000000azEIMAY","HI","005B0000003CnfQIAS","","HI","MessageBroadcast.com","Jordan Wolf","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-1.412 because of other factors
from the basel","Projector getting over heated","-4.112 if you change Interactive Demo to true","Technical Issue","001B000000lwNphIAE","MessageBroadcast.com","2019-10-16T07:00:00.000Z",0.0,5945000,0,54,186017,0,9
"","Chat","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNphIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","2019-08-31","",False,"2019-10-10T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pIr3IAE","","","Jordan Wolf","West Sales","","003B000000D8KFVIA3",True,"Financial Services",True,"005B0000003CnfQIAS","",7696,"Inbound Call","00EB0000000azEIMAY","HI","005B0000003CnfQIAS","","HI","MessageBroadcast.com","Jordan Wolf","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-1.412 because of other factors
from the basel","Where do I submit a product suggestion?","-4.112 if you change Interactive Demo to true","General","001B000000lwNphIAE","MessageBroadcast.com","2019-10-19T07:00:00.000Z",9.0,5945000,0,54,186017,0,9
"","LinkedIn","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNphIAE","","Jordan Wolf","","2020-07-13T20:29:06.055Z","Closed","2019-08-31","",False,"2019-09-23T07:00:00.000Z","005B0000003CnfQIAS","500B0000002pIr4IAE","","","Jordan Wolf","West Sales","","003B000000D8KFVIA3",True,"Financial Services",True,"005B0000003CnfQIAS","",7697,"Inbound Call","00EB0000000azEIMAY","HI","005B0000003CnfQIAS","","HI","MessageBroadcast.com","Jordan Wolf","-16.654 because Lead Source is Reseller and Competitor is Fredericks
+14.534 because Lead Source is Reseller and Region is Pacific
-11.891 because Competitor is Fredericks and Product Name is Motorcycle Parts
-1.412 because of other factors
from the basel","Billing statement reprint","-4.112 if you change Interactive Demo to true","Technical Issue","001B000000lwNphIAE","MessageBroadcast.com","2019-09-27T07:00:00.000Z",4.0,5945000,0,54,186017,0,9
"","Phone","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNpiIAE","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","2020-07-19","",False,"2020-06-11T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pIr6IAE","","","Rachel Reilly","Central Sales","","003B000000D8KFWIA3",True,"Retail",True,"005B0000003CnfYIAS","",7699,"Referral","00EB0000000azELMAY","MO","005B0000003CnfYIAS","","MO","Kinder Morgan","Rachel Reilly","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Replacement Parts
-2.317 because of other factors
from the bas","I can't understand the installation instructions","-9.011 if you change Executive Meeting to true","General","001B000000lwNpiIAE","Kinder Morgan","2020-06-18T08:00:00.000Z",7.0,9391000,118,96,30750,0,60
"","Instagram","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNpiIAE","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","2020-07-19","",False,"2020-06-09T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pIr7IAE","","","Rachel Reilly","Central Sales","","003B000000D8KFWIA3",True,"Retail",True,"005B0000003CnfYIAS","",7700,"Referral","00EB0000000azELMAY","MO","005B0000003CnfYIAS","","MO","Kinder Morgan","Rachel Reilly","+14.534 because Lead Source is Reseller and Region is Midwest
+7.990 because Sales Stage Count is 1 to 2 and Lead Source is Reseller
+6.449 because Amount is 29999 to 47820 and Product Name is Replacement Parts
-2.317 because of other factors
from the bas","How do I change my password?","-9.011 if you change Executive Meeting to true","General","001B000000lwNpiIAE","Kinder Morgan","2020-06-12T08:00:00.000Z",3.0,9391000,118,96,30750,0,60
"","Facebook","2020-07-01T08:04:56.000Z","Corporate","001B000000SS3f5IAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-04-13T07:00:00.000Z","005B0000003CnfTIAS","500B0000002pIr9IAE","","","Sheri Nunez","Central Sales","","003B0000007vCM0IAM",True,"Education","","005B0000003CnfTIAS","",7702,"Marketing Event","00EB0000000azELMAY","KS","005B0000003CnfTIAS","","KS","Georgia - Pacific","Sheri Nunez","","How do I check my order status?","","Product Support","001B000000SS3f5IAD","Georgia - Pacific","2019-04-19T07:00:00.000Z",6.0,9335000,109,0,0,0,0
"","Facebook","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNpjIAE","","Alyssa Williams","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-05-07T08:00:00.000Z","005B0000003CnfXIAS","500B0000002pIrAIAU","","","Alyssa Williams","Central Sales","","003B000000D8KFXIA3",True,"Government","","005B0000003CnfXIAS","",7703,"Data.com","00EB0000000azELMAY","MI","005B0000003CnfXIAS","","MI","Toshiba International Corporation","Alyssa Williams","","How do I upgrade?","","Product Support","001B000000lwNpjIAE","Toshiba International Corporation","2019-05-08T08:00:00.000Z",1.0,8297000,30,0,0,0,0
"","Community","2020-07-01T08:04:56.000Z","Corporate","001B000000lwNpjIAE","","Alyssa Williams","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-04-07T07:00:00.000Z","005B0000003CnfXIAS","500B0000002pIrBIAU","","","Alyssa Williams","Central Sales","","003B000000D8KFXIA3",True,"Government","","005B0000003CnfXIAS","",7704,"Data.com","00EB0000000azELMAY","MI","005B0000003CnfXIAS","","MI","Toshiba International Corporation","Alyssa Williams","","How do I exchange a product?","","Product Support","001B000000lwNpjIAE","Toshiba International Corporation","2019-04-15T07:00:00.000Z",8.0,8297000,30,0,0,0,0
"","Instagram","2020-07-01T08:04:58.000Z","Corporate","001B000000SS4cjIAD","","Rachel Reilly","","2020-07-13T20:29:06.055Z","Closed","2020-07-02","",False,"2020-06-10T08:00:00.000Z","005B0000003CnfYIAS","500B0000002pIrDIAU","","","Rachel Reilly","Central Sales","","003B0000007vDEaIAM",True,"Education",True,"005B0000003CnfYIAS","",7706,"Community","00EB0000000azELMAY","OH","005B0000003CnfYIAS","","OH","Clarus Energy","Rachel Reilly","+14.534 because Lead Source is Fields Sales and Region is Midwest
-7.807 because Lead Source is Fields Sales and Competitor is Challenger Inc.
+6.449 because Amount is 10534 to 19997 and Product Name is Towing Equioment
+3.259 because of other factors
fro","Where do I send my check?","-8.038 if you change Executive Meeting to true
-2.433 if you change Interactive Demo to true","Technical Issue","001B000000SS4cjIAD","Clarus Energy","2020-06-18T08:00:00.000Z",8.0,4966000,160,86,14500,0,31
"","Facebook","2020-07-01T08:04:58.000Z","Corporate","001B000000WJE25IAH","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-03-10T07:00:00.000Z","005B0000003CnfTIAS","500B0000002pIrEIAU","","","Sheri Nunez","Central Sales","","003B0000008xfZ9IAI",True,"Chemicals","","005B0000003CnfTIAS","",7707,"Partner","00EB0000000azELMAY","KS","005B0000003CnfTIAS","","KS","Pimo.net","Sheri Nunez","","I have a product suggestion.","","Product Support","001B000000WJE25IAH","Pimo.net","2019-03-15T07:00:00.000Z",5.0,6788000,213,0,0,0,0
"","Community","2020-07-01T08:04:58.000Z","Corporate","001B000000SS4cpIAD","","Alicia Harrison","","2020-07-13T20:29:06.055Z","Closed","","",False,"2019-11-23T07:00:00.000Z","005B0000003CnfZIAS","500B0000002pIrGIAU","","","Alicia Harrison","Central Sales","","003B0000007vDEgIAM",True,"Food & Beverage","","005B0000003CnfZIAS","",7709,"Website","00EB0000000azELMAY","MN","005B0000003CnfZIAS","","MN","MedPharma Sales","Alicia Harrison","","What’s the product warranty policy?","","Account Support","001B000000SS4cpIAD","MedPharma Sales","2019-11-29T07:00:00.000Z",6.0,7017000,4,0,0,0,0
"","Facebook","2020-07-01T08:04:58.000Z","Corporate","001B000000SS3fAIAT","","Amy Shaw","","2020-07-13T20:29:06.055Z","Closed","2019-08-23","",False,"2019-06-02T08:00:00.000Z","005B0000003CnfgIAC","500B0000002pIrHIAU","","","Amy Shaw","Central Sales","","003B0000007vCM5IAM",True,"Education",False,"005B0000003CnfgIAC","",7710,"Marketing Event","00EB0000000azELMAY","IA","005B0000003CnfgIAC","","IA","IBM Software / Tivoli / Vallent","Amy Shaw","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
-7.339 because Competitor is Moparts and Region is Midwest
+12.061 because of other factors
from the baseline, +70.126","Where do I submit a product suggestion?","-9.597 if you change Executive Meeting to true
-2.362 if you change Interactive Demo to true","Product Support","001B000000SS3fAIAT","IBM Software / Tivoli / Vallent","2019-06-07T08:00:00.000Z",5.0,4361000,114,99,660000,0,82
"","LinkedIn","2020-07-01T08:04:58.000Z","Corporate","001B000000sxHl7IAE","","Courtney Brown","","2020-07-13T20:29:06.055Z","Closed","","",False,"2018-11-19T07:00:00.000Z","005B0000003CnfVIAS","500B0000002pIrIIAU","","","Courtney Brown","West Sales","","003B000000EfVU8IAN",True,"Manufacturing","","005B0000003CnfVIAS","",7711,"Data.com","00EB0000000azEIMAY","HI","005B0000003CnfVIAS","","HI","Spokane Teachers Credit Union","Courtney Brown","","Can you help me get set up?","","Account Support","001B000000sxHl7IAE","Spokane Teachers Credit Union","2018-11-21T07:00:00.000Z",2.0,2038000,233,0,0,0,0
"","Mobile Device","2020-07-01T08:04:58.000Z","Corporate","001B000000SS4cxIAD","","Sheri Nunez","","2020-07-13T20:29:06.055Z","Closed","2020-04-15","",False,"2020-03-08T07:00:00.000Z","005B0000003CnfTIAS","500B0000002pIrLIAU","","","Sheri Nunez","Central Sales","","003B0000007vDEoIAM",True,"Government",True,"005B0000003CnfTIAS","",7714,"Cold Call","00EB0000000azELMAY","IL","005B0000003CnfTIAS","","IL","FireFly","Sheri Nunez","+14.534 because Lead Source is Fields Sales and Region is Midwest
+10.515 because Lead Source is Fields Sales and Competitor is Moparts
+8.637 because Lead Source is Fields Sales and Product Name is Batteries
+5.717 because of other factors
from the basel","How do I diagnose this product issue?","-8.802 if you change Executive Meeting to true
-0.854 if you change Interactive Demo to true","General","001B000000SS4cxIAD","FireFly","2020-03-11T07:00:00.000Z",3.0,2833000,211,109,0,0,72
