"AccountId","HasOpportunityLineItem","EDD_Prescription__c","Account_Type","Owner_Role_RolePath","ForecastCategory","DemoShow__c","EDD_Leading_Causes__c","Account_BillingState","CloseDate","Name","Region__c","Owner_Role_RoleNames","Competitor__c","Product2Name__c","Owner_Username","Owner_Role_DeveloperName","Owner_Name","AccountBookings__c","Owner_Role_RoleNamesPath","LeadSource","Owner_Role_Roles","Owner_Role_Name","Id","Interactive_Demo__c","AccountAnnualRevenue__c","ForecastCategoryName","Owner_SmallPhotoUrl","Stage_StageName","RecordType_Name","IsClosed","Owner_UniqueUserName","AccountNumberOfEmployees__c","IsWon","Product2Family__c","RecordTypeId","Account_Name","Exec_Meeting__c","EDD_PRESCRIPTION_C","Product_Product_Family","StageName","SalesStageCount__c","Causes_Driver","Product_Product_Name","Type","Account_Industry","Account_AccountSource","Account_AnnualRevenue","TimeToClose__c","Causes_Amt","Amount","Account_NumberOfEmployees","EDD_OUTCOME_C"
"001B000000SS3n4IAD",True,"- 3.393 if you change Interactive_Demo__c to true<br>- 1.867 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"- 2.098 because Region__c is Northeast and LeadSource is Reseller<br>+ 1.901 because LeadSource is Reseller and Amount is 20001 to 31002<br>+ 1.898 because Product2Name__c is Motorcycle Parts and Amount is 20001 to 31002<br>+ 0.672 because of other factor","VT","11/13/16","Kzst 48","Northeast","CEO","Challenger Inc.","Motorcycle Parts","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbH8IAK",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Kzst",False,"-4.926
if you change Exec_Meeting__c to true
-3.03
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",3,"Product2Name is Motorcycle Parts and Competitor is Challenger Inc.","Motorcycle Parts","Existing Business","Education","Website",5249000,0,4.03,25000,14,74.934326
"001B000000SS3n5IAD",True,"- 7.377 if you change Interactive_Demo__c to true<br>- 1.82 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>- 3.68 because Product2Family__c is Performance &amp; Non-auto and Amount is 0 to 5000<br>+ 21.23 because of other factors<br>from the baseline, + 70.87","MD","3/11/17","Blue Cross and Blue Shield of Kansas City 69","Southeast","CEO","Challenger Inc.","RV Shelters","arosario1496774369641@demo.user","EastSales","Adam Rosario","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbHAIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Advanced",True,"Adam Rosario","0 - 250",True,"Performance & Non-auto","012B00000008lxPIAQ","Blue Cross and Blue Shield of Kansas City",False,"-7.013
if you change Interactive_Demo__c to true
-4.879
if you change Exec_Meeting__c to true","Performance & Non-auto","Closed Won",2,"LeadSource is Fields Sales","RV Shelters","Existing Business","Financial Services","Referral",5331000,0,9.158,2080,73,99.160065
"001B000000SS3n5IAD",True,"- 5.77 if you change Interactive_Demo__c to true<br>- 3.389 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 5.256 because Region__c is Mid-Atlantic and LeadSource is Reseller<br>+ 5.241 because Product2Name__c is RV Shelters and Region__c is Mid-Atlantic<br>+ 9.864 because of other fac","MD","1/24/16","Blue Cross and Blue Shield of Kansas City 71","Mid-Atlantic","CEO","Challenger Inc.","RV Shelters","egarcia1496774369912@demo.user","CentralSales","Edgar Garcia","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbHBIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Edgar Garcia","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Blue Cross and Blue Shield of Kansas City",False,"-6.448
if you change Exec_Meeting__c to true
-5.407
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"LeadSource is Reseller and Competitor is Challenger Inc.","RV Shelters","New Business","Financial Services","Referral",5331000,0,8.843,150000,73,99.758255
"001B000000SS3n7IAD",True,"- 3.846 if you change Interactive_Demo__c to true<br>- 3.389 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 7.377 because Region__c is Northeast and LeadSource is Fields Sales<br>+ 3.059 because Product2Name__c is RV Shelters and LeadSource is Fields Sales<br>+ 1.717 because of other factors<br>from the baseline, ","CT","1/30/16","Madison Benefits Group Inc 136","Northeast","CEO","Challenger Inc.","RV Shelters","ophillip1496774369583@demo.user","EastSales","Olivia Phillips","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbHEIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Olivia Phillips","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Madison Benefits Group Inc",False,"-6.448
if you change Exec_Meeting__c to true
-3.483
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Lost",2,"LeadSource is Fields Sales and Competitor is Challenger Inc.","RV Shelters","Add-On Business","Communications","Partner",7871000,0,-3.715,200000,145,81.161415
"001B000000SS3n8IAD",True,"- 5.713 if you change Interactive_Demo__c to true<br>- 1.867 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 4.758 because Region__c is Southeast and LeadSource is Reseller<br>- 4.184 because Product2Name__c is Motorcycle Parts and SalesStageCount__c is 0 to 2<br>+ 7.909 because of othe","MS","5/24/16","American Healthcare Products 161","Southeast","CEO","Challenger Inc.","Motorcycle Parts","arosario1496774369641@demo.user","EastSales","Adam Rosario","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHFIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Adam Rosario","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","American Healthcare Products",False,"-5.35
if you change Interactive_Demo__c to true
-4.926
if you change Exec_Meeting__c to true","Performance & Non-auto","Closed Won",2,"LeadSource is Reseller and Competitor is Challenger Inc.","Motorcycle Parts","New Business","Not For Profit","Marketing Event",2320000,0,8.843,24437,238,97.06604
"001B000000SS3nDIAT",True,"- 4.443 if you change Interactive_Demo__c to true<br>- 3.629 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Pipeline",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.758 because Region__c is Southeast and LeadSource is Reseller<br>+ 13.7 because of other factors<br>from the baseline, + 70.87","DE","9/10/17","Anderson Enterprises. 50","Southeast","CEO","Challenger Inc.","Replacement Parts","showell1496774369668@demo.user","EastSales","Stephanie Howell","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHNIA0",False,"Corporate","Pipeline","https://c.gus.content.force.com/profilephoto/005/T","Qualification","Advanced",False,"Stephanie Howell","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Anderson Enterprises.",False,"-6.688
if you change Exec_Meeting__c to true
-4.079
if you change Interactive_Demo__c to true","Car Accessories","Qualification",1,"CloseDate is 2017","Replacement Parts","New Business","Transportation","Inbound Call",8126000,0,6.44,20000,214,112.598694
"001B000000SS3nDIAT",True,"- 4.443 if you change Interactive_Demo__c to true<br>- 3.629 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Pipeline",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.758 because Region__c is Southeast and LeadSource is Reseller<br>+ 13.7 because of other factors<br>from the baseline, + 70.87","DE","9/10/17","Anderson Enterprises. 50","Southeast","CEO","Challenger Inc.","Replacement Parts","showell1496774369668@demo.user","EastSales","Stephanie Howell","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHNIA0",False,"Corporate","Pipeline","https://c.gus.content.force.com/profilephoto/005/T","Qualification","Advanced",False,"Stephanie Howell","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","Anderson Enterprises.",False,"-6.688
if you change Exec_Meeting__c to true
-4.079
if you change Interactive_Demo__c to true","Car Accessories","Qualification",1,"other factors","Replacement Parts","New Business","Transportation","Inbound Call",8126000,0,16.49,20000,214,112.598694
"001B000000SS3nJIAT",True,"- 3.606 if you change Exec_Meeting__c to true<br>- 2.492 if you change Interactive_Demo__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Forecast",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.596 because Product2Family__c is Car Accessories and CloseDate is 2017<br>+ 5.539 because of other factors<br>from the baseline, + 70.87","OK","7/25/17","SiPix Imaging 221","Southwest","CEO","Challenger Inc.","Car Care","ariley1496774369939@demo.user","CentralSales","Antonio Riley","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Reseller","00EB0000000Env9MAC","Central Sales","006B0000003WbHUIA0",False,"Corporate","Commit","https://c.gus.content.force.com/profilephoto/005/T","Needs Analysis","Advanced",False,"Antonio Riley","0 - 250",False,"Car Accessories","012B00000008lxPIAQ","SiPix Imaging",False,"-6.665
if you change Exec_Meeting__c to true
-2.129
if you change Interactive_Demo__c to true","Car Accessories","Needs Analysis",1,"CloseDate is 2017","Car Care","Existing Business","Not For Profit","Cold Call",5443000,0,6.44,50000,241,101.250854
"001B000000SS3nKIAT",True,"- 1.967 if you change Exec_Meeting__c to true<br>- 1.354 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 2.305 because Product2Name__c is Motorcycle Parts and Amount is 110001 to 200000<br>- 2.098 because Region__c is Northeast and LeadSource is Reseller<br>- 1.761 because Product2Family__c is Performance &amp; Non-auto and Region__c is Northeast<br>- 3.12","NY","11/22/16","Recovery Solutions Inc 233","Northeast","CEO","Challenger Inc.","Motorcycle Parts","achen1496774369993@demo.user","EastSales","Alan Chen","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHWIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Alan Chen","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","Recovery Solutions Inc",False,"-5.026
if you change Exec_Meeting__c to true
-0.991
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Won",3,"LeadSource is Reseller and Competitor is Challenger Inc.","Motorcycle Parts","Add-On Business","Media","Social Media",6261000,0,8.843,142000,147,68.37054
"001B000000SS3nKIAT",True,"- 1.967 if you change Exec_Meeting__c to true<br>- 1.354 if you change Interactive_Demo__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Closed",False,"+ 2.305 because Product2Name__c is Motorcycle Parts and Amount is 110001 to 200000<br>- 2.098 because Region__c is Northeast and LeadSource is Reseller<br>- 1.761 because Product2Family__c is Performance &amp; Non-auto and Region__c is Northeast<br>- 3.12","NY","11/22/16","Recovery Solutions Inc 233","Northeast","CEO","Challenger Inc.","Motorcycle Parts","achen1496774369993@demo.user","EastSales","Alan Chen","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHWIA0",False,"Corporate","Closed","https://c.gus.content.force.com/profilephoto/005/T","Closed Won","Simple",True,"Alan Chen","0 - 250",True,"Performance & Non-auto","012B0000000LBREIA4","Recovery Solutions Inc",False,"-5.026
if you change Exec_Meeting__c to true
-0.991
if you change Interactive_Demo__c to true","Performance & Non-auto","Closed Won",3,"Competitor is Challenger Inc. and SalesStageCount is 3","Motorcycle Parts","Add-On Business","Media","Social Media",6261000,0,-4.422,142000,147,68.37054
"001B000000SS3nKIAT",True,"- 5.039 if you change Interactive_Demo__c to true<br>- 0.211 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 3.237 because Product2Family__c is Car Accessories and Amount is 0 to 5000<br>+ 3.227 because of other factors<br>from t","NY","2/15/16","Recovery Solutions Inc 3","Southeast","CEO","Challenger Inc.","Replacement Parts","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbHYIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Recovery Solutions Inc",False,"-4.675
if you change Interactive_Demo__c to true
-3.27
if you change Exec_Meeting__c to true","Car Accessories","Closed Lost",3,"Product2Family is Car Accessories and LeadSource is Fields Sales","Replacement Parts","Existing Business","Media","Social Media",6261000,0,6.335,5000,147,88.85995
"001B000000SS3nKIAT",True,"- 5.039 if you change Interactive_Demo__c to true<br>- 0.211 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Omitted",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.326 because Product2Family__c is Car Accessories and LeadSource is Fields Sales<br>+ 3.237 because Product2Family__c is Car Accessories and Amount is 0 to 5000<br>+ 3.227 because of other factors<br>from t","NY","2/15/16","Recovery Solutions Inc 3","Southeast","CEO","Challenger Inc.","Replacement Parts","dhawkins1496774369831@demo.user","EastSales","Debbie Hawkins","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Fields Sales","00EB0000000EnvEMAS","East Sales","006B0000003WbHYIA0",False,"Corporate","Omitted","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",True,"Debbie Hawkins","0 - 250",False,"Car Accessories","012B0000000LBREIA4","Recovery Solutions Inc",False,"-4.675
if you change Interactive_Demo__c to true
-3.27
if you change Exec_Meeting__c to true","Car Accessories","Closed Lost",3,"Competitor is Challenger Inc. and SalesStageCount is 3","Replacement Parts","Existing Business","Media","Social Media",6261000,0,-4.422,5000,147,88.85995
"001B000000SS3nLIAT",True,"- 6.651 if you change Interactive_Demo__c to true<br>- 3.803 if you change Exec_Meeting__c to true","Corporate","00EB0000000Env9MAC/00EB0000000azELMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","BestCase",False,"+ 9.158 because LeadSource is Fields Sales<br>+ 6.44 because CloseDate is 2017<br>+ 3.059 because Product2Name__c is RV Shelters and LeadSource is Fields Sales<br>+ 1.798 because of other factors<br>from the baseline, + 70.87","TX","8/17/17","Strategy Solutions 30","Southwest","CEO","Challenger Inc.","RV Shelters","twilson1496774370020@demo.user","CentralSales","Tammy Wilson","0","CentralSales/Central_Manager/RVPCentral/VPSales/CEO","Fields Sales","00EB0000000Env9MAC","Central Sales","006B0000003WbHaIAK",False,"Corporate","Best Case","https://c.gus.content.force.com/profilephoto/005/T","Closed Lost","Simple",False,"Tammy Wilson","0 - 250",False,"Performance & Non-auto","012B0000000LBREIA4","Strategy Solutions",False,"-6.862
if you change Exec_Meeting__c to true
-6.287
if you change Interactive_Demo__c to true","Performance & Non-auto","Needs Analysis",1,"from the baseline","RV Shelters","New Business","Transportation","Community",8899000,0,70.88,110000,247,78.37971999999999
"001B000000SS3nLIAT",True,"- 5.713 if you change Interactive_Demo__c to true<br>- 1.867 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Pipeline",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.758 because Region__c is Southeast and LeadSource is Reseller<br>+ 3.599 because of other factors<br>from the baseline, + 70.87","TX","9/23/17","Strategy Solutions 32","Southeast","CEO","Challenger Inc.","Motorcycle Parts","achen1496774369993@demo.user","EastSales","Alan Chen","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHbIAK",False,"Corporate","Pipeline","https://c.gus.content.force.com/profilephoto/005/T","Qualification","Advanced",False,"Alan Chen","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","Strategy Solutions",False,"-5.35
if you change Interactive_Demo__c to true
-4.926
if you change Exec_Meeting__c to true","Performance & Non-auto","Qualification",1,"LeadSource is Reseller and SalesStageCount is 0 to 2","Motorcycle Parts","New Business","Transportation","Community",8899000,0,9.943,30000,247,103.38027
"001B000000SS3nLIAT",True,"- 5.713 if you change Interactive_Demo__c to true<br>- 1.867 if you change Exec_Meeting__c to true","Corporate","00EB0000000EnvEMAS/00EB0000000azEHMAY/00EB0000000azEKMAY/00EB0000000azEQMAY","Pipeline",False,"+ 9.943 because LeadSource is Reseller and SalesStageCount__c is 0 to 2<br>+ 6.44 because CloseDate is 2017<br>+ 4.758 because Region__c is Southeast and LeadSource is Reseller<br>+ 3.599 because of other factors<br>from the baseline, + 70.87","TX","9/23/17","Strategy Solutions 32","Southeast","CEO","Challenger Inc.","Motorcycle Parts","achen1496774369993@demo.user","EastSales","Alan Chen","0","EastSales/East_Manager/RVPEast/VPSales/CEO","Reseller","00EB0000000EnvEMAS","East Sales","006B0000003WbHbIAK",False,"Corporate","Pipeline","https://c.gus.content.force.com/profilephoto/005/T","Qualification","Advanced",False,"Alan Chen","0 - 250",False,"Performance & Non-auto","012B00000008lxPIAQ","Strategy Solutions",False,"-5.35
if you change Interactive_Demo__c to true
-4.926
if you change Exec_Meeting__c to true","Performance & Non-auto","Qualification",1,"CloseDate is 2017","Motorcycle Parts","New Business","Transportation","Community",8899000,0,6.44,30000,247,103.38027
