"Last_Activity_Date__c","Shake_Recipies__c","Training__c","Activity__c","Created_Date__c","Gender__c","isParent__c","Product_Ordered__c","Sponsors__c","Name","Customer_ID__c","Lead_Status__c","Last_Order_Date__c","Events__c","Email_Frequency__c","Sponsor_Level__c","State__c","Age__c","Club_Visits__c","Order_Amount__c","Order_Score__c","Conversion_Score__c"
"2017-04-26T10:44:37.963+00:00","Cookies 'n Cream","The Social Revolution","Website Visit","2016-12-10T10:33:50.820+00:00","F","No","Formula 1 Express Meal Bar","Dawn Distributor","Darby Kozey","38962-1563","Customer","2017-06-18T08:19:26.602+00:00","Extravaganza","1x/Month","Active World Team","Oklahoma",46,21,53,84,72
"2017-04-26T10:50:34.336+00:00","Chocolate","Hosting a HOM","Website Visit","2017-08-05T05:39:03.450+00:00","M","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","Anne Frost","Karine Dietrich PhD","55667-6768","Customer","2017-07-17T16:25:40.221+00:00","STS HOM","3x/Month","Herbalife Advantage Plan Distributor (HAP)","Indiana",43,7,46,56,9
"2017-04-26T10:55:52.288+00:00","Wild Berry and Pina Colada","The Social Revolution","Open Emails","2017-01-10T07:01:51.004+00:00","F","Yes","Formula 2 Multivitamin Complex","James Chan","Scarlett Schaefer","98566-7928","Lead","2017-07-11T09:56:52.354+00:00","Extravaganza","3x/Month","World Team","Oklahoma",58,13,38,6,33
"2017-04-26T11:01:41.440+00:00","Cookies 'n Cream","Meal Replacements","Website Visit","2017-06-20T11:53:49.382+00:00","M","No","Formula 1 Express Meal Bar","Stephanie Curran","Elijah Botsford","89551","Lead","2017-08-11T09:00:27.922+00:00","Extravaganza","3x/Month","Distributor","New Jersey",32,19,22,56,55
"2017-04-26T11:06:32.903+00:00","Vanilla","Health Evaluations & Nutrition Programs","Buying Product","2016-05-13T20:14:38.172+00:00","M","No","Thermo Bond","Jamie Wu","Edd Armstrong","84925","Customer","2017-06-07T04:03:15.555+00:00","Leadership Development Weekend","2x/Month","Supervisor","Tennessee",49,1,26,42,84
"2017-04-26T11:21:25.405+00:00","Pumpkin Spice","Meal Replacements","Website Visit","2017-01-04T11:02:16.404+00:00","F","No","Formula 1 Healthy Meal Nutritional Shake Mix","Mark Metz","Roselyn Jacobson","92942-4110","Customer","2017-06-25T01:23:08.030+00:00","Extravaganza","1x/Month","Success Builder","Illinois",27,9,39,68,90
"2017-04-26T11:29:48.071+00:00","Pumpkin Spice","The Social Revolution","Open Emails","2015-11-25T21:24:21.938+00:00","F","No","Protien Bar Deluxe","Lisa Jones","Nico Kuhlman V","71398-8669","Customer","2017-04-18T19:39:33.855+00:00","STS HOM","1x/Month","Senior Consultant","Kentucky",18,5,41,22,43
"2017-04-26T11:54:56.573+00:00","Cookies 'n Cream","Advertising 101","Buying Product","2017-03-30T08:13:46.520+00:00","F","Yes","Personalized Protein Powder","Stephanie Curran","Aric Olson","30110-6030","Lead","2017-09-12T02:33:26.608+00:00","STS","1x/Month","Distributor","Maryland",47,17,42,73,26
"2017-04-26T12:09:40.659+00:00","Pumpkin Spice","Advertising 101","Open Emails","2016-05-26T06:02:34.466+00:00","F","No","Formula 2 Multivitamin Complex","Jim Albose","Dr. Melody Langosh","32921-7185","Lead","2017-05-03T08:40:38.433+00:00","Extravaganza","2x/Month","Active Supervisor","Texas",34,21,23,7,61
"2017-04-26T12:29:30.336+00:00","Cookies 'n Cream","Hosting a HOM","Open Emails","2017-06-17T13:05:07.153+00:00","M","No","Herbal Tea Concentrate","Sherrie Hernandez","Tyler Satterfield V","16196","Lead","2017-07-06T18:34:48.258+00:00","Leadership Development Weekend","3x/Month","Global Expansion Team","Ohio",19,0,19,45,68
"2017-04-26T12:57:18.724+00:00","Cookies 'n Cream","Hosting a HOM","Buying Product","2017-01-29T11:34:27.486+00:00","F","Yes","Herbal Tea Concentrate","Lauren Boyle","Maymie Parisian","93135-2243","Lead","2017-04-02T04:59:33.541+00:00","Leadership Development Weekend","3x/Month","Presidents Team - 30k President","Arkansas",33,3,41,32,84
"2017-04-26T13:34:05.695+00:00","Vanilla","Advertising 101","Open Emails","2017-09-10T08:20:58.358+00:00","M","No","Roasted Soy Nuts","Mark Metz","Mr. Madelynn Yost","51961-3625","Lead","2017-05-11T18:18:52.412+00:00","STS","1x/Month","Success Builder","Maine",20,0,34,82,68
"2017-04-26T13:57:34.008+00:00","Wild Berry and Pina Colada","Health Evaluations & Nutrition Programs","Website Visit","2016-09-01T17:57:08.611+00:00","F","Yes","Herbal Tea Concentrate","Dawn Distributor","Freida Crona","98009-4588","Customer","2017-04-23T21:51:38.080+00:00","Extravaganza","3x/Month","Active World Team","Massachusetts",30,9,32,87,17
"2017-04-26T14:07:27.642+00:00","Vanilla","Hosting a HOM","Website Visit","2015-10-01T01:30:59.507+00:00","M","No","Formula 1 Healthy Meal Nutritional Shake Mix","Dawn Distributor","Amara Wolf","42122-7944","Customer","2017-04-19T22:07:20.416+00:00","Leadership Development Weekend","2x/Month","Active World Team","Nevada",62,17,22,88,84
"2017-04-26T14:26:48.253+00:00","Vanilla","The Social Revolution","Open Emails","2016-10-25T06:28:57.803+00:00","F","Yes","Herbal Aloe Powder","Mary Johnson","Ashtyn Harvey","85563-0106","Customer","2017-08-19T02:35:25.614+00:00","Extravaganza","3x/Month","Millionaire Team","Maryland",53,8,37,36,64
"2017-04-26T14:32:30.633+00:00","Wild Berry and Pina Colada","The Social Revolution","Open Emails","2017-05-12T14:19:03.338+00:00","F","No","Herbal Tea Concentrate","Mary Johnson","Henderson Abshire III","58763-5156","Lead","2017-04-27T14:43:50.224+00:00","STS HOM","3x/Month","Millionaire Team","Colorado",28,1,46,74,32
"2017-04-26T14:35:00.663+00:00","Pumpkin Spice","The Social Revolution","Buying Product","2017-06-19T21:16:12.995+00:00","M","Yes","Cell-U-Loss","Anne Frost","Vaughn Runolfsdottir","16263","Lead","2017-08-06T16:24:02.202+00:00","STS HOM","2x/Month","Herbalife Advantage Plan Distributor (HAP)","Maryland",52,6,43,42,14
"2017-04-26T15:11:31.439+00:00","Cookies 'n Cream","Advertising 101","Website Visit","2017-03-04T13:17:01.929+00:00","M","Yes","Cell-U-Loss","Lauren Boyle","Julien Beer","99984-3911","Lead","2017-08-19T23:28:08.382+00:00","Extravaganza","3x/Month","Presidents Team - 30k President","Minnesota",30,9,40,87,54
"2017-04-26T15:25:08.829+00:00","Vanilla","The Social Revolution","Website Visit","2015-09-24T15:49:15.414+00:00","F","No","Protien Bar Deluxe","Dawn Distributor","Edwardo Mueller","97412","Customer","2017-04-21T02:14:56.010+00:00","STS HOM","1x/Month","Active World Team","Rhode Island",57,4,44,91,52
"2017-04-26T15:49:19.754+00:00","Wild Berry and Pina Colada","Hosting a HOM","Website Visit","2017-05-03T21:09:31.018+00:00","F","No","Total Control","John Smith","Kasandra Schumm","65390-0829","Customer","2017-08-24T13:52:44.629+00:00","STS HOM","2x/Month","Presidents Team - 20k President","Arizona",52,13,31,46,15
"2017-04-26T15:56:44.117+00:00","Vanilla","Advertising 101","Buying Product","2015-11-08T15:17:02.280+00:00","F","No","Male Factor 1000","Mary Johnson","Sasha Kuhic","41044","Lead","2017-03-14T22:19:43.100+00:00","STS","2x/Month","Millionaire Team","Wisconsin",45,11,26,82,41
"2017-04-26T16:31:47.340+00:00","Cafe Latte","Hosting a HOM","Buying Product","2016-10-28T10:32:53.379+00:00","M","Yes","Protien Bar Deluxe","Jim Albose","Marty Marvin","96486-8358","Lead","2017-04-28T00:20:24.041+00:00","Extravaganza","2x/Month","Active Supervisor","Oregon",56,1,37,70,28
"2017-04-26T16:49:00.247+00:00","Cookies 'n Cream","Meal Replacements","Buying Product","2017-05-05T00:33:09.585+00:00","F","No","Personalized Protein Powder","James Chan","Clarissa Hoppe MD","32803","Customer","2017-06-20T23:07:57.003+00:00","STS HOM","2x/Month","World Team","Nebraska",54,19,55,12,59
"2017-04-26T17:30:25.509+00:00","Chocolate","The Social Revolution","Website Visit","2016-05-17T22:09:29.567+00:00","F","No","Herbal Aloe Concentrate","Stephanie Curran","Andres Dooley V","63447","Lead","2017-08-08T03:03:59.560+00:00","STS","2x/Month","Distributor","Maryland",46,6,21,24,87
"2017-04-26T17:36:05.583+00:00","Pumpkin Spice","Meal Replacements","Open Emails","2016-10-28T03:36:56.103+00:00","F","Yes","Herbal Tea Concentrate","Lauren Boyle","Winifred Medhurst I","49494","Customer","2017-07-02T19:07:25.954+00:00","Extravaganza","2x/Month","Presidents Team - 30k President","Alabama",58,12,49,78,55
"2017-04-26T18:08:12.854+00:00","Pumpkin Spice","The Social Revolution","Website Visit","2016-05-26T10:31:09.391+00:00","F","No","Formula 2 Multivitamin Complex","Mary Johnson","Aurore Price","63608","Lead","2017-09-01T05:14:39.632+00:00","STS HOM","1x/Month","Millionaire Team","Mississippi",31,16,45,17,21
"2017-04-26T18:26:50.188+00:00","Vanilla","The Social Revolution","Website Visit","2017-03-27T16:11:07.731+00:00","F","No","Formula 2 Multivitamin Complex","Mark Metz","Mrs. Jermey Balistreri","84951-0909","Customer","2017-06-26T13:29:04.308+00:00","STS","1x/Month","Success Builder","Arkansas",23,13,43,18,90
"2017-04-26T18:37:44.231+00:00","Vanilla","Advertising 101","Buying Product","2017-06-13T05:01:23.776+00:00","M","Yes","Herbal Tea Concentrate","Jamie Wu","Carroll Raynor","89619-8608","Customer","2017-04-24T06:27:50.315+00:00","Leadership Development Weekend","1x/Month","Supervisor","Louisiana",32,4,27,67,17
"2017-04-26T18:52:28.587+00:00","Wild Berry and Pina Colada","Hosting a HOM","Open Emails","2016-07-14T11:32:42.109+00:00","M","Yes","Formula 2 Multivitamin Complex","John Smith","Wallace Kuphal MD","88250-2003","Lead","2017-07-01T12:36:39.862+00:00","Leadership Development Weekend","3x/Month","Presidents Team - 20k President","South Carolina",24,5,54,48,83
"2017-04-26T20:11:08.101+00:00","Pumpkin Spice","Hosting a HOM","Website Visit","2016-11-28T21:33:27.298+00:00","F","No","Roasted Soy Nuts","Sherrie Hernandez","Imogene Rolfson","77198","Customer","2017-08-02T20:09:35.774+00:00","STS","1x/Month","Global Expansion Team","Pennsylvania",35,17,27,40,25
"2017-04-26T21:16:55.026+00:00","Vanilla","Meal Replacements","Website Visit","2015-11-28T02:05:27.298+00:00","F","No","Formula 1 Express Meal Bar","Mary Johnson","Maynard Hane IV","70422","Customer","2017-08-04T13:07:24.453+00:00","STS HOM","3x/Month","Millionaire Team","New Hampshire",50,7,46,71,74
"2017-04-26T21:54:46.850+00:00","Cafe Latte","The Social Revolution","Open Emails","2017-01-05T02:41:11.361+00:00","F","No","Formula 1 Healthy Meal Nutritional Shake Mix","Tim Carter","Lorenzo Effertz","46333-8950","Customer","2017-09-07T23:31:25.808+00:00","Extravaganza","2x/Month","Presidents Team - 50k President","Connecticut",37,22,26,5,50
"2017-04-26T23:38:24.261+00:00","Cafe Latte","Health Evaluations & Nutrition Programs","Open Emails","2017-05-30T21:48:22.995+00:00","F","No","Formula 2 Multivitamin Complex","Lauren Boyle","Odie Yost","13973","Lead","2017-07-27T12:19:39.747+00:00","Extravaganza","3x/Month","Presidents Team - 30k President","New Mexico",50,7,50,77,7
"2017-04-26T23:38:56.780+00:00","Chocolate","The Social Revolution","Website Visit","2017-05-24T08:38:30.191+00:00","F","Yes","Roasted Soy Nuts","James Chan","Seamus Wolff II","36599","Customer","2017-04-09T16:39:04.267+00:00","STS HOM","1x/Month","World Team","Oklahoma",45,1,38,61,83
"2017-04-27T00:13:05.597+00:00","Cookies 'n Cream","Hosting a HOM","Buying Product","2016-08-23T00:27:23.937+00:00","M","Yes","Cell-U-Loss","Mark Metz","Carey Brakus","93950","Customer","2017-08-21T03:40:55.881+00:00","STS","1x/Month","Success Builder","Pennsylvania",31,15,19,36,42
"2017-04-27T00:31:50.804+00:00","Cookies 'n Cream","The Social Revolution","Open Emails","2016-03-11T03:30:39.324+00:00","F","No","Male Factor 1000","Jim Albose","Grover Hegmann","10275","Lead","2017-07-14T04:05:40.874+00:00","Leadership Development Weekend","3x/Month","Active Supervisor","Virginia",19,2,48,8,84
"2017-04-27T00:38:13.479+00:00","Wild Berry and Pina Colada","The Social Revolution","Website Visit","2015-10-30T22:59:52.794+00:00","F","Yes","Formula 1 Express Meal Bar","Lauren Boyle","Rosalind Balistreri","55114","Customer","2017-04-28T14:20:20.279+00:00","STS","3x/Month","Presidents Team - 30k President","Florida",22,2,42,35,44
"2017-04-27T00:49:35.804+00:00","Cookies 'n Cream","Meal Replacements","Open Emails","2017-05-26T19:14:30.619+00:00","F","No","Thermo Bond","James Chan","Cyril Quitzon III","77132-2815","Customer","2017-05-06T15:40:38.908+00:00","STS HOM","1x/Month","World Team","Oregon",57,11,21,12,69
"2017-04-27T01:05:16.872+00:00","Pumpkin Spice","Meal Replacements","Website Visit","2016-08-28T03:42:29.710+00:00","F","No","Protien Bar Deluxe","Stephanie Curran","Carlos Lubowitz I","88527-1941","Lead","2017-08-02T19:02:00.413+00:00","STS","3x/Month","Distributor","Texas",38,16,49,52,50
"2017-04-27T01:30:33.157+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Website Visit","2015-10-13T20:04:05.823+00:00","M","Yes","Personalized Protein Powder","Mary Johnson","Ms. Audie Mante","16007","Customer","2017-05-04T04:14:30.282+00:00","Leadership Development Weekend","2x/Month","Millionaire Team","California",26,22,47,70,7
"2017-04-27T02:09:27.622+00:00","Cookies 'n Cream","Health Evaluations & Nutrition Programs","Buying Product","2015-12-04T23:04:25.341+00:00","M","Yes","Formula 1 Express Meal Bar","Lisa Jones","Ms. Berta Bashirian","82540","Lead","2017-06-05T09:56:53.074+00:00","STS","3x/Month","Senior Consultant","Wisconsin",59,0,19,10,62
"2017-04-27T02:30:12.153+00:00","Chocolate","Health Evaluations & Nutrition Programs","Open Emails","2016-07-21T06:44:58.500+00:00","M","No","Total Control","Jamie Wu","Loren Blanda IV","99671","Lead","2017-03-20T08:32:25.341+00:00","Extravaganza","2x/Month","Supervisor","Iowa",39,21,34,35,79
"2017-04-27T02:34:41.016+00:00","Pumpkin Spice","Health Evaluations & Nutrition Programs","Website Visit","2017-03-09T09:27:26.943+00:00","F","Yes","Formula 1 Healthy Meal Nutritional Shake Mix","Mary Johnson","Gustave Lubowitz III","88198","Customer","2017-07-19T05:56:27.346+00:00","Leadership Development Weekend","3x/Month","Millionaire Team","Nebraska",21,4,42,56,73
"2017-04-27T02:39:57.550+00:00","Cafe Latte","Meal Replacements","Website Visit","2017-02-26T09:11:37.228+00:00","M","Yes","Formula 1 Express Meal Bar","James Chan","Mrs. Jerome Gerhold","64319-5254","Customer","2017-08-11T18:46:50.917+00:00","STS","3x/Month","World Team","Utah",52,5,19,89,71
"2017-04-27T02:46:37.467+00:00","Cookies 'n Cream","Meal Replacements","Website Visit","2016-12-08T13:51:24.872+00:00","F","Yes","Protien Bar Deluxe","Mary Johnson","Richard Gislason","22375-0073","Customer","2017-03-21T17:36:47.215+00:00","STS","1x/Month","Millionaire Team","Mississippi",39,15,50,65,61
"2017-04-27T03:24:19.203+00:00","Cafe Latte","Hosting a HOM","Website Visit","2017-06-23T13:48:31.994+00:00","M","Yes","Formula 1 Express Meal Bar","Mark Metz","Amanda Auer MD","56504-5415","Customer","2017-08-15T17:56:19.812+00:00","Leadership Development Weekend","1x/Month","Success Builder","Nebraska",48,3,28,49,48
"2017-04-27T03:39:21.139+00:00","Cafe Latte","Meal Replacements","Buying Product","2016-01-12T22:46:37.735+00:00","F","No","Total Control","Lauren Boyle","Madison Rohan","85237","Customer","2017-06-22T09:42:50.844+00:00","Extravaganza","3x/Month","Presidents Team - 30k President","Kentucky",18,18,26,47,55
"2017-04-27T03:50:14.412+00:00","Wild Berry and Pina Colada","The Social Revolution","Open Emails","2017-03-18T05:06:36.716+00:00","F","Yes","Thermo Bond","Jim Albose","Lessie Fahey","73764-3236","Lead","2017-08-07T10:38:12.411+00:00","Extravaganza","1x/Month","Active Supervisor","North Carolina",62,5,48,46,24
"2017-04-27T04:32:02.670+00:00","Vanilla","Health Evaluations & Nutrition Programs","Website Visit","2016-03-05T12:14:25.116+00:00","M","No","Formula 1 Healthy Meal Nutritional Shake Mix","Mary Johnson","Helena Harris","81661","Customer","2017-06-09T20:19:21.313+00:00","STS","1x/Month","Millionaire Team","North Carolina",31,3,37,77,13
"2017-04-27T05:07:19.419+00:00","Cafe Latte","The Social Revolution","Website Visit","2017-03-25T21:23:06.487+00:00","F","Yes","Formula 1 Express Meal Bar","John Smith","Matt Rath","88384-2816","Customer","2017-03-17T08:52:56.996+00:00","STS","1x/Month","Presidents Team - 20k President","New Jersey",59,1,41,87,85
"2017-04-27T05:09:26.446+00:00","Pumpkin Spice","Meal Replacements","Open Emails","2016-05-01T21:32:49.841+00:00","M","No","Protien Bar Deluxe","Stephanie Curran","Otis Labadie","22692","Customer","2017-04-21T21:53:23.857+00:00","STS HOM","1x/Month","Distributor","North Carolina",59,11,43,75,52
"2017-04-27T05:13:06.154+00:00","Chocolate","Advertising 101","Website Visit","2016-04-23T18:48:11.357+00:00","M","Yes","Herbal Aloe Powder","Jamie Wu","Freddy Hahn","54077","Customer","2017-03-26T00:10:53.454+00:00","STS HOM","3x/Month","Supervisor","Ohio",59,14,52,80,13
"2017-04-27T06:04:19.713+00:00","Vanilla","Health Evaluations & Nutrition Programs","Website Visit","2016-04-26T19:32:27.472+00:00","M","Yes","Formula 1 Express Meal Bar","Tim Carter","Jordy Balistreri","41477-8401","Customer","2017-05-25T17:54:14.266+00:00","Leadership Development Weekend","3x/Month","Presidents Team - 50k President","Wyoming",29,8,42,23,70
"2017-04-27T06:19:38.825+00:00","Chocolate","Hosting a HOM","Website Visit","2016-05-03T18:34:46.041+00:00","F","No","Total Control","Stephanie Curran","Zaria Funk","80443","Lead","2017-04-10T12:38:03.421+00:00","STS HOM","2x/Month","Distributor","Minnesota",19,11,33,59,16
"2017-04-27T06:28:38.386+00:00","Vanilla","Advertising 101","Website Visit","2016-08-06T15:04:42.004+00:00","F","Yes","Total Control","James Chan","Dolly Terry","51989","Lead","2017-03-24T09:20:27.519+00:00","Leadership Development Weekend","3x/Month","World Team","Rhode Island",27,17,32,53,92
"2017-04-27T06:30:15.746+00:00","Cookies 'n Cream","Hosting a HOM","Website Visit","2015-11-16T01:07:24.118+00:00","M","Yes","Herbal Aloe Powder","Tim Carter","Margarett Pfeffer","43150","Lead","2017-08-04T20:50:07.307+00:00","Leadership Development Weekend","1x/Month","Presidents Team - 50k President","Ohio",60,15,51,56,14
"2017-04-27T07:01:54.492+00:00","Vanilla","Health Evaluations & Nutrition Programs","Website Visit","2016-05-20T01:33:35.074+00:00","M","Yes","Cell-U-Loss","Anne Frost","Bobby Konopelski II","54572","Lead","2017-08-16T16:59:02.005+00:00","STS HOM","2x/Month","Herbalife Advantage Plan Distributor (HAP)","Iowa",31,14,34,84,52
"2017-04-27T07:22:27.489+00:00","Chocolate","The Social Revolution","Buying Product","2016-05-28T16:22:21.702+00:00","F","Yes","Cell-U-Loss","Lauren Boyle","Jacky Kling","96892","Lead","2017-06-09T05:28:47.972+00:00","Extravaganza","1x/Month","Presidents Team - 30k President","Mississippi",37,5,27,50,76
"2017-04-27T07:29:05.641+00:00","Vanilla","Advertising 101","Buying Product","2015-10-15T11:17:31.501+00:00","F","Yes","Herbal Tea Concentrate","Lauren Boyle","Ophelia Streich","44947-8874","Lead","2017-05-31T03:57:52.881+00:00","Extravaganza","2x/Month","Presidents Team - 30k President","California",27,10,43,39,44
"2017-04-27T08:02:44.315+00:00","Pumpkin Spice","Advertising 101","Open Emails","2017-06-28T14:04:36.535+00:00","F","Yes","Roasted Soy Nuts","Stephanie Curran","Anderson Hintz","35936","Customer","2017-07-11T12:23:56.595+00:00","Extravaganza","3x/Month","Distributor","South Dakota",22,5,23,87,67
