"TransactionJournal_ActivityDate","LastModifiedDate","ExpiryDate","EventType","TransactionJournal_LoyaltyProgramMember_LeadOrContactId","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyTierMember_LoyaltyTier_LoyaltyTierGroup_Name","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyTierMember_LoyaltyTier_Name","CreatedById","TransactionJournal_LoyaltyProgramMember_MembershipEndDate","TransactionJournal_Brand","TransactionJournalId","User_UniqueUserName","TransactionJournal_JournalDate","TransactionJournal_LoyaltyProgramPartner_Partner_Name","IsDeleted","TransactionJournal_LoyaltyProgramMember_EnrollmentDate","AdditionalNotes","ActivityDate","TransactionJournal_Product_or_ProductCategory_ID","TransactionJournal_UsageType","TransactionJournal_LoyaltyProgramMember_MemberName","TransactionJournal_Channel","TransactionJournal_LoyaltyProgramPartner_PartnerIndustry","TransactionJournal_TransactionLocation","TransactionJournal_LoyaltyProgramMember_MembershipNumber","TransactionJournal_MemberId","CreatedDate","LoyaltyProgramCurrency_CurrencyType","TransactionJournal_LoyaltyProgramPartner_PartnerCategory","TransactionJournal_ProductCategory_Name","Id","LoyaltyProgramCurrency_NQP_Currency","User_FullPhotoUrl","TransactionJournal_Product_Name","TransactionJournal_LoyaltyProgramMember_LastActivityDate","TransactionJournal_LoyaltyProgramMember_Contact_Birthdate","Correlation","TransactionJournal_LoyaltyProgramMember_Contact_MobilePhone","TransactionType","TransactionJournal_Product_ProductCode","TransactionJournal_LoyaltyProgramMember_MemberType","User_SmallPhotoUrl","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramCurrencyId","TransactionJournal_LoyaltyProgramMember_Account_Name","TransactionJournal_JournalType_Name","TransactionJournal_PartnerId","TransactionJournal_Industry","TransactionJournal_LoyaltyProgramMember_LeadOrContactName","TransactionJournal_LoyaltyProgramMember_ProgramId","TransactionJournal_JournalSubType_Name","TransactionJournal_LoyaltyProgramMember_IsReferral","TransactionJournal_LoyaltyProgramMember_LoyaltyProgram_Name","TransactionJournal_Status","TransactionJournal_LoyaltyProgramMember_AccountContact_Id","TransactionJournal_LoyaltyProgramMember_MemberStatus","TransactionJournal_LoyaltyProgramPartner_PartnerType","LastProcessedDate","LoyaltyProgramMemberId","TransactionJournal_LoyaltyProgramMember_EnrollmentChannel","TransactionJournal_QuantityUnitOfMeasureId","User_Username","TransactionJournal_Product_Family","Flow","SystemModstamp","TransactionJournal_LoyaltyProgramMember_Contact_Name","TransactionJournal_LoyaltyProgramPartner_Partner_Type","TransactionJournal_LoyaltyProgramMember_Referrer_Contact_Birthdate","TransactionJournal_Product_or_ProductCategory","LastModifiedById","Total_Accrued_Points","TransactionJournal_Quantity","Points","TransactionJournal_TransactionAmount"
"2021-03-05","2021-01-18",,"Debit","003B000000HtVzyIAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvuMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Debiting Points","2021-02-02T18:45:44.000Z",,"Loyalty","Dustin Agnew",,,,"InactAiJ_UIDbabefgad_b_big","0lMB00000004GGWMA2","2021-01-18","NonQualifying",,,"05wB0000000Rp5MIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Manual Points Adjustment",,,"Dustin Agnew","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GGWMA2","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Dustin Agnew",,,,"005B0000007PfK9IAK",-15,0,15,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVzyIAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvvMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Debiting Points","2021-02-02T18:45:44.000Z",,"Loyalty","Dustin Agnew",,,,"InactAiJ_UIDbabefgad_b_big","0lMB00000004GGWMA2","2021-01-18","Qualifying",,,"05wB0000000Rp5NIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXYIA2",,"Manual Points Adjustment",,,"Dustin Agnew","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GGWMA2","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Dustin Agnew",,,,"005B0000007PfK9IAK",-10,0,10,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtW29IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvwMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Debiting Points","2021-02-02T18:45:44.000Z",,"Loyalty","Hayes Adamski",,,,"InactAiJ_UIDbabefgad_b_fb","0lMB00000004GIhMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp5OIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Manual Points Adjustment",,,"Hayes Adamski","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GIhMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Hayes Adamski",,,,"005B0000007PfK9IAK",-16,0,16,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtW29IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvyMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Debiting Points","2021-02-02T18:45:44.000Z",,"Loyalty","Hayes Adamski",,,,"InactAiJ_UIDbabefgad_b_fb","0lMB00000004GIhMAM","2021-01-18","Qualifying",,,"05wB0000000Rp5PIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2",,"Manual Points Adjustment",,,"Hayes Adamski","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GIhMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Hayes Adamski",,,,"005B0000007PfK9IAK",-5,0,5,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtW29IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvxMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Debiting Points","2021-02-02T18:45:44.000Z",,"Loyalty","Hayes Adamski",,,,"InactAiJ_UIDbabefgad_b_fb","0lMB00000004GIhMAM","2021-01-18","Qualifying",,,"05wB0000000Rp5QIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXYIA2",,"Manual Points Adjustment",,,"Hayes Adamski","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GIhMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Hayes Adamski",,,,"005B0000007PfK9IAK",-14,0,14,0
"2021-03-05","2021-01-18","2021-09-14","Credit","003B000000HtW29IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQvzMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Crediting Points","2021-03-02T18:52:33.000Z",,"Loyalty","Hayes Adamski",,,,"InactAiJ_UIDbabefgad_b_fb","0lMB00000004GIhMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp5RIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Manual Points Adjustment",,,"Hayes Adamski","0lpB00000004CeyIAE","Credit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GIhMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Hayes Adamski",,,,"005B0000007PfK9IAK",45,0,45,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtW29IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw1MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Crediting Points","2021-03-02T18:52:33.000Z",,"Loyalty","Hayes Adamski",,,,"InactAiJ_UIDbabefgad_b_fb","0lMB00000004GIhMAM","2021-01-18","Qualifying",,,"05wB0000000Rp5SIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2",,"Manual Points Adjustment",,,"Hayes Adamski","0lpB00000004CeyIAE","Credit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GIhMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Hayes Adamski",,,,"005B0000007PfK9IAK",18,0,18,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtW29IAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw0MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-18","Crediting Points","2021-03-02T18:52:33.000Z",,"Loyalty","Hayes Adamski",,,,"InactAiJ_UIDbabefgad_b_fb","0lMB00000004GIhMAM","2021-01-18","Qualifying",,,"05wB0000000Rp5TIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXYIA2",,"Manual Points Adjustment",,,"Hayes Adamski","0lpB00000004CeyIAE","Credit","No","Xplore","Processed",,"Inactive",,"2021-03-03","0lMB00000004GIhMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Hayes Adamski",,,,"005B0000007PfK9IAK",32,0,32,0
"2021-03-05","2021-01-18","2021-09-14","Credit","003B000000HtVrMIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw2MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-25","Crediting Points","2021-03-02T18:54:22.000Z",,"Loyalty","Jax Abud",,,,"IndivAiK_UIDbabefgad_b_ccb","0lMB00000004GBwMAM","2021-01-18","NonQualifying",,,"05wB0000000Rp5UIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Manual Points Adjustment",,,"Jax Abud","0lpB00000004CeyIAE","Credit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GBwMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Jax Abud",,,,"005B0000007PfK9IAK",45,0,45,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVrMIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw4MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-25","Crediting Points","2021-03-02T18:54:22.000Z",,"Loyalty","Jax Abud",,,,"IndivAiK_UIDbabefgad_b_ccb","0lMB00000004GBwMAM","2021-01-18","Qualifying",,,"05wB0000000Rp5VIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2",,"Manual Points Adjustment",,,"Jax Abud","0lpB00000004CeyIAE","Credit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GBwMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Jax Abud",,,,"005B0000007PfK9IAK",14,0,14,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVrMIAV",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw3MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-25","Crediting Points","2021-03-02T18:54:22.000Z",,"Loyalty","Jax Abud",,,,"IndivAiK_UIDbabefgad_b_ccb","0lMB00000004GBwMAM","2021-01-18","Qualifying",,,"05wB0000000Rp5WIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXYIA2",,"Manual Points Adjustment",,,"Jax Abud","0lpB00000004CeyIAE","Credit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GBwMAM","Web",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Jax Abud",,,,"005B0000007PfK9IAK",22,0,22,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVQJIA3",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwZMAW","Shelly Sheldon","2021-03-05",,"FALSE","2021-09-10","Debiting Points","2021-03-02T19:07:11.000Z",,"Loyalty","Rebecca Altenbach",,,,"InactAiJ_UIDbabedjci_b_bei","0lMB00000004FwzMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp5XIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Rebecca Altenbach","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Inactive",,"2021-03-03","0lMB00000004FwzMAE","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Rebecca Altenbach",,,,"005B0000007PfK9IAK",-10,0,10,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVQJIA3",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwbMAG","Shelly Sheldon","2021-03-05",,"FALSE","2021-09-10","Debiting Points","2021-03-02T19:07:11.000Z",,"Loyalty","Rebecca Altenbach",,,,"InactAiJ_UIDbabedjci_b_bei","0lMB00000004FwzMAE","2021-01-18","Qualifying",,,"05wB0000000Rp5YIAS",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2",,"Manual Points Adjustment",,,"Rebecca Altenbach","0lpB00000004CexIAE","Debit","No","Xperience","Processed",,"Inactive",,"2021-03-03","0lMB00000004FwzMAE","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Rebecca Altenbach",,,,"005B0000007PfK9IAK",-4,0,4,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVraIAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw5MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-07","Debiting Points","2021-03-02T18:56:03.000Z",,"Loyalty","Thiago Abruzzese",,,,"IndivAiK_UIDbabefgad_b_cah","0lMB00000004GCAMA2","2021-01-18","NonQualifying",,,"05wB0000000Rp5ZIAS","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXXIA2",,"Manual Points Adjustment",,,"Thiago Abruzzese","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GCAMA2","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Thiago Abruzzese",,,,"005B0000007PfK9IAK",-26,0,26,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVraIAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw6MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-07","Debiting Points","2021-03-02T18:56:03.000Z",,"Loyalty","Thiago Abruzzese",,,,"IndivAiK_UIDbabefgad_b_cah","0lMB00000004GCAMA2","2021-01-18","Qualifying",,,"05wB0000000Rp5aIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXWIA2",,"Manual Points Adjustment",,,"Thiago Abruzzese","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GCAMA2","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Thiago Abruzzese",,,,"005B0000007PfK9IAK",-18,0,18,0
"2021-03-05","2021-01-18",,"Debit","003B000000HtVraIAF",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw7MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-07","Debiting Points","2021-03-02T18:56:03.000Z",,"Loyalty","Thiago Abruzzese",,,,"IndivAiK_UIDbabefgad_b_cah","0lMB00000004GCAMA2","2021-01-18","Qualifying",,,"05wB0000000Rp5bIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Negative",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXYIA2",,"Manual Points Adjustment",,,"Thiago Abruzzese","0lpB00000004CeyIAE","Debit","No","Xplore","Processed",,"Active",,"2021-03-03","0lMB00000004GCAMA2","Email",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Thiago Abruzzese",,,,"005B0000007PfK9IAK",-25,0,25,0
"2021-03-05","2021-01-18","2021-09-14","Credit","003B000000HtVKiIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw8MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-05","Crediting Points","2021-03-02T18:59:23.000Z",,"Loyalty","SuperStore",,,,"CorpAiN_UIDbabedjci_b_bbf","0lMB00000004FdNMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp5cIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM","SuperStore","Manual Points Adjustment",,,"Tamara Athan","0lpB00000004CexIAE","Credit","No","Xperience","Processed","003B000000HtVKiIAN","Active",,"2021-03-03","0lMB00000004FdNMAU","POS",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Sana Artis",,,,"005B0000007PfK9IAK",55,0,55,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVKiIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQw9MAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-05","Crediting Points","2021-03-02T18:59:23.000Z",,"Loyalty","SuperStore",,,,"CorpAiN_UIDbabedjci_b_bbf","0lMB00000004FdNMAU","2021-01-18","Qualifying",,,"05wB0000000Rp5dIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2","SuperStore","Manual Points Adjustment",,,"Tamara Athan","0lpB00000004CexIAE","Credit","No","Xperience","Processed","003B000000HtVKiIAN","Active",,"2021-03-03","0lMB00000004FdNMAU","POS",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Sana Artis",,,,"005B0000007PfK9IAK",15,0,15,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVKiIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwAMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-05","Crediting Points","2021-03-02T18:59:23.000Z",,"Loyalty","SuperStore",,,,"CorpAiN_UIDbabedjci_b_bbf","0lMB00000004FdNMAU","2021-01-18","Qualifying",,,"05wB0000000Rp5eIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXbIAM","SuperStore","Manual Points Adjustment",,,"Tamara Athan","0lpB00000004CexIAE","Credit","No","Xperience","Processed","003B000000HtVKiIAN","Active",,"2021-03-03","0lMB00000004FdNMAU","POS",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Sana Artis",,,,"005B0000007PfK9IAK",40,0,40,0
"2021-03-05","2021-01-18","2021-09-14","Credit","003B000000HtVKmIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwBMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-07","Crediting Points","2021-03-02T18:59:51.000Z",,"Loyalty","M&M",,,,"CorpAiN_UIDbabedjci_b_bbj","0lMB00000004FblMAE","2021-01-18","NonQualifying",,,"05wB0000000Rp5fIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM","M&M","Manual Points Adjustment",,,"Kaylyn Assael","0lpB00000004CexIAE","Credit","No","Xperience","Processed","003B000000HtVKmIAN","Active",,"2021-03-03","0lMB00000004FblMAE","CallCenter",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Mariela Arthur",,,,"005B0000007PfK9IAK",66,0,66,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVKmIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwDMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-07","Crediting Points","2021-03-02T18:59:51.000Z",,"Loyalty","M&M",,,,"CorpAiN_UIDbabedjci_b_bbj","0lMB00000004FblMAE","2021-01-18","Qualifying",,,"05wB0000000Rp5gIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Number of Transactions","0lcB00000004CXZIA2","M&M","Manual Points Adjustment",,,"Kaylyn Assael","0lpB00000004CexIAE","Credit","No","Xperience","Processed","003B000000HtVKmIAN","Active",,"2021-03-03","0lMB00000004FblMAE","CallCenter",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Mariela Arthur",,,,"005B0000007PfK9IAK",14,0,14,0
"2021-03-05","2021-01-18",,"Credit","003B000000HtVKmIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwCMAW","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-07","Crediting Points","2021-03-02T18:59:51.000Z",,"Loyalty","M&M",,,,"CorpAiN_UIDbabedjci_b_bbj","0lMB00000004FblMAE","2021-01-18","Qualifying",,,"05wB0000000Rp5hIAC",,"https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Corporate","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T","Transaction Amount","0lcB00000004CXbIAM","M&M","Manual Points Adjustment",,,"Kaylyn Assael","0lpB00000004CexIAE","Credit","No","Xperience","Processed","003B000000HtVKmIAN","Active",,"2021-03-03","0lMB00000004FblMAE","CallCenter",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Mariela Arthur",,,,"005B0000007PfK9IAK",24,0,24,0
"2021-03-05","2021-01-18","2021-09-14","Credit","003B000000HtVRqIAN",,"Regular",,"Bronze","005B0000007PfK9IAK",,,"0lVB0000000HQwjMAG","Shelly Sheldon","2021-03-05",,"FALSE","2020-09-16","Crediting Points","2021-03-02T19:10:02.000Z",,"Loyalty","Paola Apadoca",,,,"InactAiJ_UIDbabedjci_b_fd","0lMB00000004FyWMAU","2021-01-18","NonQualifying",,,"05wB0000000Rp5iIAC","Nights Stayed","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/F",,,,,,"AdjustedPoints_Positive",,"Individual","https://loyaltyanalyticstcrmpmm--c.documentforce.com/profilephoto/729B0000000Q7rw/T",,"0lcB00000004CXaIAM",,"Manual Points Adjustment",,,"Paola Apadoca","0lpB00000004CexIAE","Credit","No","Xperience","Processed",,"Inactive",,"2021-03-03","0lMB00000004FyWMAU","Social",,"divya.ycurc09mvmbo@loyaltyanalytics.tcrmpmm",,,"2021-01-15T21:58:17.000Z","Paola Apadoca",,,,"005B0000007PfK9IAK",43,0,43,0
