"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","NextResetDate","LastResetDate","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyProgramCurrency_QP_Currency","LoyaltyProgramMember_IsReferral","LoyaltyProgramCurrencyId","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyProgramMember_Referrer_Account_Name","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_LastActivityDate","LoyaltyProgramMember_MemberType","LoyaltyProgramCurrency_CurrencyType","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramCurrency_NQP_Currency","LastExpirationProcessRunDate","LoyaltyProgramCurrency_Id","TotalPointsExpired","ExpirablePoints","TotalPointsRedeemed","TotalPointsAccrued","PointsBalance","BalanceBeforeReset"
"Sloane Alrich","0lpB00000004CexIAE","2022-01-19",,"Sloane Alrich","2020-09-25","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fn1MAE",,,,,"Web",,,"Sloane Alrich",,"2021-03-03","003B000000HtVCJIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbg",,"Individual","Qualifying",,"0lzB00000004KopIAE",,,"0lcB00000004CXZIA2",0,0,0,20240,20240,0
"Sloane Alrich","0lpB00000004CexIAE",,,"Sloane Alrich","2020-09-25",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fn1MAE",,,,,"Web",,,"Sloane Alrich",,"2021-03-03","003B000000HtVCJIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbg",,"Individual","NonQualifying",,"0lzB00000004KoqIAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21094,21094,0
"Sloane Alrich","0lpB00000004CexIAE","2021-03-25",,"Sloane Alrich","2020-09-25","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fn1MAE",,,,,"Web",,,"Sloane Alrich",,"2021-03-03","003B000000HtVCJIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbg",,"Individual","Qualifying",,"0lzB00000004KorIAE",,,"0lcB00000004CXbIAM",0,0,0,2553,2553,0
"Lucia Alsandor","0lpB00000004CexIAE","2022-01-19",,"Lucia Alsandor","2020-04-13","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004Fn0MAE",,,,,"Email",,,"Lucia Alsandor",,"2021-03-03","003B000000HtVCIIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbh",,"Individual","Qualifying",,"0lzB00000004KosIAE",,,"0lcB00000004CXZIA2",0,0,0,22256,22256,0
"Lucia Alsandor","0lpB00000004CexIAE",,,"Lucia Alsandor","2020-04-13",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004Fn0MAE",,,,,"Email",,,"Lucia Alsandor",,"2021-03-03","003B000000HtVCIIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbh",,"Individual","NonQualifying",,"0lzB00000004KotIAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22192,22192,0
"Lucia Alsandor","0lpB00000004CexIAE","2020-10-13",,"Lucia Alsandor","2020-04-13","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004Fn0MAE",,,,,"Email",,,"Lucia Alsandor",,"2021-03-03","003B000000HtVCIIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbh",,"Individual","Qualifying",,"0lzB00000004KouIAE",,,"0lcB00000004CXbIAM",0,0,0,0,0,0
"Diana Alsaqri","0lpB00000004CexIAE","2022-01-19",,"Diana Alsaqri","2020-02-18","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmzMAE",,,,,"Social",,,"Diana Alsaqri",,"2021-03-03","003B000000HtVCHIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbi",,"Individual","Qualifying",,"0lzB00000004KovIAE",,,"0lcB00000004CXZIA2",0,0,0,3374,3374,0
"Diana Alsaqri","0lpB00000004CexIAE",,,"Diana Alsaqri","2020-02-18",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmzMAE",,,,,"Social",,,"Diana Alsaqri",,"2021-03-03","003B000000HtVCHIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbi",,"Individual","NonQualifying",,"0lzB00000004KowIAE","Nights Stayed","2020-10-22","0lcB00000004CXaIAM",6744,6744,0,23693,16949,0
"Diana Alsaqri","0lpB00000004CexIAE","2020-08-18",,"Diana Alsaqri","2020-02-18","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmzMAE",,,,,"Social",,,"Diana Alsaqri",,"2021-03-03","003B000000HtVCHIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbi",,"Individual","Qualifying",,"0lzB00000004KoxIAE",,,"0lcB00000004CXbIAM",0,0,0,0,0,0
"Juliette Alsberry","0lpB00000004CexIAE","2022-01-19",,"Juliette Alsberry","2021-03-08","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmyMAE",,,,,"CallCenter",,,"Juliette Alsberry",,"2021-03-03","003B000000HtVCGIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbj",,"Individual","Qualifying",,"0lzB00000004KoyIAE",,,"0lcB00000004CXZIA2",0,0,0,23266,23266,0
"Juliette Alsberry","0lpB00000004CexIAE",,,"Juliette Alsberry","2021-03-08",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmyMAE",,,,,"CallCenter",,,"Juliette Alsberry",,"2021-03-03","003B000000HtVCGIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbj",,"Individual","NonQualifying",,"0lzB00000004KozIAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22676,22676,0
"Juliette Alsberry","0lpB00000004CexIAE","2021-09-08",,"Juliette Alsberry","2021-03-08","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmyMAE",,,,,"CallCenter",,,"Juliette Alsberry",,"2021-03-03","003B000000HtVCGIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fbj",,"Individual","Qualifying",,"0lzB00000004Kp0IAE",,,"0lcB00000004CXbIAM",0,0,0,3077,3077,0
"Sienna Alsbrook","0lpB00000004CexIAE","2022-01-19",,"Sienna Alsbrook","2020-11-19","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmxMAE",,,,,"POS",,,"Sienna Alsbrook",,"2021-03-03","003B000000HtVCFIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fca",,"Individual","Qualifying",,"0lzB00000004Kp1IAE",,,"0lcB00000004CXZIA2",0,0,0,2655,2655,0
"Sienna Alsbrook","0lpB00000004CexIAE",,,"Sienna Alsbrook","2020-11-19",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmxMAE",,,,,"POS",,,"Sienna Alsbrook",,"2021-03-03","003B000000HtVCFIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fca",,"Individual","NonQualifying",,"0lzB00000004Kp2IAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,20487,20487,0
"Sienna Alsbrook","0lpB00000004CexIAE","2021-05-19",,"Sienna Alsbrook","2020-11-19","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmxMAE",,,,,"POS",,,"Sienna Alsbrook",,"2021-03-03","003B000000HtVCFIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fca",,"Individual","Qualifying",,"0lzB00000004Kp3IAE",,,"0lcB00000004CXbIAM",0,0,0,18783,18783,0
"Elliana Alsbrooks","0lpB00000004CexIAE","2022-01-19",,"Elliana Alsbrooks","2020-07-25","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmwMAE",,,,,"Web",,,"Elliana Alsbrooks",,"2021-03-03","003B000000HtVCEIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcb",,"Individual","Qualifying",,"0lzB00000004Kp4IAE",,,"0lcB00000004CXZIA2",0,0,0,23392,23392,0
"Elliana Alsbrooks","0lpB00000004CexIAE",,,"Elliana Alsbrooks","2020-07-25",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmwMAE",,,,,"Web",,,"Elliana Alsbrooks",,"2021-03-03","003B000000HtVCEIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcb",,"Individual","NonQualifying",,"0lzB00000004Kp5IAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22107,22107,0
"Elliana Alsbrooks","0lpB00000004CexIAE","2021-01-25",,"Elliana Alsbrooks","2020-07-25","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmwMAE",,,,,"Web",,,"Elliana Alsbrooks",,"2021-03-03","003B000000HtVCEIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcb",,"Individual","Qualifying",,"0lzB00000004Kp6IAE",,,"0lcB00000004CXbIAM",0,0,0,1837,1837,0
"Londyn Alsbury","0lpB00000004CexIAE","2022-01-19",,"Londyn Alsbury","2021-08-06","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmvMAE",,,,,"Email",,,"Londyn Alsbury",,"2021-03-03","003B000000HtVCDIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcc",,"Individual","Qualifying",,"0lzB00000004Kp7IAE",,,"0lcB00000004CXZIA2",0,0,0,3889,3889,0
"Londyn Alsbury","0lpB00000004CexIAE",,,"Londyn Alsbury","2021-08-06",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmvMAE",,,,,"Email",,,"Londyn Alsbury",,"2021-03-03","003B000000HtVCDIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcc",,"Individual","NonQualifying",,"0lzB00000004Kp8IAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,24258,24258,0
"Londyn Alsbury","0lpB00000004CexIAE","2022-02-06",,"Londyn Alsbury","2021-08-06","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmvMAE",,,,,"Email",,,"Londyn Alsbury",,"2021-03-03","003B000000HtVCDIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcc",,"Individual","Qualifying",,"0lzB00000004Kp9IAE",,,"0lcB00000004CXbIAM",0,0,0,25166,25166,0
"Ayla Alsdon","0lpB00000004CexIAE","2022-01-19",,"Ayla Alsdon","2021-06-16","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmuMAE",,,,,"Social",,,"Ayla Alsdon",,"2021-03-03","003B000000HtVCCIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcd",,"Individual","Qualifying",,"0lzB00000004KpAIAU",,,"0lcB00000004CXZIA2",0,0,0,20268,20268,0
"Ayla Alsdon","0lpB00000004CexIAE",,,"Ayla Alsdon","2021-06-16",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmuMAE",,,,,"Social",,,"Ayla Alsdon",,"2021-03-03","003B000000HtVCCIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcd",,"Individual","NonQualifying",,"0lzB00000004KpBIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21600,21600,0
"Ayla Alsdon","0lpB00000004CexIAE","2021-12-16",,"Ayla Alsdon","2021-06-16","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmuMAE",,,,,"Social",,,"Ayla Alsdon",,"2021-03-03","003B000000HtVCCIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcd",,"Individual","Qualifying",,"0lzB00000004KpCIAU",,,"0lcB00000004CXbIAM",0,0,0,3237,3237,0
"Callie Alsheimer","0lpB00000004CexIAE","2022-01-19",,"Callie Alsheimer","2021-02-08","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmtMAE",,,,,"CallCenter",,,"Callie Alsheimer",,"2021-03-03","003B000000HtVCBIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fce",,"Individual","Qualifying",,"0lzB00000004KpDIAU",,,"0lcB00000004CXZIA2",0,0,0,2908,2908,0
"Callie Alsheimer","0lpB00000004CexIAE",,,"Callie Alsheimer","2021-02-08",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmtMAE",,,,,"CallCenter",,,"Callie Alsheimer",,"2021-03-03","003B000000HtVCBIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fce",,"Individual","NonQualifying",,"0lzB00000004KpEIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,18915,18915,0
"Callie Alsheimer","0lpB00000004CexIAE","2021-08-08",,"Callie Alsheimer","2021-02-08","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmtMAE",,,,,"CallCenter",,,"Callie Alsheimer",,"2021-03-03","003B000000HtVCBIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fce",,"Individual","Qualifying",,"0lzB00000004KpFIAU",,,"0lcB00000004CXbIAM",0,0,0,18392,18392,0
"Gracie Alshouse","0lpB00000004CexIAE","2022-01-19",,"Gracie Alshouse","2021-01-26","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmsMAE",,,,,"POS",,,"Gracie Alshouse",,"2021-03-03","003B000000HtVCAIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcf",,"Individual","Qualifying",,"0lzB00000004KpGIAU",,,"0lcB00000004CXZIA2",0,0,0,20663,20663,0
"Gracie Alshouse","0lpB00000004CexIAE",,,"Gracie Alshouse","2021-01-26",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmsMAE",,,,,"POS",,,"Gracie Alshouse",,"2021-03-03","003B000000HtVCAIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcf",,"Individual","NonQualifying",,"0lzB00000004KpHIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21204,21204,0
"Gracie Alshouse","0lpB00000004CexIAE","2021-07-26",,"Gracie Alshouse","2021-01-26","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmsMAE",,,,,"POS",,,"Gracie Alshouse",,"2021-03-03","003B000000HtVCAIA3",,"Xperience","IndivAiK_UIDbabedjci_b_fcf",,"Individual","Qualifying",,"0lzB00000004KpIIAU",,,"0lcB00000004CXbIAM",0,0,0,4394,4394,0
"Josie Alsina","0lpB00000004CexIAE","2022-01-19",,"Josie Alsina","2020-07-23","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmrMAE",,,,,"Web",,,"Josie Alsina",,"2021-03-03","003B000000HtVC9IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fcg",,"Individual","Qualifying",,"0lzB00000004KpJIAU",,,"0lcB00000004CXZIA2",0,0,0,3534,3534,0
"Josie Alsina","0lpB00000004CexIAE",,,"Josie Alsina","2020-07-23",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmrMAE",,,,,"Web",,,"Josie Alsina",,"2021-03-03","003B000000HtVC9IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fcg",,"Individual","NonQualifying",,"0lzB00000004KpKIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22666,22666,0
"Josie Alsina","0lpB00000004CexIAE","2021-01-23",,"Josie Alsina","2020-07-23","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmrMAE",,,,,"Web",,,"Josie Alsina",,"2021-03-03","003B000000HtVC9IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fcg",,"Individual","Qualifying",,"0lzB00000004KpLIAU",,,"0lcB00000004CXbIAM",0,0,0,21829,21829,0
"Amara Alsing","0lpB00000004CexIAE","2022-01-19",,"Amara Alsing","2021-05-09","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmqMAE",,,,,"Email",,,"Amara Alsing",,"2021-03-03","003B000000HtVC8IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fch",,"Individual","Qualifying",,"0lzB00000004KpMIAU",,,"0lcB00000004CXZIA2",0,0,0,19319,19319,0
"Amara Alsing","0lpB00000004CexIAE",,,"Amara Alsing","2021-05-09",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmqMAE",,,,,"Email",,,"Amara Alsing",,"2021-03-03","003B000000HtVC8IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fch",,"Individual","NonQualifying",,"0lzB00000004KpNIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,20814,20814,0
"Amara Alsing","0lpB00000004CexIAE","2021-11-09",,"Amara Alsing","2021-05-09","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmqMAE",,,,,"Email",,,"Amara Alsing",,"2021-03-03","003B000000HtVC8IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fch",,"Individual","Qualifying",,"0lzB00000004KpOIAU",,,"0lcB00000004CXbIAM",0,0,0,2255,2255,0
"Jocelyn Alsip","0lpB00000004CexIAE","2022-01-19",,"Jocelyn Alsip","2021-12-27","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmpMAE",,,,,"Social",,,"Jocelyn Alsip",,"2021-03-03","003B000000HtVC7IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fci",,"Individual","Qualifying",,"0lzB00000004KpPIAU",,,"0lcB00000004CXZIA2",0,0,0,3447,3447,0
"Jocelyn Alsip","0lpB00000004CexIAE",,,"Jocelyn Alsip","2021-12-27",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmpMAE",,,,,"Social",,,"Jocelyn Alsip",,"2021-03-03","003B000000HtVC7IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fci",,"Individual","NonQualifying",,"0lzB00000004KpQIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,21316,21316,0
"Jocelyn Alsip","0lpB00000004CexIAE","2022-06-27",,"Jocelyn Alsip","2021-12-27","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmpMAE",,,,,"Social",,,"Jocelyn Alsip",,"2021-03-03","003B000000HtVC7IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fci",,"Individual","Qualifying",,"0lzB00000004KpRIAU",,,"0lcB00000004CXbIAM",0,0,0,21224,21224,0
"Daniela Alsman","0lpB00000004CexIAE","2022-01-19",,"Daniela Alsman","2021-10-19","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmoMAE",,,,,"CallCenter",,,"Daniela Alsman",,"2021-03-03","003B000000HtVC6IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fcj",,"Individual","Qualifying",,"0lzB00000004KpSIAU",,,"0lcB00000004CXZIA2",0,0,0,21381,21381,0
"Daniela Alsman","0lpB00000004CexIAE",,,"Daniela Alsman","2021-10-19",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmoMAE",,,,,"CallCenter",,,"Daniela Alsman",,"2021-03-03","003B000000HtVC6IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fcj",,"Individual","NonQualifying",,"0lzB00000004KpTIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22310,22310,0
"Daniela Alsman","0lpB00000004CexIAE","2022-04-19",,"Daniela Alsman","2021-10-19","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmoMAE",,,,,"CallCenter",,,"Daniela Alsman",,"2021-03-03","003B000000HtVC6IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fcj",,"Individual","Qualifying",,"0lzB00000004KpUIAU",,,"0lcB00000004CXbIAM",0,0,0,2841,2841,0
"Everleigh Alsobrook","0lpB00000004CexIAE","2022-01-19",,"Everleigh Alsobrook","2021-12-29","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmnMAE",,,,,"POS",,,"Everleigh Alsobrook",,"2021-03-03","003B000000HtVC5IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fda",,"Individual","Qualifying",,"0lzB00000004KpVIAU",,,"0lcB00000004CXZIA2",0,0,0,3878,3878,0
"Everleigh Alsobrook","0lpB00000004CexIAE",,,"Everleigh Alsobrook","2021-12-29",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmnMAE",,,,,"POS",,,"Everleigh Alsobrook",,"2021-03-03","003B000000HtVC5IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fda",,"Individual","NonQualifying",,"0lzB00000004KpWIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,23279,23279,0
"Everleigh Alsobrook","0lpB00000004CexIAE","2022-06-29",,"Everleigh Alsobrook","2021-12-29","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmnMAE",,,,,"POS",,,"Everleigh Alsobrook",,"2021-03-03","003B000000HtVC5IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fda",,"Individual","Qualifying",,"0lzB00000004KpXIAU",,,"0lcB00000004CXbIAM",0,0,0,22959,22959,0
"Zara Alton","0lpB00000004CexIAE","2022-01-19",,"Zara Alton","2020-06-07","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmmMAE",,,,,"Web",,,"Zara Alton",,"2021-03-03","003B000000HtVC4IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdb",,"Individual","Qualifying",,"0lzB00000004KpYIAU",,,"0lcB00000004CXZIA2",0,0,0,21417,21417,0
"Zara Alton","0lpB00000004CexIAE",,,"Zara Alton","2020-06-07",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmmMAE",,,,,"Web",,,"Zara Alton",,"2021-03-03","003B000000HtVC4IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdb",,"Individual","NonQualifying",,"0lzB00000004KpZIAU","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22359,22359,0
"Zara Alton","0lpB00000004CexIAE","2020-12-07",,"Zara Alton","2020-06-07","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmmMAE",,,,,"Web",,,"Zara Alton",,"2021-03-03","003B000000HtVC4IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdb",,"Individual","Qualifying",,"0lzB00000004KpaIAE",,,"0lcB00000004CXbIAM",0,0,0,4329,4329,0
"Malia Altonen","0lpB00000004CexIAE","2022-01-19",,"Malia Altonen","2020-04-30","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmlMAE",,,,,"Email",,,"Malia Altonen",,"2021-03-03","003B000000HtVC3IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdc",,"Individual","Qualifying",,"0lzB00000004KpbIAE",,,"0lcB00000004CXZIA2",0,0,0,4346,4346,0
"Malia Altonen","0lpB00000004CexIAE",,,"Malia Altonen","2020-04-30",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmlMAE",,,,,"Email",,,"Malia Altonen",,"2021-03-03","003B000000HtVC3IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdc",,"Individual","NonQualifying",,"0lzB00000004KpcIAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,22350,22350,0
"Malia Altonen","0lpB00000004CexIAE","2020-10-30",,"Malia Altonen","2020-04-30","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmlMAE",,,,,"Email",,,"Malia Altonen",,"2021-03-03","003B000000HtVC3IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdc",,"Individual","Qualifying",,"0lzB00000004KpdIAE",,,"0lcB00000004CXbIAM",0,0,0,21461,21461,0
"Hope Altop","0lpB00000004CexIAE","2022-01-19",,"Hope Altop","2020-03-16","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmkMAE",,,,,"Social",,,"Hope Altop",,"2021-03-03","003B000000HtVC2IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdd",,"Individual","Qualifying",,"0lzB00000004KpeIAE",,,"0lcB00000004CXZIA2",0,0,0,19454,19454,0
"Hope Altop","0lpB00000004CexIAE",,,"Hope Altop","2020-03-16",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmkMAE",,,,,"Social",,,"Hope Altop",,"2021-03-03","003B000000HtVC2IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdd",,"Individual","NonQualifying",,"0lzB00000004KpfIAE","Nights Stayed","2020-10-22","0lcB00000004CXaIAM",1941,1941,0,19099,17158,0
"Hope Altop","0lpB00000004CexIAE","2020-09-16",,"Hope Altop","2020-03-16","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmkMAE",,,,,"Social",,,"Hope Altop",,"2021-03-03","003B000000HtVC2IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdd",,"Individual","Qualifying",,"0lzB00000004KpgIAE",,,"0lcB00000004CXbIAM",0,0,0,0,0,0
"Samara Altreche","0lpB00000004CexIAE","2022-01-19",,"Samara Altreche","2021-11-12","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmjMAE",,,,,"CallCenter",,,"Samara Altreche",,"2021-03-03","003B000000HtVC1IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fde",,"Individual","Qualifying",,"0lzB00000004KphIAE",,,"0lcB00000004CXZIA2",0,0,0,7091,7091,0
"Samara Altreche","0lpB00000004CexIAE",,,"Samara Altreche","2021-11-12",,"No","0lcB00000004CXaIAM","Active","Nights Stayed","0lMB00000004FmjMAE",,,,,"CallCenter",,,"Samara Altreche",,"2021-03-03","003B000000HtVC1IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fde",,"Individual","NonQualifying",,"0lzB00000004KpiIAE","Nights Stayed",,"0lcB00000004CXaIAM",0,0,0,24292,24292,0
"Samara Altreche","0lpB00000004CexIAE","2022-05-12",,"Samara Altreche","2021-11-12","Transaction Amount","No","0lcB00000004CXbIAM","Active","Transaction Amount","0lMB00000004FmjMAE",,,,,"CallCenter",,,"Samara Altreche",,"2021-03-03","003B000000HtVC1IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fde",,"Individual","Qualifying",,"0lzB00000004KpjIAE",,,"0lcB00000004CXbIAM",0,0,0,20850,20850,0
"Vera Altringer","0lpB00000004CexIAE","2022-01-19",,"Vera Altringer","2020-02-19","Number of Transactions","No","0lcB00000004CXZIA2","Active","Number of Transactions","0lMB00000004FmiMAE",,,,,"POS",,,"Vera Altringer",,"2021-03-03","003B000000HtVC0IAN",,"Xperience","IndivAiK_UIDbabedjci_b_fdf",,"Individual","Qualifying",,"0lzB00000004KpkIAE",,,"0lcB00000004CXZIA2",0,0,0,19521,19521,0
