"LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_ProgramId","LoyaltyTierId","LoyaltyTier_LoyaltyTierGroup_Name","LoyaltyProgramMember_MemberName","LoyaltyProgramMember_EnrollmentDate","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_IsReferral","LoyaltyProgramMember_MemberStatus","Name","LoyaltyMemberId","LoyaltyProgramMember_Account_Name","LoyaltyProgramMember_MembershipEndDate","LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone","LoyaltyProgramMember_MemberTenureBucket","LoyaltyProgramMember_Referrer_Account_Name","ReasonForChange","LoyaltyProgramMember_Contact_MobilePhone","LoyaltyProgramMember_EnrollmentChannel","LoyaltyProgramMember_TransactionJournal_SecondAccrualDate","LoyaltyProgramMember_MembershipLastRenewalDate","LoyaltyTier_Name","LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name","LoyaltyProgramMember_Contact_Birthdate","LoyaltyProgramMember_LeadOrContactName","LoyaltyProgramMember_Referrer_Contact_Name","LastProcessedDate","LoyaltyTierGroupId","TierExpirationDate","LoyaltyProgramMember_LeadOrContactId","LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency","LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency","LoyaltyProgramMember_LoyaltyProgram_Name","LoyaltyProgramMember_MembershipNumber","LoyaltyProgramMember_TransactionJournal_FirstAccrualDate","LoyaltyProgramMember_MemberType","LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name","LoyaltyProgramMember_AccountContact_Id","Id","LoyaltyProgramMember_ReferredById","EffectiveDate","LoyaltyTier_SequenceNumber"
"Gia Ambrose","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Gia Ambrose","2021-02-10",,"No","Active","Premium","0lMB00000004FqxMAE",,,,,,,"9.NA",,,,"Email","2021-08-22","2022-02-10","Premium","Gia Ambrose",,"Gia Ambrose",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVGFIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chc","2021-07-07","Individual",,,"0lyB00000004HkaIAE",,,1
"Kaitlyn Ambrosia","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Kaitlyn Ambrosia","2020-07-23",,"No","Active","Bronze","0lMB00000004FqwMAE",,,,,,,"4.6-9 months",,,,"Social","2021-05-31","2021-07-23","Bronze","Kaitlyn Ambrosia",,"Kaitlyn Ambrosia",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVGEIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chd","2020-12-11","Individual",,,"0lyB00000004HkbIAE",,,1
"Kaitlyn Ambrosia","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Kaitlyn Ambrosia","2020-07-23",,"No","Active","Premium","0lMB00000004FqwMAE",,,,,,,"4.6-9 months",,,,"Social","2021-05-31","2021-07-23","Premium","Kaitlyn Ambrosia",,"Kaitlyn Ambrosia",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVGEIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chd","2020-12-11","Individual",,,"0lyB00000004HkcIAE",,,1
"Oakley Ambrosini","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Oakley Ambrosini","2021-06-12",,"No","Active","Bronze","0lMB00000004FqvMAE",,,,,,,"9.NA",,,,"CallCenter","2022-07-03","2022-06-12","Bronze","Oakley Ambrosini",,"Oakley Ambrosini",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVGDIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_che","2021-10-28","Individual",,,"0lyB00000004HkdIAE",,,1
"Oakley Ambrosini","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Oakley Ambrosini","2021-06-12",,"No","Active","Premium","0lMB00000004FqvMAE",,,,,,,"9.NA",,,,"CallCenter","2022-07-03","2022-06-12","Premium","Oakley Ambrosini",,"Oakley Ambrosini",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVGDIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_che","2021-10-28","Individual",,,"0lyB00000004HkeIAE",,,1
"Kailani Ambrosino","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Kailani Ambrosino","2021-07-20",,"No","Active","Bronze","0lMB00000004FquMAE",,,,,,,"9.NA",,,,"Email","2022-04-28","2022-07-20","Bronze","Kailani Ambrosino",,"Kailani Ambrosino",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVGCIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chf","2021-12-28","Individual",,,"0lyB00000004HkfIAE",,,1
"Kailani Ambrosino","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Kailani Ambrosino","2021-07-20",,"No","Active","Premium","0lMB00000004FquMAE",,,,,,,"9.NA",,,,"Email","2022-04-28","2022-07-20","Premium","Kailani Ambrosino",,"Kailani Ambrosino",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVGCIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chf","2021-12-28","Individual",,,"0lyB00000004HkgIAE",,,1
"Winter Ambrosio","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Winter Ambrosio","2021-01-09",,"No","Active","Bronze","0lMB00000004FqtMAE",,,,,,,"1.< 1 month",,,,"Web","2021-10-13","2022-01-09","Bronze","Winter Ambrosio",,"Winter Ambrosio",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVGBIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chg","2021-05-28","Individual",,,"0lyB00000004HkhIAE",,,1
"Winter Ambrosio","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Winter Ambrosio","2021-01-09",,"No","Active","Premium","0lMB00000004FqtMAE",,,,,,,"1.< 1 month",,,,"Web","2021-10-13","2022-01-09","Premium","Winter Ambrosio",,"Winter Ambrosio",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVGBIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chg","2021-05-28","Individual",,,"0lyB00000004HkiIAE",,,1
"Alicia Ambrosius","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Alicia Ambrosius","2020-12-28",,"No","Active","Bronze","0lMB00000004FqsMAE",,,,,,,"1.< 1 month",,,,"Email","2021-12-11","2021-12-28","Bronze","Alicia Ambrosius",,"Alicia Ambrosius",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVGAIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chh","2021-06-05","Individual",,,"0lyB00000004HkjIAE",,,1
"Alicia Ambrosius","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Alicia Ambrosius","2020-12-28",,"No","Active","Premium","0lMB00000004FqsMAE",,,,,,,"1.< 1 month",,,,"Email","2021-12-11","2021-12-28","Premium","Alicia Ambrosius",,"Alicia Ambrosius",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVGAIA3","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chh","2021-06-05","Individual",,,"0lyB00000004HkkIAE",,,1
"Serena Ambrosone","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Serena Ambrosone","2020-02-26",,"No","Active","Bronze","0lMB00000004FqrMAE",,,,,,,"5.9-12 months",,,,"Social","2021-06-06","2021-02-25","Bronze","Serena Ambrosone",,"Serena Ambrosone",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG9IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chi","2020-07-29","Individual",,,"0lyB00000004HklIAE",,,1
"Serena Ambrosone","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Serena Ambrosone","2020-02-26",,"No","Active","Premium","0lMB00000004FqrMAE",,,,,,,"5.9-12 months",,,,"Social","2021-06-06","2021-02-25","Premium","Serena Ambrosone",,"Serena Ambrosone",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG9IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chi","2020-07-29","Individual",,,"0lyB00000004HkmIAE",,,1
"Nadia Ambroz","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Nadia Ambroz","2021-05-16",,"No","Active","Bronze","0lMB00000004FqqMAE",,,,,,,"9.NA",,,,"CallCenter","2021-12-04","2022-05-16","Bronze","Nadia Ambroz",,"Nadia Ambroz",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG8IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chj","2021-10-06","Individual",,,"0lyB00000004HknIAE",,,1
"Nadia Ambroz","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Nadia Ambroz","2021-05-16",,"No","Active","Premium","0lMB00000004FqqMAE",,,,,,,"9.NA",,,,"CallCenter","2021-12-04","2022-05-16","Premium","Nadia Ambroz",,"Nadia Ambroz",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG8IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_chj","2021-10-06","Individual",,,"0lyB00000004HkoIAE",,,1
"Aviana Ambroziak","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Aviana Ambroziak","2021-11-01",,"No","Active","Bronze","0lMB00000004FqpMAE",,,,,,,"9.NA",,,,"Email",,"2022-11-01","Bronze","Aviana Ambroziak",,"Aviana Ambroziak",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG7IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cia","2022-03-31","Individual",,,"0lyB00000004HkpIAE",,,1
"Aviana Ambroziak","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Aviana Ambroziak","2021-11-01",,"No","Active","Premium","0lMB00000004FqpMAE",,,,,,,"9.NA",,,,"Email",,"2022-11-01","Premium","Aviana Ambroziak",,"Aviana Ambroziak",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG7IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cia","2022-03-31","Individual",,,"0lyB00000004HkqIAE",,,1
"Demi Ambuehl","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Demi Ambuehl","2020-04-26",,"No","Active","Bronze","0lMB00000004FqoMAE",,,,,,,"5.9-12 months",,,,"Web","2021-08-31","2021-04-26","Bronze","Demi Ambuehl",,"Demi Ambuehl",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG6IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cib","2020-09-18","Individual",,,"0lyB00000004HkrIAE",,,1
"Demi Ambuehl","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Demi Ambuehl","2020-04-26",,"No","Active","Premium","0lMB00000004FqoMAE",,,,,,,"5.9-12 months",,,,"Web","2021-08-31","2021-04-26","Premium","Demi Ambuehl",,"Demi Ambuehl",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG6IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cib","2020-09-18","Individual",,,"0lyB00000004HksIAE",,,1
"Jada Amburgey","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Jada Amburgey","2021-12-07",,"No","Active","Bronze","0lMB00000004FqnMAE",,,,,,,"9.NA",,,,"Email","2023-03-19","2022-12-07","Bronze","Jada Amburgey",,"Jada Amburgey",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG5IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cic","2022-04-25","Individual",,,"0lyB00000004HktIAE",,,1
"Jada Amburgey","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Jada Amburgey","2021-12-07",,"No","Active","Premium","0lMB00000004FqnMAE",,,,,,,"9.NA",,,,"Email","2023-03-19","2022-12-07","Premium","Jada Amburgey",,"Jada Amburgey",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG5IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cic","2022-04-25","Individual",,,"0lyB00000004HkuIAE",,,1
"Braelynn Amburgy","0lpB00000004CexIAE","0lgB00000004CdxIAE","Regular","Braelynn Amburgy","2020-01-21",,"No","Active","Silver","0lMB00000004FqmMAE",,,,,,,"5.9-12 months",,"upgraded",,"Social","2021-05-30","2021-01-20","Silver","Braelynn Amburgy",,"Braelynn Amburgy",,"2021-03-03","0ltB00000004CbZIAU","2021-12-09","003B000000HtVG4IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cid","2020-06-22","Individual",,,"0lyB00000004HkvIAE",,"2020-12-10",2
"Braelynn Amburgy","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Braelynn Amburgy","2020-01-21",,"No","Active","Premium","0lMB00000004FqmMAE",,,,,,,"5.9-12 months",,,,"Social","2021-05-30","2021-01-20","Premium","Braelynn Amburgy",,"Braelynn Amburgy",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG4IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cid","2020-06-22","Individual",,,"0lyB00000004HkwIAE",,,1
"Dylan Amburn","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Dylan Amburn","2021-05-10",,"No","Active","Bronze","0lMB00000004FqlMAE",,,,,,,"9.NA",,,,"CallCenter","2021-12-05","2022-05-10","Bronze","Dylan Amburn",,"Dylan Amburn",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG3IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cie","2021-10-03","Individual",,,"0lyB00000004HkxIAE",,,1
"Dylan Amburn","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Dylan Amburn","2021-05-10",,"No","Active","Premium","0lMB00000004FqlMAE",,,,,,,"9.NA",,,,"CallCenter","2021-12-05","2022-05-10","Premium","Dylan Amburn",,"Dylan Amburn",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG3IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cie","2021-10-03","Individual",,,"0lyB00000004HkyIAE",,,1
"Ainsley Amdahl","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Ainsley Amdahl","2020-11-20",,"No","Active","Bronze","0lMB00000004FqkMAE",,,,,,,"2.1-3 months",,,,"Email","2021-09-28","2021-11-20","Bronze","Ainsley Amdahl",,"Ainsley Amdahl",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVG2IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cif","2021-05-02","Individual",,,"0lyB00000004HkzIAE",,,1
"Ainsley Amdahl","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Ainsley Amdahl","2020-11-20",,"No","Active","Premium","0lMB00000004FqkMAE",,,,,,,"2.1-3 months",,,,"Email","2021-09-28","2021-11-20","Premium","Ainsley Amdahl",,"Ainsley Amdahl",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG2IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cif","2021-05-02","Individual",,,"0lyB00000004Hl0IAE",,,1
"Alison Amderson","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Alison Amderson","2020-12-13",,"No","Active","Bronze","0lMB00000004FphMAE",,,,,,,"2.1-3 months",,,,"Web","2022-04-16","2021-12-13","Bronze","Alison Amderson",,"Alison Amderson",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVEzIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cig","2021-05-01","Individual",,,"0lyB00000004Hl1IAE",,,1
"Alison Amderson","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Alison Amderson","2020-12-13",,"No","Active","Premium","0lMB00000004FphMAE",,,,,,,"2.1-3 months",,,,"Web","2022-04-16","2021-12-13","Premium","Alison Amderson",,"Alison Amderson",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVEzIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cig","2021-05-01","Individual",,,"0lyB00000004Hl2IAE",,,1
"Camryn Amedee","0lpB00000004CexIAE","0lgB00000004CdxIAE","Regular","Camryn Amedee","2020-06-04",,"No","Active","Silver","0lMB00000004FqiMAE",,,,,,,"4.6-9 months",,"happy customer",,"Email","2021-06-16","2021-06-04","Silver","Camryn Amedee",,"Camryn Amedee",,"2021-03-03","0ltB00000004CbZIAU","2021-10-22","003B000000HtVG0IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cih","2020-10-30","Individual",,,"0lyB00000004Hl3IAE",,"2020-10-22",2
"Camryn Amedee","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Camryn Amedee","2020-06-04",,"No","Active","Premium","0lMB00000004FqiMAE",,,,,,,"4.6-9 months",,,,"Email","2021-06-16","2021-06-04","Premium","Camryn Amedee",,"Camryn Amedee",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVG0IAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cih","2020-10-30","Individual",,,"0lyB00000004Hl4IAE",,,1
"Avianna Amedeo","0lpB00000004CexIAE","0lgB00000004CdvIAE","Regular","Avianna Amedeo","2020-02-02",,"No","Active","Quartz","0lMB00000004FqhMAE",,,,,,,"5.9-12 months",,"Happy customer",,"Social",,"2021-02-01","Quartz","Avianna Amedeo",,"Avianna Amedeo",,"2021-03-03","0ltB00000004CbZIAU","2021-10-22","003B000000HtVFzIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cii","2020-06-26","Individual",,,"0lyB00000004Hl5IAE",,"2020-10-22",5
"Avianna Amedeo","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Avianna Amedeo","2020-02-02",,"No","Active","Premium","0lMB00000004FqhMAE",,,,,,,"5.9-12 months",,,,"Social",,"2021-02-01","Premium","Avianna Amedeo",,"Avianna Amedeo",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFzIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cii","2020-06-26","Individual",,,"0lyB00000004Hl6IAE",,,1
"Bianca Amedro","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Bianca Amedro","2021-05-01",,"No","Active","Bronze","0lMB00000004FqgMAE",,,,,,,"9.NA",,,,"CallCenter","2022-01-26","2022-05-01","Bronze","Bianca Amedro",,"Bianca Amedro",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFyIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cij","2021-09-18","Individual",,,"0lyB00000004Hl7IAE",,,1
"Bianca Amedro","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Bianca Amedro","2021-05-01",,"No","Active","Premium","0lMB00000004FqgMAE",,,,,,,"9.NA",,,,"CallCenter","2022-01-26","2022-05-01","Premium","Bianca Amedro",,"Bianca Amedro",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFyIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cij","2021-09-18","Individual",,,"0lyB00000004Hl8IAE",,,1
"Skyler Ameduri","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Skyler Ameduri","2020-05-04",,"No","Active","Bronze","0lMB00000004FqfMAE",,,,,,,"4.6-9 months",,,,"Email","2021-06-07","2021-05-04","Bronze","Skyler Ameduri",,"Skyler Ameduri",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFxIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cja","2020-10-30","Individual",,,"0lyB00000004Hl9IAE",,,1
"Skyler Ameduri","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Skyler Ameduri","2020-05-04",,"No","Active","Premium","0lMB00000004FqfMAE",,,,,,,"4.6-9 months",,,,"Email","2021-06-07","2021-05-04","Premium","Skyler Ameduri",,"Skyler Ameduri",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFxIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cja","2020-10-30","Individual",,,"0lyB00000004HlAIAU",,,1
"Scarlet Ameen","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Scarlet Ameen","2020-03-06",,"No","Active","Bronze","0lMB00000004FqeMAE",,,,,,,"5.9-12 months",,,,"Web","2020-10-14","2021-03-06","Bronze","Scarlet Ameen",,"Scarlet Ameen",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFwIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjb","2020-08-06","Individual",,,"0lyB00000004HlBIAU",,,1
"Scarlet Ameen","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Scarlet Ameen","2020-03-06",,"No","Active","Premium","0lMB00000004FqeMAE",,,,,,,"5.9-12 months",,,,"Web","2020-10-14","2021-03-06","Premium","Scarlet Ameen",,"Scarlet Ameen",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFwIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjb","2020-08-06","Individual",,,"0lyB00000004HlCIAU",,,1
"Kensley Ament","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Kensley Ament","2020-01-15",,"No","Active","Bronze","0lMB00000004FqdMAE",,,,,,,"6.1-2 years",,,,"Email","2021-01-25","2021-01-14","Bronze","Kensley Ament",,"Kensley Ament",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFvIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjc","2020-08-06","Individual",,,"0lyB00000004HlDIAU",,,1
"Kensley Ament","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Kensley Ament","2020-01-15",,"No","Active","Premium","0lMB00000004FqdMAE",,,,,,,"6.1-2 years",,,,"Email","2021-01-25","2021-01-14","Premium","Kensley Ament",,"Kensley Ament",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFvIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjc","2020-08-06","Individual",,,"0lyB00000004HlEIAU",,,1
"Maliyah Amenta","0lpB00000004CexIAE","0lgB00000004CdvIAE","Regular","Maliyah Amenta","2020-07-03",,"No","Active","Quartz","0lMB00000004FqcMAE",,,,,,,"4.6-9 months",,"happy customer",,"Social","2021-04-17","2021-07-03","Quartz","Maliyah Amenta",,"Maliyah Amenta",,"2021-03-03","0ltB00000004CbZIAU","2021-10-22","003B000000HtVFuIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjd","2020-11-17","Individual",,,"0lyB00000004HlFIAU",,"2020-10-22",5
"Maliyah Amenta","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Maliyah Amenta","2020-07-03",,"No","Active","Premium","0lMB00000004FqcMAE",,,,,,,"4.6-9 months",,,,"Social","2021-04-17","2021-07-03","Premium","Maliyah Amenta",,"Maliyah Amenta",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFuIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjd","2020-11-17","Individual",,,"0lyB00000004HlGIAU",,,1
"Erin Amentler","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Erin Amentler","2020-10-24",,"No","Active","Bronze","0lMB00000004FqbMAE",,,,,,,"2.1-3 months",,,,"CallCenter","2022-02-16","2021-10-24","Bronze","Erin Amentler",,"Erin Amentler",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFtIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cje","2021-03-26","Individual",,,"0lyB00000004HlHIAU",,,1
"Erin Amentler","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Erin Amentler","2020-10-24",,"No","Active","Premium","0lMB00000004FqbMAE",,,,,,,"2.1-3 months",,,,"CallCenter","2022-02-16","2021-10-24","Premium","Erin Amentler",,"Erin Amentler",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFtIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cje","2021-03-26","Individual",,,"0lyB00000004HlIIAU",,,1
"Viviana Amento","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Viviana Amento","2020-09-03",,"No","Active","Bronze","0lMB00000004FqaMAE",,,,,,,"3.3-6 months",,,,"Email","2021-11-14","2021-09-03","Bronze","Viviana Amento",,"Viviana Amento",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFsIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjf","2021-01-18","Individual",,,"0lyB00000004HlJIAU",,,1
"Viviana Amento","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Viviana Amento","2020-09-03",,"No","Active","Premium","0lMB00000004FqaMAE",,,,,,,"3.3-6 months",,,,"Email","2021-11-14","2021-09-03","Premium","Viviana Amento",,"Viviana Amento",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFsIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjf","2021-01-18","Individual",,,"0lyB00000004HlKIAU",,,1
"Jenna Amer","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Jenna Amer","2022-01-03",,"No","Active","Bronze","0lMB00000004FqZMAU",,,,,,,"9.NA",,,,"Web","2022-10-04","2023-01-03","Bronze","Jenna Amer",,"Jenna Amer",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFrIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjg","2022-05-24","Individual",,,"0lyB00000004HlLIAU",,,1
"Jenna Amer","0lpB00000004CexIAE","0lgB00000004CdtIAE","Lifetime","Jenna Amer","2022-01-03",,"No","Active","Premium","0lMB00000004FqZMAU",,,,,,,"9.NA",,,,"Web","2022-10-04","2023-01-03","Premium","Jenna Amer",,"Jenna Amer",,"2021-03-03","0ltB00000004CbaIAE",,"003B000000HtVFrIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjg","2022-05-24","Individual",,,"0lyB00000004HlMIAU",,,1
"Anaya America","0lpB00000004CexIAE","0lgB00000004CdwIAE","Regular","Anaya America","2020-03-25",,"No","Active","Bronze","0lMB00000004FqYMAU",,,,,,,"5.9-12 months",,,,"Email","2020-09-28","2021-03-25","Bronze","Anaya America",,"Anaya America",,"2021-03-03","0ltB00000004CbZIAU",,"003B000000HtVFqIAN","Number of Transactions","Nights Stayed","Xperience","IndivAiK_UIDbabedjci_b_cjh","2020-08-29","Individual",,,"0lyB00000004HlNIAU",,,1
