"LastModifiedDate","Company","ConvertedDate","Rating","ConvertedAccountShippingState","ID_Policy_BROKER_ID","ConvertedOpportunityName","Industry","ConvertedAccountName","Agent_AGENT_NAME","Agent_AGENT_GENDER","Agent_SALES_MANAGER","Agent_AGENCY_NAME","Agent_REGION","Status","ConvertedAccountBillingState","LastProcessedDate","Converted","ConvertedAccountType","OwnerID","ConvertedAccountOwnerId","FullName","Referrer","CreatedDate","Lead_Source","LeadID","ConvertedOpportunityID","UnreadByOwner","Agent_CAPTIVE_AGENT","ConvertedAccountOwnerName","ConvertedAccountIndustry","TotalOpportunityAge","ConvertedAccountAnnualRevenue","TouchesToConvert","ActivityTouchesToConvert","ActivityTouches","LeadAgeInDays"
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_657",,"N/A","IBM Corp.","Elena Rushing","Female","Lisa Lewis","Burns Agency","South West","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Christina Steele","NA","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgYXEAY",,"true","Elena Rushing",,,0,0,3,3,3,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_378",,"N/A","Accusage, Inc.","Katherine Johnson","Female","James Coleman","AEV Agency","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Christine Estrada","Verdie Porter","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgJ0EAI",,"true","Katherine Johnson",,,0,0,3,3,3,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1453",,"N/A","Acsis","Amy Hoss","Female","Matthew Hanna","Nirel Agency","South East","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UFAA0",,"Christine Kelly","Gordon Starkey","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgJAEAY",,"true","Amy Hoss",,,0,0,9,9,9,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_518",,"N/A","Amcor Flexibles","Linda Riner","Female","James Coleman","Ball Group","Midwest","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Christine Knox","Henry Coleman","2019-09-12 21:00:13","Reseller","00Q3s000012xgLJEAY",,"true","Linda Riner",,,0,0,10,10,10,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1226",,"N/A","Avantrust","Teresa Suda","Female","Meagan Combs","Atkins Agency","South West","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Christine Martinez","Kathryn Delgado","2019-09-12 21:00:18","Reseller","00Q3s000012xgNjEAI",,"true","Teresa Suda",,,0,0,7,7,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_267",,"N/A","Fibercycle Networks Inc","Debbie Alsup","Female","James Coleman","Undiro","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Christine Mcconnell","NA","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgW3EAI",,"true","Debbie Alsup",,,0,0,10,10,10,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1739",,"N/A","Caldera Systems","Clara Dewees","Female","Anne Powers","AEV Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Christine Noble","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgR3EAI",,"true","Clara Dewees",,,0,0,6,6,6,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_258",,"N/A","Federal Data Systems","Dorothy Izquierdo","Female","Justin Chen","TapInsure","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Christine Owens","NA","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgVvEAI",,"true","Dorothy Izquierdo",,,0,0,4,4,4,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_469",,"N/A","Webb Interactive Services","Curtis Keyes","Male","James Coleman","Manning and Manning","Midwest","New",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Christine Rose","Katherine Johnson","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgbsEAA",,"true","Curtis Keyes",,,0,0,3,3,3,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_607",,"N/A","AirWave Wireless","Daniel Wade","Male","Matthew Hanna","Burns Agency","South East","Archived",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Christopher Baker","Frank Levin","2019-09-12 21:00:13","Reseller","00Q3s000012xgKWEAY",,"true","Daniel Wade",,,0,0,9,9,9,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_569",,"N/A","ICT","Leslie Lee","Female","Evan Bullock","Crockett Partners","North East","Contacted",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Christopher Baker","NA","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgYnEAI",,"true","Leslie Lee",,,0,0,3,3,7,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_637",,"N/A","Hyster-Yale Group","Eva Nguyen","Female","Matthew Hanna","Vaughn and Apperson","South East","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Christopher Carpenter","NA","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgYPEAY",,"true","Eva Nguyen",,,0,0,4,4,4,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_247",,"N/A","Computer Concepts Corporation","Marisol Corona","Female","Justin Chen","TapInsure","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Christopher Erickson","NA","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgScEAI",,"true","Marisol Corona",,,0,0,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_559",,"N/A","Berlin Industries","Angela Graham","Female","Jennifer Jackson","Ball Group","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Christopher Gentry","Betty Nguyen","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgOhEAI",,"true","Angela Graham",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_907",,"N/A","bobcullen.org","William Reis","Male","Monica Campbell","Manning and Manning","North East","New",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Christopher Hatfield","William Reis","2019-09-12 21:00:22","Reseller","00Q3s000012xgPeEAI",,"true","William Reis",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1439",,"N/A","ASIABOOSTER","Angela Felix","Female","Anne Powers","Archer Group","South East","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Christopher Hoffman","Anna Moses","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgN2EAI",,"true","Angela Felix",,,0,0,4,4,4,0
"2019-09-12 21:00:18","Algorithm","2019-04-04 04:00:00","Warm",,"BROKER_1512","Algorithm 13","Entertainment","Algorithm","Charles Belknap","Male","Matthew Hanna","Morris Agency","South East","Qualified - Convert","MO","2019-10-07 14:44:49","true","Corporate","0053s000002J4U9AAK","0056A000001ogPTQAY","Christopher Jones","Carl Whitley","2019-09-12 21:00:18","Reseller","00Q3s000012xgLiEAI","0063s00000DYwyDAAT","true","Charles Belknap","Meagan Combs","Entertainment",-104.88,4453000,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_185",,"N/A","Engineered Valves","David Bittner","Male","Jennifer Jackson","ARE Agency","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Christopher Long","Helen Ramirez","2019-09-12 21:00:27","Reseller","00Q3s000012xgTyEAI",,"true","David Bittner",,,0,0,3,3,3,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_320",,"N/A","Conagra Foods Grocery Prods Co","Christina Spurgeon","Female","Melissa Neal","Hart and Hart","South West","Contacted",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Christopher Martin","NA","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgStEAI",,"true","Christina Spurgeon",,,0,0,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1521",,"N/A","Blue Cube Software Inc","Claire Hunter","Female","Sandra Parker","Morris Agency","South East","Submitted",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Christopher Powers","Jessica Miller","2019-09-12 21:00:22","Reseller","00Q3s000012xgPMEAY",,"true","Claire Hunter",,,0,0,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1826",,"N/A","Candescent Technologies Corporation","Alberta Ogden","Female","Anne Powers","Manning and Manning","South East","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UDAA0",,"Christopher Robertson","Carolyn Olson","2019-09-12 21:00:22","Reseller","00Q3s000012xgRSEAY",,"true","Alberta Ogden",,,0,0,10,10,10,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_135",,"N/A","Haven Enterprises","Diana Bell","Female","Melissa Neal","Owen and Sons","South West","New",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Christopher Rowe","Gwendolyn Cuevas","2019-09-12 21:00:35","Reseller","00Q3s000012xgWdEAI",,"true","Diana Bell",,,0,0,3,3,6,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_522",,"N/A","Hitron Technologies","Barbara Haley","Female","James Coleman","Ball Group","Midwest","New",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Christopher Ruiz","John Kelly","2019-09-12 21:00:35","Reseller","00Q3s000012xgXXEAY",,"true","Barbara Haley",,,0,0,4,4,4,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_353",,"N/A","Access Management Services,","Dianne Morales","Female","Jennifer Jackson","Atkins Agency","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Christopher Thompson","Dustin Ford","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgItEAI",,"true","Dianne Morales",,,0,0,6,6,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1584",,"N/A","Asp One","Bonnie Ramos","Female","Justin Chen","Levin Insurance Agency","Midwest","Draft",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Christopher Watson","Carl Burch","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgN3EAI",,"true","Bonnie Ramos",,,0,0,6,6,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1594",,"N/A","Associated Global Systems","Dorothy Abels","Female","Sandra Parker","TapInsure","South East","Rejected",,"2019-10-07 14:44:49","false",,"0056A000001ogPVQAY",,"Cindy Gross","Billy Currey","2019-09-12 21:00:18","Reseller","00Q3s000012xgN8EAI",,"true","Dorothy Abels",,,0,0,8,8,8,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_478",,"N/A","Webby Awards Inc","Franklyn Rutter","Male","James Coleman","Manning and Manning","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Cindy Harmon","Alisha Beecham","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgbuEAA",,"true","Franklyn Rutter",,,0,0,3,3,3,0
"2019-09-12 21:00:35","Fadal Machining Centers","2019-02-19 05:00:00","Warm",,"BROKER_809","Fadal Machining Centers 39","Environmental","Fadal Machining Centers","Gary Dudley","Male","Matthew Hanna","Atkins Agency","South East","Qualified - Convert","WY","2019-10-07 14:44:49","true","Corporate","0056A000001ogPTQAY","0053s000002J4UFAA0","Cindy Schroeder","Emma Conlan","2019-09-12 21:00:35","Reseller","00Q3s000012xgVIEAY","0063s00000DYxZfAAL","true","Gary Dudley","Sandra Parker","Environmental",-191.88,9178000,5,5,5,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_318",,"N/A","Hallmark Cards, Incorporated","Elizabeth Brook","Female","Justin Chen","Hart and Hart","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U7AAK",,"Cindy Yates","NA","2019-09-12 21:00:35","Telesales","00Q3s000012xgWKEAY",,"true","Elizabeth Brook",,,0,0,5,5,5,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_525",,"N/A","Affinity Corp","Jessica Anderson","Female","James Coleman","Ball Group","Midwest","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Claire Jackson","Vera Grizzard","2019-09-12 21:00:13","Reseller","00Q3s000012xgKAEAY",,"true","Jessica Anderson",,,0,0,6,6,6,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_273",,"N/A","HP - Knightsbridge Solutions","Franklyn Martinez","Male","Melissa Neal","Undiro","South West","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Clayton Williamson","Brianne Copeland","2019-09-12 21:00:35","Fields Sales","00Q3s000012xgY2EAI",,"true","Franklyn Martinez",,,0,0,5,5,5,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_497",,"N/A","Advanced Navigation & Position","Alice Ramsey","Female","Jennifer Jackson","Stahl Agency","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Clinton Juarez","Elizabeth Laughlin","2019-09-12 21:00:13","Fields Sales","00Q3s000012xgJkEAI",,"true","Alice Ramsey",,,0,0,10,10,10,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_425",,"N/A","Core Strategies","Beatrice Cleek","Female","Melissa Neal","Zann and Sons","South West","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Clinton Reeves","Anna Moses","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTeEAI",,"true","Beatrice Cleek",,,0,0,3,3,7,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_353",,"N/A","W.W. Grainger","Dianne Morales","Female","Jennifer Jackson","Atkins Agency","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0056A000001ogPWQAY",,"Cody Castro","Anna Hooker","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgbLEAQ",,"true","Dianne Morales",,,0,0,4,4,6,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1295",,"N/A","Axiom Tech Inc","Alicia Moreno","Female","Chad Russo","Zann and Sons","North West","Submitted",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Cody Collins","Angela Powers","2019-09-12 21:00:18","Reseller","00Q3s000012xgNvEAI",,"true","Alicia Moreno",,,0,0,5,5,7,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_279",,"N/A","HRPath.com","Francisco Shepherd","Male","James Coleman","Stein Agency","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Cody Cross","Gloria Weller","2019-09-12 21:00:35","Reseller","00Q3s000012xgY8EAI",,"true","Francisco Shepherd",,,0,0,3,3,3,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_156",,"N/A","Associated Supply Co.","Whitney Falcon","Female","Amanda Long","Vaughn and Apperson","North East","Archived",,"2019-10-07 14:44:49","false",,"0056A000001ogPUQAY",,"Cody Forbes","Carla Fischer","2019-09-12 21:00:18","Reseller","00Q3s000012xgNAEAY",,"true","Whitney Falcon",,,0,0,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1800",,"N/A","Calkins Media Incorporated","Casey Vigil","Female","Matthew Hanna","Insurato","South East","Open",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Cody Newton","NA","2019-09-12 21:00:22","Reseller","00Q3s000012xgRCEAY",,"true","Casey Vigil",,,0,0,7,7,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1569",,"N/A","Boston Institutional Svc Inc","Maria McNeil","Female","Justin Chen","Levin Insurance Agency","Midwest","Open",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Cody Patel","Doris Izquierdo","2019-09-12 21:00:22","Reseller","00Q3s000012xgPtEAI",,"true","Maria McNeil",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1042",,"N/A","Array","Virginia Moore","Female","Justin Chen","Burns Agency","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0056A000001ogPSQAY",,"Cody Walker","Anna Hooker","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgMoEAI",,"true","Virginia Moore",,,0,0,6,6,6,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_2367",,"N/A","VQ Orthocare","Donald Ceasar","Male","Matthew Hanna","Bob Jones Agency","South East","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Cody Wilson","William Delaney","2019-09-12 21:00:40","Reseller","00Q3s000012xgbFEAQ",,"true","Donald Ceasar",,,0,0,5,5,5,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_1318",,"N/A","BUDCO The Dialogue Company","Kristy Joseph","Female","Chad Russo","Insurato","North West","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4U8AAK",,"Cody Yoder","Blake Hildebrant","2019-09-12 21:00:22","Telecoverage","00Q3s000012xgQVEAY",,"true","Kristy Joseph",,,0,0,8,8,8,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1908",,"N/A","Cmore Results Inc","Julio Hall","Male","Sandra Parker","Bob Jones Agency","South East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UBAA0",,"Colin Washington","Erin Ross","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgRlEAI",,"true","Julio Hall",,,0,0,9,9,9,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_154",,"N/A","wasatch valley technologies","Nancy Alcott","Female","James Coleman","Laurence Agency","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Collin Alvarado","James McDuffie","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgbYEAQ",,"true","Nancy Alcott",,,0,0,5,5,5,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_627",,"N/A","ContiGroup Companies","Otto Ownby","Male","Evan Bullock","Laurence Agency","North East","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Colton Fuentes","William Delaney","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgTKEAY",,"true","Otto Ownby",,,0,0,4,4,4,0
"2019-09-12 21:00:27","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_386",,"N/A","Comco","Mary Garcia","Female","James Coleman","AEV Agency","Midwest","Working",,"2019-10-07 14:44:49","false",,"0053s000002J4UAAA0",,"Connie Jackson","Graciela Gonzalez","2019-09-12 21:00:27","Fields Sales","00Q3s000012xgSHEAY",,"true","Mary Garcia",,,0,0,8,8,8,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_477",,"N/A","Webbi.com","Candace Marshall","Female","Jennifer Jackson","Manning and Manning","Midwest","Pending",,"2019-10-07 14:44:49","false",,"0053s000002J4U9AAK",,"Connor Cantu","Mary Garcia","2019-09-12 21:00:44","Fields Sales","00Q3s000012xgbtEAA",,"true","Candace Marshall",,,0,0,3,3,6,0
"2019-09-12 21:00:35","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_222",,"N/A","Harmon Consulting","Miranda Daniel","Female","Justin Chen","Levin Insurance Agency","Midwest","Submitted",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Connor Taylor","Floyd Babin","2019-09-12 21:00:35","Telesales","00Q3s000012xgWUEAY",,"true","Miranda Daniel",,,0,0,8,8,8,0
"2019-09-12 21:00:13","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_267",,"N/A","AL Wizard","Debbie Alsup","Female","James Coleman","Undiro","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Corey King","Helen Taylor","2019-09-12 21:00:13","Reseller","00Q3s000012xgKeEAI",,"true","Debbie Alsup",,,0,0,9,9,9,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1447",,"N/A","Beyond Ballistic","Hattie Gonzalez","Female","Matthew Hanna","Nirel Agency","South East","Contacted",,"2019-10-07 14:44:49","false",,"0053s000002J4UEAA0",,"Cory Green","Jackie Faught","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgOkEAI",,"true","Hattie Gonzalez",,,0,0,4,4,5,0
"2019-09-12 21:00:44","Not Applicable","1970-01-15 00:00:00","Hot",,"BROKER_442",,"N/A","Watkins Consulting Corp.","Solomon Skelton","Male","James Coleman","Insurato","Midwest","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4UGAA0",,"Cory Walter","Christina Principato","2019-09-12 21:00:44","Reseller","00Q3s000012xgbgEAA",,"true","Solomon Skelton",,,0,0,7,7,7,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_522",,"N/A","Atcom Security Solutions","Barbara Haley","Female","James Coleman","Ball Group","Midwest","Contacted",,"2019-10-07 14:44:49","false",,"0056A000001ogPTQAY",,"Courtney Collins","Juan Ray","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgNEEAY",,"true","Barbara Haley",,,0,0,3,3,3,0
"2019-09-12 21:00:18","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1542",,"N/A","American Mechanical Svc","Fred Wyatt","Male","Sandra Parker","ARE Agency","South East","Draft",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Courtney Watson","Julia Miller","2019-09-12 21:00:18","Fields Sales","00Q3s000012xgLUEAY",,"true","Fred Wyatt",,,0,0,3,3,3,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_279",,"N/A","BuyerZone.com","Francisco Shepherd","Male","James Coleman","Stein Agency","Midwest","Approved",,"2019-10-07 14:44:49","false",,"0053s000002J4UCAA0",,"Craig Farley","NA","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgQnEAI",,"true","Francisco Shepherd",,,0,0,6,6,6,0
"2019-09-12 21:00:40","Not Applicable","1970-01-15 00:00:00","Cool",,"BROKER_1834",,"N/A","Trapeze Software Group","Daniel Healy","Male","Matthew Hanna","Stahl Agency","South East","Archived",,"2019-10-07 14:44:49","false",,"0053s000002J4U6AAK",,"Craig Hughes","Christopher Davila","2019-09-12 21:00:40","Fields Sales","00Q3s000012xgabEAA",,"true","Daniel Healy",,,0,0,3,3,7,0
"2019-09-12 21:00:22","Not Applicable","1970-01-15 00:00:00","Warm",,"BROKER_1653",,"N/A","Blizzard Entertainment","Dorothy Chapman","Female","Sandra Parker","Sean Banks Agency","South East","Rejected",,"2019-10-07 14:44:49","false",,"0053s000002J4U5AAK",,"Cristina Patel","Donald Dobbs","2019-09-12 21:00:22","Reseller","00Q3s000012xgPKEAY",,"true","Dorothy Chapman",,,0,0,3,3,6,0
"2019-09-12 21:00:22","Shaughnessy/Shaughne","2019-06-24 04:00:00","Warm",,"BROKER_467","Shaughnessy/Shaughne 127","Recreation","Shaughnessy/Shaughne","Ella Ayers","Female","Melissa Neal","Manning and Manning","South West","Qualified - Convert","AL","2019-10-07 14:44:49","true","Corporate","0053s000002J4U7AAK","0053s000002J4U7AAK","Crystal Carlson","Robyn Scherr","2019-09-12 21:00:22","Fields Sales","00Q3s000012xgPbEAI","0063s00000DYxDUAA1","true","Ella Ayers","Evan Bullock","Recreation",0.06,7139000,3,3,3,0
