"HASRESPONDED","CONTACTNAME","CONTACTEMAIL","LastProcessedDate","CAMPAIGNNAME","NAME","LEADEMAIL","CAMPAIGNISACTIVE","CONTACTMOBILEPHONE","LEADNAME","CAMPAIGNSTATUS","ID","LEADPHONE","CAMPAIGNSTARTDATE","CAMPAIGNID","CAMPAIGNTYPE","TYPE"
"false","Tyrell Smith","tyrellsmith@example.com","2020-05-25","Customer Conference Event (Sample)","Tyrell Smith",,"false","(6026)-740-6026",,"Planned","00v1U000005KdKvQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Guillermo Mccoy","guillermomccoy@example.com","false",,"Guillermo Mccoy","Planned","00v1U000005KdKwQAK","(6280)-846-6280","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Billy Holder","billyholder@example.com","false",,"Billy Holder","Planned","00v1U000005KdKxQAK","(8755)-446-8755","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true","Keenan Petty","keenanpetty@example.com","2020-05-25","Customer Conference Event (Sample)","Keenan Petty",,"false","(9964)-786-9964",,"Planned","00v1U000005KdKyQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true","Zane Arroyo","zanearroyo@example.com","2020-05-25","Customer Conference Event (Sample)","Zane Arroyo",,"false","(4128)-529-4128",,"Planned","00v1U000005KdKzQAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Nathan Henry","nathanhenry@example.com","false",,"Nathan Henry","Planned","00v1U000005KdL0QAK","(6223)-971-6223","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Austin Harvey","austinharvey@example.com","false",,"Austin Harvey","Planned","00v1U000005KdL1QAK","(5548)-757-5548","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"true","Kasen Mclean","kasenmclean@example.com","2020-05-25","Customer Conference Event (Sample)","Kasen Mclean",,"false","(3717)-363-3717",,"Planned","00v1U000005KdL2QAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true","Nigel Gibbs","nigelgibbs@example.com","2020-05-25","Customer Conference Event (Sample)","Nigel Gibbs",,"false","(5835)-493-5835",,"Planned","00v1U000005KdL3QAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"false","Quinton Harrell","quintonharrell@example.com","2020-05-25","Customer Conference Event (Sample)","Quinton Harrell",,"false","(6790)-979-6790",,"Planned","00v1U000005KdL4QAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Prospect"
"false","Stephen Harrell","stephenharrell@example.com","2020-05-25","Customer Conference Event (Sample)","Stephen Harrell",,"false","(8907)-174-8907",,"Planned","00v1U000005KdL5QAK",,"2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Contact"
"true",,,"2020-05-25","Customer Conference Event (Sample)","Sidney Abbott","sidneyabbott@example.com","false",,"Sidney Abbott","Planned","00v1U000005KdL6QAK","(7304)-575-7304","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Alejandro Bates","alejandrobates@example.com","false",,"Alejandro Bates","Planned","00v1U000005KdL7QAK","(6561)-172-6561","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
"false",,,"2020-05-25","Customer Conference Event (Sample)","Kameron Porter","kameronporter@example.com","false",,"Kameron Porter","Planned","00v1U000005KdL8QAK","(4238)-536-4238","2020-05-04","7011U000000xUeHQAU","Seminar / Conference","Lead and Referral"
