"BalanceBeforeReset","ExpirablePoints","Id","LastExpirationProcessRunDate","LastResetDate","LoyaltyMemberId","LoyaltyProgramCurrency.CostperUnit","LoyaltyProgramCurrency.CurrencyType","LoyaltyProgramCurrency.Id","LoyaltyProgramCurrency.IsPrimary","LoyaltyProgramCurrency.NQP_Currency","LoyaltyProgramCurrency.QP_Currency","LoyaltyProgramCurrencyId","LoyaltyProgramMember.Account.Name","LoyaltyProgramMember.AccountContact.Id","LoyaltyProgramMember.Contact.Birthdate","LoyaltyProgramMember.Contact.MobilePhone","LoyaltyProgramMember.Contact.Name","LoyaltyProgramMember.EnrollmentChannel","LoyaltyProgramMember.EnrollmentDate","LoyaltyProgramMember.IsReferral","LoyaltyProgramMember.LastActivityDate","LoyaltyProgramMember.LeadOrContactId","LoyaltyProgramMember.LeadOrContactName","LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyProgramMember.MemberName","LoyaltyProgramMember.MemberStatus","LoyaltyProgramMember.MemberType","LoyaltyProgramMember.MembershipEndDate","LoyaltyProgramMember.MembershipNumber","LoyaltyProgramMember.ProgramId","LoyaltyProgramMember.Referrer.Account.Name","LoyaltyProgramMember.Referrer.Contact.Birthdate","LoyaltyProgramMember.Referrer.Contact.MobilePhone","LoyaltyProgramMember.Referrer.Contact.Name","MemberTier.LoyaltyTier.LoyaltyTierGroup.Name","MemberTier.LoyaltyTier.Name","Name","NextResetDate","PointsBalance","PointsBalance_Amount","TotalPointsAccrued","TotalPointsExpired","TotalPointsRedeemed","LastProcessedDate"
,,"0lzB0000000XcW2IAK",,,"0lMB0000000RIFLMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Data22 User22","POS",2020-07-01,"No",,"003B000000IXi0NIAT","Data22 User22","NTO Insider","Data22 User22","Active","Individual",,"IndivAiK_028","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-01-01,,,,,,2021-11-01
,,"0lzB0000000XcW3IAK",,,"0lMB0000000RIFMMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"User22 Q4DataUser22","CallCenter",2020-05-19,"No",,"003B000000IXi0OIAT","User22 Q4DataUser22","NTO Insider","User22 Q4DataUser22","Active","Individual",,"IndivAiK_029","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,3533,,3533,,,2021-11-01
,,"0lzB0000000XcW4IAK",,,"0lMB0000000RIFMMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"User22 Q4DataUser22","CallCenter",2020-05-19,"No",,"003B000000IXi0OIAT","User22 Q4DataUser22","NTO Insider","User22 Q4DataUser22","Active","Individual",,"IndivAiK_029","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14002,140.02,14002,,,2021-11-01
,,"0lzB0000000XcW5IAK",,,"0lMB0000000RIFMMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"User22 Q4DataUser22","CallCenter",2020-05-19,"No",,"003B000000IXi0OIAT","User22 Q4DataUser22","NTO Insider","User22 Q4DataUser22","Active","Individual",,"IndivAiK_029","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-11-19,,,,,,2021-11-01
,,"0lzB0000000XcW6IAK",,,"0lMB0000000RIFNMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Marc1 Tom1","Social",2020-03-20,"No",,"003B000000IXi0PIAT","Marc1 Tom1","NTO Insider","Marc1 Tom1","Active","Individual",,"IndivAiK_030","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2710,,2710,,,2021-11-01
,,"0lzB0000000XcW7IAK",,,"0lMB0000000RIFNMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Marc1 Tom1","Social",2020-03-20,"No",,"003B000000IXi0PIAT","Marc1 Tom1","NTO Insider","Marc1 Tom1","Active","Individual",,"IndivAiK_030","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14467,144.67,14467,,,2021-11-01
,,"0lzB0000000XcW8IAK",,,"0lMB0000000RIFNMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Marc1 Tom1","Social",2020-03-20,"No",,"003B000000IXi0PIAT","Marc1 Tom1","NTO Insider","Marc1 Tom1","Active","Individual",,"IndivAiK_030","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-09-20,,,,,,2021-11-01
,,"0lzB0000000XcW9IAK",,,"0lMB0000000RIFOMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Data1 User1","Email",2020-08-13,"No",,"003B000000IXi0QIAT","Data1 User1","NTO Insider","Data1 User1","Active","Individual",,"IndivAiK_031","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1653,,1653,,,2021-11-01
,,"0lzB0000000XcWAIA0",,,"0lMB0000000RIFOMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Data1 User1","Email",2020-08-13,"No",,"003B000000IXi0QIAT","Data1 User1","NTO Insider","Data1 User1","Active","Individual",,"IndivAiK_031","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,15226,152.26,15226,,,2021-11-01
,,"0lzB0000000XcWBIA0",,,"0lMB0000000RIFOMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Data1 User1","Email",2020-08-13,"No",,"003B000000IXi0QIAT","Data1 User1","NTO Insider","Data1 User1","Active","Individual",,"IndivAiK_031","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-02-13,,,,,,2021-11-01
,,"0lzB0000000XcWCIA0",,,"0lMB0000000RIFPMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"User1 Q4DataUser1","Web",2020-04-17,"No",,"003B000000IXi0RIAT","User1 Q4DataUser1","NTO Insider","User1 Q4DataUser1","Active","Individual",,"IndivAiK_032","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2875,,2875,,,2021-11-01
,,"0lzB0000000XcWDIA0",,,"0lMB0000000RIFPMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"User1 Q4DataUser1","Web",2020-04-17,"No",,"003B000000IXi0RIAT","User1 Q4DataUser1","NTO Insider","User1 Q4DataUser1","Active","Individual",,"IndivAiK_032","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,16191,161.91,16191,,,2021-11-01
,,"0lzB0000000XcWEIA0",,,"0lMB0000000RIFPMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"User1 Q4DataUser1","Web",2020-04-17,"No",,"003B000000IXi0RIAT","User1 Q4DataUser1","NTO Insider","User1 Q4DataUser1","Active","Individual",,"IndivAiK_032","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-10-17,,,,,,2021-11-01
,,"0lzB0000000XcWFIA0",,,"0lMB0000000RIFQMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Marc2 Tom2","POS",2020-01-18,"No",,"003B000000IXi0SIAT","Marc2 Tom2","NTO Insider","Marc2 Tom2","Active","Individual",,"IndivAiK_033","0lpB0000000PBdwIAG",,,,,"Lifetime","Elite","Number of Transactions",2022-01-21,1197,,1197,,,2021-11-01
,,"0lzB0000000XcWGIA0",,,"0lMB0000000RIFQMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Marc2 Tom2","POS",2020-01-18,"No",,"003B000000IXi0SIAT","Marc2 Tom2","NTO Insider","Marc2 Tom2","Active","Individual",,"IndivAiK_033","0lpB0000000PBdwIAG",,,,,"Lifetime","Elite","Points",,14997,149.97,14997,,,2021-11-01
,,"0lzB0000000XcWHIA0",,,"0lMB0000000RIFQMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Marc2 Tom2","POS",2020-01-18,"No",,"003B000000IXi0SIAT","Marc2 Tom2","NTO Insider","Marc2 Tom2","Active","Individual",,"IndivAiK_033","0lpB0000000PBdwIAG",,,,,"Lifetime","Elite","Transaction Amount",2020-07-18,,,,,,2021-11-01
,,"0lzB0000000XcWIIA0",,,"0lMB0000000RIFRMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Data2 User2","POS",2020-01-11,"No",,"003B000000IXi0TIAT","Data2 User2","NTO Insider","Data2 User2","Active","Individual",,"IndivAiK_001","0lpB0000000PBdwIAG",,,,,"Lifetime","Elite","Number of Transactions",2022-01-21,1903,,1903,,,2021-11-01
,,"0lzB0000000XcWJIA0",,,"0lMB0000000RIFRMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Data2 User2","POS",2020-01-11,"No",,"003B000000IXi0TIAT","Data2 User2","NTO Insider","Data2 User2","Active","Individual",,"IndivAiK_001","0lpB0000000PBdwIAG",,,,,"Lifetime","Elite","Points",,13877,138.77,13877,,,2021-11-01
,,"0lzB0000000XcWKIA0",,,"0lMB0000000RIFRMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Data2 User2","POS",2020-01-11,"No",,"003B000000IXi0TIAT","Data2 User2","NTO Insider","Data2 User2","Active","Individual",,"IndivAiK_001","0lpB0000000PBdwIAG",,,,,"Lifetime","Elite","Transaction Amount",2020-07-11,,,,,,2021-11-01
,,"0lzB0000000XcWLIA0",,,"0lMB0000000RIFSMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"User2 Q4DataUser2","CallCenter",2020-09-19,"No",,"003B000000IXi0UIAT","User2 Q4DataUser2","NTO Insider","User2 Q4DataUser2","Active","Individual",,"IndivAiK_002","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1928,,1928,,,2021-11-01
,,"0lzB0000000XcWMIA0",,,"0lMB0000000RIFSMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"User2 Q4DataUser2","CallCenter",2020-09-19,"No",,"003B000000IXi0UIAT","User2 Q4DataUser2","NTO Insider","User2 Q4DataUser2","Active","Individual",,"IndivAiK_002","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14769,147.69,14769,,,2021-11-01
,,"0lzB0000000XcWNIA0",,,"0lMB0000000RIFSMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"User2 Q4DataUser2","CallCenter",2020-09-19,"No",,"003B000000IXi0UIAT","User2 Q4DataUser2","NTO Insider","User2 Q4DataUser2","Active","Individual",,"IndivAiK_002","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-03-19,2204,,2204,,,2021-11-01
,,"0lzB0000000XcWOIA0",,,"0lMB0000000RIFTMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Marc3 Tom3","Social",2020-03-12,"No",,"003B000000IXi0VIAT","Marc3 Tom3","NTO Insider","Marc3 Tom3","Active","Individual",,"IndivAiK_003","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,3499,,3499,,,2021-11-01
,,"0lzB0000000XcWPIA0",,,"0lMB0000000RIFTMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Marc3 Tom3","Social",2020-03-12,"No",,"003B000000IXi0VIAT","Marc3 Tom3","NTO Insider","Marc3 Tom3","Active","Individual",,"IndivAiK_003","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14298,142.98,14298,,,2021-11-01
,,"0lzB0000000XcWQIA0",,,"0lMB0000000RIFTMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Marc3 Tom3","Social",2020-03-12,"No",,"003B000000IXi0VIAT","Marc3 Tom3","NTO Insider","Marc3 Tom3","Active","Individual",,"IndivAiK_003","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-09-12,,,,,,2021-11-01
,,"0lzB0000000XcWRIA0",,,"0lMB0000000RIFUMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Data3 User3","Email",2020-05-25,"No",,"003B000000IXi0WIAT","Data3 User3","NTO Insider","Data3 User3","Active","Individual",,"IndivAiK_009","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1733,,1733,,,2021-11-01
,,"0lzB0000000XcWSIA0",,,"0lMB0000000RIFUMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Data3 User3","Email",2020-05-25,"No",,"003B000000IXi0WIAT","Data3 User3","NTO Insider","Data3 User3","Active","Individual",,"IndivAiK_009","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14407,144.07,14407,,,2021-11-01
,,"0lzB0000000XcWTIA0",,,"0lMB0000000RIFUMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Data3 User3","Email",2020-05-25,"No",,"003B000000IXi0WIAT","Data3 User3","NTO Insider","Data3 User3","Active","Individual",,"IndivAiK_009","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-11-25,,,,,,2021-11-01
,,"0lzB0000000XcWUIA0",,,"0lMB0000000RIFVMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"User3 Q4DataUser3","Web",2021-11-20,"No",,"003B000000IXi0XIAT","User3 Q4DataUser3","NTO Insider","User3 Q4DataUser3","Active","Individual",,"IndivAiK_010","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcWVIA0",,,"0lMB0000000RIFVMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"User3 Q4DataUser3","Web",2021-11-20,"No",,"003B000000IXi0XIAT","User3 Q4DataUser3","NTO Insider","User3 Q4DataUser3","Active","Individual",,"IndivAiK_010","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcWWIA0",,,"0lMB0000000RIFVMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"User3 Q4DataUser3","Web",2021-11-20,"No",,"003B000000IXi0XIAT","User3 Q4DataUser3","NTO Insider","User3 Q4DataUser3","Active","Individual",,"IndivAiK_010","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-05-20,,,,,,2021-11-01
,,"0lzB0000000XcWXIA0",,,"0lMB0000000RIFWMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Marc4 Tom4","POS",2021-09-19,"No",,"003B000000IXi0YIAT","Marc4 Tom4","NTO Insider","Marc4 Tom4","Active","Individual",,"IndivAiK_011","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcWYIA0",,,"0lMB0000000RIFWMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Marc4 Tom4","POS",2021-09-19,"No",,"003B000000IXi0YIAT","Marc4 Tom4","NTO Insider","Marc4 Tom4","Active","Individual",,"IndivAiK_011","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcWZIA0",,,"0lMB0000000RIFWMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Marc4 Tom4","POS",2021-09-19,"No",,"003B000000IXi0YIAT","Marc4 Tom4","NTO Insider","Marc4 Tom4","Active","Individual",,"IndivAiK_011","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-03-19,,,,,,2021-11-01
,,"0lzB0000000XcWaIAK",,,"0lMB0000000RIFXMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Data4 User4","CallCenter",2021-07-23,"No",,"003B000000IXi0ZIAT","Data4 User4","NTO Insider","Data4 User4","Active","Individual",,"IndivAiK_012","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcWbIAK",,,"0lMB0000000RIFXMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Data4 User4","CallCenter",2021-07-23,"No",,"003B000000IXi0ZIAT","Data4 User4","NTO Insider","Data4 User4","Active","Individual",,"IndivAiK_012","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcWcIAK",,,"0lMB0000000RIFXMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Data4 User4","CallCenter",2021-07-23,"No",,"003B000000IXi0ZIAT","Data4 User4","NTO Insider","Data4 User4","Active","Individual",,"IndivAiK_012","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-01-23,,,,,,2021-11-01
,,"0lzB0000000XcWdIAK",,,"0lMB0000000RIFYMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"User4 Q4DataUser4","Email",2021-03-18,"No",,"003B000000IXi0aIAD","User4 Q4DataUser4","NTO Insider","User4 Q4DataUser4","Active","Individual",,"IndivAiK_014","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcWeIAK",,,"0lMB0000000RIFYMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"User4 Q4DataUser4","Email",2021-03-18,"No",,"003B000000IXi0aIAD","User4 Q4DataUser4","NTO Insider","User4 Q4DataUser4","Active","Individual",,"IndivAiK_014","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcWfIAK",,,"0lMB0000000RIFYMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"User4 Q4DataUser4","Email",2021-03-18,"No",,"003B000000IXi0aIAD","User4 Q4DataUser4","NTO Insider","User4 Q4DataUser4","Active","Individual",,"IndivAiK_014","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-09-18,,,,,,2021-11-01
,,"0lzB0000000XcWgIAK",,,"0lMB0000000RIFZMA4",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Marc5 Tom5","Social",2020-09-13,"No",,"003B000000IXi0bIAD","Marc5 Tom5","NTO Insider","Marc5 Tom5","Active","Individual",,"IndivAiK_013","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2464,,2464,,,2021-11-01
,,"0lzB0000000XcWhIAK",,,"0lMB0000000RIFZMA4",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Marc5 Tom5","Social",2020-09-13,"No",,"003B000000IXi0bIAD","Marc5 Tom5","NTO Insider","Marc5 Tom5","Active","Individual",,"IndivAiK_013","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,14761,147.61,14761,,,2021-11-01
,,"0lzB0000000XcWiIAK",,,"0lMB0000000RIFZMA4",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Marc5 Tom5","Social",2020-09-13,"No",,"003B000000IXi0bIAD","Marc5 Tom5","NTO Insider","Marc5 Tom5","Active","Individual",,"IndivAiK_013","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-03-13,1487,,1487,,,2021-11-01
,,"0lzB0000000XcWjIAK",,,"0lMB0000000RIFaMAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Data5 User5","Web",2021-02-28,"No",,"003B000000IXi0cIAD","Data5 User5","NTO Insider","Data5 User5","Active","Individual",,"IndivAiK_015","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1508,,1508,,,2021-11-01
,,"0lzB0000000XcWkIAK",,,"0lMB0000000RIFaMAO",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Data5 User5","Web",2021-02-28,"No",,"003B000000IXi0cIAD","Data5 User5","NTO Insider","Data5 User5","Active","Individual",,"IndivAiK_015","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,15108,151.08,15108,,,2021-11-01
,,"0lzB0000000XcWlIAK",,,"0lMB0000000RIFaMAO",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Data5 User5","Web",2021-02-28,"No",,"003B000000IXi0cIAD","Data5 User5","NTO Insider","Data5 User5","Active","Individual",,"IndivAiK_015","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2021-08-28,3184,,3184,,,2021-11-01
,,"0lzB0000000XcWmIAK",,,"0lMB0000000RIFbMAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data392 Trail392","Email",2020-04-16,"No",,"003B000000IXi7iIAD","Q4Data392 Trail392","NTO Insider","Q4Data392 Trail392","Active","Individual",,"IndivAiK_016","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,1757,,1757,,,2021-11-01
,,"0lzB0000000XcWnIAK",,,"0lMB0000000RIFbMAO",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data392 Trail392","Email",2020-04-16,"No",,"003B000000IXi7iIAD","Q4Data392 Trail392","NTO Insider","Q4Data392 Trail392","Active","Individual",,"IndivAiK_016","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,16089,160.89,16089,,,2021-11-01
,,"0lzB0000000XcWoIAK",,,"0lMB0000000RIFbMAO",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data392 Trail392","Email",2020-04-16,"No",,"003B000000IXi7iIAD","Q4Data392 Trail392","NTO Insider","Q4Data392 Trail392","Active","Individual",,"IndivAiK_016","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2020-10-16,,,,,,2021-11-01
,,"0lzB0000000XcWpIAK",,,"0lMB0000000RIFcMAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data393 Trail393","Web",2021-11-01,"No",,"003B000000IXi7jIAD","Q4Data393 Trail393","NTO Insider","Q4Data393 Trail393","Active","Individual",,"IndivAiK_017","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcWqIAK",,,"0lMB0000000RIFcMAO",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data393 Trail393","Web",2021-11-01,"No",,"003B000000IXi7jIAD","Q4Data393 Trail393","NTO Insider","Q4Data393 Trail393","Active","Individual",,"IndivAiK_017","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcWrIAK",,,"0lMB0000000RIFcMAO",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data393 Trail393","Web",2021-11-01,"No",,"003B000000IXi7jIAD","Q4Data393 Trail393","NTO Insider","Q4Data393 Trail393","Active","Individual",,"IndivAiK_017","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-05-01,,,,,,2021-11-01
,,"0lzB0000000XcWsIAK",,,"0lMB0000000RIFdMAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data394 Trail394","POS",2021-08-03,"No",,"003B000000IXi7kIAD","Q4Data394 Trail394","NTO Insider","Q4Data394 Trail394","Active","Individual",,"IndivAiK_018","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,,,,,,2021-11-01
,,"0lzB0000000XcWtIAK",,,"0lMB0000000RIFdMAO",0.01,"NonQualifying","0lcB0000000PBAjIAO",TRUE,"Points",,"0lcB0000000PBAjIAO",,,,,"Q4Data394 Trail394","POS",2021-08-03,"No",,"003B000000IXi7kIAD","Q4Data394 Trail394","NTO Insider","Q4Data394 Trail394","Active","Individual",,"IndivAiK_018","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Points",,,,,,,2021-11-01
,,"0lzB0000000XcWuIAK",,,"0lMB0000000RIFdMAO",,"Qualifying","0lcB0000000PBAoIAO",FALSE,,"Transaction Amount","0lcB0000000PBAoIAO",,,,,"Q4Data394 Trail394","POS",2021-08-03,"No",,"003B000000IXi7kIAD","Q4Data394 Trail394","NTO Insider","Q4Data394 Trail394","Active","Individual",,"IndivAiK_018","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Transaction Amount",2022-02-03,,,,,,2021-11-01
,,"0lzB0000000XcWvIAK",,,"0lMB0000000RIFeMAO",,"Qualifying","0lcB0000000PBAeIAO",FALSE,,"Number of Transactions","0lcB0000000PBAeIAO",,,,,"Q4Data395 Trail395","CallCenter",2020-10-06,"No",,"003B000000IXi7lIAD","Q4Data395 Trail395","NTO Insider","Q4Data395 Trail395","Active","Individual",,"IndivAiK_019","0lpB0000000PBdwIAG",,,,,"Lifetime","Premium","Number of Transactions",2022-01-21,2033,,2033,,,2021-11-01
