"EffectiveDate","ExpirationDate","Id","LoyaltyMemberCurrency.LoyaltyProgramCurrency.NQP_Currency","LoyaltyMemberCurrency.LoyaltyProgramCurrency.QP_Currency","LoyaltyMemberCurrency.LoyaltyProgramMember.LoyaltyProgram.Name","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberName","LoyaltyMemberCurrency.LoyaltyProgramMember.MemberType","LoyaltyMemberTier.LoyaltyTier.LoyaltyTierGroup.Name","LoyaltyMemberTier.LoyaltyTier.Name","LoyaltyProgramMemberId","PromotionId","Status","TransactionJournalId","UseDate","VoucherDefinition.CostPerVoucher","VoucherDefinition.EffectiveDate","VoucherDefinition.ExpirationDate","VoucherDefinition.Type","VoucherDefinitionId","LastProcessedDate"
2021-08-25,2022-08-24,"0kDB0000000CaYPMA0","Points","Number of Transactions","NTO Insider","Q4Data333 Trail333","Individual","Lifetime","Premium","0lMB0000000RIEMMA4","0c8B0000000GpaGIAS","Issued","0lVB0000000VSJlMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYQMA0","Points","Number of Transactions","NTO Insider","Q4Data332 Trail332","Individual","Lifetime","Premium","0lMB0000000RIELMA4","0c8B0000000GpaFIAS","Issued","0lVB0000000VSJkMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYRMA0","Points","Number of Transactions","NTO Insider","Q4Data331 Trail331","Individual","Lifetime","Premium","0lMB0000000RIEKMA4","0c8B0000000GpaEIAS","Issued","0lVB0000000VSJjMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYSMA0","Points","Number of Transactions","NTO Insider","Q4Data330 Trail330","Individual","Lifetime","Premium","0lMB0000000RIEJMA4","0c8B0000000GpaDIAS","Issued","0lVB0000000VSJiMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYTMA0","Points","Number of Transactions","NTO Insider","Q4Data329 Trail329","Individual","Lifetime","Premium","0lMB0000000RIEEMA4","0c8B0000000GpaCIAS","Issued","0lVB0000000VSJhMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYUMA0","Points","Number of Transactions","NTO Insider","Q4Data391 Trail391","Individual","Lifetime","Premium","0lMB0000000RIKkMAO","0c8B0000000GpaBIAS","Issued","0lVB0000000VSJgMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYVMA0","Points","Number of Transactions","NTO Insider","Q4Data390 Trail390","Individual","Lifetime","Premium","0lMB0000000RIKjMAO","0c8B0000000GpaAIAS","Issued","0lVB0000000VSJfMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYWMA0","Points","Number of Transactions","NTO Insider","Q4Data389 Trail389","Individual","Lifetime","Premium","0lMB0000000RIKiMAO","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSJeMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-08-25,2022-08-24,"0kDB0000000CaYXMA0","Points","Number of Transactions","NTO Insider","Q4Data388 Trail388","Individual","Lifetime","Premium","0lMB0000000RIKhMAO","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSJdMAO",,35,2021-08-25,,"DiscountPercentage","2XaB0000000KyjoKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYYMA0","Points","Number of Transactions","NTO Insider","Q4Data285 Trail285","Individual","Lifetime","Premium","0lMB0000000RIHAMA4","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSKVMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYZMA0","Points","Number of Transactions","NTO Insider","Q4Data284 Trail284","Individual","Lifetime","Premium","0lMB0000000RIH9MAO","0c8B0000000GpaVIAS","Issued","0lVB0000000VSKUMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYaMAK","Points","Number of Transactions","NTO Insider","Q4Data283 Trail283","Individual","Lifetime","Premium","0lMB0000000RIH8MAO","0c8B0000000GpaUIAS","Issued","0lVB0000000VSKTMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYbMAK","Points","Number of Transactions","NTO Insider","Q4Data327 Trail327","Individual","Lifetime","Premium","0lMB0000000RIGeMAO","0c8B0000000GpaTIAS","Issued","0lVB0000000VSKSMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYcMAK","Points","Number of Transactions","NTO Insider","Q4Data326 Trail326","Individual","Lifetime","Premium","0lMB0000000RIGdMAO","0c8B0000000GpaSIAS","Issued","0lVB0000000VSKRMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYdMAK","Points","Number of Transactions","NTO Insider","Q4Data325 Trail325","Individual","Lifetime","Premium","0lMB0000000RIGcMAO","0c8B0000000GpaRIAS","Issued","0lVB0000000VSKQMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYeMAK","Points","Number of Transactions","NTO Insider","Q4Data324 Trail324","Individual","Lifetime","Premium","0lMB0000000RIGbMAO","0c8B0000000GpaQIAS","Issued","0lVB0000000VSKPMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYfMAK","Points","Number of Transactions","NTO Insider","Q4Data346 Trail346","Individual","Lifetime","Premium","0lMB0000000RIGaMAO","0c8B0000000GpaPIAS","Issued","0lVB0000000VSKOMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYgMAK","Points","Number of Transactions","NTO Insider","User82 Trial82","Individual","Lifetime","Premium","0lMB0000000RIGZMA4","0c8B0000000GpaOIAS","Issued","0lVB0000000VSKNMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYhMAK","Points","Number of Transactions","NTO Insider","User81 Trial81","Individual","Lifetime","Elite","0lMB0000000RIGYMA4","0c8B0000000GpaNIAS","Issued","0lVB0000000VSKMMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYiMAK","Points","Number of Transactions","NTO Insider","User80 Trial80","Individual","Lifetime","Premium","0lMB0000000RIGXMA4","0c8B0000000GpaMIAS","Issued","0lVB0000000VSKLMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYjMAK","Points","Number of Transactions","NTO Insider","User79 Trial79","Individual","Lifetime","Premium","0lMB0000000RIGWMA4","0c8B0000000GpaLIAS","Issued","0lVB0000000VSKKMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYkMAK","Points","Number of Transactions","NTO Insider","User78 Trial78","Individual","Lifetime","Premium","0lMB0000000RIGVMA4","0c8B0000000GpaKIAS","Issued","0lVB0000000VSKJMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYlMAK","Points","Number of Transactions","NTO Insider","User77 Trial77","Individual","Lifetime","Premium","0lMB0000000RIGUMA4","0c8B0000000GpaJIAS","Issued","0lVB0000000VSKIMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYmMAK","Points","Number of Transactions","NTO Insider","User76 Trial76","Individual","Lifetime","Premium","0lMB0000000RIGTMA4","0c8B0000000GpaIIAS","Issued","0lVB0000000VSKHMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYnMAK","Points","Number of Transactions","NTO Insider","User75 Trial75","Individual","Lifetime","Premium","0lMB0000000RIGSMA4","0c8B0000000GpaHIAS","Issued","0lVB0000000VSKGMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYoMAK","Points","Number of Transactions","NTO Insider","User2 Trial2","Individual","Lifetime","Premium","0lMB0000000RIGRMA4","0c8B0000000GpaGIAS","Issued","0lVB0000000VSKFMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYpMAK","Points","Number of Transactions","NTO Insider","User1 Trial1","Individual","Lifetime","Premium","0lMB0000000RIGQMA4","0c8B0000000GpaFIAS","Issued","0lVB0000000VSKEMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYqMAK","Points","Number of Transactions","NTO Insider","User200 Trial200","Individual","Lifetime","Premium","0lMB0000000RIGPMA4","0c8B0000000GpaEIAS","Issued","0lVB0000000VSKDMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYrMAK","Points","Number of Transactions","NTO Insider","User199 Trial199","Individual","Lifetime","Premium","0lMB0000000RIGOMA4","0c8B0000000GpaDIAS","Issued","0lVB0000000VSKCMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYsMAK","Points","Number of Transactions","NTO Insider","User198 Trial198","Individual","Lifetime","Premium","0lMB0000000RIGNMA4","0c8B0000000GpaCIAS","Issued","0lVB0000000VSKBMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYtMAK","Points","Number of Transactions","NTO Insider","User197 Trial197","Individual","Lifetime","Premium","0lMB0000000RIGMMA4","0c8B0000000GpaBIAS","Issued","0lVB0000000VSKAMA4",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYuMAK","Points","Number of Transactions","NTO Insider","User196 Trial196","Individual","Lifetime","Premium","0lMB0000000RIGLMA4","0c8B0000000GpaAIAS","Issued","0lVB0000000VSK9MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYvMAK","Points","Number of Transactions","NTO Insider","User195 Trial195","Individual","Lifetime","Premium","0lMB0000000RIGKMA4","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSK8MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYwMAK","Points","Number of Transactions","NTO Insider","User194 Trial194","Individual","Lifetime","Premium","0lMB0000000RIGJMA4","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSK7MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYxMAK","Points","Number of Transactions","NTO Insider","User193 Trial193","Individual","Lifetime","Premium","0lMB0000000RIGIMA4","0c8B0000000GpaWIAS","Issued","0lVB0000000VSK6MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYyMAK","Points","Number of Transactions","NTO Insider","User192 Trial192","Individual","Lifetime","Premium","0lMB0000000RIGHMA4","0c8B0000000GpahIAC","Issued","0lVB0000000VSK5MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaYzMAK","Points","Number of Transactions","NTO Insider","User191 Trial191","Individual","Lifetime","Premium","0lMB0000000RIGGMA4","0c8B0000000GpaiIAC","Issued","0lVB0000000VSK4MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ0MAK","Points","Number of Transactions","NTO Insider","User190 Trial190","Individual","Lifetime","Premium","0lMB0000000RIGFMA4","0c8B0000000GpajIAC","Issued","0lVB0000000VSK3MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ1MAK","Points","Number of Transactions","NTO Insider","User189 Trial189","Individual","Lifetime","Elite","0lMB0000000RIGEMA4","0c8B0000000GpakIAC","Issued","0lVB0000000VSK2MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ2MAK","Points","Number of Transactions","NTO Insider","User188 Trial188","Individual","Lifetime","Premium","0lMB0000000RIGDMA4","0c8B0000000GpalIAC","Issued","0lVB0000000VSK1MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ3MAK","Points","Number of Transactions","NTO Insider","Q4Data323 Trail323","Individual","Lifetime","Premium","0lMB0000000RIGCMA4","0c8B0000000GpamIAC","Issued","0lVB0000000VSK0MAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ4MAK","Points","Number of Transactions","NTO Insider","Q4Data322 Trail322","Individual","Lifetime","Premium","0lMB0000000RIGBMA4","0c8B0000000GpanIAC","Issued","0lVB0000000VSJzMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ5MAK","Points","Number of Transactions","NTO Insider","Q4Data321 Trail321","Individual","Lifetime","Premium","0lMB0000000RIGAMA4","0c8B0000000GpaoIAC","Issued","0lVB0000000VSJyMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ6MAK","Points","Number of Transactions","NTO Insider","Q4Data320 Trail320","Individual","Lifetime","Premium","0lMB0000000RIG9MAO","0c8B0000000GpapIAC","Issued","0lVB0000000VSJxMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ7MAK","Points","Number of Transactions","NTO Insider","Q4Data319 Trail319","Individual","Lifetime","Premium","0lMB0000000RIG8MAO","0c8B0000000GpaqIAC","Issued","0lVB0000000VSJwMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ8MAK","Points","Number of Transactions","NTO Insider","Q4Data343 Trail343","Individual","Lifetime","Premium","0lMB0000000RIEWMA4","0c8B0000000GparIAC","Issued","0lVB0000000VSJvMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZ9MAK","Points","Number of Transactions","NTO Insider","Q4Data342 Trail342","Individual","Lifetime","Premium","0lMB0000000RIEVMA4","0c8B0000000GpasIAC","Issued","0lVB0000000VSJuMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZAMA0","Points","Number of Transactions","NTO Insider","Q4Data341 Trail341","Individual","Lifetime","Premium","0lMB0000000RIEUMA4","0c8B0000000GpatIAC","Issued","0lVB0000000VSJtMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-09-24,2022-09-23,"0kDB0000000CaZBMA0","Points","Number of Transactions","NTO Insider","Q4Data340 Trail340","Individual","Lifetime","Premium","0lMB0000000RIETMA4","0c8B0000000GpauIAC","Issued","0lVB0000000VSJsMAO",,40,2021-09-24,,"DiscountPercentage","2XaB0000000KyjpKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZCMA0","Points","Number of Transactions","NTO Insider","User84 Trial84","Individual","Lifetime","Premium","0lMB0000000RIHaMAO","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSKvMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZDMA0","Points","Number of Transactions","NTO Insider","User83 Trial83","Individual","Lifetime","Premium","0lMB0000000RIHZMA4","0c8B0000000GpaVIAS","Issued","0lVB0000000VSKuMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZEMA0","Points","Number of Transactions","NTO Insider","Q4Data345 Trail345","Individual","Lifetime","Premium","0lMB0000000RIHYMA4","0c8B0000000GpaUIAS","Issued","0lVB0000000VSKtMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZFMA0","Points","Number of Transactions","NTO Insider","Q4Data344 Trail344","Individual","Lifetime","Premium","0lMB0000000RIHXMA4","0c8B0000000GpaTIAS","Issued","0lVB0000000VSKsMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZGMA0","Points","Number of Transactions","NTO Insider","Q4Data328 Trail328","Individual","Lifetime","Premium","0lMB0000000RIHWMA4","0c8B0000000GpaSIAS","Issued","0lVB0000000VSKrMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZHMA0","Points","Number of Transactions","NTO Insider","Q4Data306 Trail306","Individual","Lifetime","Premium","0lMB0000000RIHVMA4","0c8B0000000GpaRIAS","Issued","0lVB0000000VSKqMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZIMA0","Points","Number of Transactions","NTO Insider","Q4Data305 Trail305","Individual","Lifetime","Premium","0lMB0000000RIHUMA4","0c8B0000000GpaQIAS","Issued","0lVB0000000VSKpMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZJMA0","Points","Number of Transactions","NTO Insider","Q4Data304 Trail304","Individual","Lifetime","Ambassador","0lMB0000000RIHTMA4","0c8B0000000GpaPIAS","Issued","0lVB0000000VSKoMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZKMA0","Points","Number of Transactions","NTO Insider","Q4Data303 Trail303","Individual","Lifetime","Premium","0lMB0000000RIHSMA4","0c8B0000000GpaOIAS","Issued","0lVB0000000VSKnMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZLMA0","Points","Number of Transactions","NTO Insider","Q4Data302 Trail302","Individual","Lifetime","Premium","0lMB0000000RIHRMA4","0c8B0000000GpaNIAS","Issued","0lVB0000000VSKmMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZMMA0","Points","Number of Transactions","NTO Insider","Q4Data301 Trail301","Individual","Lifetime","Premium","0lMB0000000RIHQMA4","0c8B0000000GpaMIAS","Issued","0lVB0000000VSKlMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZNMA0","Points","Number of Transactions","NTO Insider","Q4Data300 Trail300","Individual","Lifetime","Premium","0lMB0000000RIHPMA4","0c8B0000000GpaLIAS","Issued","0lVB0000000VSKkMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZOMA0","Points","Number of Transactions","NTO Insider","Q4Data299 Trail299","Individual","Lifetime","Premium","0lMB0000000RIHOMA4","0c8B0000000GpaKIAS","Issued","0lVB0000000VSKjMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZPMA0","Points","Number of Transactions","NTO Insider","Q4Data298 Trail298","Individual","Lifetime","Premium","0lMB0000000RIHNMA4","0c8B0000000GpaJIAS","Issued","0lVB0000000VSKiMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZQMA0","Points","Number of Transactions","NTO Insider","Q4Data297 Trail297","Individual","Lifetime","Premium","0lMB0000000RIHMMA4","0c8B0000000GpaIIAS","Issued","0lVB0000000VSKhMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZRMA0","Points","Number of Transactions","NTO Insider","Q4Data296 Trail296","Individual","Lifetime","Premium","0lMB0000000RIHLMA4","0c8B0000000GpaHIAS","Issued","0lVB0000000VSKgMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZSMA0","Points","Number of Transactions","NTO Insider","Q4Data295 Trail295","Individual","Lifetime","Elite","0lMB0000000RIHKMA4","0c8B0000000GpaGIAS","Issued","0lVB0000000VSKfMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZTMA0","Points","Number of Transactions","NTO Insider","Q4Data294 Trail294","Individual","Lifetime","Premium","0lMB0000000RIHJMA4","0c8B0000000GpaFIAS","Issued","0lVB0000000VSKeMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZUMA0","Points","Number of Transactions","NTO Insider","Q4Data293 Trail293","Individual","Lifetime","Premium","0lMB0000000RIHIMA4","0c8B0000000GpaEIAS","Issued","0lVB0000000VSKdMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZVMA0","Points","Number of Transactions","NTO Insider","Q4Data292 Trail292","Individual","Lifetime","Premium","0lMB0000000RIHHMA4","0c8B0000000GpaDIAS","Issued","0lVB0000000VSKcMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZWMA0","Points","Number of Transactions","NTO Insider","Q4Data291 Trail291","Individual","Lifetime","Premium","0lMB0000000RIHGMA4","0c8B0000000GpaCIAS","Issued","0lVB0000000VSKbMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZXMA0","Points","Number of Transactions","NTO Insider","Q4Data290 Trail290","Individual","Lifetime","Premium","0lMB0000000RIHFMA4","0c8B0000000GpaBIAS","Issued","0lVB0000000VSKaMAO",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZYMA0","Points","Number of Transactions","NTO Insider","Q4Data289 Trail289","Individual","Lifetime","Premium","0lMB0000000RIHEMA4","0c8B0000000GpaAIAS","Issued","0lVB0000000VSKZMA4",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZZMA0","Points","Number of Transactions","NTO Insider","Q4Data288 Trail288","Individual","Lifetime","Premium","0lMB0000000RIHDMA4","0c8B0000000Gpa9IAC","Issued","0lVB0000000VSKYMA4",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZaMAK","Points","Number of Transactions","NTO Insider","Q4Data287 Trail287","Individual","Lifetime","Premium","0lMB0000000RIHCMA4","0c8B0000000Gpa8IAC","Issued","0lVB0000000VSKXMA4",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-10-24,2022-10-23,"0kDB0000000CaZbMAK","Points","Number of Transactions","NTO Insider","Q4Data286 Trail286","Individual","Lifetime","Premium","0lMB0000000RIHBMA4","0c8B0000000GpaWIAS","Issued","0lVB0000000VSKWMA4",,5,2021-10-24,,"ProductOrService","2XaB0000000KyjqKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZcMAK","Points","Number of Transactions","NTO Insider","Q4Data318 Trail318","Individual","Lifetime","Premium","0lMB0000000RIJ5MAO","0c8B0000000Gpa7IAC","Issued","0lVB0000000VSLMMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZdMAK","Points","Number of Transactions","NTO Insider","Q4Data317 Trail317","Individual","Lifetime","Premium","0lMB0000000RIJ4MAO","0c8B0000000GpaVIAS","Issued","0lVB0000000VSLLMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZeMAK","Points","Number of Transactions","NTO Insider","Q4Data316 Trail316","Individual","Lifetime","Premium","0lMB0000000RIJ3MAO","0c8B0000000GpaUIAS","Issued","0lVB0000000VSLKMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZfMAK","Points","Number of Transactions","NTO Insider","Q4Data315 Trail315","Individual","Lifetime","Premium","0lMB0000000RIJ2MAO","0c8B0000000GpaTIAS","Issued","0lVB0000000VSLJMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZgMAK","Points","Number of Transactions","NTO Insider","Q4Data314 Trail314","Individual","Lifetime","Premium","0lMB0000000RIJ1MAO","0c8B0000000GpaSIAS","Issued","0lVB0000000VSLIMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZhMAK","Points","Number of Transactions","NTO Insider","Q4Data313 Trail313","Individual","Lifetime","Premium","0lMB0000000RIJ0MAO","0c8B0000000GpaRIAS","Issued","0lVB0000000VSLHMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZiMAK","Points","Number of Transactions","NTO Insider","Q4Data312 Trail312","Individual","Lifetime","Premium","0lMB0000000RIIzMAO","0c8B0000000GpaQIAS","Issued","0lVB0000000VSLGMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
2021-11-23,2022-11-22,"0kDB0000000CaZjMAK","Points","Number of Transactions","NTO Insider","Q4Data311 Trail311","Individual","Lifetime","Premium","0lMB0000000RIIyMAO","0c8B0000000GpaPIAS","Issued","0lVB0000000VSLFMA4",,10,2021-11-23,,"ProductOrService","2XaB0000000KyjrKAC",2021-11-01
