LastModifiedDate,SurveyVersion_SurveyId,SurveySubject_Survey_Description,SurveySubject_Participant_LoyaltyProgramMember_MemberTenureBucket,SurveyQuestion_QuestionName,Datatype,Name,SurveySubject_SubjectId_CompositeKey,CreatedById,SurveySubject_SurveyId,SurveySubject_Participant_LoyaltyMemberId,SurveyResponse_Status,SurveySubject_LoyaltyProgramTier_LoyaltyProgram_Name,FirstResponseValue,Status,SurveyResponse_Name,SurveyQuestion_QuestionType,IsDeleted,DateTimeValue,SurveySubject_SurveyInvitation_ParticipantId,ChoiceValue,SurveySubject_SubjectEntityType,NPS_Response_Bucket,CreatedDate,Id,SurveySubject_Participant_LoyaltyProgramMember_MembershipNumber,SurveySubject_Participant_LoyaltyProgramMember_MemberName,InvitationId,SurveySubject_Name,SurveySubject_Id,Description,SurveyResponse_CompletionDateTime,ResponseId,IsTrueOrFalse,SurveySubject_SubjectId,CR_Computed_Dummy,OwnerId,DateValue,SurveyQuestion_Name,SurveySubject_LoyaltyProgramTier_Name,SurveyVersion_Name,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_NQP_Currency,SurveySubject_LoyaltyProgramTier_LoyaltyProgramCurrency_QP_Currency,SurveySubject_Participant_LoyaltyProgramMember_EnrollmentChannel,LastProcessedDate,SurveySubject_LoyaltyProgramTier_LoyaltyTierGroup_Name,Rank,QuestionChoiceId,SurveySubject_Survey_SurveyType,SystemModstamp,SurveySubject_Survey_Name,SurveySubject_Participant_LoyaltyProgramMember_MemberType,QuestionId,SurveyVersionId,LastModifiedById,SurveySubject_Participant_LoyaltyProgramMember_IsReferral,ResponseShortText,ResponseValue,SurveyVersion_VersionNumber,QuestionChoice_MaxValueString,NumberValue,QuestionChoice_MaxValue,Scale
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVK6IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Bristol Amr,NPS,FALSE,,003B000000HtVK6IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AkEKAU,,,0KiB00000000XNPKA2,surveyLyInv_org4_jan_pma_1_168,0VkB0000000PKvYKAW,,2020-07-05,0MyB0000000D9OXKA0,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVK5IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Collins Amrein,NPS,FALSE,,003B000000HtVK5IAN,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AkKKAU,,,0KiB00000000XNOKA2,surveyLyInv_org4_jan_pma_1_167,0VkB0000000PKvXKAW,,2020-08-05,0MyB0000000D9OYKA0,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt4KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,7,7,1,10,7,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVK0IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kaydence Amsberry,NPS,FALSE,,003B000000HtVK0IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AkQKAU,,,0KiB00000000XNJKA2,surveyLyInv_org4_jan_pma_1_162,0VkB0000000PKvSKAW,,2020-09-05,0MyB0000000D9OZKA0,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVK2IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Alexia Amrine,NPS,FALSE,,003B000000HtVK2IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AkWKAU,,,0KiB00000000XNLKA2,surveyLyInv_org4_jan_pma_1_164,0VkB0000000PKvUKAW,,2020-10-05,0MyB0000000D9OaKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVK3IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Meadow Amrich,NPS,FALSE,,003B000000HtVK3IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AkcKAE,,,0KiB00000000XNMKA2,surveyLyInv_org4_jan_pma_1_165,0VkB0000000PKvVKAW,,2020-11-05,0MyB0000000D9ObKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVK1IAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Edith Amsbaugh,NPS,FALSE,,003B000000HtVK1IAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AkiKAE,,,0KiB00000000XNKKA2,surveyLyInv_org4_jan_pma_1_163,0VkB0000000PKvTKAW,,2020-12-05,0MyB0000000D9OcKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJyIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Lilith Amsden,NPS,FALSE,,003B000000HtVJyIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AkoKAE,,,0KiB00000000XNHKA2,surveyLyInv_org4_jan_pma_1_160,0VkB0000000PKvQKAW,,2021-01-05,0MyB0000000D9OdKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJxIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Kora Amsili,NPS,FALSE,,003B000000HtVJxIAN,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AkuKAE,,,0KiB00000000XNGKA2,surveyLyInv_org4_jan_pma_1_159,0VkB0000000PKvPKAW,,2021-02-05,0MyB0000000D9OeKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJwIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Aisha Amsinger,NPS,FALSE,,003B000000HtVJwIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005Al0KAE,,,0KiB00000000XNFKA2,surveyLyInv_org4_jan_pma_1_158,0VkB0000000PKvOKAW,,2020-03-05,0MyB0000000D9OfKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJvIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Meredith Amsler,NPS,FALSE,,003B000000HtVJvIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005Al6KAE,,,0KiB00000000XNEKA2,surveyLyInv_org4_jan_pma_1_157,0VkB0000000PKvNKAW,,2020-04-05,0MyB0000000D9OgKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJsIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Emberly Amspoker,NPS,FALSE,,003B000000HtVJsIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AlCKAU,,,0KiB00000000XNBKA2,surveyLyInv_org4_jan_pma_1_154,0VkB0000000PKvKKAW,,2020-05-05,0MyB0000000D9OhKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJtIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Wynter Amspaugh,NPS,FALSE,,003B000000HtVJtIAN,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AlIKAU,,,0KiB00000000XNCKA2,surveyLyInv_org4_jan_pma_1_155,0VkB0000000PKvLKAW,,2020-06-05,0MyB0000000D9OiKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJuIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Danna Amsley,NPS,FALSE,,003B000000HtVJuIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AlOKAU,,,0KiB00000000XNDKA2,surveyLyInv_org4_jan_pma_1_156,0VkB0000000PKvMKAW,,2020-07-05,0MyB0000000D9OjKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJSIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Aleah Analla,NPS,FALSE,,003B000000HtVJSIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AlUKAU,,,0KiB00000000XMlKAM,surveyLyInv_org4_jan_pma_1_128,0VkB0000000PKuuKAG,,2020-08-05,0MyB0000000D9OkKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJVIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Macie Anagnost,NPS,FALSE,,003B000000HtVJVIA3,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AlaKAE,,,0KiB00000000XMoKAM,surveyLyInv_org4_jan_pma_1_131,0VkB0000000PKuxKAG,,2020-09-05,0MyB0000000D9OlKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt9KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,10,10,1,10,10,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJTIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Alanna Anakalea,NPS,FALSE,,003B000000HtVJTIA3,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AlgKAE,,,0KiB00000000XMmKAM,surveyLyInv_org4_jan_pma_1_129,0VkB0000000PKuvKAG,,2020-10-05,0MyB0000000D9OmKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJrIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Julieta Amstein,NPS,FALSE,,003B000000HtVJrIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AlmKAE,,,0KiB00000000XNAKA2,surveyLyInv_org4_jan_pma_1_153,0VkB0000000PKvJKAW,,2020-11-05,0MyB0000000D9OnKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJWIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Khaleesi Anagnos,NPS,FALSE,,003B000000HtVJWIA3,,LoyaltyProgram,Detractors,2021-01-18,0KrB00000005AlsKAE,,,0KiB00000000XMpKAM,surveyLyInv_org4_jan_pma_1_132,0VkB0000000PKuyKAG,,2020-12-05,0MyB0000000D9OoKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dssKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,9,9,1,10,9,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJUIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Karsyn Anagnostou,NPS,FALSE,,003B000000HtVJUIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AlyKAE,,,0KiB00000000XMnKAM,surveyLyInv_org4_jan_pma_1_130,0VkB0000000PKuwKAG,,2021-01-05,0MyB0000000D9OpKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJXIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Mariam Anadio,NPS,FALSE,,003B000000HtVJXIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005Am4KAE,,,0KiB00000000XMqKAM,surveyLyInv_org4_jan_pma_1_133,0VkB0000000PKuzKAG,,2021-02-05,0MyB0000000D9OqKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsxKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,6,6,1,10,6,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJaIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Megan Ana,NPS,FALSE,,003B000000HtVJaIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmAKAU,,,0KiB00000000XMtKAM,surveyLyInv_org4_jan_pma_1_136,0VkB0000000PKv2KAG,,2020-03-05,0MyB0000000D9OrKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJZIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Angelica Anable,NPS,FALSE,,003B000000HtVJZIA3,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmGKAU,,,0KiB00000000XMsKAM,surveyLyInv_org4_jan_pma_1_135,0VkB0000000PKv1KAG,,2020-04-05,0MyB0000000D9OsKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt2KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,3,3,1,10,3,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJYIA3,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Justice Anacker,NPS,FALSE,,003B000000HtVJYIA3,,LoyaltyProgram,Passives,2021-01-18,0KrB00000005AmMKAU,,,0KiB00000000XMrKAM,surveyLyInv_org4_jan_pma_1_134,0VkB0000000PKv0KAG,,2020-05-05,0MyB0000000D9OtKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt1KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,8,8,1,10,8,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJbIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Everlee An,NPS,FALSE,,003B000000HtVJbIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmSKAU,,,0KiB00000000XMuKAM,surveyLyInv_org4_jan_pma_1_137,0VkB0000000PKv3KAG,,2020-06-05,0MyB0000000D9OuKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dszKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,4,4,1,10,4,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJcIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Adelina Amyx,NPS,FALSE,,003B000000HtVJcIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmYKAU,,,0KiB00000000XMvKAM,surveyLyInv_org4_jan_pma_1_138,0VkB0000000PKv4KAG,,2020-07-05,0MyB0000000D9OvKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJdIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Oaklynn Amys,NPS,FALSE,,003B000000HtVJdIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmeKAE,,,0KiB00000000XMwKAM,surveyLyInv_org4_jan_pma_1_139,0VkB0000000PKv5KAG,,2020-08-05,0MyB0000000D9OwKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dt7KAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,5,5,1,10,5,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJfIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Virginia Amyot,NPS,FALSE,,003B000000HtVJfIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmkKAE,,,0KiB00000000XMyKAM,surveyLyInv_org4_jan_pma_1_141,0VkB0000000PKv7KAG,,2020-09-05,0MyB0000000D9OxKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsqKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,2,2,1,10,2,10,5
2021-01-18,0KdB00000000R6XKAU,,,How satisfied are you with the resolution provided by our service representative?,Number,,0lpB00000004CexIAE003B000000HtVJeIAN,005B0000007PfKJIA0,0KdB00000000R6XKAU,,Completed,Distributor Loyalty Program,,,Briana Amyotte,NPS,FALSE,,003B000000HtVJeIAN,,LoyaltyProgram,Promoters,2021-01-18,0KrB00000005AmqKAE,,,0KiB00000000XMxKAM,surveyLyInv_org4_jan_pma_1_140,0VkB0000000PKv6KAG,,2020-10-05,0MyB0000000D9OyKAK,FALSE,0lpB00000004CexIAE,,,,How satisfied are you with the resolution provided by our service representative?,,Survey_Loyalty_NpsCsCsat_02,Alpoints,,,2021-03-03,Status Tier Group,,0KcB00000000dsyKAA,Survey,2021-01-18,Survey_Loyalty_NpsCsCsat_02,,0KuB00000000VBZKA2,0KsB00000000RPZKA2,005B0000007PfKJIA0,,1,1,1,10,1,10,5
