LoyaltyProgramMember_Contact_Name,LoyaltyProgramMember_ProgramId,LoyaltyTierId,LoyaltyTier_LoyaltyTierGroup_Name,LoyaltyProgramMember_MemberName,LoyaltyProgramMember_EnrollmentDate,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_MobilePhone,LoyaltyProgramMember_IsReferral,LoyaltyProgramMember_MemberStatus,Name,LoyaltyMemberId,LoyaltyProgramMember_Account_Name,LoyaltyProgramMember_MembershipEndDate,LoyaltyMemberCurrency_LoyaltyProgramMember_AccountContact_Id,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Birthdate,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Birthdate,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_MobilePhone,LoyaltyProgramMember_MemberTenureBucket,LoyaltyProgramMember_Referrer_Account_Name,ReasonForChange,LoyaltyProgramMember_Contact_MobilePhone,LoyaltyProgramMember_EnrollmentChannel,LoyaltyProgramMember_TransactionJournal_SecondAccrualDate,LoyaltyProgramMember_MembershipLastRenewalDate,LoyaltyTier_Name,LoyaltyMemberCurrency_LoyaltyProgramMember_Contact_Name,LoyaltyProgramMember_Contact_Birthdate,LoyaltyProgramMember_LeadOrContactName,LoyaltyProgramMember_Referrer_Contact_Name,LastProcessedDate,LoyaltyTierGroupId,TierExpirationDate,LoyaltyProgramMember_LeadOrContactId,LoyaltyMemberCurrency_LoyaltyProgramCurrency_QP_Currency,LoyaltyMemberCurrency_LoyaltyProgramCurrency_NQP_Currency,LoyaltyProgramMember_LoyaltyProgram_Name,LoyaltyProgramMember_MembershipNumber,LoyaltyProgramMember_TransactionJournal_FirstAccrualDate,LoyaltyProgramMember_MemberType,LoyaltyMemberCurrency_LoyaltyProgramMember_Referrer_Contact_Name,LoyaltyProgramMember_AccountContact_Id,Id,LoyaltyProgramMember_ReferredById,EffectiveDate,LoyaltyTier_SequenceNumber
Diana Alsaqri,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Diana Alsaqri,2020-02-18,,No,Active,Platinum,0lMB00000004FmzMAE,,,,,,,5.9-12 months,,,,Social,2020-11-17,2021-02-17,Platinum,Diana Alsaqri,,Diana Alsaqri,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCHIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fbi,2020-07-11,Individual,,,0lyB00000004HsWIAU,,,1
Juliette Alsberry,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Juliette Alsberry,2021-03-08,,No,Active,Silver,0lMB00000004FmyMAE,,,,,,,9.NA,,,,CallCenter,2022-06-14,2022-03-08,Silver,Juliette Alsberry,,Juliette Alsberry,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCGIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fbj,2021-07-29,Individual,,,0lyB00000004HsXIAU,,,1
Juliette Alsberry,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Juliette Alsberry,2021-03-08,,No,Active,Silver,0lMB00000004FmyMAE,,,,,,,9.NA,,,,CallCenter,2022-06-14,2022-03-08,Silver,Juliette Alsberry,,Juliette Alsberry,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCGIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fbj,2021-07-29,Individual,,,0lyB00000004HsYIAU,,,1
Sienna Alsbrook,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Sienna Alsbrook,2020-11-19,,No,Active,Silver,0lMB00000004FmxMAE,,,,,,,2.1-3 months,,,,Email,2021-10-17,2021-11-19,Silver,Sienna Alsbrook,,Sienna Alsbrook,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCFIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fca,2021-04-06,Individual,,,0lyB00000004HsZIAU,,,1
Sienna Alsbrook,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Sienna Alsbrook,2020-11-19,,No,Active,Silver,0lMB00000004FmxMAE,,,,,,,2.1-3 months,,,,Email,2021-10-17,2021-11-19,Silver,Sienna Alsbrook,,Sienna Alsbrook,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCFIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fca,2021-04-06,Individual,,,0lyB00000004HsaIAE,,,1
Elliana Alsbrooks,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Elliana Alsbrooks,2020-07-25,,No,Active,Silver,0lMB00000004FmwMAE,,,,,,,4.6-9 months,,,,Web,2021-12-02,2021-07-25,Silver,Elliana Alsbrooks,,Elliana Alsbrooks,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCEIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcb,2020-12-15,Individual,,,0lyB00000004HsbIAE,,,1
Elliana Alsbrooks,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Elliana Alsbrooks,2020-07-25,,No,Active,Silver,0lMB00000004FmwMAE,,,,,,,4.6-9 months,,,,Web,2021-12-02,2021-07-25,Silver,Elliana Alsbrooks,,Elliana Alsbrooks,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCEIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcb,2020-12-15,Individual,,,0lyB00000004HscIAE,,,1
Londyn Alsbury,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Londyn Alsbury,2021-08-06,,No,Active,Silver,0lMB00000004FmvMAE,,,,,,,9.NA,,,,Email,2022-10-30,2022-08-06,Silver,Londyn Alsbury,,Londyn Alsbury,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCDIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcc,2022-01-09,Individual,,,0lyB00000004HsdIAE,,,1
Londyn Alsbury,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Londyn Alsbury,2021-08-06,,No,Active,Silver,0lMB00000004FmvMAE,,,,,,,9.NA,,,,Email,2022-10-30,2022-08-06,Silver,Londyn Alsbury,,Londyn Alsbury,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCDIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcc,2022-01-09,Individual,,,0lyB00000004HseIAE,,,1
Ayla Alsdon,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Ayla Alsdon,2021-06-16,,No,Active,Gold,0lMB00000004FmuMAE,,,,,,,9.NA,,,,Social,2021-12-06,2022-06-16,Gold,Ayla Alsdon,,Ayla Alsdon,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCCIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcd,2021-11-12,Individual,,,0lyB00000004HsfIAE,,,1
Ayla Alsdon,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Ayla Alsdon,2021-06-16,,No,Active,Silver,0lMB00000004FmuMAE,,,,,,,9.NA,,,,Social,2021-12-06,2022-06-16,Silver,Ayla Alsdon,,Ayla Alsdon,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCCIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcd,2021-11-12,Individual,,,0lyB00000004HsgIAE,,,1
Callie Alsheimer,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Callie Alsheimer,2021-02-08,,No,Active,Silver,0lMB00000004FmtMAE,,,,,,,9.NA,,,,CallCenter,2022-03-11,2022-02-08,Silver,Callie Alsheimer,,Callie Alsheimer,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCBIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fce,2021-06-30,Individual,,,0lyB00000004HshIAE,,,1
Callie Alsheimer,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Callie Alsheimer,2021-02-08,,No,Active,Silver,0lMB00000004FmtMAE,,,,,,,9.NA,,,,CallCenter,2022-03-11,2022-02-08,Silver,Callie Alsheimer,,Callie Alsheimer,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCBIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fce,2021-06-30,Individual,,,0lyB00000004HsiIAE,,,1
Gracie Alshouse,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Gracie Alshouse,2021-01-26,,No,Active,Silver,0lMB00000004FmsMAE,,,,,,,9.NA,,,,Email,2022-03-27,2022-01-26,Silver,Gracie Alshouse,,Gracie Alshouse,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVCAIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcf,2021-07-20,Individual,,,0lyB00000004HsjIAE,,,1
Gracie Alshouse,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Gracie Alshouse,2021-01-26,,No,Active,Silver,0lMB00000004FmsMAE,,,,,,,9.NA,,,,Email,2022-03-27,2022-01-26,Silver,Gracie Alshouse,,Gracie Alshouse,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVCAIA3,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcf,2021-07-20,Individual,,,0lyB00000004HskIAE,,,1
Josie Alsina,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Josie Alsina,2020-07-23,,No,Active,Silver,0lMB00000004FmrMAE,,,,,,,4.6-9 months,,,,Web,2021-04-28,2021-07-23,Silver,Josie Alsina,,Josie Alsina,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC9IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcg,2020-12-20,Individual,,,0lyB00000004HslIAE,,,1
Josie Alsina,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Josie Alsina,2020-07-23,,No,Active,Silver,0lMB00000004FmrMAE,,,,,,,4.6-9 months,,,,Web,2021-04-28,2021-07-23,Silver,Josie Alsina,,Josie Alsina,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC9IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcg,2020-12-20,Individual,,,0lyB00000004HsmIAE,,,1
Amara Alsing,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Amara Alsing,2021-05-09,,No,Active,Silver,0lMB00000004FmqMAE,,,,,,,9.NA,,,,Email,,2022-05-09,Silver,Amara Alsing,,Amara Alsing,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC8IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fch,2021-09-21,Individual,,,0lyB00000004HsnIAE,,,1
Amara Alsing,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Amara Alsing,2021-05-09,,No,Active,Silver,0lMB00000004FmqMAE,,,,,,,9.NA,,,,Email,,2022-05-09,Silver,Amara Alsing,,Amara Alsing,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC8IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fch,2021-09-21,Individual,,,0lyB00000004HsoIAE,,,1
Jocelyn Alsip,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Jocelyn Alsip,2021-12-27,,No,Active,Gold,0lMB00000004FmpMAE,,,,,,,9.NA,,,,Social,2022-07-25,2022-12-27,Gold,Jocelyn Alsip,,Jocelyn Alsip,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC7IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fci,2022-05-25,Individual,,,0lyB00000004HspIAE,,,1
Jocelyn Alsip,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Jocelyn Alsip,2021-12-27,,No,Active,Silver,0lMB00000004FmpMAE,,,,,,,9.NA,,,,Social,2022-07-25,2022-12-27,Silver,Jocelyn Alsip,,Jocelyn Alsip,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC7IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fci,2022-05-25,Individual,,,0lyB00000004HsqIAE,,,1
Daniela Alsman,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Daniela Alsman,2021-10-19,,No,Active,Silver,0lMB00000004FmoMAE,,,,,,,9.NA,,,,CallCenter,2023-02-09,2022-10-19,Silver,Daniela Alsman,,Daniela Alsman,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC6IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcj,2022-03-22,Individual,,,0lyB00000004HsrIAE,,,1
Daniela Alsman,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Daniela Alsman,2021-10-19,,No,Active,Platinum,0lMB00000004FmoMAE,,,,,,,9.NA,,,,CallCenter,2023-02-09,2022-10-19,Platinum,Daniela Alsman,,Daniela Alsman,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC6IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fcj,2022-03-22,Individual,,,0lyB00000004HssIAE,,,1
Everleigh Alsobrook,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Everleigh Alsobrook,2021-12-29,,No,Active,Silver,0lMB00000004FmnMAE,,,,,,,9.NA,,,,Email,2023-01-28,2022-12-29,Silver,Everleigh Alsobrook,,Everleigh Alsobrook,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC5IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fda,2022-05-24,Individual,,,0lyB00000004HstIAE,,,1
Everleigh Alsobrook,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Everleigh Alsobrook,2021-12-29,,No,Active,Silver,0lMB00000004FmnMAE,,,,,,,9.NA,,,,Email,2023-01-28,2022-12-29,Silver,Everleigh Alsobrook,,Everleigh Alsobrook,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC5IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fda,2022-05-24,Individual,,,0lyB00000004HsuIAE,,,1
Zara Alton,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Zara Alton,2020-06-07,,No,Active,Silver,0lMB00000004FmmMAE,,,,,,,4.6-9 months,,,,Web,2021-01-25,2021-06-07,Silver,Zara Alton,,Zara Alton,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC4IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdb,2020-12-12,Individual,,,0lyB00000004HsvIAE,,,1
Zara Alton,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Zara Alton,2020-06-07,,No,Active,Silver,0lMB00000004FmmMAE,,,,,,,4.6-9 months,,,,Web,2021-01-25,2021-06-07,Silver,Zara Alton,,Zara Alton,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC4IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdb,2020-12-12,Individual,,,0lyB00000004HswIAE,,,1
Malia Altonen,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Malia Altonen,2020-04-30,,No,Active,Silver,0lMB00000004FmlMAE,,,,,,,4.6-9 months,,,,Email,2020-12-14,2021-04-30,Silver,Malia Altonen,,Malia Altonen,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC3IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdc,2020-09-17,Individual,,,0lyB00000004HsxIAE,,,1
Malia Altonen,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Malia Altonen,2020-04-30,,No,Active,Silver,0lMB00000004FmlMAE,,,,,,,4.6-9 months,,,,Email,2020-12-14,2021-04-30,Silver,Malia Altonen,,Malia Altonen,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC3IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdc,2020-09-17,Individual,,,0lyB00000004HsyIAE,,,1
Hope Altop,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Hope Altop,2020-03-16,,No,Active,Gold,0lMB00000004FmkMAE,,,,,,,5.9-12 months,,,,Social,2021-07-08,2021-03-16,Gold,Hope Altop,,Hope Altop,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC2IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdd,2020-08-21,Individual,,,0lyB00000004HszIAE,,,1
Hope Altop,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Hope Altop,2020-03-16,,No,Active,Silver,0lMB00000004FmkMAE,,,,,,,5.9-12 months,,,,Social,2021-07-08,2021-03-16,Silver,Hope Altop,,Hope Altop,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC2IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdd,2020-08-21,Individual,,,0lyB00000004Ht0IAE,,,1
Samara Altreche,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Samara Altreche,2021-11-12,,No,Active,Silver,0lMB00000004FmjMAE,,,,,,,9.NA,,,,CallCenter,2022-11-02,2022-11-12,Silver,Samara Altreche,,Samara Altreche,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC1IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fde,2022-07-17,Individual,,,0lyB00000004Ht1IAE,,,1
Samara Altreche,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Samara Altreche,2021-11-12,,No,Active,Silver,0lMB00000004FmjMAE,,,,,,,9.NA,,,,CallCenter,2022-11-02,2022-11-12,Silver,Samara Altreche,,Samara Altreche,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC1IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fde,2022-07-17,Individual,,,0lyB00000004Ht2IAE,,,1
Vera Altringer,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Vera Altringer,2020-02-19,,No,Active,Silver,0lMB00000004FmiMAE,,,,,,,5.9-12 months,,,,Email,2021-06-05,2021-02-18,Silver,Vera Altringer,,Vera Altringer,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVC0IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdf,2020-07-28,Individual,,,0lyB00000004Ht3IAE,,,1
Vera Altringer,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Vera Altringer,2020-02-19,,No,Active,Silver,0lMB00000004FmiMAE,,,,,,,5.9-12 months,,,,Email,2021-06-05,2021-02-18,Silver,Vera Altringer,,Vera Altringer,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVC0IAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdf,2020-07-28,Individual,,,0lyB00000004Ht4IAE,,,1
Mckenna Altro,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Mckenna Altro,2021-07-16,,No,Active,Silver,0lMB00000004FmhMAE,,,,,,,9.NA,,,,Web,2022-07-07,2022-07-16,Silver,Mckenna Altro,,Mckenna Altro,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBzIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdg,2021-12-12,Individual,,,0lyB00000004Ht5IAE,,,1
Mckenna Altro,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Mckenna Altro,2021-07-16,,No,Active,Silver,0lMB00000004FmhMAE,,,,,,,9.NA,,,,Web,2022-07-07,2022-07-16,Silver,Mckenna Altro,,Mckenna Altro,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBzIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdg,2021-12-12,Individual,,,0lyB00000004Ht6IAE,,,1
Briella Altrogge,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Briella Altrogge,2021-05-11,,No,Active,Silver,0lMB00000004FmgMAE,,,,,,,9.NA,,,,Email,2022-03-21,2022-05-11,Silver,Briella Altrogge,,Briella Altrogge,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVByIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdh,2021-10-01,Individual,,,0lyB00000004Ht7IAE,,,1
Briella Altrogge,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Briella Altrogge,2021-05-11,,No,Active,Silver,0lMB00000004FmgMAE,,,,,,,9.NA,,,,Email,2022-03-21,2022-05-11,Silver,Briella Altrogge,,Briella Altrogge,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVByIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdh,2021-10-01,Individual,,,0lyB00000004Ht8IAE,,,1
Izabella Altschuler,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Izabella Altschuler,2020-10-09,,No,Active,Gold,0lMB00000004FmfMAE,,,,,,,3.3-6 months,,,,Social,2021-08-10,2021-10-09,Gold,Izabella Altschuler,,Izabella Altschuler,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBxIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdi,2021-03-03,Individual,,,0lyB00000004Ht9IAE,,,1
Izabella Altschuler,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Izabella Altschuler,2020-10-09,,No,Active,Platinum,0lMB00000004FmfMAE,,,,,,,3.3-6 months,,,,Social,2021-08-10,2021-10-09,Platinum,Izabella Altschuler,,Izabella Altschuler,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBxIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdi,2021-03-03,Individual,,,0lyB00000004HtAIAU,,,1
Hayden Altshuler,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Hayden Altshuler,2022-01-01,,No,Active,Silver,0lMB00000004FmeMAE,,,,,,,9.NA,,,,CallCenter,2023-02-24,2023-01-01,Silver,Hayden Altshuler,,Hayden Altshuler,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBwIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdj,2022-05-25,Individual,,,0lyB00000004HtBIAU,,,1
Hayden Altshuler,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Hayden Altshuler,2022-01-01,,No,Active,Silver,0lMB00000004FmeMAE,,,,,,,9.NA,,,,CallCenter,2023-02-24,2023-01-01,Silver,Hayden Altshuler,,Hayden Altshuler,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBwIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fdj,2022-05-25,Individual,,,0lyB00000004HtCIAU,,,1
Raegan Altsisi,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Raegan Altsisi,2021-10-20,,No,Active,Silver,0lMB00000004FmdMAE,,,,,,,9.NA,,,,Email,,2022-10-20,Silver,Raegan Altsisi,,Raegan Altsisi,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBvIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fea,2022-03-13,Individual,,,0lyB00000004HtDIAU,,,1
Raegan Altsisi,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Raegan Altsisi,2021-10-20,,No,Active,Silver,0lMB00000004FmdMAE,,,,,,,9.NA,,,,Email,,2022-10-20,Silver,Raegan Altsisi,,Raegan Altsisi,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBvIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fea,2022-03-13,Individual,,,0lyB00000004HtEIAU,,,1
Michelle Altstatt,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Michelle Altstatt,2020-09-02,,No,Active,Silver,0lMB00000004FmcMAE,,,,,,,3.3-6 months,,,,Web,2021-05-17,2021-09-02,Silver,Michelle Altstatt,,Michelle Altstatt,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBuIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_feb,2021-01-18,Individual,,,0lyB00000004HtFIAU,,,1
Michelle Altstatt,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Michelle Altstatt,2020-09-02,,No,Active,Silver,0lMB00000004FmcMAE,,,,,,,3.3-6 months,,,,Web,2021-05-17,2021-09-02,Silver,Michelle Altstatt,,Michelle Altstatt,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBuIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_feb,2021-01-18,Individual,,,0lyB00000004HtGIAU,,,1
Angela Altum,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Angela Altum,2021-04-10,,No,Active,Silver,0lMB00000004FmbMAE,,,,,,,9.NA,,,,Email,2022-06-29,2022-04-10,Silver,Angela Altum,,Angela Altum,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBtIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fec,2021-09-01,Individual,,,0lyB00000004HtHIAU,,,1
Angela Altum,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Angela Altum,2021-04-10,,No,Active,Silver,0lMB00000004FmbMAE,,,,,,,9.NA,,,,Email,2022-06-29,2022-04-10,Silver,Angela Altum,,Angela Altum,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBtIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fec,2021-09-01,Individual,,,0lyB00000004HtIIAU,,,1
Ruth Altvater,0lpB00000004CexIAE,0lgB00000004CdwIAE,Status Tier Group,Ruth Altvater,2021-09-02,,No,Active,Gold,0lMB00000004FmaMAE,,,,,,,9.NA,,,,Social,2022-05-29,2022-09-02,Gold,Ruth Altvater,,Ruth Altvater,,2021-03-03,0ltB00000004CbZIAU,,003B000000HtVBsIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fed,2022-01-26,Individual,,,0lyB00000004HtJIAU,,,1
Ruth Altvater,0lpB00000004CexIAE,0lgB00000004CdtIAE,,Ruth Altvater,2021-09-02,,No,Active,Silver,0lMB00000004FmaMAE,,,,,,,9.NA,,,,Social,2022-05-29,2022-09-02,Silver,Ruth Altvater,,Ruth Altvater,,2021-03-03,0ltB00000004CbaIAE,,003B000000HtVBsIAN,Number of Transactions,Alpoints,Customer Loyalty Program,IndivAiK_UIDbabedjci_b_fed,2022-01-26,Individual,,,0lyB00000004HtKIAU,,,1
