"Article_ArticleVersion_VersionNumber","Case_Status","IsSharedByEmail","Case_Type","ArticleVersionNumber","Article_ArticleVersion_DataCategory_DataCategoryName","CreatedById","Article_ArticleVersion_IsVisibleInPkb","KnowledgeArticleId","Article_ArticleVersion_IsVisibleInCsp","Article_ArticleVersion_Title","User_Name","Article_User_Name","Article_ArticleVersion_IsVisibleInPrm","Case_Product_Family_KB__c","LastProcessedDate","CaseId","Article_CreatedById","Case_Reason","Article_ArticleVersion_IsVisibleInApp","Article_ArticleVersion_PublishStatus","isAttachedByOwner","CreatedDate","Article_ArticleVersion_DataCategory_DataCategoryGroupName","Id","User_Id","Case_Type_of_Support__c","Case_ED_Outcome__c"
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000F2BMAU","true","Toys","Jane Nelson",,"true","Home Audio","2022-09-09","500B000000356VfIAI","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-27",,"a4HB000000004v1MAA","005B0000003JLI7IAO","Basic",51.6
"1.0","Attention","false","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000F2CMAU","true","Grocery","Katie Adams",,"true","Video Games","2022-09-09","500B0000002uDObIAM","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-07",,"a4HB000000004v2MAA","005B0000003JLIHIA4","Silver",51.6
"1.0","Waiting on Customer","false","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000F2DMAU","true","Kids","Katie Adams",,"true","Cables","2022-09-09","500B0000002uDOdIAM","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-09-10",,"a4HB000000004v3MAA","005B0000003JLIHIA4","Free",69.1
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000F2EMAU","true","Garden","Crystal Rodriguez",,"true","Computers","2022-09-09","500B0000002uDOiIAM","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-09-09",,"a4HB000000004v4MAA","005B0000003JLI5IAO","Basic",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000F2FMAU","true","Home","Marissa White",,"true","Headphones","2022-09-09","500B0000002uDOlIAM","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-09-11",,"a4HB000000004v5MAA","005B0000003JLIIIA4","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000F2GMAU","true","Baby","Katie Adams",,"true","Headphones","2022-09-09","500B000000337aFIAQ","005B0000003JK1iIAG","Hardware Question","true","Online","false","2021-08-17",,"a4HB000000004v6MAA","005B0000003JLIHIA4","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000F2HMAU","true","Electronics","Crystal Rodriguez",,"true","Headphones","2022-09-09","500B0000002uDOmIAM","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-09-21",,"a4HB000000004v7MAA","005B0000003JLI5IAO","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI8IAO","true","a4CB00000000F2IMAU","true","Shoes","Nathaniel Castillo",,"true","Home Audio","2022-09-09","500B000000356VrIAI","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-09-07",,"a4HB000000004v8MAA","005B0000003JLI8IAO","Basic",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000F2JMAU","true","Kids","Jennifer Barton",,"true","Tablets","2022-09-09","500B0000003595uIAA","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-08-22",,"a4HB000000004v9MAA","005B0000003JLICIA4","Free",51.6
"1.0","Waiting on Customer","true","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000F2KMAU","true","Garden","Marissa White",,"true","Tablets","2022-09-09","500B00000035963IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-09-09",,"a4HB000000004vAMAQ","005B0000003JLIIIA4","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000F2LMAU",,,"Katie Adams",,,"Headphones","2022-09-09","500B000000337aNIAQ","005B0000003JK1iIAG","Item Damaged",,,"false","2021-09-12",,"a4HB000000004vBMAQ","005B0000003JLIHIA4","Free",51.6
,"Escalated","false","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000F2MMAU",,,"Nathaniel Castillo",,,"Computers","2022-09-09","500B000000337aTIAQ","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-14",,"a4HB000000004vCMAQ","005B0000003JLI8IAO","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000F2NMAU","true","Grocery","Vincent Parrish",,"true","Headphones","2022-09-09","500B0000003596HIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-08-07",,"a4HB000000004vDMAQ","005B0000003JLIJIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000F2OMAU",,,"Vincent Parrish",,,"Video Games","2022-09-09","500B000000337aXIAQ","005B0000003JK1iIAG","Late Delivery",,,"false","2021-08-15",,"a4HB000000004vEMAQ","005B0000003JLIJIA4","Silver",51.6
,"Response Received","false","Product Support","1.0",,"005B0000003JLIEIA4",,"a4CB00000000F2PMAU",,,"Melody Moore",,,"Cables","2022-09-09","500B0000002uDPQIA2","005B0000003JK1iIAG","Late Delivery",,,"false","2021-08-29",,"a4HB000000004vFMAQ","005B0000003JLIEIA4","Platinum",63.4
,"Closed","false","Product Support","1.0",,"005B0000003JLI5IAO",,"a4CB00000000F2QMAU",,,"Crystal Rodriguez",,,"Headphones","2022-09-09","500B000000356WUIAY","005B0000003JK1iIAG","Late Delivery",,,"false","2021-08-17",,"a4HB000000004vGMAQ","005B0000003JLI5IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLICIA4",,"a4CB00000000F2RMAU",,,"Jennifer Barton",,,"Tablets","2022-09-09","500B000000356WVIAY","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-10",,"a4HB000000004vHMAQ","005B0000003JLICIA4","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000Ex1MAE","true","Health","Jennifer Barton",,"true","Home Audio","2022-09-09","500B000000337HvIAI","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-09-03",,"a4HB000000004prMAA","005B0000003JLICIA4","Basic",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000Ex2MAE","true","Tools","Katie Adams",,"true","Video Games","2022-09-09","500B0000002uCtOIAU","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-09",,"a4HB000000004psMAA","005B0000003JLIHIA4","Free",68.5
,"Escalated","false","Product Support","1.0",,"005B0000003JLIDIA4",,"a4CB00000000Ex3MAE",,,"Tammy Foley",,,"Cameras","2022-09-09","500B00000045wopIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2022-09-08",,"a4HB000000004ptMAA","005B0000003JLIDIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLICIA4",,"a4CB00000000Ex4MAE",,,"Jennifer Barton",,,"Computers","2022-09-09","500B0000002uCtQIAU","005B0000003JK1iIAG","Hardware Question",,,"false","2022-09-01",,"a4HB000000004puMAA","005B0000003JLICIA4","Platinum",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000Ex5MAE","true","Baby","Jane Nelson",,"true","Headphones","2022-09-09","500B00000045worIAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-09-05",,"a4HB000000004pvMAA","005B0000003JLI7IAO","Platinum",81.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIFIA4",,"a4CB00000000Ex6MAE",,,"Allison Medina",,,"Home Audio","2022-09-09","500B0000002uCtRIAU","005B0000003JK1iIAG","Late Delivery",,,"false","2022-08-14",,"a4HB000000004pwMAA","005B0000003JLIFIA4","Basic",81.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000Ex7MAE",,,"Katie Adams",,,"TVs","2022-09-09","500B00000045wouIAA","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-20",,"a4HB000000004pxMAA","005B0000003JLIHIA4","Platinum",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIJIA4","true","a4CB00000000Ex8MAE","true","Garden","Vincent Parrish",,"true","Cables","2022-09-09","500B000000337I3IAI","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-06",,"a4HB000000004pyMAA","005B0000003JLIJIA4","Free",60.9
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIHIA4","true","a4CB00000000Ex9MAE","true","Clothing","Katie Adams",,"true","Computers","2022-09-09","500B000000358mVIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-07-26",,"a4HB000000004pzMAA","005B0000003JLIHIA4","Platinum",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000ExAMAU","true","Kids","Crystal Rodriguez",,"true","Cables","2022-09-09","500B00000045wp5IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-07-30",,"a4HB000000004q0MAA","005B0000003JLI5IAO","Basic",66.7
,"Closed","true","Product Support","1.0",,"005B0000003JLIBIA4",,"a4CB00000000ExBMAU",,,"Katie Cole",,,"DVD Players","2022-09-09","500B0000002uCtoIAE","005B0000003JK1iIAG","Item Damaged",,,"false","2022-08-09",,"a4HB000000004q1MAA","005B0000003JLIBIA4","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI9IAO",,"a4CB00000000ExCMAU",,,"Matthew Wong",,,"Tablets","2022-09-09","500B000000337IMIAY","005B0000003JK1iIAG","Late Delivery",,,"false","2022-09-01",,"a4HB000000004q2MAA","005B0000003JLI9IAO","Free",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000ExDMAU","true","Toys","Crystal Rodriguez",,"true","Computers","2022-09-09","500B00000045wpAIAQ","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-08-29",,"a4HB000000004q3MAA","005B0000003JLI5IAO","Basic",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIDIA4",,"a4CB00000000ExEMAU",,,"Tammy Foley",,,"Computers","2022-09-09","500B00000045wpDIAQ","005B0000003JK1iIAG","Late Delivery",,,"false","2022-09-05",,"a4HB000000004q4MAA","005B0000003JLIDIA4","Basic",51.6
"1.0","Waiting on Customer","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000ExFMAU","true","Garden","Jane Nelson",,"true","Tablets","2022-09-09","500B000000337ISIAY","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-08-09",,"a4HB000000004q5MAA","005B0000003JLI7IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000ExGMAU",,,"Katie Adams",,,"Tablets","2022-09-09","500B00000045wpFIAQ","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-18",,"a4HB000000004q6MAA","005B0000003JLIHIA4","Free",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI8IAO","true","a4CB00000000ExHMAU","true","Garden","Nathaniel Castillo",,"true","TVs","2022-09-09","500B00000045wpGIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-07-15",,"a4HB000000004q7MAA","005B0000003JLI8IAO","Basic",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000ExIMAU","true","Sports","Susan Pena",,"true","Video Games","2022-09-09","500B0000002uCtxIAE","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-09-02",,"a4HB000000004q8MAA","005B0000003JLI3IAO","Free",68.1
,"Closed","true","Product Support","1.0",,"005B0000003JLIEIA4",,"a4CB00000000ExJMAU",,,"Melody Moore",,,"Cameras","2022-09-09","500B00000045wpJIAQ","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-26",,"a4HB000000004q9MAA","005B0000003JLIEIA4","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000ExKMAU","true","Toys","Jennifer Barton",,"true","TVs","2022-09-09","500B0000002uCu7IAE","005B0000003JK1iIAG","Hardware Question","true","Online","false","2022-09-08",,"a4HB000000004qAMAQ","005B0000003JLICIA4","Basic",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLI5IAO","true","a4CB00000000ExLMAU","true","Games","Crystal Rodriguez",,"true","Cameras","2022-09-09","500B00000045wpQIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-29",,"a4HB000000004qBMAQ","005B0000003JLI5IAO","Silver",51.6
,"Working","true","Product Support","1.0",,"005B0000003JLI6IAO",,"a4CB00000000ExMMAU",,,"William Edwards",,,"Cell Phones","2022-09-09","500B00000045wpRIAQ","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-22",,"a4HB000000004qCMAQ","005B0000003JLI6IAO","Free",81.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLI3IAO","true","a4CB00000000ExNMAU","true","Beauty","Susan Pena",,"true","Computers","2022-09-09","500B0000003567HIAQ","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-23",,"a4HB000000004qDMAQ","005B0000003JLI3IAO","Basic",51.6
"1.0","Response Received","true","Product Support","1.0",,"005B0000003JLI4IAO","true","a4CB00000000ExOMAU","true","Music","Zachary Fisher",,"true","Computers","2022-09-09","500B000000358mlIAA","005B0000003JK1iIAG","Late Delivery","true","Online","false","2022-08-14",,"a4HB000000004qEMAQ","005B0000003JLI4IAO","Basic",81.6
"1.0","On Hold","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000ExPMAU","true","Home","Jane Nelson",,"true","Headphones","2022-09-09","500B00000045wpSIAQ","005B0000003JK1iIAG","Item Damaged","true","Online","false","2022-08-28",,"a4HB000000004qFMAQ","005B0000003JLI7IAO","Free",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIFIA4",,"a4CB00000000ExQMAU",,,"Allison Medina",,,"Tablets","2022-09-09","500B0000002uCuEIAU","005B0000003JK1iIAG","Late Delivery",,,"false","2022-08-16",,"a4HB000000004qGMAQ","005B0000003JLIFIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIAIA4",,"a4CB00000000ExRMAU",,,"Danielle Wright",,,"TVs","2022-09-09","500B000000337IgIAI","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-27",,"a4HB000000004qHMAQ","005B0000003JLIAIA4","Basic",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI3IAO",,"a4CB00000000ExSMAU",,,"Susan Pena",,,"Computers","2022-09-09","500B0000002uCuNIAU","005B0000003JK1iIAG","Late Delivery",,,"false","2022-07-14",,"a4HB000000004qIMAQ","005B0000003JLI3IAO","Basic",51.6
"1.0","Working","false","Product Support","1.0",,"005B0000003JLIGIA4","true","a4CB00000000F2SMAU","true","Home","Nicole Gill",,"true","TVs","2022-09-09","500B000000337aeIAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-06",,"a4HB000000004vIMAQ","005B0000003JLIGIA4","Silver",51.6
"1.0","Response Received","true","Product Support","1.0",,"005B0000003JLIFIA4","true","a4CB00000000F2TMAU","true","Clothing","Allison Medina",,"true","Video Games","2022-09-09","500B000000356WWIAY","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-16",,"a4HB000000004vJMAQ","005B0000003JLIFIA4","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000F2UMAU","true","Toys","Tammy Foley",,"true","Computers","2022-09-09","500B0000002uDPZIA2","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-08-08",,"a4HB000000004vKMAQ","005B0000003JLIDIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLICIA4","true","a4CB00000000F2VMAU","true","Baby","Jennifer Barton",,"true","DVD Players","2022-09-09","500B000000356WaIAI","005B0000003JK1iIAG","Late Delivery","true","Online","false","2021-09-16",,"a4HB000000004vLMAQ","005B0000003JLICIA4","Silver",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIFIA4",,"a4CB00000000F2WMAU",,,"Allison Medina",,,"DVD Players","2022-09-09","500B000000337anIAA","005B0000003JK1iIAG","Hardware Question",,,"false","2021-08-18",,"a4HB000000004vMMAQ","005B0000003JLIFIA4","Silver",81.6
,"New","false","Product Support","1.0",,"005B0000003JLIIIA4",,"a4CB00000000F2XMAU",,,"Marissa White",,,"Home Audio","2022-09-09","500B000000337aoIAA","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-27",,"a4HB000000004vNMAQ","005B0000003JLIIIA4","Free",51.6
,"Working","false","Product Support","1.0",,"005B0000003JLIJIA4",,"a4CB00000000F2YMAU",,,"Vincent Parrish",,,"TVs","2022-09-09","500B000000356WdIAI","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-20",,"a4HB000000004vOMAQ","005B0000003JLIJIA4","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000F2ZMAU","true","Beauty","Tammy Foley",,"true","Home Audio","2022-09-09","500B000000337b0IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-09-10",,"a4HB000000004vPMAQ","005B0000003JLIDIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIHIA4",,"a4CB00000000F2aMAE",,,"Katie Adams",,,"Tablets","2022-09-09","500B000000337b1IAA","005B0000003JK1iIAG","Late Delivery",,,"false","2021-09-08",,"a4HB000000004vQMAQ","005B0000003JLIHIA4","Platinum",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIGIA4",,"a4CB00000000F2bMAE",,,"Nicole Gill",,,"TVs","2022-09-09","500B000000337b2IAA","005B0000003JK1iIAG","Late Delivery",,,"false","2021-09-24",,"a4HB000000004vRMAQ","005B0000003JLIGIA4","Silver",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIIIA4","true","a4CB00000000F2cMAE","true","Home","Marissa White",,"true","Cables","2022-09-09","500B000000337b3IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-10-01",,"a4HB000000004vSMAQ","005B0000003JLIIIA4","Platinum",51.6
"1.0","Closed","false","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000F2dMAE","true","Home","Melody Moore",,"true","Home Audio","2022-09-09","500B000000337b9IAA","005B0000003JK1iIAG","Item Damaged","true","Online","false","2021-09-11",,"a4HB000000004vTMAQ","005B0000003JLIEIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI7IAO",,"a4CB00000000F2eMAE",,,"Jane Nelson",,,"Tablets","2022-09-09","500B0000002uDQ1IAM","005B0000003JK1iIAG","Item Damaged",,,"false","2021-08-26",,"a4HB000000004vUMAQ","005B0000003JLI7IAO","Platinum",81.6
,"Closed","false","Product Support","1.0",,"005B0000003JLI8IAO",,"a4CB00000000F2fMAE",,,"Nathaniel Castillo",,,"Video Games","2022-09-09","500B000000356WwIAI","005B0000003JK1iIAG","Hardware Question",,,"false","2021-08-28",,"a4HB000000004vVMAQ","005B0000003JLI8IAO","Silver",66.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIIIA4",,"a4CB00000000F2gMAE",,,"Marissa White",,,"Cell Phones","2022-09-09","500B0000002uDQNIA2","005B0000003JK1iIAG","Software Question",,,"false","2021-08-05",,"a4HB000000004vWMAQ","005B0000003JLIIIA4","Platinum",51.6
,"Closed","false","Product Support","1.0",,"005B0000003JLIDIA4",,"a4CB00000000F2hMAE",,,"Tammy Foley",,,"Cell Phones","2022-09-09","500B0000002uDQOIA2","005B0000003JK1iIAG","Feature Question",,,"false","2021-09-27",,"a4HB000000004vXMAQ","005B0000003JLIDIA4","Platinum",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIBIA4",,"a4CB00000000F2iMAE",,,"Katie Cole",,,"Computers","2022-09-09","500B000000356X8IAI","005B0000003JK1iIAG","Software Question",,,"false","2021-08-26",,"a4HB000000004vYMAQ","005B0000003JLIBIA4","Free",51.6
,"Closed","true","Product Support","1.0",,"005B0000003JLIGIA4",,"a4CB00000000F2jMAE",,,"Nicole Gill",,,"DVD Players","2022-09-09","500B000000337bHIAQ","005B0000003JK1iIAG","Software Question",,,"false","2021-08-13",,"a4HB000000004vZMAQ","005B0000003JLIGIA4","Basic",81.6
,"Closed","true","Product Support","1.0",,"005B0000003JLI4IAO",,"a4CB00000000F2kMAE",,,"Zachary Fisher",,,"Headphones","2022-09-09","500B000000337bIIAQ","005B0000003JK1iIAG","Feature Question",,,"false","2021-09-24",,"a4HB000000004vaMAA","005B0000003JLI4IAO","Platinum",51.6
"1.0","Attention","false","Product Support","1.0",,"005B0000003JLIDIA4","true","a4CB00000000F2lMAE","true","Kids","Tammy Foley",,"true","Home Audio","2022-09-09","500B000000337bKIAQ","005B0000003JK1iIAG","Feature Question","true","Online","false","2021-09-17",,"a4HB000000004vbMAA","005B0000003JLIDIA4","Silver",51.6
"1.0","New","false","Product Support","1.0",,"005B0000003JLI7IAO","true","a4CB00000000F2mMAE","true","Computers","Jane Nelson",,"true","Tablets","2022-09-09","500B000000337bLIAQ","005B0000003JK1iIAG","Software Question","true","Online","false","2021-09-23",,"a4HB000000004vcMAA","005B0000003JLI7IAO","Silver",51.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIEIA4","true","a4CB00000000F2nMAE","true","Automotive","Melody Moore",,"true","DVD Players","2022-09-09","500B000000337bPIAQ","005B0000003JK1iIAG","Software Question","true","Online","false","2021-09-07",,"a4HB000000004vdMAA","005B0000003JLIEIA4","Basic",81.6
"1.0","Closed","true","Product Support","1.0",,"005B0000003JLIAIA4","true","a4CB00000000F2oMAE","true","Kids","Danielle Wright",,"true","Tablets","2022-09-09","500B000000337bTIAQ","005B0000003JK1iIAG","Software Question","true","Online","false","2021-08-22",,"a4HB000000004veMAA","005B0000003JLIAIA4","Silver",51.6
