"Business_Area__c","success_Rewarded_Object_Id__c","LastModifiedDate","success_Reward_Status__c","success_Time_Limit_Date_Time__c","success_Badge_Name__c","LastReferencedDate","In_Progress_Status__c","User__c","success_Reward_Expiry__c","Name","success_Automatically_Awarded__c","Achievement_Name__c","success_Claimed_Status__c","success_Reward_Source__c","User_Title__c","success_Competition_Only__c","Manager__c","success_Started_Date_Time__c","Day__c","IsDeleted","success_Identifier__c","success_Last_Updated_Date_Time__c","LastViewedDate","CurrencyIsoCode","success_Reward_Type__c","Hour__c","SystemModstamp","Year__c","CreatedDate","success_Hidden__c","success_Message__c","Id","success_Level_Up__c","Days_Since_Awarded__c","success_Count__c","success_Number_of_occurrences__c","In_Progress_Attainment__c","success_Experience__c","In_Progress_Time__c","Reward_Count__c"
"Chatter",,"2016/08/04","Awarded",,"Join the Conversation",,"Awarded","Tom Abbott","2015/07/28","R-0300","true","Join the Conversation","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/21","2. Tuesday","false",,"2015/07/21",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Helping others often means they will help you too - and that typically leads to more sales so keep the conversation going you've earned the  ""Join the Conversation"" badge","a0l580000011P7TAAU","false",13,0,1,100,1,0,1
"Chatter","0D758000000E5YwCAK","2016/08/04","Awarded",,"Join the Conversation",,"Awarded","Lucy Steadman","2015/10/01","R-0599","true","Join the Conversation","Claimed","<a href=""/0D758000000E5YwCAK"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/24","4. Thursday","false","00524000001PZJKAA4-a0W24000001S4k5EAC","2015/09/24",,"EUR","Standard","22:00","2016/08/04","2015","2016/08/04","false","Helping others often means they will help you too - and that typically leads to more sales so keep the conversation going you've earned the  ""Join the Conversation"" badge","a0l580000011P3BAAU","false",13,0,1,100,1,0,1
"Chatter","0D758000000E5YvCAK","2016/08/04","Awarded",,"Join the Conversation",,"Awarded","Bart Veelenturf","2015/09/29","R-0196","true","Join the Conversation","Claimed","<a href=""/0D758000000E5YvCAK"" target=""_parent"">Link to Record</a>","Category Manager","false",,"2015/09/22","2. Tuesday","false","00524000001DIfEAAW-a0W24000001S4k5EAC","2015/09/22",,"EUR","Standard","22:00","2016/08/04","2015","2016/08/04","false","Helping others often means they will help you too - and that typically leads to more sales so keep the conversation going you've earned the  ""Join the Conversation"" badge","a0l580000011P24AAE","false",13,0,1,100,1,0,1
"Performance Reward","a1J58000000lIGAEA2","2016/08/04","Awarded",,"Performance Reward",,"Awarded","Tom Abbott","2015/10/01","R-0601","true","Top Performance Reward","Claimed","<a href=""/a1J58000000lIGAEA2"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2015/09/24","4. Thursday","false","00524000001PZJaAAO-a0W24000001S7e2EAC","2015/09/24",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","In recognition of all of your hardwork, determination and success, management have awareded you a Top Performance Reward","a0l580000011P3CAAU","false",13,0,1,100,100,0,1
"Performance Reward","a1J58000000lIG9EAM","2016/08/04","Awarded",,"Performance Reward",,"Awarded","Julia Bray","2015/09/30","R-0204","true","Top Performance Reward","Claimed","<a href=""/a1J58000000lIG9EAM"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/23","3. Wednesday","false","00524000001PZJSAA4-a0W24000001S7e2EAC","2015/09/23",,"EUR","Standard","18:00","2016/08/04","2015","2016/08/04","false","In recognition of all of your hardwork, determination and success, management have awareded you a Top Performance Reward","a0l580000011P25AAE","false",13,0,1,100,100,0,1
"Performance Reward","a1J58000000lIG7EAM","2016/08/04","Awarded",,"Performance Reward",,"Awarded","Julia Bray","2015/09/29","R-0189","true","Top Performance Reward","Claimed","<a href=""/a1J58000000lIG7EAM"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2015/09/22","2. Tuesday","false","00524000001PZJSAA4-a0W24000001S7e2EAC","2015/09/22",,"GBP","Standard","15:00","2016/08/04","2015","2016/08/04","false","In recognition of all of your hardwork, determination and success, management have awareded you a Top Performance Reward","a0l580000011P1xAAE","false",13,0,1,100,100,0,1
"WorkBadge",,"2016/08/04","Awarded",,"Top Performer 100",,"Awarded","Julia Bray","2015/09/20","R-0440","true","Top Performer","Claimed",,"Programme Manager","false","Claire Mitchell","2015/09/13","7. Sunday","false",,"2015/09/13",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","In recognition of your significant contributions we also want to give thanks and 100 points!","a0l580000011P9FAAU","false",13,0,1,100,100,0,1
"WorkBadge",,"2016/08/04","Awarded",,"Top Performer 100",,"Awarded","Alex Higgins","2015/07/06","R-0248","true","Top Performer","Claimed",,"Account Manager","false","Lucy Steadman","2015/06/29","1. Monday","false",,"2015/06/29",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","In recognition of your significant contributions we also want to give thanks and 100 points!","a0l580000011P6fAAE","false",13,0,1,100,100,0,1
"WorkBadge",,"2016/08/04","Awarded",,"Top Performer 100",,"Awarded","Kate Anderson","2015/08/25","R-0245","true","Top Performer","Claimed",,"Account Manager","false","Max Knowles","2015/08/18","2. Tuesday","false",,"2015/08/18",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","In recognition of your significant contributions we also want to give thanks and 100 points!","a0l580000011P6cAAE","false",13,0,1,100,100,0,1
"WorkBadge","0W2580000000WOpCAM","2016/08/04","Awarded",,"Top Performer 100",,"Awarded","Jamie Schofield","2015/09/30","R-0207","true","Top Performer","Claimed","<a href=""/0W2580000000WOpCAM"" target=""_parent"">Link to Record</a>","Account Manager","false","Max Knowles","2015/09/23","3. Wednesday","false","00524000001PZJNAA4-a0W24000001SAPLEA4","2015/09/23",,"EUR","Standard","19:00","2016/08/04","2015","2016/08/04","false","In recognition of your significant contributions we also want to give thanks and 100 points!","a0l580000011P28AAE","false",13,0,1,100,100,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Kirsty Collins","2015/09/25","R-0569","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/09/18","5. Friday","false",,"2015/09/18",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011PB7AAM","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Sarah Harris","2015/09/17","R-0561","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/09/10","4. Thursday","false",,"2015/09/10",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011PAzAAM","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/07/24","R-0556","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/07/17","5. Friday","false",,"2015/07/17",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011PAuAAM","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/09/18","R-0553","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/09/11","5. Friday","false",,"2015/09/11",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011PArAAM","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Malcolm Dean","2015/09/05","R-0549","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/08/29","6. Saturday","false",,"2015/08/29",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011PAnAAM","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/07/06","R-0523","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/06/29","1. Monday","false",,"2015/06/29",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011PANAA2","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Lucy Steadman","2015/07/19","R-0479","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/07/12","7. Sunday","false",,"2015/07/12",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P9lAAE","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Malcolm Dean","2015/08/09","R-0466","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/08/02","7. Sunday","false",,"2015/08/02",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P9YAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Julia Bray","2015/09/20","R-0446","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/09/13","7. Sunday","false",,"2015/09/13",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P9LAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Max Knowles","2015/08/26","R-0445","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/08/19","3. Wednesday","false",,"2015/08/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P9KAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Julia Bray","2015/07/05","R-0414","true","Collaborate & Share","Claimed",,"Programme Manager","false","Claire Mitchell","2015/06/28","7. Sunday","false",,"2015/06/28",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P8pAAE","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/07/08","R-0391","true","Collaborate & Share","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/01","3. Wednesday","false",,"2015/07/01",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P8bAAE","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2015/09/20","R-0383","true","Collaborate & Share","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/13","7. Sunday","false",,"2015/09/13",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P8TAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Kanan Raje","2015/08/22","R-0382","true","Collaborate & Share","Claimed",,"Account Manager","false","Lucy Steadman","2015/08/15","6. Saturday","false",,"2015/08/15",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P8SAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","George Bentley","2015/09/09","R-0369","true","Collaborate & Share","Claimed",,"Account Manager","false","Max Knowles","2015/09/02","3. Wednesday","false",,"2015/09/02",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P8IAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Kanan Raje","2015/09/23","R-0363","true","Collaborate & Share","Claimed",,"Account Manager","false","Lucy Steadman","2015/09/16","3. Wednesday","false",,"2015/09/16",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P8CAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Kate Anderson","2015/09/26","R-0339","true","Collaborate & Share","Claimed",,"Account Manager","false","Max Knowles","2015/09/19","6. Saturday","false",,"2015/09/19",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P7pAAE","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","George Bentley","2015/08/13","R-0282","true","Collaborate & Share","Claimed",,"Account Manager","false","Max Knowles","2015/08/06","4. Thursday","false",,"2015/08/06",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P7BAAU","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Tom Abbott","2015/07/29","R-0271","true","Collaborate & Share","Claimed",,"Account Manager","false","Lucy Steadman","2015/07/22","3. Wednesday","false",,"2015/07/22",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P72AAE","false",13,0,1,100,1,0,1
"Chatter",,"2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Kate Anderson","2015/09/03","R-0269","true","Collaborate & Share","Claimed",,"Account Manager","false","Max Knowles","2015/08/27","4. Thursday","false",,"2015/08/27",,"EUR","Standard","23:00","2016/08/04","2015","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P70AAE","false",13,0,1,100,1,0,1
"Chatter","0D558000009CIz4CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Julia Bray","2016/08/09","R-0889","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIz4CAG"" target=""_parent"">Link to Record</a>","Programme Manager","false","Claire Mitchell","2016/08/02","2. Tuesday","false","00524000001PZJSAA4-a0W24000001SAcZEAW","2016/08/02",,"GBP","Standard","13:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P6KAAU","false",13,0,0,0,1,0,1
"Chatter","0D558000009CIz2CAG","2016/08/04","Awarded",,"Modern Socialite",,"Awarded","Alex Higgins","2016/07/18","R-0887","true","Collaborate & Share","Claimed","<a href=""/0D558000009CIz2CAG"" target=""_parent"">Link to Record</a>","Account Manager","false","Lucy Steadman","2016/07/11","1. Monday","false","00524000001DHqMAAW-a0W24000001SAcZEAW","2016/07/11",,"EUR","Standard","11:00","2016/08/04","2016","2016/08/04","false","Collaborating helps solve challenges more quickly, whilst sharing helps others and can also uncover new and useful information for you - Never win (or lose) a deal alone","a0l580000011P6IAAU","false",13,0,0,0,1,0,1
