"Client_Name","Is_Converted","Campaign_Name","Lead_Source_formula_formula","Close_Date","Lead_Status","Forecast_Category_bucket","Action_Framework_Opportunity_ID","Zip_Code","Opportunity_ID","Opportunity_Name","Account_ID","Lead_Score_bucket","Lead_Stage","Forecast_Category","Appointment_Set","Opportunity_Owner","Opportunity_Stage","Lead_Source_formula","B2B_Opportunity_Name","Lead_Source","Region","Created_Date","Location","Next_Steps","Time_in_Status","Lead_Score","Opportunity_Amount","Count_of_Calls","Count_of_Tasks","Days_Open","Count_of_Events","Days_Since_Last_Activity","Total_Activities","Count_of_Emails"
"Stacy McNeil 1379","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-05-10","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90822","0065w000022R1ZSAA0","Stacy McNeil 1379","0015w00002DLYAFAA5","Losing","4 - Converted","Closed","False","Brian Norris","5 - Closed Won","00Q5w00001qNTPJEA4","Tecnozone 107","Website","Cypress","2020-01-07","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",79,4,6320,0,3,308,2,122,6,1
"Andy Peterson 1380","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-11-23","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90601","0065w000022R1ZSAA0","Andy Peterson 1380","0015w00002DLYAHAA5","Losing","4 - Converted","Closed","True","Brian Norris","5 - Closed Won","00Q5w00001qNTPJEA4","Tecnozone 112","Event","San Gabriel Valley","2020-03-10","City of Industry","Initial introduction call went well. Still need to confirm budget and timing.",193,6,87300,1,1,245,2,17,6,2
"Gabe Hoskins 1381","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-06-19","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90831","0065w000022R1ZSAA0","Gabe Hoskins 1381","0015w00002DLYANAA5","Winning","1 - New","Pipeline","True","Crystal Stevens","2 - Discovery","00Q5w00001qNTPJEA4","Genesis Computer & Network Services 119","Referral","Cypress","2020-02-04","Long Beach","Send email with more information and capture decision criteria.",139,94,103000,2,1,280,0,100,3,0
"Anne Frost 1382","Yes","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-02-19","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90899","0065w000022R1ZSAA0","Anne Frost 1382","0015w00002DLYAIAA5","Losing","5 - Unqualified","Omitted","True","Ricky East","6 - Closed Lost","00Q5w00001qNTPJEA4","eRisks.com 135","Event","Cypress","2020-09-24","Long Beach","Validated interest level. Plan to give a call on Thursday.",160,41,60200,2,1,47,3,45,7,1
"Mark Smith 1383","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-04-21","1 - New","5 - Omitted","006Dp000004HJc0IAG","90842","0065w000022R1ZSAA0","Mark Smith 1383","0015w00002DLYAQAA5","Losing","5 - Unqualified","Omitted","False","Mary Powers","1 - Qualification","00Q5w00001qNTPJEA4","Circon Corporation 148","Website","Cypress","2020-06-26","Long Beach","Weekly check-ins to collaborate on a go-forward plan.",93,29,104000,3,5,137,2,113,12,2
"Karen Wells 1384","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-08-08","1 - New","5 - Omitted","006Dp000004HJc0IAG","91214","0065w000022R1ZSAA0","Karen Wells 1384","0015w00002DLYADAA5","Winning","5 - Unqualified","Omitted","True","Cindy Central","1 - Qualification","00Q5w00001qNTPJEA4","Trilliant 155","Social Media","Glendale","2020-07-21","Glendale","Price negiotations and expecting signed agreement soon.",18,76,1280,2,1,112,2,83,6,1
"Robert Weiss 1385","No","None","00Q5w00001zd9ZgEAI","2019-12-24","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90899","0065w000022R1ZSAA0","Robert Weiss 1385","0015w00002DLYATAA5","Losing","2 - Working","Best Case","True","Brandy Mullins","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Nabors Corporate Services 172","Cold Call","Cypress","2020-04-11","Long Beach","Initial introduction call went well. Still need to confirm budget and timing.",7,12,92600,0,0,213,2,33,3,1
"Larry Baxter 1386","No","None","00Q5w00001zd9ZgEAI","2019-11-23","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90607","0065w000022R1ZSAA0","Larry Baxter 1386","0015w00002DLYA9AAP","Losing","4 - Converted","Closed","False","Travis Coleman","5 - Closed Won","00Q5w00001qNTPJEA4","E  Commerce Exchange 201","Social Media","Whittier","2020-08-28","Whittier","Presentation went well. Follow up meeting scheduled for Tueday.",37,16,144000,1,1,74,0,37,4,2
"Mike Malmin 1387","No","None","00Q5w00001zd9ZgEAI","2020-03-10","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","90740","0065w000022R1ZSAA0","Mike Malmin 1387","0015w00002DLYB2AAP","Losing","3 - Qualified","Commit","False","Crystal Stevens","4 - Negotiation","00Q5w00001qNTPJEA4","Corporate Strategy Group 211","Website","Cypress","2019-12-05","Long Beach","Send email with more information and capture decision criteria.",53,33,56400,0,0,341,3,95,3,0
"Peter Parker 1388","No","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-02-23","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90602","0065w000022R1ZSAA0","Peter Parker 1388","0015w00002DLYBDAA5","Winning","1 - New","Pipeline","True","Mary Powers","2 - Discovery","00Q5w00001qNTPJEA4","HRPath.com 216","Cold Call","Whittier","2020-04-25","Whittier","Validated interest level. Plan to give a call on Thursday.",21,78,4370,4,0,199,0,120,5,1
"Steve Sutherland 1389","Yes","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-07-19","1 - New","5 - Omitted","006Dp000004HJc0IAG","91604","0065w000022R1ZSAA0","Steve Sutherland 1389","0015w00002DLYB8AAP","Losing","5 - Unqualified","Omitted","False","Brandy Mullins","1 - Qualification","00Q5w00001qNTPJEA4","MG 14","Social Media","Hollywood Hills","2020-05-01","Hollywood Hills","Initial introduction call went well. Still need to confirm budget and timing.",166,32,127000,1,0,193,0,45,3,2
"Duncan Macintosh 1390","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-09-03","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90630","0065w000022R1ZSAA0","Duncan Macintosh 1390","0015w00002DLYALAA5","Losing","5 - Unqualified","Omitted","False","Heather Greer","6 - Closed Lost","00Q5w00001qNTPJEA4","MG 28","Website","Cypress","2019-11-15","Cypress","Price negiotations and expecting signed agreement soon.",84,5,89700,1,2,361,0,150,7,4
"Mike Garcia 1391","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-06-02","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91748","0065w000022R1ZSAA0","Mike Garcia 1391","0015w00002DLYAPAA5","Winning","5 - Unqualified","Omitted","True","Robin Montgomery","6 - Closed Lost","00Q5w00001qNTPJEA4","MINCO Corporation 38","Event","San Gabriel Valley","2020-11-22","City of Industry","Presentation went well. Follow up meeting scheduled for Tueday.",8,59,6840,0,2,11,1,33,5,2
"Niki Sullivan 1392","No","None","00Q5w00001zd9ZgEAI","2020-01-03","1 - New","5 - Omitted","006Dp000004HJc0IAG","91020","0065w000022R1ZSAA0","Niki Sullivan 1392","0015w00002DLYB5AAP","Losing","5 - Unqualified","Omitted","False","Brian Norris","1 - Qualification","00Q5w00001qNTPJEA4","EMD Pharmaceuticals 56","Event","Glendale","2020-11-29","Glendale","Weekly check-ins to collaborate on a go-forward plan.",33,21,147000,2,1,18,0,80,5,2
"Robert Simpson 1393","No","None","00Q5w00001zd9ZgEAI","2019-11-26","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","92235","0065w000022R1ZSAA0","Robert Simpson 1393","0015w00002DLYAOAA5","Losing","4 - Converted","Closed","True","Theresa Jones","5 - Closed Won","00Q5w00001qNTPJEA4","Epasys Inc 86","Referral","Coachella Valley","2020-06-18","Cathedral City","Send email with more information and capture decision criteria.",211,36,6320,1,0,145,2,80,5,2
"Tammy Baxter 1394","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-04-21","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90801","0065w000022R1ZSAA0","Tammy Baxter 1394","0015w00002DLYAAAA5","Winning","1 - New","Pipeline","False","Wendy West","2 - Discovery","00Q5w00001qNTPJEA4","Texmac 118","Website","Cypress","2020-02-25","Long Beach","Validated interest level. Plan to give a call on Thursday.",214,75,78800,0,2,259,2,144,5,1
"Mina Passini 1395","Yes","Referral Campaign","00Q5w00001zd9ZgEAI","2020-09-15","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90803","0065w000022R1ZSAA0","Mina Passini 1395","0015w00002DLYAEAA5","Losing","1 - New","Pipeline","False","Rebecca Gonzalez","2 - Discovery","00Q5w00001qNTPJEA4","MINDSEYE Technology 129","Referral","Cypress","2020-11-18","Long Beach","Weekly check-ins to collaborate on a go-forward plan.",6,26,66500,2,4,7,0,46,7,1
"Robert Janzen 1396","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-08-06","1 - New","5 - Omitted","006Dp000004HJc0IAG","91222","0065w000022R1ZSAA0","Robert Janzen 1396","0015w00002DLYAJAA5","Losing","5 - Unqualified","Omitted","True","Crystal Stevens","1 - Qualification","00Q5w00001qNTPJEA4","Paciolan 152","Website","Glendale","2020-10-26","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",95,30,145000,2,1,15,2,94,7,2
"Benjamin Young 1397","No","None","00Q5w00001zd9ZgEAI","2020-10-30","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","92203","0065w000022R1ZSAA0","Benjamin Young 1397","0015w00002DLYB9AAP","Losing","5 - Unqualified","Omitted","True","Robin Montgomery","6 - Closed Lost","00Q5w00001qNTPJEA4","Paciolan 153","Social Media","Coachella Valley","2020-08-22","Coachella","Presentation went well. Follow up meeting scheduled for Tueday.",151,27,9640,1,2,80,2,34,7,2
"Mike Welch 1398","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-10-02","3 - Working","2 - Best Case","006Dp000004HJc0IAG","90808","0065w000022R1ZSAA0","Mike Welch 1398","0015w00002DLYACAA5","Winning","2 - Working","Best Case","False","Brian Norris","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Paciolan 162","Referral","Cypress","2020-01-24","Long Beach","Price negiotations and expecting signed agreement soon.",151,71,66300,2,2,291,1,119,7,2
"Larry Baxter 1399","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-02-21","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","91732","0065w000022R1ZSAA0","Larry Baxter 1399","0015w00002DLYA9AAP","Losing","3 - Qualified","Commit","True","Brian Norris","4 - Negotiation","00Q5w00001qNTPJEA4","S.P.I. Semicon 165","Social Media","San Gabriel Valley","2020-09-01","City of Industry","Validated interest level. Plan to give a call on Thursday.",119,16,149000,1,1,70,0,52,4,2
"Bob Warkentine 1400","No","None","00Q5w00001zd9ZgEAI","2020-09-04","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91723","0065w000022R1ZSAA0","Bob Warkentine 1400","0015w00002DLYB7AAP","Losing","1 - New","Pipeline","False","Crystal Stevens","2 - Discovery","00Q5w00001qNTPJEA4","Michigan Association-Counties 177","Social Media","Covina Hills","2020-10-04","Covina Hills","Weekly check-ins to collaborate on a go-forward plan.",29,10,3210,2,1,37,0,9,5,2
"Peter Houston 1401","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-08-24","1 - New","5 - Omitted","006Dp000004HJc0IAG","91224","0065w000022R1ZSAA0","Peter Houston 1401","0015w00002DLYAlAAP","Winning","5 - Unqualified","Omitted","True","Mary Powers","1 - Qualification","00Q5w00001qNTPJEA4","Sapient Corporation 179","Website","Glendale","2020-04-17","Glendale","Send email with more information and capture decision criteria.",19,71,117000,1,2,207,2,26,6,1
"Mina Passini 1402","Yes","Referral Campaign","00Q5w00001zd9ZgEAI","2020-11-01","3 - Working","2 - Best Case","006Dp000004HJc0IAG","91604","0065w000022R1ZSAA0","Mina Passini 1402","0015w00002DLYAEAA5","Losing","2 - Working","Best Case","False","Cindy Central","3 - Proposal/Quote","00Q5w00001qNTPJEA4","AlphaNet Hospitality 183","Referral","Hollywood Hills","2019-11-04","Hollywood Hills","Price negiotations and expecting signed agreement soon.",112,26,47300,2,0,372,2,145,4,0
"Gabe Hoskins 1403","No","Telemarketing Campaign","00Q5w00001zd9ZgEAI","2020-01-20","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","91020","0065w000022R1ZSAA0","Gabe Hoskins 1403","0015w00002DLYANAA5","Losing","4 - Converted","Closed","False","Ricky East","5 - Closed Won","00Q5w00001qNTPJEA4","AlphaNet Hospitality 186","Cold Call","Glendale","2019-12-07","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",141,27,6410,1,3,339,0,85,5,1
"Troy Bullock 1404","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-03-19","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91789","0065w000022R1ZSAA0","Troy Bullock 1404","0015w00002DLYB1AAP","Winning","5 - Unqualified","Omitted","False","Brian Norris","6 - Closed Lost","00Q5w00001qNTPJEA4","Intralox, L.L.C. 200","Website","San Gabriel Valley","2020-05-23","City of Industry","Presentation went well. Follow up meeting scheduled for Tueday.",150,94,44500,2,2,171,1,48,6,1
"Duncan Macintosh 1405","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-05-01","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","90844","0065w000022R1ZSAA0","Duncan Macintosh 1405","0015w00002DLYALAA5","Losing","1 - New","Pipeline","True","Brian Norris","2 - Discovery","00Q5w00001qNTPJEA4","Intralox, L.L.C. 201","Social Media","Cypress","2020-11-19","Long Beach","Presentation went well. Follow up meeting scheduled for Tueday.",32,23,115000,5,1,8,1,81,9,2
"Anne Frost 1406","No","None","00Q5w00001zd9ZgEAI","2020-05-16","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90609","0065w000022R1ZSAA0","Anne Frost 1406","0015w00002DLYAIAA5","Losing","5 - Unqualified","Omitted","True","Robin Montgomery","6 - Closed Lost","00Q5w00001qNTPJEA4","Tickets Up Front 216","Cold Call","Whittier","2020-06-18","Whittier","Send email with more information and capture decision criteria.",47,41,79900,3,4,145,2,33,11,2
"Mike Garcia 1407","No","None","00Q5w00001zd9ZgEAI","2020-06-27","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90068","0065w000022R1ZSAA0","Mike Garcia 1407","0015w00002DLYAPAA5","Winning","4 - Converted","Closed","True","Mary Powers","5 - Closed Won","00Q5w00001qNTPJEA4","Applied Materials 239","Social Media","Hollywood Hills","2020-09-09","Hollywood Hills","Price negiotations and expecting signed agreement soon.",158,71,135000,1,2,62,0,132,3,0
"Jon Allegri 1408","No","None","00Q5w00001zd9ZgEAI","2020-04-29","3 - Working","2 - Best Case","006Dp000004HJc0IAG","92234","0065w000022R1ZSAA0","Jon Allegri 1408","0015w00002DLYB4AAP","Losing","2 - Working","Best Case","True","Robin Montgomery","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Vericept Corporation 7","Website","Coachella Valley","2020-10-18","Cathedral City","Weekly check-ins to collaborate on a go-forward plan.",157,3,2670,0,2,23,2,96,5,1
"Karen Wells 1409","Yes","None","00Q5w00001zd9ZgEAI","2020-07-20","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91208","0065w000022R1ZSAA0","Karen Wells 1409","0015w00002DLYADAA5","Losing","5 - Unqualified","Omitted","False","Crystal Stevens","6 - Closed Lost","00Q5w00001qNTPJEA4","Arconic 29","Social Media","Glendale","2020-11-20","Glendale","Validated interest level. Plan to give a call on Thursday.",153,25,33600,2,2,9,2,23,7,1
"Lance Gonzales 1410","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-08-02","1 - New","5 - Omitted","006Dp000004HJc0IAG","91604","0065w000022R1ZSAA0","Lance Gonzales 1410","0015w00002DLYAMAA5","Losing","5 - Unqualified","Omitted","False","Brandy Mullins","1 - Qualification","00Q5w00001qNTPJEA4","General Communication 41","Referral","Hollywood Hills","2020-04-23","Hollywood Hills","Initial introduction call went well. Still need to confirm budget and timing.",177,38,148000,4,1,201,0,120,6,1
"Chip Colli 1411","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-03-19","4 - Qualifed","3 - Commit","006Dp000004HJc0IAG","91210","0065w000022R1ZSAA0","Chip Colli 1411","0015w00002DLYB6AAP","Winning","3 - Qualified","Commit","False","Cindy Central","4 - Negotiation","00Q5w00001qNTPJEA4","FOB 53","Website","Glendale","2020-03-28","Glendale","Presentation went well. Follow up meeting scheduled for Tueday.",201,90,3790,2,2,227,1,98,7,2
"Mark Smith 1412","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2019-12-05","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91716","0065w000022R1ZSAA0","Mark Smith 1412","0015w00002DLYAQAA5","Losing","1 - New","Pipeline","True","Travis Coleman","2 - Discovery","00Q5w00001qNTPJEA4","Winnov 55","Social Media","San Gabriel Valley","2020-06-14","City of Industry","Send email with more information and capture decision criteria.",136,22,26100,0,1,149,1,12,3,1
"Niki Sullivan 1413","No","None","00Q5w00001zd9ZgEAI","2019-12-07","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","91393","0065w000022R1ZSAA0","Niki Sullivan 1413","0015w00002DLYB5AAP","Losing","5 - Unqualified","Omitted","False","Robin Montgomery","6 - Closed Lost","00Q5w00001qNTPJEA4","Paxton Company 100","Event","Glendale","2020-08-17","Glendale","Weekly check-ins to collaborate on a go-forward plan.",207,21,4950,0,2,85,1,106,5,2
"Robert Weiss 1414","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2019-11-15","1 - New","5 - Omitted","006Dp000004HJc0IAG","90607","0065w000022R1ZSAA0","Robert Weiss 1414","0015w00002DLYATAA5","Winning","5 - Unqualified","Omitted","False","Mary Powers","1 - Qualification","00Q5w00001qNTPJEA4","AlltheHalls Computing Services 114","Event","Whittier","2020-07-03","Whittier","Initial introduction call went well. Still need to confirm budget and timing.",31,83,40000,2,4,130,1,59,8,1
"Deanna Collins 1415","Yes","None","00Q5w00001zd9ZgEAI","2020-07-02","5 - Nurture","4 - Closed","006Dp000004HJc0IAG","90712","0065w000022R1ZSAA0","Deanna Collins 1415","0015w00002DLYAGAA5","Losing","4 - Converted","Closed","True","Brian Norris","5 - Closed Won","00Q5w00001qNTPJEA4","MeadWestvaco 127","Social Media","Cypress","2019-12-01","Long Beach","Price negiotations and expecting signed agreement soon.",57,2,113000,4,2,345,0,29,8,2
"Robert Simpson 1416","No","Twitter Inbound Campaign","00Q5w00001zd9ZgEAI","2020-01-23","6 - Unqualified","5 - Omitted","006Dp000004HJc0IAG","90853","0065w000022R1ZSAA0","Robert Simpson 1416","0015w00002DLYAOAA5","Losing","5 - Unqualified","Omitted","False","Ricky East","6 - Closed Lost","00Q5w00001qNTPJEA4","Sanmina SCI Technology 148","Social Media","Cypress","2020-02-23","Long Beach","Validated interest level. Plan to give a call on Thursday.",147,40,24200,2,2,261,1,26,7,2
"Peter Parker 1417","No","Referral Campaign","00Q5w00001zd9ZgEAI","2020-11-08","2 - Contacted","1 - Pipeline","006Dp000004HJc0IAG","91202","0065w000022R1ZSAA0","Peter Parker 1417","0015w00002DLYBDAA5","Winning","1 - New","Pipeline","True","Rebecca Gonzalez","2 - Discovery","00Q5w00001qNTPJEA4","Sanmina SCI Technology 149","Referral","Glendale","2020-05-04","Glendale","Initial introduction call went well. Still need to confirm budget and timing.",166,74,1800,0,4,190,2,91,7,1
"Tammy Baxter 1418","No","None","00Q5w00001zd9ZgEAI","2020-09-01","3 - Working","2 - Best Case","006Dp000004HJc0IAG","92203","0065w000022R1ZSAA0","Tammy Baxter 1418","0015w00002DLYAAAA5","Losing","2 - Working","Best Case","False","Brandy Mullins","3 - Proposal/Quote","00Q5w00001qNTPJEA4","Metropolitan Transit Authority of Harris County 151","Referral","Coachella Valley","2020-07-29","Indio","Weekly check-ins to collaborate on a go-forward plan.",110,4,111000,2,3,104,5,146,12,2
"Nicole Grace 1419","No","Annual Customer Conference","00Q5w00001zd9ZgEAI","2020-02-03","1 - New","5 - Omitted","006Dp000004HJc0IAG","91393","0065w000022R1ZSAA0","Nicole Grace 1419","0015w00002DLYBAAA5","Losing","5 - Unqualified","Omitted","False","Mary Powers","1 - Qualification","00Q5w00001qNTPJEA4","LW French 165","Event","Glendale","2020-01-06","Glendale","Presentation went well. Follow up meeting scheduled for Tueday.",83,18,79000,0,2,309,2,42,7,3
"Stacy McNeil 1420","No","Web-to-Lead Campaign","00Q5w00001zd9ZgEAI","2020-10-26","1 - New","5 - Omitted","006Dp000004HJc0IAG","91203","0065w000022R1ZSAA0","Stacy McNeil 1420","0015w00002DLYAFAA5","Losing","5 - Unqualified","Omitted","False","Brandy Mullins","1 - Qualification","00Q5w00001qNTPJEA4","Synnex Information Technology 191","Website","Glendale","2020-11-13","Glendale","Validated interest level. Plan to give a call on Thursday.",109,22,7410,0,2,2,5,84,8,1
