"SA_ParentRecordId_AccountId_Name","User_User_Username","SA_ServiceTerritoryId_Name","SA_ProductRequired_Product2Id","User_User_Id","SA_ServiceTerritoryId_State","SA_ParentRecordId_Priority","SA_Status","User_User_SmallPhotoUrl","User_IsCapacityBased","User_User_Name","ServiceResourceId","SA_ParentRecordId_CaseId","ServiceAppointmentId","User_Description","SA_CreatedDate","SA_StatusCategory","SA_ParentRecordId_WorkTypeId_Name","SA_ProductRequired_ProductName","CreatedDate","SA_EarliestStartTime","SA_ProductConsumed_ProductName","Id","SA_Id","SA_ParentRecordId_CreatedDate","User_Id","User_User_Email","ActualTravelTime","EstimatedTravelTime"
"Employnet","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzaqQAA","Field Service Lightning User","2021-01-01","Completed","Deinstallation",,"2020-09-28 13:46:08","2021-03-01","Energy Meter","03r7R000000sY0zQAE","08p2X000000pzaqQAA","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",30,24
"Advanced Communications","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzfFQAQ","Field Service Lightning User","2021-01-11","Scheduled","Deinstallation",,"2020-09-28 13:46:08","2021-03-10","Product B","03r7R000000sY10QAE","08p2X000000pzfFQAQ","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,22
"Ohana, Inc.","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzfGQAQ","Field Service Lightning User","2021-01-01","Completed","Field Connect",,"2020-09-28 13:46:08","2021-02-28","Power Inverter","03r7R000000sY11QAE","08p2X000000pzfGQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",15,6
"Morpon Brothers","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzfIQAQ","Field Service Lightning User","2021-01-11","Scheduled","Repair Estimate",,"2020-09-28 13:46:08","2021-03-11","Small Turbine","03r7R000000sY12QAE","08p2X000000pzfIQAQ","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",30,23
"Tyconet","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzfJQAQ","Field Service Lightning User","2021-01-01","Completed","QA Testing",,"2020-09-28 13:46:08","2021-03-01","Power Inverter","03r7R000000sY13QAE","08p2X000000pzfJQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",45,10
"Ohana Systems","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzduQAA","Field Service Lightning User","2021-01-11","Scheduled","Maintenance",,"2020-09-28 13:46:08","2021-03-11","Fuses (Set of 4)","03r7R000000sY14QAE","08p2X000000pzduQAA","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",60,16
"Advanced Communications","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfIQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzm/T","FALSE","Lamar Smith","0Hn2X000000cXJnSAM",,"08p2X000000pzbMQAQ","Field Service Lightning User","2021-01-01","Completed","Deinstallation",,"2020-09-28 13:46:08","2021-02-18","Product C","03r7R000000sY15QAE","08p2X000000pzbMQAQ","2020-07-28 00:41:59","0Hn2X000000cXJnSAM","calbanese@example.com",60,8
"Allied Technologies","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfJQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","FALSE","Mary Adams","0Hn2X000000cXJpSAM",,"08p2X000000pzb6QAA","Field Service Lightning User","2020-12-12","Completed","Battery Replacement","Connector Cables","2020-09-28 13:46:08","2021-01-31","Battery, High Capacity","03r7R000000sY16QAE","08p2X000000pzb6QAA","2020-07-28 00:41:59","0Hn2X000000cXJpSAM","mary@example.com",30,15
"Tyconet","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfKQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","FALSE","Melissa Wood","0Hn2X000000cXJqSAM",,"08p2X000000pzb9QAA","Field Service Lightning User","2021-01-01","Completed","Maintenance",,"2020-09-28 13:46:08","2021-02-21","Battery, Low Capacity","03r7R000000sY17QAE","08p2X000000pzb9QAA","2020-07-28 00:41:59","0Hn2X000000cXJqSAM","melissa@example.com",30,8
"UlyssesNet","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzgAQAQ","Field Service Lightning User","2021-01-01","Completed","Part Swap",,"2020-09-28 13:46:08","2021-02-21","Product B","03r7R000000sY18QAE","08p2X000000pzgAQAQ","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,14
"Employnet","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzgCQAQ","Field Service Lightning User","2021-01-01","Completed","Corrective Maintenance",,"2020-09-28 13:46:08","2021-02-20","Power Inverter","03r7R000000sY19QAE","08p2X000000pzgCQAQ","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,17
"Anaco Limited","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzhvQAA","Field Service Lightning User","2020-12-12","Completed","Break-Fix","Connector Cables","2020-09-28 13:46:08","2021-01-31","Battery, Low Capacity","03r7R000000sY1AQAU","08p2X000000pzhvQAA","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,18
"Kari Rende","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfIQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzm/T","FALSE","Lamar Smith","0Hn2X000000cXJnSAM",,"08p2X000000pzgWQAQ","Field Service Lightning User","2020-12-12","Completed","Break-Fix","Connector Cables","2020-09-28 13:46:08","2021-01-30","Product B","03r7R000000sY1BQAU","08p2X000000pzgWQAQ","2020-07-28 00:41:59","0Hn2X000000cXJnSAM","calbanese@example.com",30,32
"Jon Allegri","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfIQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzm/T","FALSE","Lamar Smith","0Hn2X000000cXJnSAM",,"08p2X000000pziIQAQ","Field Service Lightning User","2021-01-01","Completed","Site Survey",,"2020-09-28 13:46:08","2021-02-19","Fuses (Set of 4)","03r7R000000sY1CQAU","08p2X000000pziIQAQ","2020-07-28 00:41:59","0Hn2X000000cXJnSAM","calbanese@example.com",30,6
"Ohana, Inc.","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pziJQAQ","Field Service Lightning User","2020-12-12","Completed","Battery Replacement","Connector Cables","2020-09-28 13:46:08","2021-01-31","Battery, Low Capacity","03r7R000000sY1DQAU","08p2X000000pziJQAQ","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,22
"Ohana Technologies","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfNQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzezQAA","Field Service Lightning User","2020-12-12","Completed","Battery Replacement","Connector Cables","2020-09-28 13:46:08","2021-02-02","Battery, High Capacity","03r7R000000sY1EQAU","08p2X000000pzezQAA","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,37
"Ohana, Inc.","lsmith.x5fzy5qfinkn.qwfn1agwfk37@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfIQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzm/T","FALSE","Lamar Smith","0Hn2X000000cXJnSAM",,"08p2X000000pziKQAQ","Field Service Lightning User","2021-01-01","Completed","QA Testing",,"2020-09-28 13:46:08","2021-02-19","Fuses (Set of 4)","03r7R000000sY1FQAU","08p2X000000pziKQAQ","2020-07-28 00:41:59","0Hn2X000000cXJnSAM","calbanese@example.com",30,31
"Tyconet","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pziMQAQ","Field Service Lightning User","2021-01-01","Completed","Part Swap",,"2020-09-28 13:46:08","2021-02-21","Fuses (Set of 4)","03r7R000000sY1GQAU","08p2X000000pziMQAQ","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",15,31
"Ohana, Inc.","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pziPQAQ","Field Service Lightning User","2021-01-01","Completed","Deinstallation",,"2020-09-28 13:46:08","2021-02-21","Battery, Low Capacity","03r7R000000sY1HQAU","08p2X000000pziPQAQ","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,12
"Gabe Hoskins","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Cannot Complete","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pziQQAQ","Field Service Lightning User","2021-01-11","CannotComplete","Upgrade",,"2020-09-28 13:46:08","2021-03-03","Installation Services","03r7R000000sY1IQAU","08p2X000000pziQQAQ","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",45,25
"Ohana Systems","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzgKQAQ","Field Service Lightning User","2021-01-01","Completed","Installation",,"2020-09-28 13:46:08","2021-02-21","Battery, Low Capacity","03r7R000000sY1JQAU","08p2X000000pzgKQAQ","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",60,12
"Biospan, LLC.","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzgNQAQ","Field Service Lightning User","2021-01-01","Completed","Repair Estimate",,"2020-09-28 13:46:08","2021-02-21","Intelligent Optimization Service License","03r7R000000sY1KQAU","08p2X000000pzgNQAQ","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",60,14
"Mina Passini","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfGQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzgLQAQ","Field Service Lightning User","2021-01-01","Completed","Field Measurements",,"2020-09-28 13:46:08","2021-02-21","Battery, Low Capacity","03r7R000000sY1LQAU","08p2X000000pzgLQAQ","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",30,28
"Peter Houston","jmatthews.w5pyuqsbozvs.a61r6sbxxtgg@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfGQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzk/T","FALSE","Jim Matthews","0Hn2X000000cXJmSAM",,"08p2X000000pzgMQAQ","Field Service Lightning User","2020-12-12","Completed","Battery Replacement","Connector Cables","2020-09-28 13:46:08","2021-02-01","Battery, Low Capacity","03r7R000000sY1MQAU","08p2X000000pzgMQAQ","2020-07-28 00:41:59","0Hn2X000000cXJmSAM","jim@example.com",30,13
"Robert Janzen","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzfKQAQ","Field Service Lightning User","2021-01-01","Completed","Maintenance",,"2020-09-28 13:46:08","2021-02-22","Large Turbine","03r7R000000sY1NQAU","08p2X000000pzfKQAQ","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",30,25
"Ohana, Inc.","mcastanon.esazdwfzrwqk.dbihbcnaeeqk@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfNQAV","CA","Low","Cannot Complete","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzr/T","FALSE","Martino Castanon","0Hn2X000000cXJoSAM",,"08p2X000000pzfLQAQ","Field Service Lightning User","2021-01-11","CannotComplete","Design",,"2020-09-28 13:46:08","2021-03-03","Starter Kit","03r7R000000sY1OQAU","08p2X000000pzfLQAQ","2020-07-28 00:41:59","0Hn2X000000cXJoSAM","martino@example.com",30,22
"Allied Technologies","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfJQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","FALSE","Mary Adams","0Hn2X000000cXJpSAM",,"08p2X000000pzfWQAQ","Field Service Lightning User","2020-12-12","Completed","Break-Fix","Connector Cables","2020-09-28 13:46:08","2021-02-01","Mounting System","03r7R000000sY1PQAU","08p2X000000pzfWQAQ","2020-07-28 00:41:59","0Hn2X000000cXJpSAM","mary@example.com",30,27
"Ohana, Inc.","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzfMQAQ","Field Service Lightning User","2020-12-12","Completed","Break-Fix","Connector Cables","2020-09-28 13:46:08","2021-02-01","Power Inverter","03r7R000000sY1QQAU","08p2X000000pzfMQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",30,6
"Allied Technologies","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles","01t2X0000071XyEQAU","0052X00000AcWfMQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzfNQAQ","Field Service Lightning User","2021-01-11","Scheduled","Break-Fix","Connector Cables","2020-09-28 13:46:08","2021-03-03","Remote Monitoring Subscription","03r7R000000sY1RQAU","08p2X000000pzfNQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",15,22
"Heath Axworth","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzfOQAQ","Field Service Lightning User","2021-01-01","Completed","Site Survey",,"2020-09-28 13:46:08","2021-02-20","Power Inverter","03r7R000000sY1SQAU","08p2X000000pzfOQAQ","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",30,7
"Karen Wells","pmorrison.uktxnke4gyfy.ffg7sh3fmbtl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfMQAV","CA","Low","Scheduled","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzq/T","FALSE","Paul Morrison","0Hn2X000000cXJsSAM",,"08p2X000000pzdvQAA","Field Service Lightning User","2021-01-11","Scheduled","Installation",,"2020-09-28 13:46:08","2021-03-11","Mounting System","03r7R000000sY1TQAU","08p2X000000pzdvQAA","2020-07-28 00:41:59","0Hn2X000000cXJsSAM","paul@example.com",45,7
"Allied Technologies","james.clifton.rn02fiqpyqkf.yoa7vwhqfhdh@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfEQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzi/T","FALSE","James Clifton","0Hn2X000000cXJkSAM",,"08p2X000000pzdGQAQ","Field Service Lightning User","2020-12-12","Completed","Design",,"2020-09-28 13:46:11","2021-02-03","Power Inverter","03r7R000000sY36QAE","08p2X000000pzdGQAQ","2020-07-28 00:41:59","0Hn2X000000cXJkSAM","james@example.com",60,13
"Allied Technologies","mwood.fnyz6gf3zfmp.dwllsqauhrix@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfKQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzo/T","FALSE","Melissa Wood","0Hn2X000000cXJqSAM",,"08p2X000000pzdHQAQ","Field Service Lightning User","2021-01-01","Completed","Repair Estimate",,"2020-09-28 13:46:11","2021-02-23","Battery, Low Capacity","03r7R000000sY37QAE","08p2X000000pzdHQAQ","2020-07-28 00:41:59","0Hn2X000000cXJqSAM","melissa@example.com",60,6
"Robert Simpson","ajames.ric4supwvrzg.xvpkustsnfzu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfDQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzh/T","FALSE","Andy James","0Hn2X000000cXJjSAM",,"08p2X000000pzdJQAQ","Field Service Lightning User","2020-12-12","Completed","Design",,"2020-09-28 13:46:11","2021-02-03","Power Inverter","03r7R000000sY38QAE","08p2X000000pzdJQAQ","2020-07-28 00:41:59","0Hn2X000000cXJjSAM","andy@example.com",30,9
"Jon Allegri","madams.ud4zdgivzlsz.ycfb3qhpksa3@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfJQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzn/T","FALSE","Mary Adams","0Hn2X000000cXJpSAM",,"08p2X000000pzdKQAQ","Field Service Lightning User","2021-01-01","Completed","Field Connect",,"2020-09-28 13:46:11","2021-02-21","Connector Cables","03r7R000000sY39QAE","08p2X000000pzdKQAQ","2020-07-28 00:41:59","0Hn2X000000cXJpSAM","mary@example.com",30,11
"Karen Wells","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzdkQAA","Field Service Lightning User","2020-12-12","Completed","Rebuild",,"2020-09-28 13:46:11","2021-02-02","Large Turbine","03r7R000000sY3AQAU","08p2X000000pzdkQAA","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,17
"Opportunity Resources Inc","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfLQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","FALSE","Pam Lawison","0Hn2X000000cXJrSAM",,"08p2X000000pzdmQAA","Field Service Lightning User","2021-01-01","Completed","QA Testing",,"2020-09-28 13:46:11","2021-02-23","Large Turbine","03r7R000000sY3BQAU","08p2X000000pzdmQAA","2020-07-28 00:41:59","0Hn2X000000cXJrSAM","pam@example.com",30,10
"Ohana Financial Services","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzdnQAA","Field Service Lightning User","2020-12-12","Completed","Rebuild",,"2020-09-28 13:46:11","2021-02-02","Large Turbine","03r7R000000sY3CQAU","08p2X000000pzdnQAA","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",30,6
"Advanced Communications","plawison.0nwem4skv0nl.3k0ck5fkxkzl@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfLQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzp/T","FALSE","Pam Lawison","0Hn2X000000cXJrSAM",,"08p2X000000pzdoQAA","Field Service Lightning User","2021-01-01","Completed","Deinstallation",,"2020-09-28 13:46:11","2021-02-23","Connector Cables","03r7R000000sY3DQAU","08p2X000000pzdoQAA","2020-07-28 00:41:59","0Hn2X000000cXJrSAM","pam@example.com",30,17
"Nicole Grace","jjones.bguc2dzrc4jf.jgzmrjxztvcu@summer20-sd.sdo","Los Angeles",,"0052X00000AcWfFQAV","CA","Low","Completed","https://sdhaese-20200728-demo--c.documentforce.com/profilephoto/7292X000000glzj/T","FALSE","Janet Jones","0Hn2X000000cXJlSAM",,"08p2X000000pzdqQAA","Field Service Lightning User","2021-01-01","Completed","Installation",,"2020-09-28 13:46:11","2021-02-22","Connector Cables","03r7R000000sY3EQAU","08p2X000000pzdqQAA","2020-07-28 00:41:59","0Hn2X000000cXJlSAM","janet@example.com",15,10
