"LastModifiedDate","Company","Account.Type","Opportunity.Description","Opportunity.IsWon","Opportunity.RecordTypeId","Name","Industry","ConvertedOpportunityId","Opportunity.StageName","Contact.PhotoUrl","Account.CreatedDate","CurrentDate","Status","ConvertedAccountId","IsConverted","Contact.AccountId","Opportunity.Id","Opportunity.IsClosed","LeadSource","Account.BillingCountry","CreatedDate","Account.OwnerId","Country","StatusSortOrder.ApiName","Id","Opportunity.AccountId","ConvertedDate","Rating","Opportunity.ForecastCategoryName","Contact.Id","Account.Industry","ConvertedContactId","Account.Id","OwnerId","Opportunity.ForecastCategory","StatusSortOrder.Id","Account.AccountSource","Opportunity.Name","Opportunity.CloseDate","Account.BillingState","IsUnreadByOwner","Contact.Name","Opportunity.CreatedDate","Opportunity.OwnerId","Account.LastModifiedDate","Account.Name","Opportunity.LeadSource","StatusSortOrder.SortOrder","ChangeDurationField","Account.AnnualRevenue","OpportunityAge","Account.NumberOfEmployees","LeadAge","Opportunity.Amount"
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"George Sandoval","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Rejected","00QB0000005dAfwMAE",,,"Warm",,,,,,"005B0000004iDztIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Cerner Radiology Info Systems","Corporate",,"false","012B0000000ATFWIA4","Susan Nicholson","Biotechnology","006B0000004OzcaIAC","Closed Lost",,"2018-08-29T05:23:02.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfEgIAK","true","001B000000mBfEgIAK","006B0000004OzcaIAC","true","Fields Sales","USA","2018-08-29T05:54:43.000Z","005B0000004iDzpIAE","N/A",,"00QB0000005dAfxMAE","001B000000mBfEgIAK",,"Warm","Omitted","003B000000DSQZvIAP","Biotechnology","003B000000DSQZvIAP","001B000000mBfEgIAK","005B0000004iDzpIAE","Omitted",,"Data.com","Cerner Radiology Info Systems 87","2019-04-05","ID","true","Susan Nicholson","2018-08-29T05:43:44.000Z","005B0000004iDzpIAE","2020-02-26T19:39:25.000Z","Cerner Radiology Info Systems","Fields Sales",,698.48,2044000,218,83,0,60240
"2020-02-26T19:53:21.000Z","Spanish.com","Corporate",,"false","012B0000000ATFWIA4","Robert Peters","Communications","006B0000004OzcbIAC","Closed Lost",,"2018-08-29T05:23:02.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfEhIAK","true","001B000000mBfEhIAK","006B0000004OzcbIAC","true","Fields Sales","USA","2018-08-29T05:54:43.000Z","005B0000004iDzzIAE","N/A",,"00QB0000005dAfyMAE","001B000000mBfEhIAK",,"Hot","Omitted","003B000000DSQZwIAP","Communications","003B000000DSQZwIAP","001B000000mBfEhIAK","005B0000004iDzzIAE","Omitted",,"Social Media","Spanish.com 95","2019-07-30","MT","true","Robert Peters","2018-08-29T05:43:44.000Z","005B0000004iDzzIAE","2020-02-26T19:39:25.000Z","Spanish.com","Fields Sales",,698.48,8327000,334,85,0,90000
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Curtis Harris","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Draft","00QB0000005dAfzMAE",,,"Cool",,,,,,"005B0000004iDznIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Courtney Hogan","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAg0MAE",,,"Warm",,,,,,"005B0000004iDzyIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Joseph Strickland","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAg1MAE",,,"Cool",,,,,,"005B0000004iE01IAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Teresa Lin","N/A",,,,,"2020-07-27T17:25:13.544Z","Open",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAg2MAE",,,"Cool",,,,,,"005B0000004iDzpIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Jay Young","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAg3MAE",,,"Hot",,,,,,"005B0000004iDztIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Jonathan Stevens","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAg4MAE",,,"Cool",,,,,,"005B0000004iDzpIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Luis Atkins","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAg5MAE",,,"Cool",,,,,,"005B0000004iE01IAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Brandy Matthews","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Rejected","00QB0000005dAg6MAE",,,"Cool",,,,,,"005B0000004iE03IAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Tammy Butler","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Submitted","00QB0000005dAg7MAE",,,"Warm",,,,,,"005B0000004iDztIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Christopher Mitchell","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAg8MAE",,,"Cool",,,,,,"005B0000004iDznIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Michael Jones","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAg9MAE",,,"Hot",,,,,,"005B0000004iDzzIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Anthony Scott","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgAMAU",,,"Cool",,,,,,"005B0000004iDzpIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Jordan Lopez","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Other",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAgBMAU",,,"Hot",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Brandon Andrews","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAgCMAU",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Patty Soto","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Telesales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgDMAU",,,"Hot",,,,,,"005B0000004iDzyIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Keith Grant","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgEMAU",,,"Cool",,,,,,"005B0000004iDznIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Anne Rogers","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgFMAU",,,"Warm",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Kathy Friedman","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgGMAU",,,"Cool",,,,,,"005B0000004iE02IAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"David Hall","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgHMAU",,,"Warm",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Scott Williams","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","New","00QB0000005dAgIMAU",,,"Warm",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"John Shepard","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgJMAU",,,"Cool",,,,,,"005B0000004iE01IAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Brianna Barnes","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgKMAU",,,"Hot",,,,,,"005B0000004iDztIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Lisa Robinson","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","New","00QB0000005dAgLMAU",,,"Warm",,,,,,"005B0000004iDztIAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Tanner Howard","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgMMAU",,,"Hot",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Anthony Jordan","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Rejected","00QB0000005dAgNMAU",,,"Hot",,,,,,"005B0000004iDzyIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Charles Brown","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Rejected","00QB0000005dAgOMAU",,,"Cool",,,,,,"005B0000004iDzoIAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Gina Gibson","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Draft","00QB0000005dAgPMAU",,,"Cool",,,,,,"005B0000004iDznIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Christopher Vaughn","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Draft","00QB0000005dAgQMAU",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"John Ritter","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgRMAU",,,"Hot",,,,,,"005B0000004iDzyIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Thomas Smith","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgSMAU",,,"Warm",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Monica Allen","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Draft","00QB0000005dAgTMAU",,,"Cool",,,,,,"005B0000004iDzqIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Brittany Jones","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Telecoverage",,"2018-08-29T05:54:43.000Z",,"N/A","Submitted","00QB0000005dAgUMAU",,,"Warm",,,,,,"005B0000004iE01IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Dawn Lawrence","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgVMAU",,,"Cool",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"James Brown","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgWMAU",,,"Warm",,,,,,"005B0000004iDzyIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Christina Carter","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Telesales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgXMAU",,,"Warm",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"James Ferguson","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Approved","00QB0000005dAgYMAU",,,"Cool",,,,,,"005B0000004iDznIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Melissa Thomas","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Submitted","00QB0000005dAgZMAU",,,"Warm",,,,,,"005B0000004iE03IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:21.000Z","Blue Cube Software Inc","Corporate",,"false","012B0000000ATFWIA4","Kathryn Tate","Machinery","006B0000004OzeqIAC","Closed Lost",,"2018-08-29T05:23:02.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfGJIA0","true","001B000000mBfGJIA0","006B0000004OzeqIAC","true","Reseller","USA","2018-08-29T05:54:43.000Z","005B0000004iDzoIAE","N/A",,"00QB0000005dAgaMAE","001B000000mBfGJIA0",,"Cool","Omitted","003B000000DSQbYIAX","Machinery","003B000000DSQbYIAX","001B000000mBfGJIA0","005B0000004iDzoIAE","Omitted",,"Community","Blue Cube Software Inc 202","2019-11-07","WA","true","Kathryn Tate","2018-08-29T05:44:02.000Z","005B0000004iDzoIAE","2020-02-26T19:39:30.000Z","Blue Cube Software Inc","Reseller",,698.48,6791000,434,39,0,29065
"2020-02-26T19:53:21.000Z","Not Applicable",,,,,"Elizabeth Montes","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgbMAE",,,"Hot",,,,,,"005B0000004iDzyIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Holly Cobb","N/A",,,,,"2020-07-27T17:25:13.544Z","Rejected",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Rejected","00QB0000005dAgcMAE",,,"Warm",,,,,,"005B0000004iE00IAE",,"01JB000000AL5iUMAT",,,,,"true",,,,,,,10,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Andrea Brown","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Draft","00QB0000005dAgdMAE",,,"Cool",,,,,,"005B0000004iE00IAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Stephanie White","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgeMAE",,,"Hot",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","eCom eCom.com","Corporate",,"false","012B0000000ATFWIA4","Donald Davis","Chemicals","006B0000004OzfDIAS","Closed Lost",,"2018-08-29T05:23:02.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfGXIA0","true","001B000000mBfGXIA0","006B0000004OzfDIAS","true","Fields Sales","USA","2018-08-29T05:54:43.000Z","005B0000004iDzpIAE","N/A",,"00QB0000005dAgfMAE","001B000000mBfGXIA0",,"Cool","Omitted","003B000000DSQbmIAH","Chemicals","003B000000DSQbmIAH","001B000000mBfGXIA0","005B0000004iDznIAE","Omitted",,"Inbound Call","eCom eCom.com 201","2019-03-23","HI","true","Donald Davis","2018-08-29T05:44:02.000Z","005B0000004iDznIAE","2020-02-26T19:39:23.000Z","eCom eCom.com","Fields Sales",,698.48,4498000,205,48,0,30000
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Ann Weiss","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Approved","00QB0000005dAggMAE",,,"Hot",,,,,,"005B0000004iE03IAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Mary Martinez","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAghMAE",,,"Warm",,,,,,"005B0000004iDztIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Willie Martin","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Submitted","00QB0000005dAgiMAE",,,"Hot",,,,,,"005B0000004iE01IAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Kelsey Reed","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Submitted","00QB0000005dAgjMAE",,,"Warm",,,,,,"005B0000004iDzqIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Maxwell Swanson","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Approved","00QB0000005dAgkMAE",,,"Hot",,,,,,"005B0000004iDzoIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"David Clarke","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAglMAE",,,"Warm",,,,,,"005B0000004iE02IAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Teresa Whitehead","N/A",,,,,"2020-07-27T17:25:13.544Z","New",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","New","00QB0000005dAgmMAE",,,"Cool",,,,,,"005B0000004iE00IAE",,"01JB000000AL5idMAD",,,,,"true",,,,,,,1,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Susan Miller","N/A",,,,,"2020-07-27T17:25:13.544Z","Approved",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Approved","00QB0000005dAgnMAE",,,"Cool",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5iTMAT",,,,,"true",,,,,,,8,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"James Flores","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgoMAE",,,"Cool",,,,,,"005B0000004iE02IAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Sorrento Networks","Corporate",,"false","012B0000000ATFWIA4","Stephen Franco","Shipping","006B0000004OzflIAC","Closed Lost",,"2018-08-29T05:23:23.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfGsIAK","true","001B000000mBfGsIAK","006B0000004OzflIAC","true","Other","USA","2018-08-29T05:54:43.000Z","005B0000004iE00IAE","N/A",,"00QB0000005dAgpMAE","001B000000mBfGsIAK",,"Hot","Omitted","003B000000DSQc7IAH","Shipping","003B000000DSQc7IAH","001B000000mBfGsIAK","005B0000004iE00IAE","Omitted",,"Data.com","Sorrento Networks 235","2019-08-07","AK","true","Stephen Franco","2018-08-29T05:44:02.000Z","005B0000004iE00IAE","2020-02-26T19:39:46.000Z","Sorrento Networks","Other",,698.48,5444000,342,136,0,40000
"2020-02-26T19:53:23.000Z","AFLAC Benefit Solutions","Corporate",,"true","012B0000000ATFfIAO","John Wood","Food & Beverage","006B0000004OzftIAC","Closed Won",,"2018-08-29T05:23:23.000Z","2020-07-27T17:25:13.544Z","Qualified - Convert","001B000000mBfGyIAK","true","001B000000mBfGyIAK","006B0000004OzftIAC","true","Fields Sales","USA","2018-08-29T05:54:43.000Z","005B0000004iDzzIAE","N/A",,"00QB0000005dAgqMAE","001B000000mBfGyIAK",,"Cool","Closed","003B000000DSQcDIAX","Food & Beverage","003B000000DSQcDIAX","001B000000mBfGyIAK","005B0000004iDzzIAE","Closed",,"Website","AFLAC Benefit Solutions 103","2020-01-30","CA","true","John Wood","2018-08-29T05:44:02.000Z","005B0000004iDzzIAE","2020-02-26T19:39:46.000Z","AFLAC Benefit Solutions","Fields Sales",,698.48,8663000,518,32,0,280000
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Ryan Huerta","N/A",,,,,"2020-07-27T17:25:13.544Z","Pending",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Pending","00QB0000005dAgrMAE",,,"Cool",,,,,,"005B0000004iDzzIAE",,"01JB000000AL5iiMAD",,,,,"true",,,,,,,9,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Brent Frederick","N/A",,,,,"2020-07-27T17:25:13.544Z","Contacted",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgsMAE",,,"Hot",,,,,,"005B0000004iDznIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Kimberly Jackson","N/A",,,,,"2020-07-27T17:25:13.544Z","Draft",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Draft","00QB0000005dAgtMAE",,,"Warm",,,,,,"005B0000004iDzqIAE",,"01JB000000AL68WMAT",,,,,"true",,,,,,,6,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Derrick Martinez","N/A",,,,,"2020-07-27T17:25:13.544Z","Archived",,"false",,,,"Fields Sales",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAguMAE",,,"Warm",,,,,,"005B0000004iE02IAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Tammy Johnson","N/A",,,,,"2020-07-27T17:25:13.544Z","Submitted",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Submitted","00QB0000005dAgvMAE",,,"Cool",,,,,,"005B0000004iDzpIAE",,"01JB000000AL5iSMAT",,,,,"true",,,,,,,7,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Robert Brown","N/A",,,,,"2020-07-27T17:25:13.544Z","Working",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A","Working","00QB0000005dAgwMAE",,,"Hot",,,,,,"005B0000004iE01IAE",,"01JB000000AL5ieMAD",,,,,"true",,,,,,,2,698.48,,0,,698,
"2020-02-26T19:53:23.000Z","Not Applicable",,,,,"Gina Ramos","N/A",,,,,"2020-07-27T17:25:13.544Z","Open",,"false",,,,"Reseller",,"2018-08-29T05:54:43.000Z",,"N/A",,"00QB0000005dAgxMAE",,,"Warm",,,,,,"005B0000004iDzqIAE",,,,,,,"true",,,,,,,,698.48,,0,,698,
