"LastModifiedDate","VisitorId","PlannedVisitEndTime","Visitor_Role.DeveloperName","RetailStore_RetailStoreGroup_Description","RetailStore_DeliveryMethod","RetailStore_Priority","Visitor_Role.RolePath","Name","RetailStore_RetailStoreGroupName_Custom","Visitor_UniqueUserName","CreatedById","Visitor_FullPhotoUrl","Visitor_Role.Roles","RetailStore_AccountId","Visitor_UserType","StatusRemarks","Visitor_Username","Status","ActualVisitEndTime","PlaceId","IsDeleted","ActualVisitStartTime","RetailStore_RetailStoreGroup_Name","RetailStore_Location_Address_City","ActualVisitStartTime_YearMonthDay","RetailStore_Account_Industry","RetailStore_PrimaryContact_Name","PlannedVisitStartTime","RetailStore_Account_Type","Visitor_SmallPhotoUrl","CreatedDate","Id","RetailStore_Id","RetailStore_RetailLocationGroupId","RetailStore_Account_AccountSource","RetailStore_Location_Address_Name","InstructionDescription","RetailStore_Account_Parent_Account_Names","RetailStore_Location_Address_PostalCode","VisitPriority","Visitor_Name","RetailStore_Name","OwnerId","RetailStore_Location_Name","Visitor_Role.ParentRoleId","RetailStore_Location_Address_Country","RetailStore_PrimaryContact_MobilePhone","RetailStore_PrimaryContact_Phone","RetailStore_StoreType","RetailStore_PrimaryContactId","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_PrimaryContact_Email","RetailStore_PrimaryContact_Department","RetailStore_Account_Phone","RetailStore_Description","SystemModstamp","Visitor_Role.Name","RetailStore_PrimaryContact_Description","LastModifiedById","RetailStore_Account_Parent_Account_NamesPath","ActualVisitDuration","RetailStore_DeliveryFrequency","RetailStore_Location_LocationLevel","RetailStore_Account_AnnualRevenue","PlannedVisitDuration"
"2019-12-25T08:17:55.000Z","005B0000006PwWMIA0","2018-08-11T16:36:53.000Z",,"Description of Dmart Location Group 3","Truck","Medium",,"00000236","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOyIAP","Standard",,"kaseycentral@salesforce.com","Completed","2018-08-11T16:36:53.000Z","0YQB0000000L0C5OAK","false","2018-08-11T16:19:15.000Z","Northeast","Milwaukee","2018-08-11","Transportation","Art Venere","2018-08-11T16:19:15.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1ugKAC","0YQB0000000L0C5OAK","0Y2B0000000L08uKAC",,"A00000018","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","53207","Medium","Kasey Central","Alpine Nutrition - Austin","005B0000006NoPnIAK","Dmart Location 11",,"Milwaukee",,"856-636-8749","Regular","003B000000H1QcHIAV","Alpine Nutrition Account","WI","art@venere.org",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",17,10,1,,17
"2020-04-12T09:07:14.000Z","005B0000006PwWNIA0","2019-02-12T02:43:31.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00000237","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOvIAP","Standard",,"valerieeast@salesforce.com","Completed","2019-02-12T02:43:31.000Z","0YQB0000000L0C6OAK","false","2019-02-12T01:30:46.000Z","Midwest","Taylor","2019-02-12","Finance","Mitsue Tollner","2019-02-12T01:30:46.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uhKAC","0YQB0000000L0C6OAK","0Y2B0000000L08tKAC",,"A00000019","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","48180","Low","Valerie East","Alpine Nutrition - Glendale","005B0000006NoPnIAK","Dmart Location 12",,"Wayne",,"773-573-6914","Regular","003B000000H1QcLIAV","Fare Merchants Account","MI","mitsue_tollner@yahoo.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",72,3,1,,72
"2020-04-12T09:07:16.000Z","005B0000006PwWOIA0","2020-04-03T00:29:34.000Z",,"Description of Dmart Location Group 5","Van","Low",,"00000238","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOvIAP","Standard",,"rickyeast@salesforce.com","Completed","2019-04-03T00:29:34.000Z","0YQB0000000L0C7OAK","false","2019-04-02T23:16:38.000Z","West","Rockford","2019-04-02","Finance","Abel Maclead","2019-04-02T23:16:38.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uiKAC","0YQB0000000L0C7OAK","0Y2B0000000L08wKAC",,"A00000020","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","61109","High","Ricky East","Alpine Nutrition - Noe Valley","005B0000006NoPnIAK","Dmart Location 13",,"Winnebago",,"631-335-3414","Regular","003B000000H1QcQIAV","Fare Merchants Account","IL","amaclead@gmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006Q7xcIAC","Alpine Nutrition Account/NTO Account",72,7,1,,527112
"2019-12-25T08:17:55.000Z","005B0000006PwWYIA0","2020-05-24T21:13:23.000Z","SalesRep","Description of Dmart Location Group 1","Van","High","00EB0000000fdvVMAQ","00000239","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOyIAP","Standard",,"billeast@salesforce.com","Completed","2020-05-24T21:13:23.000Z","0YQB0000000L0C8OAK","false","2020-05-24T20:02:37.000Z","Bay Area",,"2020-05-24","Transportation","Kiley Caldarera","2020-05-24T20:02:37.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1ujKAC","0YQB0000000L0C8OAK","0Y2B0000000L08sKAC",,,"Please complete the visit and collect all the KPIs","Alpine Nutrition Account",,"Medium","Bill East","NTO Store - Noe Valley","005B0000006NoPnIAK","Location","00EB0000000fdvVMAQ",,,"310-498-5651","Regular","003B000000H1QcRIAV","Alpine Nutrition Account",,"kiley.caldarera@aol.com",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",70,1,1,,70
"2019-12-25T08:17:55.000Z","005B0000006PwWZIA0","2020-02-05T17:06:13.000Z","SalesRep","Description of Dmart Location Group 4","Van","Medium","00EB0000000fdvVMAQ","00000240","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOuIAP","Standard",,"elywest@salesforce.com","Completed","2020-02-05T17:06:13.000Z","0YQB0000000L0C9OAK","false","2020-02-05T16:30:02.000Z","South","San Jose","2020-02-05","Construction","Sage Wieser","2020-02-05T16:30:02.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1ukKAC","0YQB0000000L0C9OAK","0Y2B0000000L08vKAC",,"A00000022","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","Low","Ely West","Alpine Nutrition Outlet (Hayward)","005B0000006NoPnIAK","Dmart Location 15","00EB0000000fdvVMAQ","Santa Clara",,"605-414-2147","Regular","003B000000H1QcNIAV","Nutrition Stop Account","CA","sage_wieser@cox.net",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",36,3,1,,36
"2019-12-25T08:17:55.000Z","005B0000006PwWHIA0","2019-03-06T21:07:52.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00000241","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOuIAP","Standard",,"chantellerep@salesforce.com","Completed","2019-03-06T21:07:52.000Z","0YQB0000000L0CAOA0","false","2019-03-06T20:04:55.000Z","Northeast","Irving","2019-03-06","Construction","Kris Marrier","2019-03-06T20:04:55.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1ulKAC","0YQB0000000L0CAOA0","0Y2B0000000L08uKAC",,"A00000023","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","75062","High","Chantelle Rep","Alpine Nutrition - San Francisco","005B0000006NoPnIAK","Dmart Location 16",,"Dallas",,"410-655-8723","Regular","003B000000H1QcOIAV","Nutrition Stop Account","TX","kris@gmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",62,5,1,,62
"2019-12-25T08:17:55.000Z","005B0000006PwWIIA0","2018-05-23T14:54:08.000Z",,"Description of Dmart Location Group 2","Van","Low",,"00000242","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOuIAP","Standard",,"wendywest@salesforce.com","Completed","2018-05-23T14:54:08.000Z","0YQB0000000L0CBOA0","false","2018-05-23T14:06:38.000Z","Midwest","Albany","2018-05-23","Construction","Lenna Paprocki","2018-05-23T14:06:38.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1umKAC","0YQB0000000L0CBOA0","0Y2B0000000L08tKAC",,"A00000024","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","12204","Medium","Wendy West","Nutrition Stop - Hillsdale","005B0000006NoPnIAK","Dmart Location 25",,"Albany",,"907-385-4412","Regular","003B000000H1QcIIAV","Nutrition Stop Account","NY","lpaprocki@hotmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",47,5,1,,47
"2019-12-25T08:17:55.000Z","005B0000006PwWJIA0","2018-07-19T15:29:49.000Z",,"Description of Dmart Location Group 5","Truck","High",,"00000243","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOxIAP","Standard",,"vincewest@salesforce.com","Completed","2018-07-19T15:29:49.000Z","0YQB0000000L0CCOA0","false","2018-07-19T14:12:43.000Z","West","San Jose","2018-07-19","Food & Beverage","Donette Foller","2018-07-19T14:12:43.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1unKAC","0YQB0000000L0CCOA0","0Y2B0000000L08wKAC",,"A00000008","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","95111","Low","Vince West","Nutrition Stop - Kennesaw","005B0000006NoPnIAK","Dmart Location 17",,"Santa Clara",,"513-570-1893","Regular","003B000000H1QcJIAV","Rondel Account","CA","donette.foller@cox.net",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",77,2,1,,77
"2019-12-25T08:17:55.000Z","005B0000006PwWKIA0","2020-05-24T16:57:57.000Z",,"Description of Dmart Location Group 1","Truck","Medium",,"00000244","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AQUOyIAP","Standard",,"cindycentral@salesforce.com","Completed","2020-05-24T16:57:57.000Z","0YQB0000000L0CDOA0","false","2020-05-24T15:42:18.000Z","Bay Area","Chicago","2020-05-24","Transportation","Willard Kolmetz","2020-05-24T15:42:18.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uoKAC","0YQB0000000L0CDOA0","0Y2B0000000L08sKAC",,"A00000007","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","60632","High","Cindy Central","Nutrition Stop - Elkhorn","005B0000006NoPnIAK","Dmart Location 18",,"Cook",,"972-303-9197","Regular","003B000000H1QcbIAF","Alpine Nutrition Account","IL","willard@hotmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",75,10,1,,75
"2019-12-25T08:17:55.000Z","005B0000006PwWLIA0","2018-08-03T22:54:30.000Z",,"Description of Dmart Location Group 4","Van","Low",,"00000245","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOyIAP","Standard",,"vanessacentral@salesforce.com","Completed","2018-08-03T22:54:30.000Z","0YQB0000000L0CEOA0","false","2018-08-03T21:26:01.000Z","South","Ashland","2018-08-03","Transportation","Gladys Rim","2018-08-03T21:26:01.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1upKAC","0YQB0000000L0CEOA0","0Y2B0000000L08vKAC",,"A00000006","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","44805","Medium","Vanessa Central","NTO Store - Dublin","005B0000006NoPnIAK","Dmart Location 19",,"Ashland",,"414-661-9598","Regular","003B000000H1QcWIAV","Alpine Nutrition Account","OH","gladys.rim@rim.org",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",88,3,1,,88
"2019-12-25T08:17:55.000Z","005B0000006PwWMIA0","2019-08-31T19:57:30.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00000246","Northeast","Kasey Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F",,"001B000001AQUOvIAP","Standard",,"kaseycentral@salesforce.com","Completed","2019-08-31T19:57:30.000Z","0YQB0000000L0CFOA0","false","2019-08-31T19:31:28.000Z","Northeast","Hamilton","2019-08-31","Finance","Veronika Inouye","2019-08-31T19:31:28.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uqKAC","0YQB0000000L0CFOA0","0Y2B0000000L08uKAC",,"A00000005","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","45011","Low","Kasey Central","Fare Merchants - Irving","005B0000006NoPnIAK","Dmart Location 20",,"Butler",,"408-540-1785","Regular","003B000000H1QcaIAF","Fare Merchants Account","OH","vinouye@aol.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",26,7,1,,26
"2019-12-25T08:17:55.000Z","005B0000006PwWNIA0","2020-01-19T14:36:47.000Z",,"Description of Dmart Location Group 2","Van","High",,"00000247","Midwest","Valerie East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F",,"001B000001AQUOvIAP","Standard",,"valerieeast@salesforce.com","Completed","2020-01-19T14:36:47.000Z","0YQB0000000L0CGOA0","false","2020-01-19T13:17:40.000Z","Midwest","Anchorage","2020-01-19","Finance","Meaghan Garufi","2020-01-19T13:17:40.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1urKAC","0YQB0000000L0CGOA0","0Y2B0000000L08tKAC",,"A00000004","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","99501","High","Valerie East","NTO Store - Ferry Plaza Market","005B0000006NoPnIAK","Dmart Location 21",,"Anchorage",,"931-313-9635","Regular","003B000000H1QcVIAV","Fare Merchants Account","AK","meaghan@hotmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",79,1,1,,79
"2019-12-25T08:17:55.000Z","005B0000006PwWOIA0","2019-09-27T07:14:31.000Z",,"Description of Dmart Location Group 5","Van","Medium",,"00000248","West","Ricky East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F",,"001B000001AQUOwIAP","Standard",,"rickyeast@salesforce.com","Completed","2019-09-27T07:14:31.000Z","0YQB0000000L0CHOA0","false","2019-09-27T05:54:51.000Z","West","Bridgeport","2019-09-27","Manufacturing","Minna Amigon","2019-09-27T05:54:51.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1usKAC","0YQB0000000L0CHOA0","0Y2B0000000L08wKAC",,"A00000003","Please complete the visit and collect all the KPIs","NTO Account","8014","Medium","Ricky East","Fare Merchants - Chelsea","005B0000006NoPnIAK","Dmart Location 22",,"Gloucester",,"215-874-1229","Regular","003B000000H1QcPIAV","NTO Account","NJ","minna_amigon@yahoo.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",79,3,1,,79
"2019-12-25T08:17:55.000Z","005B0000006PwWYIA0","2019-05-28T17:08:53.000Z","SalesRep","Description of Dmart Location Group 1","Van","Low","00EB0000000fdvVMAQ","00000249","Bay Area","Bill East","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F","00EB0000000fdvVMAQ","001B000001AQUOwIAP","Standard",,"billeast@salesforce.com","Completed","2019-05-28T17:08:53.000Z","0YQB0000000L0CIOA0","false","2019-05-28T16:07:47.000Z","Bay Area","Brighton","2019-05-28","Manufacturing","Simona Morasca","2019-05-28T16:07:47.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1utKAC","0YQB0000000L0CIOA0","0Y2B0000000L08sKAC",,"A00000002","Please complete the visit and collect all the KPIs","NTO Account","48116","Low","Bill East","NTO Store - Alameda","005B0000006NoPnIAK","Dmart Location 23","00EB0000000fdvVMAQ","Livingston",,"419-503-2484","Regular","003B000000H1QcKIAV","NTO Account","MI","simona@morasca.com",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","NTO Account",61,5,1,,61
"2019-12-25T08:17:55.000Z","005B0000006PwWZIA0","2018-11-01T13:52:09.000Z","SalesRep","Description of Dmart Location Group 4","Van","Low","00EB0000000fdvVMAQ","00000250","South","Ely West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F","00EB0000000fdvVMAQ","001B000001AQUOvIAP","Standard",,"elywest@salesforce.com","Completed","2018-11-01T13:52:09.000Z","0YQB0000000L0CJOA0","false","2018-11-01T13:05:54.000Z","South","Middlesex","2018-11-01","Finance","Josephine Darakjy","2018-11-01T13:05:54.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uuKAC","0YQB0000000L0CJOA0","0Y2B0000000L08vKAC",,"A00000025","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","8846","High","Ely West","Fare Merchants - Austin","005B0000006NoPnIAK","Dmart Location 24","00EB0000000fdvVMAQ","Middlesex",,"810-292-9388","Regular","003B000000H1QcGIAV","Fare Merchants Account","NJ","josephine_darakjy@darakjy.org",,,,"2020-04-14T22:10:30.000Z","SalesRep",,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",46,5,1,,46
"2019-12-25T08:17:55.000Z","005B0000006PwWHIA0","2020-01-15T00:16:51.000Z",,"Description of Dmart Location Group 3","Van","Low",,"00000251","Northeast","Chantelle Rep","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F",,"001B000001AQUOwIAP","Standard",,"chantellerep@salesforce.com","Completed","2020-01-15T00:16:51.000Z","0YQB0000000L0BvOAK","false","2020-01-14T23:17:32.000Z","Northeast","New Orleans","2020-01-14","Manufacturing","Bette Nicka","2020-01-14T23:17:32.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uvKAC","0YQB0000000L0BvOAK","0Y2B0000000L08uKAC",,"A00000001","Please complete the visit and collect all the KPIs","NTO Account","70116","Medium","Chantelle Rep","Fare Merchants - Brooklyn","005B0000006NoPnIAK","Dmart Location 1",,"Orleans",,"610-545-3615","Regular","003B000000H1QcZIAV","NTO Account","LA","bette_nicka@cox.net",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",59,5,1,,59
"2019-12-25T08:17:55.000Z","005B0000006PwWIIA0","2018-07-30T00:02:39.000Z",,"Description of Dmart Location Group 2","Truck","High",,"00000252","Midwest","Wendy West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F",,"001B000001AQUOwIAP","Standard",,"wendywest@salesforce.com","Completed","2018-07-30T00:02:39.000Z","0YQB0000000L0BwOAK","false","2018-07-29T23:36:32.000Z","Midwest","Sioux Falls","2018-07-29","Manufacturing","Mattie Poquette","2018-07-29T23:36:32.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uwKAC","0YQB0000000L0BwOAK","0Y2B0000000L08tKAC",,"A00000009","Please complete the visit and collect all the KPIs","NTO Account","57105","Low","Wendy West","Fare Merchants - Gold Coast","005B0000006NoPnIAK","Dmart Location 2",,"Minnehaha",,"602-277-4385","Regular","003B000000H1QcUIAV","NTO Account","SD","mattie@aol.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","NTO Account",26,2,1,,26
"2019-12-25T08:17:55.000Z","005B0000006PwWJIA0","2019-03-06T15:19:19.000Z",,"Description of Dmart Location Group 5","Truck","Medium",,"00000253","West","Vince West","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F",,"001B000001AQUOxIAP","Standard",,"vincewest@salesforce.com","Completed","2019-03-06T15:19:19.000Z","0YQB0000000L0BxOAK","false","2019-03-06T14:34:52.000Z","West","Baltimore","2019-03-06","Food & Beverage","Cammy Albares","2019-03-06T14:34:52.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uxKAC","0YQB0000000L0BxOAK","0Y2B0000000L08wKAC",,"A00000010","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","21224","High","Vince West","NTO Store - Berkeley","005B0000006NoPnIAK","Dmart Location 3",,"Baltimore City",,"956-537-6195","Regular","003B000000H1QcTIAV","Rondel Account","MD","calbares@gmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Nutrition Stop Account/Alpine Nutrition Account/NTO Account",44,10,1,,44
"2019-12-25T08:17:55.000Z","005B0000006PwWKIA0","2019-06-04T12:22:13.000Z",,"Description of Dmart Location Group 1","Van","Low",,"00000254","Bay Area","Cindy Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F",,"001B000001AR2BGIA1","Standard",,"cindycentral@salesforce.com","Completed","2019-06-04T12:22:13.000Z","0YQB0000000L0ByOAK","false","2019-06-04T11:14:24.000Z","Bay Area","Kulpsville","2019-06-04",,"Yuki Whobrey","2019-06-04T11:14:24.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uyKAC","0YQB0000000L0ByOAK","0Y2B0000000L08sKAC",,"A00000011","Please complete the visit and collect all the KPIs",,"19443","Medium","Cindy Central","NTO Store - Presidio","005B0000006NoPnIAK","Dmart Location 4",,"Montgomery",,"313-288-7937","Regular","003B000000H1QcXIAV","Gabe Hotkins","PA","yuki_whobrey@aol.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK",,67,3,1,,67
"2019-12-25T08:17:55.000Z","005B0000006PwWLIA0","2019-04-17T21:22:34.000Z",,"Description of Dmart Location Group 4","Van","Low",,"00000255","South","Vanessa Central","005B0000006NoPnIAK","https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F",,"001B000001AQUOyIAP","Standard",,"vanessacentral@salesforce.com","Completed","2019-04-17T21:22:34.000Z","0YQB0000000L0BzOAK","false","2019-04-17T20:47:44.000Z","South","Middle Island","2019-04-17","Transportation","Leota Dilliard","2019-04-17T20:47:44.000Z",,"https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T","2019-12-25T07:09:05.000Z","0Z5B0000000L1uzKAC","0YQB0000000L0BzOAK","0Y2B0000000L08vKAC",,"A00000012","Please complete the visit and collect all the KPIs","Alpine Nutrition Account","11953","Low","Vanessa Central","Nutrition Stop - Gainesville","005B0000006NoPnIAK","Dmart Location 5",,"Suffolk",,"408-752-3500","Regular","003B000000H1QcMIAV","Alpine Nutrition Account","NY","leota@hotmail.com",,,,"2020-04-14T22:10:30.000Z",,,"005B0000006NoPnIAK","Alpine Nutrition Account/NTO Account",34,7,1,,34
