"Article.ArticleVersion.IsVisibleInApp","Article.ArticleVersion.DataCategory.DataCategoryGroupName","Case.Type","Case.Type_of_Support__c","IsSharedByEmail","ArticleVersionNumber","Case.Reason","Article.ArticleVersion.Title","CreatedById","Article.ArticleVersion.PublishStatus","Article.User.Name","KnowledgeArticleId","Article.ArticleVersion.IsVisibleInPrm","Article.CreatedById","Article.ArticleVersion.IsVisibleInPkb","Case.Status","User.Name","Article.ArticleVersion.VersionNumber","Article.ArticleVersion.IsVisibleInCsp","CaseId","User.Id","Case.Product_Family_KB__c","Article.ArticleVersion.DataCategory.DataCategoryName","isAttachedByOwner","CreatedDate","Id","Case.ED_Outcome__c"
"true",,"Product Support","Free","false","1.0","Item Damaged","Home","005B0000003JLI7IAO","Online",,"a4CB00000000ExPMAU","true","005B0000003JK1iIAG","true","On Hold","Jane Nelson","1.0","true","500B00000045wpSIAQ","005B0000003JLI7IAO","Headphones",,"false","2020-02-25T17:38:37.000Z","a4HB000000004qFMAQ",51.6
,,"Product Support","Free","false","1.0","Late Delivery",,"005B0000003JLIFIA4",,,"a4CB00000000ExQMAU",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B0000002uCuEIAU","005B0000003JLIFIA4","Tablets",,"false","2020-02-13T16:06:01.000Z","a4HB000000004qGMAQ",51.6
,,"Product Support","Basic","true","1.0","Late Delivery",,"005B0000003JLIAIA4",,,"a4CB00000000ExRMAU",,"005B0000003JK1iIAG",,"Closed","Danielle Wright",,,"500B000000337IgIAI","005B0000003JLIAIA4","TVs",,"false","2020-01-24T16:57:52.000Z","a4HB000000004qHMAQ",51.6
,,"Product Support","Basic","true","1.0","Late Delivery",,"005B0000003JLI3IAO",,,"a4CB00000000ExSMAU",,"005B0000003JK1iIAG",,"Closed","Susan Pena",,,"500B0000002uCuNIAU","005B0000003JLI3IAO","Computers",,"false","2020-01-11T16:46:26.000Z","a4HB000000004qIMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Item Damaged","Home","005B0000003JLIGIA4","Online",,"a4CB00000000F2SMAU","true","005B0000003JK1iIAG","true","Working","Nicole Gill","1.0","true","500B000000337aeIAA","005B0000003JLIGIA4","TVs",,"false","2019-02-03T21:57:41.000Z","a4HB000000004vIMAQ",51.6
"true",,"Product Support","Silver","true","1.0","Item Damaged","Clothing","005B0000003JLIFIA4","Online",,"a4CB00000000F2TMAU","true","005B0000003JK1iIAG","true","Response Received","Allison Medina","1.0","true","500B000000356WWIAY","005B0000003JLIFIA4","Video Games",,"false","2019-02-13T16:17:55.000Z","a4HB000000004vJMAQ",51.6
"true",,"Product Support","Platinum","true","1.0","Item Damaged","Toys","005B0000003JLIDIA4","Online",,"a4CB00000000F2UMAU","true","005B0000003JK1iIAG","true","Closed","Tammy Foley","1.0","true","500B0000002uDPZIA2","005B0000003JLIDIA4","Computers",,"false","2019-02-05T23:36:32.000Z","a4HB000000004vKMAQ",51.6
"true",,"Product Support","Silver","false","1.0","Late Delivery","Baby","005B0000003JLICIA4","Online",,"a4CB00000000F2VMAU","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B000000356WaIAI","005B0000003JLICIA4","DVD Players",,"false","2019-03-16T20:17:26.000Z","a4HB000000004vLMAQ",51.6
,,"Product Support","Silver","true","1.0","Hardware Question",,"005B0000003JLIFIA4",,,"a4CB00000000F2WMAU",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B000000337anIAA","005B0000003JLIFIA4","DVD Players",,"false","2019-02-15T22:57:46.000Z","a4HB000000004vMMAQ",81.6
,,"Product Support","Free","false","1.0","Item Damaged",,"005B0000003JLIIIA4",,,"a4CB00000000F2XMAU",,"005B0000003JK1iIAG",,"New","Marissa White",,,"500B000000337aoIAA","005B0000003JLIIIA4","Home Audio",,"false","2019-02-24T20:46:49.000Z","a4HB000000004vNMAQ",51.6
,,"Product Support","Silver","false","1.0","Item Damaged",,"005B0000003JLIJIA4",,,"a4CB00000000F2YMAU",,"005B0000003JK1iIAG",,"Working","Vincent Parrish",,,"500B000000356WdIAI","005B0000003JLIJIA4","TVs",,"false","2019-02-17T16:58:31.000Z","a4HB000000004vOMAQ",51.6
"true",,"Product Support","Free","true","1.0","Item Damaged","Beauty","005B0000003JLIDIA4","Online",,"a4CB00000000F2ZMAU","true","005B0000003JK1iIAG","true","Closed","Tammy Foley","1.0","true","500B000000337b0IAA","005B0000003JLIDIA4","Home Audio",,"false","2019-03-10T23:29:39.000Z","a4HB000000004vPMAQ",51.6
,,"Product Support","Platinum","true","1.0","Late Delivery",,"005B0000003JLIHIA4",,,"a4CB00000000F2aMAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B000000337b1IAA","005B0000003JLIHIA4","Tablets",,"false","2019-03-08T17:35:28.000Z","a4HB000000004vQMAQ",51.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLIGIA4",,,"a4CB00000000F2bMAE",,"005B0000003JK1iIAG",,"Closed","Nicole Gill",,,"500B000000337b2IAA","005B0000003JLIGIA4","TVs",,"false","2019-03-24T21:56:34.000Z","a4HB000000004vRMAQ",51.6
"true",,"Product Support","Platinum","false","1.0","Item Damaged","Home","005B0000003JLIIIA4","Online",,"a4CB00000000F2cMAE","true","005B0000003JK1iIAG","true","Closed","Marissa White","1.0","true","500B000000337b3IAA","005B0000003JLIIIA4","Cables",,"false","2019-03-31T00:03:53.000Z","a4HB000000004vSMAQ",51.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Home","005B0000003JLIEIA4","Online",,"a4CB00000000F2dMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000337b9IAA","005B0000003JLIEIA4","Home Audio",,"false","2019-03-11T00:32:04.000Z","a4HB000000004vTMAQ",51.6
,,"Product Support","Platinum","true","1.0","Item Damaged",,"005B0000003JLI7IAO",,,"a4CB00000000F2eMAE",,"005B0000003JK1iIAG",,"Closed","Jane Nelson",,,"500B0000002uDQ1IAM","005B0000003JLI7IAO","Tablets",,"false","2019-02-23T18:43:09.000Z","a4HB000000004vUMAQ",81.6
,,"Product Support","Silver","false","1.0","Hardware Question",,"005B0000003JLI8IAO",,,"a4CB00000000F2fMAE",,"005B0000003JK1iIAG",,"Closed","Nathaniel Castillo",,,"500B000000356WwIAI","005B0000003JLI8IAO","Video Games",,"false","2019-02-25T20:54:41.000Z","a4HB000000004vVMAQ",66.6
,,"Product Support","Platinum","false","1.0","Software Question",,"005B0000003JLIIIA4",,,"a4CB00000000F2gMAE",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B0000002uDQNIA2","005B0000003JLIIIA4","Cell Phones",,"false","2019-02-02T00:16:36.000Z","a4HB000000004vWMAQ",51.6
,,"Product Support","Platinum","false","1.0","Feature Question",,"005B0000003JLIDIA4",,,"a4CB00000000F2hMAE",,"005B0000003JK1iIAG",,"Closed","Tammy Foley",,,"500B0000002uDQOIA2","005B0000003JLIDIA4","Cell Phones",,"false","2019-03-27T23:06:42.000Z","a4HB000000004vXMAQ",51.6
,,"Product Support","Free","true","1.0","Software Question",,"005B0000003JLIBIA4",,,"a4CB00000000F2iMAE",,"005B0000003JK1iIAG",,"Closed","Katie Cole",,,"500B000000356X8IAI","005B0000003JLIBIA4","Computers",,"false","2019-02-23T23:38:52.000Z","a4HB000000004vYMAQ",51.6
,,"Product Support","Basic","true","1.0","Software Question",,"005B0000003JLIGIA4",,,"a4CB00000000F2jMAE",,"005B0000003JK1iIAG",,"Closed","Nicole Gill",,,"500B000000337bHIAQ","005B0000003JLIGIA4","DVD Players",,"false","2019-02-10T22:45:42.000Z","a4HB000000004vZMAQ",81.6
,,"Product Support","Platinum","true","1.0","Feature Question",,"005B0000003JLI4IAO",,,"a4CB00000000F2kMAE",,"005B0000003JK1iIAG",,"Closed","Zachary Fisher",,,"500B000000337bIIAQ","005B0000003JLI4IAO","Headphones",,"false","2019-03-24T16:49:04.000Z","a4HB000000004vaMAA",51.6
"true",,"Product Support","Silver","false","1.0","Feature Question","Kids","005B0000003JLIDIA4","Online",,"a4CB00000000F2lMAE","true","005B0000003JK1iIAG","true","Attention","Tammy Foley","1.0","true","500B000000337bKIAQ","005B0000003JLIDIA4","Home Audio",,"false","2019-03-17T18:53:57.000Z","a4HB000000004vbMAA",51.6
"true",,"Product Support","Silver","false","1.0","Software Question","Computers","005B0000003JLI7IAO","Online",,"a4CB00000000F2mMAE","true","005B0000003JK1iIAG","true","New","Jane Nelson","1.0","true","500B000000337bLIAQ","005B0000003JLI7IAO","Tablets",,"false","2019-03-23T21:00:09.000Z","a4HB000000004vcMAA",51.6
"true",,"Product Support","Basic","true","1.0","Software Question","Automotive","005B0000003JLIEIA4","Online",,"a4CB00000000F2nMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000337bPIAQ","005B0000003JLIEIA4","DVD Players",,"false","2019-03-07T17:26:31.000Z","a4HB000000004vdMAA",81.6
"true",,"Product Support","Silver","true","1.0","Software Question","Kids","005B0000003JLIAIA4","Online",,"a4CB00000000F2oMAE","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B000000337bTIAQ","005B0000003JLIAIA4","Tablets",,"false","2019-02-19T16:24:45.000Z","a4HB000000004veMAA",51.6
"true",,"Product Support","Silver","true","1.0","Feature Question","Health","005B0000003JLI3IAO","Online",,"a4CB00000000F2pMAE","true","005B0000003JK1iIAG","true","Closed","Susan Pena","1.0","true","500B0000003597AIAQ","005B0000003JLI3IAO","Video Games",,"false","2019-03-09T17:26:00.000Z","a4HB000000004vfMAA",51.6
,,"Product Support","Platinum","true","1.0","Software Question",,"005B0000003JLIEIA4",,,"a4CB00000000F2qMAE",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B0000003597CIAQ","005B0000003JLIEIA4","Cell Phones",,"false","2019-03-26T23:40:12.000Z","a4HB000000004vgMAA",81.6
,,"Product Support","Basic","true","1.0","Software Question",,"005B0000003JLI7IAO",,,"a4CB00000000F2rMAE",,"005B0000003JK1iIAG",,"Closed","Jane Nelson",,,"500B000000337bbIAA","005B0000003JLI7IAO","DVD Players",,"false","2019-02-02T21:41:25.000Z","a4HB000000004vhMAA",51.6
,,"Product Support","Basic","false","1.0","Software Question",,"005B0000003JLIFIA4",,,"a4CB00000000F2sMAE",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B000000337bdIAA","005B0000003JLIFIA4","TVs",,"false","2019-03-19T20:20:43.000Z","a4HB000000004viMAA",81.6
,,"Product Support","Free","true","1.0","Software Question",,"005B0000003JLIFIA4",,,"a4CB00000000F2tMAE",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B0000002uDQyIAM","005B0000003JLIFIA4","Computers",,"false","2019-02-17T21:59:28.000Z","a4HB000000004vjMAA",81.6
"true",,"Product Support","Silver","false","1.0","Hardware Question","Electronics","005B0000003JLI8IAO","Online",,"a4CB00000000ExTMAU","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B00000045wpYIAQ","005B0000003JLI8IAO","DVD Players",,"false","2020-03-03T19:34:37.000Z","a4HB000000004qJMAQ",51.6
"true",,"Product Support","Free","true","1.0","Hardware Question","Clothing","005B0000003JLIEIA4","Online",,"a4CB00000000ExUMAU","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B0000003567SIAQ","005B0000003JLIEIA4","Tablets",,"false","2020-01-15T16:43:22.000Z","a4HB000000004qKMAQ",81.6
"true",,"Product Support","Basic","false","1.0","Hardware Question","Beauty","005B0000003JLIHIA4","Online",,"a4CB00000000ExVMAU","true","005B0000003JK1iIAG","true","Closed","Katie Adams","1.0","true","500B0000003567TIAQ","005B0000003JLIHIA4","TVs",,"false","2020-01-15T20:56:47.000Z","a4HB000000004qLMAQ",51.6
,,"Product Support","Basic","true","1.0","Late Delivery",,"005B0000003JLIFIA4",,,"a4CB00000000ExWMAU",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B0000002uCuVIAU","005B0000003JLIFIA4","Cables",,"false","2020-02-02T17:31:44.000Z","a4HB000000004qMMAQ",51.6
,,"Product Support","Free","true","1.0","Hardware Question",,"005B0000003JLIIIA4",,,"a4CB00000000ExXMAU",,"005B0000003JK1iIAG",,"Closed","Marissa White",,,"500B0000002uCuYIAU","005B0000003JLIIIA4","Cell Phones",,"false","2020-02-05T21:58:53.000Z","a4HB000000004qNMAQ",51.6
,,"Product Support","Free","false","1.0","Late Delivery",,"005B0000003JLIDIA4",,,"a4CB00000000ExYMAU",,"005B0000003JK1iIAG",,"Closed","Tammy Foley",,,"500B00000045wpgIAA","005B0000003JLIDIA4","Tablets",,"false","2020-03-07T23:19:12.000Z","a4HB000000004qOMAQ",81.6
,,"Product Support","Basic","true","1.0","Item Damaged",,"005B0000003JLI7IAO",,,"a4CB00000000ExZMAU",,"005B0000003JK1iIAG",,"Closed","Jane Nelson",,,"500B000000337IxIAI","005B0000003JLI7IAO","TVs",,"false","2020-02-26T18:00:33.000Z","a4HB000000004qPMAQ",51.6
"true",,"Product Support","Free","false","1.0","Late Delivery","Garden","005B0000003JLIBIA4","Online",,"a4CB00000000ExaMAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B0000002uCudIAE","005B0000003JLIBIA4","Video Games",,"false","2020-01-13T17:33:45.000Z","a4HB000000004qQMAQ",81.6
"true",,"Product Support","Silver","false","1.0","Hardware Question","Baby","005B0000003JLI7IAO","Online",,"a4CB00000000ExbMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B0000003567eIAA","005B0000003JLI7IAO","DVD Players",,"false","2020-02-13T23:12:42.000Z","a4HB000000004qRMAQ",51.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Home","005B0000003JLI5IAO","Online",,"a4CB00000000ExcMAE","true","005B0000003JK1iIAG","true","Closed","Crystal Rodriguez","1.0","true","500B0000002uCukIAE","005B0000003JLI5IAO","Headphones",,"false","2020-02-20T16:23:59.000Z","a4HB000000004qSMAQ",51.6
,,"Product Support","Platinum","true","1.0","Hardware Question",,"005B0000003JLIHIA4",,,"a4CB00000000ExdMAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B0000002uCuqIAE","005B0000003JLIHIA4","Cameras",,"false","2020-02-01T17:29:31.000Z","a4HB000000004qTMAQ",51.6
"true",,"Product Support","Basic","false","1.0","Item Damaged","Clothing","005B0000003JLI4IAO","Online",,"a4CB00000000ExeMAE","true","005B0000003JK1iIAG","true","Closed","Zachary Fisher","1.0","true","500B000000358n8IAA","005B0000003JLI4IAO","DVD Players",,"false","2020-02-22T21:47:40.000Z","a4HB000000004qUMAQ",51.6
,,"Product Support","Free","true","1.0","Hardware Question",,"005B0000003JLIHIA4",,,"a4CB00000000ExfMAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B00000045wppIAA","005B0000003JLIHIA4","TVs",,"false","2020-03-01T18:41:56.000Z","a4HB000000004qVMAQ",51.6
,,"Product Support","Basic","false","1.0","Item Damaged",,"005B0000003JLI4IAO",,,"a4CB00000000ExgMAE",,"005B0000003JK1iIAG",,"Warning","Zachary Fisher",,,"500B000000337JEIAY","005B0000003JLI4IAO","Computers",,"false","2020-03-02T21:09:02.000Z","a4HB000000004qWMAQ",51.6
"true",,"Product Support","Free","false","1.0","Item Damaged","Movies","005B0000003JLI5IAO","Online",,"a4CB00000000ExhMAE","true","005B0000003JK1iIAG","true","Waiting on Customer","Crystal Rodriguez","1.0","true","500B000000337JHIAY","005B0000003JLI5IAO","Tablets",,"false","2020-02-02T17:17:17.000Z","a4HB000000004qXMAQ",51.6
"true",,"Product Support","Free","true","1.0","Late Delivery","Sports","005B0000003JLIAIA4","Online",,"a4CB00000000ExiMAE","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B00000045wpuIAA","005B0000003JLIAIA4","TVs",,"false","2020-02-05T18:46:27.000Z","a4HB000000004qYMAQ",51.6
,,"Product Support","Platinum","false","1.0","Item Damaged",,"005B0000003JLI6IAO",,,"a4CB00000000ExjMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B0000003567rIAA","005B0000003JLI6IAO","Cameras",,"false","2020-01-19T21:25:10.000Z","a4HB000000004qZMAQ",51.6
,,"Product Support","Free","false","1.0","Late Delivery",,"005B0000003JLIFIA4",,,"a4CB00000000ExkMAE",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B0000003567vIAA","005B0000003JLIFIA4","Tablets",,"false","2020-02-21T22:09:36.000Z","a4HB000000004qaMAA",81.6
,,"Product Support","Silver","true","1.0","Item Damaged",,"005B0000003JLIDIA4",,,"a4CB00000000ExlMAE",,"005B0000003JK1iIAG",,"New","Tammy Foley",,,"500B00000045wpxIAA","005B0000003JLIDIA4","Video Games",,"false","2020-02-12T22:55:34.000Z","a4HB000000004qbMAA",58.2
"true",,"Product Support","Free","false","1.0","Item Damaged","Shoes","005B0000003JLI7IAO","Online",,"a4CB00000000ExmMAE","true","005B0000003JK1iIAG","true","Closed","Jane Nelson","1.0","true","500B000000337JOIAY","005B0000003JLI7IAO","Cables",,"false","2020-01-29T18:24:21.000Z","a4HB000000004qcMAA",81.6
,,"Product Support","Platinum","true","1.0","Item Damaged",,"005B0000003JLIDIA4",,,"a4CB00000000ExnMAE",,"005B0000003JK1iIAG",,"Closed","Tammy Foley",,,"500B00000045wpyIAA","005B0000003JLIDIA4","Headphones",,"false","2020-02-05T19:45:26.000Z","a4HB000000004qdMAA",51.6
"true",,"Product Support","Platinum","true","1.0","Late Delivery","Music","005B0000003JLI8IAO","Online",,"a4CB00000000ExoMAE","true","005B0000003JK1iIAG","true","Closed","Nathaniel Castillo","1.0","true","500B000000358nRIAQ","005B0000003JLI8IAO","Cameras",,"false","2020-01-17T19:07:43.000Z","a4HB000000004qeMAA",51.6
"true",,"Product Support","Platinum","false","1.0","Late Delivery","Sports","005B0000003JLIJIA4","Online",,"a4CB00000000ExpMAE","true","005B0000003JK1iIAG","true","On Hold","Vincent Parrish","1.0","true","500B000000337JXIAY","005B0000003JLIJIA4","Cell Phones",,"false","2020-01-22T23:03:35.000Z","a4HB000000004qfMAA",51.6
"true",,"Product Support","Basic","true","1.0","Hardware Question","Computers","005B0000003JLI6IAO","Online",,"a4CB00000000ExqMAE","true","005B0000003JK1iIAG","true","Closed","William Edwards","1.0","true","500B00000045wq0IAA","005B0000003JLI6IAO","Computers",,"false","2020-01-13T22:07:44.000Z","a4HB000000004qgMAA",81.6
"true",,"Product Support","Free","false","1.0","Late Delivery","Health","005B0000003JLIBIA4","Online",,"a4CB00000000ExrMAE","true","005B0000003JK1iIAG","true","Closed","Katie Cole","1.0","true","500B00000045wq7IAA","005B0000003JLIBIA4","TVs",,"false","2020-01-14T17:05:52.000Z","a4HB000000004qhMAA",81.6
,,"Product Support","Silver","false","1.0","Late Delivery",,"005B0000003JLIAIA4",,,"a4CB00000000ExsMAE",,"005B0000003JK1iIAG",,"Closed","Danielle Wright",,,"500B0000002uCvnIAE","005B0000003JLIAIA4","Video Games",,"false","2020-02-03T16:33:26.000Z","a4HB000000004qiMAA",58.2
,,"Product Support","Platinum","true","1.0","Item Damaged",,"005B0000003JLI6IAO",,,"a4CB00000000ExtMAE",,"005B0000003JK1iIAG",,"Closed","William Edwards",,,"500B000000358neIAA","005B0000003JLI6IAO","Cell Phones",,"false","2020-02-13T19:06:42.000Z","a4HB000000004qjMAA",51.6
"true",,"Product Support","Basic","true","1.0","Hardware Question","Games","005B0000003JLICIA4","Online",,"a4CB00000000ExuMAE","true","005B0000003JK1iIAG","true","Closed","Jennifer Barton","1.0","true","500B00000045wqBIAQ","005B0000003JLICIA4","Computers",,"false","2020-02-11T19:29:46.000Z","a4HB000000004qkMAA",51.6
"true",,"Product Support","Platinum","true","1.0","Software Question","Music","005B0000003JLIEIA4","Online",,"a4CB00000000F2uMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B0000003597RIAQ","005B0000003JLIEIA4","Headphones",,"false","2019-02-26T16:11:19.000Z","a4HB000000004vkMAA",51.6
"true",,"Product Support","Silver","true","1.0","Software Question","Music","005B0000003JLIEIA4","Online",,"a4CB00000000F2vMAE","true","005B0000003JK1iIAG","true","Closed","Melody Moore","1.0","true","500B000000337bfIAA","005B0000003JLIEIA4","Home Audio",,"false","2019-03-08T19:45:17.000Z","a4HB000000004vlMAA",81.6
"true",,"Product Support","Silver","true","1.0","Software Question","Baby","005B0000003JLI4IAO","Online",,"a4CB00000000F2wMAE","true","005B0000003JK1iIAG","true","On Hold","Zachary Fisher","1.0","true","500B000000337bgIAA","005B0000003JLI4IAO","Home Audio",,"false","2019-02-25T21:13:35.000Z","a4HB000000004vmMAA",51.6
"true",,"Product Support","Silver","false","1.0","Software Question","Tools","005B0000003JLIAIA4","Online",,"a4CB00000000F2xMAE","true","005B0000003JK1iIAG","true","Closed","Danielle Wright","1.0","true","500B000000356XnIAI","005B0000003JLIAIA4","Cables",,"false","2019-02-13T20:25:05.000Z","a4HB000000004vnMAA",69.1
"true",,"Product Support","Platinum","false","1.0","Software Question","Electronics","005B0000003JLI6IAO","Online",,"a4CB00000000F2yMAE","true","005B0000003JK1iIAG","true","Closed","William Edwards","1.0","true","500B0000002uDRFIA2","005B0000003JLI6IAO","Cell Phones",,"false","2019-02-26T22:37:23.000Z","a4HB000000004voMAA",81.6
,,"Product Support","Free","true","1.0","Software Question",,"005B0000003JLIFIA4",,,"a4CB00000000F2zMAE",,"005B0000003JK1iIAG",,"Closed","Allison Medina",,,"500B000000356XrIAI","005B0000003JLIFIA4","Computers",,"false","2019-02-09T22:16:34.000Z","a4HB000000004vpMAA",51.6
,,"Product Support","Silver","false","1.0","Software Question",,"005B0000003JLIEIA4",,,"a4CB00000000F30MAE",,"005B0000003JK1iIAG",,"Closed","Melody Moore",,,"500B000000356Y0IAI","005B0000003JLIEIA4","Tablets",,"false","2019-03-15T22:20:46.000Z","a4HB000000004vqMAA",51.6
,,"Product Support","Free","true","1.0","Software Question",,"005B0000003JLIHIA4",,,"a4CB00000000F31MAE",,"005B0000003JK1iIAG",,"Closed","Katie Adams",,,"500B0000002uDRVIA2","005B0000003JLIHIA4","Cables",,"false","2019-03-09T20:04:38.000Z","a4HB000000004vrMAA",81.6
,,"Product Support","Free","true","1.0","Item Damaged",,"005B0000003JLIAIA4",,,"a4CB00000000F32MAE",,"005B0000003JK1iIAG",,"New","Danielle Wright",,,"500B0000002uDRWIA2","005B0000003JLIAIA4","Cables",,"false","2019-02-13T16:39:48.000Z","a4HB000000004vsMAA",78.7
