"MembershipEndDate","TransactionJournal_Last_Transaction_Activity_Date","MemberTier_TierGroup_Program_Name","MemberTier_EffectiveDate","MemberTier_LoyaltyMemberId","MemberTier_LoyaltyTierId","MemberTenure","MemberTier_Id","MemberTier_CreatedDate","ProgramId","LoyaltyProgramMember_MembershipNumber","Program_Name","Contact_MailingCity1","Id","Contact_MailingCity","Referred_Member_Count","Contact_City_State","MemberTier_TierGroup_Name","Contact_Birthdate","Account_Name","Latest_NPS_Scoring_NPS_Response_Bucket","Contact_MailingState1","isTrainingData","Account_BillingCity","Contact_Name","MemberTier_TierGroup_Program_Id","MemberTier_TierGroup_SelectedTierGroup_Flag","LastActivityDate","InactivityFlag","LeadOrContactId","AccountId","MemberCurrency_Name","MemberTier_Name","ReferredById","Contact_MailingState","Account_BillingState","Contact_Account_Name","EnrollmentChannel","MemberTier_TierGroup_Program_OwnerId","IsAReferral","MemberTier_TierGroup_Program_Status","MemberName","Contact_Account_Id","MemberTier_LoyaltyTierGroupId","MemberTier_TierGroup_Id","ContactId","MemberTier_TierGroup_LoyaltyProgramId","EnrollmentDate","Latest_NPS_NPS_Response_Bucket","AccountContactId","LeadOrContactName","MemberTier_TierExpirationDate","MemberType","MemberStatus","Latest_NPS_Scoring_NumberValue","Transactions_Redemption_Transactions_Previous_Period","Latest_CSAT_NumberValue","Transactions_DaysBetweenCurrentTransactions","Transactions_Accrual_Transactions_Current_Period","Overall_CSAT_Scoring_CSAT","Latest_CSAT_Scoring_NumberValue","Transactions_Transactions_all","Overall_NPS_Count","Overall_CSAT_CSAT","Transactions_Transaction_Amount_all","MemberCurrency_Ledger_Previous_Accrued_Points","Member_Count","Transactions_Transaction_Amount_Current_Period","Transactions_Redemption_Transactions_Current_Period","DaysSinceLastActivity","Latest_NPS","Transactions_DaysBetweenPreviousTransactions","Overall_NPS_NPS_Response_Number","MemberCurrency_Ledger_Previous_Expired_Points","Latest_CSAT","Overall_CSAT_Count","MemberCurrency_Ledger_Previous_Redeemed_Points","Months_in_Tier","Latest_CSAT_Scoring_QuestionChoice_MaxValue","Overall_NPS_Scoring_Count","Membership_Duration_days","Latest_CSAT_QuestionChoice_MaxValue","Transactions_Accrual_Transactions_Previous_Period","Current_Transaction_Frequency","CSAT","MemberCurrency_Ledger_Current_Accrued_Points","Overall_CSAT_Scoring_Count","MemberCurrency_Ledger_Current_Redeemed_Points","Latest_NPS_NumberValue","MemberCurrency_Ledger_Current_Expired_Points","NPS","Previous_Transaction_Frequency","Transactions_Transaction_Amount_Previous_Period","MemberCurrency_PointsBalance","Scale","Engagement_Score","InactivityScore","Overall_NPS_Scoring_NPS_Response_Number","Contact_Age"
,,"NTO Insider","2021-05-14","0lMB0000000RIGGMA4","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJEZIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_091","NTO Insider","Toronto","0lMB0000000RIGGMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","false",,"User191 Trial191","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhruIAD",,"Points","Silver",,"Ontario",,,"Email","005B0000006txQYIAY","false","Active","User191 Trial191",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhruIAD","0lpB0000000PBdwIAG","2021-05-14","Detractors","003B000000IXhruIAD","User191 Trial191",,"Individual","Active",5,,10,,,5,10,,1,5,,,1,,,,5,,-1,,5,1,,5,10,1,165,10,,0,5,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-07-16T00:00:00.000Z","NTO Insider","2021-04-25","0lMB0000000RIGHMA4","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJEbIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_092","NTO Insider","Toronto","0lMB0000000RIGHMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Passives","Ontario","false",,"User192 Trial192","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhrvIAD",,"Points","Silver",,"Ontario",,,"Web","005B0000006txQYIAY","false","Active","User192 Trial192",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhrvIAD","0lpB0000000PBdwIAG","2021-04-25","Passives","003B000000IXhrvIAD","User192 Trial192",,"Individual","Active",8,0,7,0,1,3.5,7,2,1,3.5,866,805,1,433,0,102,8,0,0,0,3.5,1,0,6,10,1,184,10,1,0,3.5,0,1,0,8,0,0,0,433,0,5,0.6,99.4,0,
,"2021-11-17T00:00:00.000Z","NTO Insider","2021-01-02","0lMB0000000RIGIMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJEdIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_114","NTO Insider","New York City","0lMB0000000RIGIMA4","New York City",,"New York City - NY","Status Tier Group",,,"Detractors","NY","false",,"User193 Trial193","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhrwIAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","User193 Trial193",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhrwIAD","0lpB0000000PBdwIAG","2021-01-02","Detractors","003B000000IXhrwIAD","User193 Trial193",,"Individual","Active",5,0,7,175,4,3.5,7,5,1,3.5,5361,1145,1,4465,0,-21,5,0,-1,0,3.5,1,0,9,10,1,297,10,1,43.75,3.5,6014,1,0,5,0,-1,0,896,12652,5,99.87,0.13,-1,
,"2021-07-18T00:00:00.000Z","NTO Insider","2020-12-07","0lMB0000000RIGJMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJEfIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_115","NTO Insider","New York","0lMB0000000RIGJMA4","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","false",,"User194 Trial194","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhrxIAD",,"Points","Silver",,"NY",,,"Social","005B0000006txQYIAY","false","Active","User194 Trial194",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhrxIAD","0lpB0000000PBdwIAG","2020-12-07","Passives","003B000000IXhrxIAD","User194 Trial194",,"Individual","Active",8,0,3,161,4,1.5,3,5,1,1.5,5568,1087,1,4675,1,100,8,0,0,0,1.5,1,0,10,10,1,323,10,1,32.2,1.5,6658,1,1637,8,0,0,0,893,12173,5,9.22,90.78,0,
,"2021-12-21T00:00:00.000Z","NTO Insider","2020-02-04","0lMB0000000RIGKMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJEhIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_116","NTO Insider","New York","0lMB0000000RIGKMA4","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","false",,"User195 Trial195","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhryIAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","User195 Trial195",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhryIAD","0lpB0000000PBdwIAG","2020-02-04","Passives","003B000000IXhryIAD","User195 Trial195",,"Individual","Active",8,0,10,216,2,5,10,5,1,5,3646,1525,1,1488,1,-55,8,0,0,0,5,1,0,20,10,1,630,10,1,72,5,5546,1,2111,8,0,0,0,953,12506,5,99.82,0.18,0,
,"2021-05-20T00:00:00.000Z","NTO Insider","2020-11-17","0lMB0000000RIGLMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJEjIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_117","NTO Insider","San Francisco","0lMB0000000RIGLMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Promoters","CA","false",,"User196 Trial196","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhrzIAD",,"Points","Silver",,"CA",,,"Social","005B0000006txQYIAY","false","Active","User196 Trial196",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhrzIAD","0lpB0000000PBdwIAG","2020-11-17","Promoters","003B000000IXhrzIAD","User196 Trial196",,"Individual","Active",10,0,6,223,5,3,6,5,1,3,3363,0,1,3363,1,159,10,0,1,0,3,1,0,11,10,1,343,10,0,37.17,3,7116,1,2882,10,0,1,0,0,11831,5,11.89,88.11,1,
,"2021-09-07T00:00:00.000Z","NTO Insider","2020-11-02","0lMB0000000RIGMMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJElIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_118","NTO Insider","New Jersey","0lMB0000000RIGMMA4","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Detractors","NJ","false",,"User197 Trial197","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhs0IAD",,"Points","Silver",,"NJ",,,"Email","005B0000006txQYIAY","false","Active","User197 Trial197",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs0IAD","0lpB0000000PBdwIAG","2020-11-02","Detractors","003B000000IXhs0IAD","User197 Trial197",,"Individual","Active",6,0,10,124,4,5,10,5,1,5,3876,1537,1,2640,1,49,6,0,-1,0,5,1,0,11,10,1,358,10,1,24.8,5,6896,1,2382,6,0,-1,0,1236,10805,5,8.45,91.55,-1,
,"2021-11-26T00:00:00.000Z","NTO Insider","2020-09-11","0lMB0000000RIGNMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJEnIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_119","NTO Insider","San Francisco","0lMB0000000RIGNMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","false",,"User198 Trial198","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhs1IAD",,"Points","Silver",,"CA",,,"Web","005B0000006txQYIAY","false","Active","User198 Trial198",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs1IAD","0lpB0000000PBdwIAG","2020-09-11","Passives","003B000000IXhs1IAD","User198 Trial198",,"Individual","Active",7,0,10,332,4,5,10,5,1,5,5306,0,1,4456,1,-30,7,0,0,0,5,1,0,13,10,1,410,10,0,66.4,5,5481,1,1972,7,0,0,0,0,13551,5,99.68,0.32,0,
,"2021-07-25T00:00:00.000Z","NTO Insider","2020-02-07","0lMB0000000RIGOMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJEpIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_120","NTO Insider","Toronto","0lMB0000000RIGOMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Passives","Ontario","false",,"User199 Trial199","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhs2IAD",,"Points","Silver",,"Ontario",,,"POS","005B0000006txQYIAY","false","Active","User199 Trial199",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs2IAD","0lpB0000000PBdwIAG","2020-02-07","Passives","003B000000IXhs2IAD","User199 Trial199",,"Individual","Active",7,0,8,167,4,4,8,5,1,4,3214,1263,1,2334,1,93,7,0,0,0,4,1,0,20,10,1,627,10,1,33.4,4,7345,1,2332,7,0,0,0,880,13393,5,3.18,96.82,0,
,"2021-12-05T00:00:00.000Z","NTO Insider","2021-03-01","0lMB0000000RIGPMA4","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJErIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_093","NTO Insider","Toronto","0lMB0000000RIGPMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","false",,"User200 Trial200","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhs3IAD",,"Points","Silver",,"Ontario",,,"POS","005B0000006txQYIAY","false","Active","User200 Trial200",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs3IAD","0lpB0000000PBdwIAG","2021-03-01","Promoters","003B000000IXhs3IAD","User200 Trial200",,"Individual","Active",10,0,9,154,2,4.5,9,5,1,4.5,5618,959,1,2050,0,-39,10,0,1,0,4.5,1,0,7,10,1,239,10,1,77,4.5,2280,1,0,10,0,1,0,748,11687,5,99.85,0.15,1,
,"2021-06-28T00:00:00.000Z","NTO Insider","2020-07-08","0lMB0000000RIGQMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJEtIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_094","NTO Insider","Toronto","0lMB0000000RIGQMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","false",,"User1 Trial1","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhs4IAD",,"Points","Silver",,"Ontario",,,"CallCenter","005B0000006txQYIAY","false","Active","User1 Trial1",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs4IAD","0lpB0000000PBdwIAG","2020-07-08","Detractors","003B000000IXhs4IAD","User1 Trial1",,"Individual","Active",6,0,3,176,5,1.5,3,5,1,1.5,3149,0,1,3149,1,120,6,0,-1,0,1.5,1,0,15,10,1,475,10,0,29.33,1.5,7932,1,2644,6,0,-1,0,0,11621,5,3.24,96.76,-1,
,"2021-09-21T00:00:00.000Z","NTO Insider","2020-02-16","0lMB0000000RIGRMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJEvIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_095","NTO Insider","Toronto","0lMB0000000RIGRMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Passives","Ontario","false",,"User2 Trial2","0lpB0000000PBdwIAG","Yes",,"true","003B000000IXhs5IAD",,"Points","Silver",,"Ontario",,,"Social","005B0000006txQYIAY","false","Active","User2 Trial2",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs5IAD","0lpB0000000PBdwIAG","2020-02-16","Passives","003B000000IXhs5IAD","User2 Trial2",,"Individual","Active",7,0,9,154,4,4.5,9,5,1,4.5,4641,1188,1,3339,1,35,7,0,0,0,4.5,1,0,20,10,1,618,10,1,30.8,4.5,6100,1,1768,7,0,0,0,1302,12139,5,3,97,0,
,"2021-10-14T00:00:00.000Z","NTO Insider","2020-08-13","0lMB0000000RIGSMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJExIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_096","NTO Insider","Toronto","0lMB0000000RIGSMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","false",,"User75 Trial75","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhs6IAD",,"Points","Silver",,"Ontario",,,"Email","005B0000006txQYIAY","false","Active","User75 Trial75",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs6IAD","0lpB0000000PBdwIAG","2020-08-13","Promoters","003B000000IXhs6IAD","User75 Trial75",,"Individual","Active",9,0,4,116,3,2,4,5,1,2,3778,1022,1,2696,0,12,9,0,1,0,2,1,0,14,10,1,439,10,1,38.67,2,7057,1,0,9,0,1,0,541,13967,5,99.47,0.53,1,
,"2021-11-17T00:00:00.000Z","NTO Insider","2020-04-01","0lMB0000000RIGTMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJEzIAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_097","NTO Insider","New York City","0lMB0000000RIGTMA4","New York City",,"New York City - NY","Status Tier Group",,,"Detractors","NY","false",,"User76 Trial76","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhs7IAD",,"Points","Silver",,"NY",,,"Web","005B0000006txQYIAY","false","Active","User76 Trial76",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs7IAD","0lpB0000000PBdwIAG","2020-04-01","Detractors","003B000000IXhs7IAD","User76 Trial76",,"Individual","Active",5,0,9,355,3,4.5,9,5,1,4.5,1875,0,1,1124,1,-21,5,0,-1,0,4.5,1,0,18,10,1,573,10,0,88.75,4.5,4534,1,2166,5,0,-1,0,0,10966,5,96.03,3.97,-1,
,"2021-12-18T00:00:00.000Z","NTO Insider","2020-12-10","0lMB0000000RIGUMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJF1IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_098","NTO Insider","New York","0lMB0000000RIGUMA4","New York",,"New York - NY","Status Tier Group",,,"Passives","NY","false",,"User77 Trial77","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhs8IAD",,"Points","Silver",,"NY",,,"POS","005B0000006txQYIAY","false","Active","User77 Trial77",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs8IAD","0lpB0000000PBdwIAG","2020-12-10","Passives","003B000000IXhs8IAD","User77 Trial77",,"Individual","Active",8,0,10,173,4,5,10,5,1,5,4114,0,1,3832,0,-52,8,0,0,0,5,1,0,10,10,1,320,10,0,43.25,5,5558,1,0,8,0,0,0,0,11160,5,99.8,0.2,0,
,,"NTO Insider","2021-08-07","0lMB0000000RIGVMA4","0lgB0000000TNJCIA4","2.1-3 months","0lyB0000000RJF3IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_099","NTO Insider","New York","0lMB0000000RIGVMA4","New York",,"New York - NY","Status Tier Group",,,"Promoters","NY","false",,"User78 Trial78","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhs9IAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","User78 Trial78",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhs9IAD","0lpB0000000PBdwIAG","2021-08-07","Promoters","003B000000IXhs9IAD","User78 Trial78",,"Individual","Active",9,,6,,,3,6,,1,3,,,1,,,,9,,1,,3,1,,2,10,1,80,10,,0,3,,1,,9,,1,0,,0,5,99.91,0.09,1,
,,"NTO Insider","2021-07-24","0lMB0000000RIGWMA4","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJF5IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_100","NTO Insider","San Francisco","0lMB0000000RIGWMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","false",,"User79 Trial79","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhsAIAT",,"Points","Silver",,"CA",,,"Social","005B0000006txQYIAY","false","Active","User79 Trial79",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhsAIAT","0lpB0000000PBdwIAG","2021-07-24","Detractors","003B000000IXhsAIAT","User79 Trial79",,"Individual","Active",5,,1,,,0.5,1,,1,0.5,,,1,,,,5,,-1,,0.5,1,,3,10,1,94,10,,0,0.5,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,"2021-10-01T00:00:00.000Z","NTO Insider","2021-01-25","0lMB0000000RIGXMA4","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJF7IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_101","NTO Insider","New Jersey","0lMB0000000RIGXMA4","New Jersey",,"New Jersey - NJ","Status Tier Group",,,"Detractors","NJ","false",,"User80 Trial80","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhsBIAT",,"Points","Silver",,"NJ",,,"Email","005B0000006txQYIAY","false","Active","User80 Trial80",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhsBIAT","0lpB0000000PBdwIAG","2021-01-25","Detractors","003B000000IXhsBIAT","User80 Trial80",,"Individual","Active",6,0,1,180,4,0.5,1,5,1,0.5,3251,0,1,2165,1,25,6,0,-1,0,0.5,1,0,9,10,1,274,10,0,36,0.5,5280,1,2094,6,0,-1,0,0,11177,5,74.33,25.67,-1,
,"2021-12-22T00:00:00.000Z","NTO Insider","2020-01-03","0lMB0000000RIGYMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJF9IAO","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_102","NTO Insider","San Francisco","0lMB0000000RIGYMA4","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Detractors","CA","false",,"User81 Trial81","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhsCIAT",,"Points","Silver",,"CA",,,"Web","005B0000006txQYIAY","false","Active","User81 Trial81",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhsCIAT","0lpB0000000PBdwIAG","2020-01-03","Detractors","003B000000IXhsCIAT","User81 Trial81",,"Individual","Active",5,0,8,184,4,4,8,5,1,4,3240,0,1,2560,1,-56,5,0,-1,0,4,1,0,21,10,1,662,10,0,36.8,4,5580,1,2296,5,0,-1,0,0,13443,5,99.36,0.64,-1,
,"2021-11-27T00:00:00.000Z","NTO Insider","2020-02-27","0lMB0000000RIGZMA4","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJFBIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_103","NTO Insider","Toronto","0lMB0000000RIGZMA4","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","false",,"User82 Trial82","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXhsDIAT",,"Points","Silver",,"Ontario",,,"POS","005B0000006txQYIAY","false","Active","User82 Trial82",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXhsDIAT","0lpB0000000PBdwIAG","2020-02-27","Promoters","003B000000IXhsDIAT","User82 Trial82",,"Individual","Active",10,0,7,20,2,3.5,7,5,1,3.5,2472,740,1,591,1,-31,10,0,1,0,3.5,1,0,20,10,1,607,10,1,6.67,3.5,2049,1,2220,10,0,1,0,333,13463,5,99.77,0.23,1,
,,"NTO Insider","2021-07-02","0lMB0000000RIGaMAO","0lgB0000000TNJCIA4","3.3-6 months","0lyB0000000RJFDIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_104","NTO Insider","New York City","0lMB0000000RIGaMAO","New York City",,"New York City - NY","Status Tier Group",,,"Detractors","NY","false",,"Q4Data346 Trail346","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi92IAD",,"Points","Silver",,"NY",,,"CallCenter","005B0000006txQYIAY","false","Active","Q4Data346 Trail346",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi92IAD","0lpB0000000PBdwIAG","2021-07-02","Detractors","003B000000IXi92IAD","Q4Data346 Trail346",,"Individual","Active",5,,4,,,2,4,,1,2,,,1,,,,5,,-1,,2,1,,3,10,1,116,10,,0,2,,1,,5,,-1,0,,0,5,99.91,0.09,-1,
,,"NTO Insider","2021-12-31","0lMB0000000RIGbMAO","0lgB0000000TNJCIA4","9.NA","0lyB0000000RJFFIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_105","NTO Insider","San Francisco","0lMB0000000RIGbMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","false",,"Q4Data324 Trail324","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi8gIAD",,"Points","Silver",,"CA",,,"Social","005B0000006txQYIAY","false","Active","Q4Data324 Trail324",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi8gIAD","0lpB0000000PBdwIAG","2021-12-31","Passives","003B000000IXi8gIAD","Q4Data324 Trail324",,"Individual","Active",7,,8,,,4,8,,1,4,,,1,,,,7,,0,,4,1,,-2,10,1,-65,10,,0,4,,1,,7,,0,0,,0,5,99.91,0.09,0,
,"2021-12-04T00:00:00.000Z","NTO Insider","2020-10-31","0lMB0000000RIGcMAO","0lgB0000000TNJCIA4","5.9-12 months","0lyB0000000RJFHIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_106","NTO Insider","Toronto","0lMB0000000RIGcMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Promoters","Ontario","false",,"Q4Data325 Trail325","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi8hIAD",,"Points","Silver",,"Ontario",,,"Email","005B0000006txQYIAY","false","Active","Q4Data325 Trail325",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi8hIAD","0lpB0000000PBdwIAG","2020-10-31","Promoters","003B000000IXi8hIAD","Q4Data325 Trail325",,"Individual","Active",9,0,8,217,3,4,8,5,1,4,4950,727,1,3071,0,-38,9,0,1,0,4,1,0,12,10,1,360,10,1,72.33,4,5192,1,0,9,0,1,0,680,12018,5,98.23,1.77,1,
,,"NTO Insider","2021-09-09","0lMB0000000RIGdMAO","0lgB0000000TNJCIA4","2.1-3 months","0lyB0000000RJFJIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_107","NTO Insider","Toronto","0lMB0000000RIGdMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","false",,"Q4Data326 Trail326","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi8iIAD",,"Points","Silver",,"Ontario",,,"Web","005B0000006txQYIAY","false","Active","Q4Data326 Trail326",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi8iIAD","0lpB0000000PBdwIAG","2021-09-09","Detractors","003B000000IXi8iIAD","Q4Data326 Trail326",,"Individual","Active",6,,6,,,3,6,,1,3,,,1,,,,6,,-1,,3,1,,1,10,1,47,10,,0,3,,1,,6,,-1,0,,0,5,99.91,0.09,-1,
,"2021-11-24T00:00:00.000Z","NTO Insider","2020-06-13","0lMB0000000RIGeMAO","0lgB0000000TNJCIA4","6.1-2 years","0lyB0000000RJFLIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_108","NTO Insider","Toronto","0lMB0000000RIGeMAO","Toronto",,"Toronto - Ontario","Status Tier Group",,,"Detractors","Ontario","false",,"Q4Data327 Trail327","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi8jIAD",,"Points","Silver",,"Ontario",,,"POS","005B0000006txQYIAY","false","Active","Q4Data327 Trail327",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi8jIAD","0lpB0000000PBdwIAG","2020-06-13","Detractors","003B000000IXi8jIAD","Q4Data327 Trail327",,"Individual","Active",5,0,3,31,2,1.5,3,5,1,1.5,4658,710,1,1686,1,-28,5,0,-1,0,1.5,1,0,16,10,1,500,10,1,10.33,1.5,4688,1,2040,5,0,-1,0,1290,15448,5,99.64,0.36,-1,
,"2021-12-06T00:00:00.000Z","NTO Insider","2021-03-13","0lMB0000000RIGfMAO","0lgB0000000TNJCIA4","4.6-9 months","0lyB0000000RJFNIA4","2021-03-03T12:41:16.000Z","0lpB0000000PBdwIAG","IndivAiK_109","NTO Insider","San Francisco","0lMB0000000RIGfMAO","San Francisco",,"San Francisco - CA","Status Tier Group",,,"Passives","CA","false",,"User5 Q4DataUser5","0lpB0000000PBdwIAG","Yes",,"false","003B000000IXi0dIAD",,"Points","Silver",,"CA",,,"CallCenter","005B0000006txQYIAY","false","Active","User5 Q4DataUser5",,"0ltB0000000PBbqIAG","0ltB0000000PBbqIAG","003B000000IXi0dIAD","0lpB0000000PBdwIAG","2021-03-13","Passives","003B000000IXi0dIAD","User5 Q4DataUser5",,"Individual","Active",7,0,1,0,1,0.5,1,3,1,0.5,1394,1569,1,342,0,-40,7,0,0,0,0.5,1,0,7,10,1,227,10,1,0,0.5,3086,1,0,7,0,0,0,526,0,5,99.22,0.78,0,
