"Members.Account.BillingCity","Members.Contact.Name","Members.MemberStatus","Promotion.MarketSegment5.Segment5","Members.Contact.Birthdate","Members.MemberCurrency.ProgramCurrency.Id","Promotion.MarketSegment5.Name","Members.Contact.Id","Program.Name","Partner_Overlap.Partner_Overlap","Members.MemberCurrency.Name","Members.ContactId","Members.Transaction.PartnerId","Member.prog.Name","Members.Transaction.JournalType.Name","Promotion.StartDate","Promotion.Start_Day","Members.Contact.AccountId","Id","Product_Overlap.Product_Overlap","Member_Segment.Market_Segment_1","Member_Segment.Market_Segment_2","Members.Transaction.ActivityDate_Flag","Members.Transaction.ProductId","Promotion.EndDate","Promotion.Name","Member_Segment.Membership_Number","Members.Transaction.MemberId","Members.Account.Name","Members.MemberCurrency.ProgramCurrency.IsActive","Promotion.EnrollmentEndDate","Member_Segment.Loyalty_Program","Members.Transaction.Status","Members.Transaction.Id","Members.MemberCurrency.LoyaltyMemberId","Member_Segment.Hobby","StartDate_Flag","Members.AccountId","EndDate","Members.Transaction.PaymentMethod","Members.Transaction.ProductCategoryId","Members.Account.BillingState","Members.Account.Id","Members.EnrollmentDate","Members.MemberCurrency.ProgramCurrency.Name","Promotion.MarketSegment3.Segment3","Members.Transaction.ReferredMemberId","Members.MemberType","Members.MemberCurrency.LoyaltyProgramCurrencyId","Members.ProgramId","Name","Promotion.EnrollmentStartDate","StartDate","Promotion.IsEnrollmentRequired","Promotion.MarketSegment2.Segment2","Members.MemberCurrency.ProgramCurrency.LoyaltyTierGroupId","Member.MembershipNumber","Members.Program.Id","ProductCategory_Overlap.ProductCategory_Overlap","Member.Id","Promotion.ProgramCurrency.Name","Promotion.MarketSegment1.Segment1","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor2","Members.Contact.MailingCity","Members.Transaction.ActivityDate","Promotion.FulfillmentAction","Members.Contact.MailingCountry","Promotion.LoyaltyPromotionType","Members.MemberCurrency.Id","Members.MemberCurrency.ProgramCurrency.LoyaltyProgramId","Members.Program.Name","FulfillmentAction","Member.ProgramId","PromotionCurrency.Name","Members.Contact.MailingState","Members.EnrollmentChannel","Members.Account.BillingCountry","Members.Transaction.RelatedJournalId","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor1","Members.Id","Members.MemberCurrency.ProgramCurrency.CurrencyType","Promotion.End_Date_Week_Month","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement","Members.Transaction.StartDate","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor","Program.Id","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement1","LoyaltyProgramCurrencyId","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement2","Members.Transaction.LoyaltyProgramId","Members.Program.Status","Members.MembershipNumber","Members.ReferredById","Members.Transaction.Last_Transaction_Activity_Date","LoyaltyProgramId","Promotion.Start_Date_Week_Month","Promotion.MarketSegment4.Segment4","isTraining","Members.Member_State_City","Members.Tier.EffectiveDate","Members.Tier.Name","Members.Transaction.Current_ActivityDate","Promotion.Product_or_ProdCategory_Count","Members.Transaction.Accrual_Transactions_Current_Period","Members.Month_In_Tier","Promotion.Partner_Count","Maximize_Promotion_Influenced_Revenue_Prediction_1_prediction","Promotion.Total_Avg_Partner_Transaction_Amount","Promotion.MaximumRewardValue","Members.MemberCurrency.Ledger.Journal.Accrual_Transaction_Amount","Members.MemberCurrency.Ledger.Journal.Accrual_Transactions_Current_Period","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor_impact","Promotion.Product_Category_Count","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement_impact2","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement_impact1","Members.Transaction.Accrual_Transaction_Amount","Members.MemberCurrency.Ledger.Journal.DaysBetweenCurrentTransactions","Members.Transaction.Transaction_Count","Members.Journal.Transaction_Amount_Current_Period","Members.Journal.Accrual_Transactions_Current_Period","Members.Journal.Transaction_Amount_all","Members.Average_NQP_Accrued","Members.Transaction.DaysBetweenCurrentTransactions","Members.DaysSinceLastTransaction","Members.Transaction.Transaction_Amount_Current_Period","Members.Age","Promotion.Enrollment_Duration","Members.Membership_Duration","Members.MemberCurrency.Ledger.Points","Promotion.TotalRewardPoints","Promotion.Total_Avg_Product_Transaction_Amount","Members.MemberCurrency.Ledger.Journal.Transactions_all","Members.MemberCurrency.Ledger.Journal.Transaction_Amount_Current_Period","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor_impact1","Members.Avg_Transaction_Amount_all","Maximize_Promotion_Influenced_Revenue_Prediction_1_predictor_impact2","Members.Transaction.Transaction_Amount_all","Promotion.Product_Count","Members.MemberCurrency.Ledger.Promotion_Revenue","Promotion.Total_Avg_Product_or_ProdCategory_Transaction_Amount","Members.Journal.DaysBetweenCurrentTransactions","Members.Journal.Transaction_Count","Maximize_Promotion_Influenced_Revenue_Prediction_1_improvement_impact","Promotion.Duration","Product_Overlap.UNIQUE_Product_or_Prod_Category_ID","Members.MemberCurrency.PointsBalance","Promotion.Total_Avg_Product_Category_Transaction_Amount","Members.MemberCurrency.Ledger.Current_Expired_Points","Members.Journal.Accrual_Transaction_Amount","Members.Transaction.Transactions_all","Members.MemberCurrency.Ledger.Current_Accrued_Points","Members.Transaction.TransactionAmount","Members.MemberCurrency.Ledger.Journal.Transaction_Count","Members.Journal.Transactions_all","Members.MemberCurrency.Ledger.Journal.Transaction_Amount_all"
,"Q4Data307 Trail307","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi8PIAT","NTO Insider","High","Points","003B000000IXi8PIAT","0ldB0000000TNHzIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoLIAR","0c8B000000000YxIAI",,"Millionaire Gen X",,"Others","01tB0000000Zo3oIAC","2021-12-03","Bonus Points Promotion","IndivAiK_285","0lMB0000000RIIuMAO",,"true",,"NTO Insider","Processed","0lVB0000001irlKMAQ","0lMB0000000RIIuMAO","Climbing","Future Promotions",,"2021-12-03",,,,,"2020-09-08","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_285","0lpB0000000PBdwIAG",,"0lMB0000000RIIuMAO","Points","Ultra High Net Worth Gen Z","Accrual_Transactions_Current_Period:2,Name:Silver","Toronto","2021-10-31T00:00:00.000Z","CreditPoints","Canada","Standard","0lzB0000000XcgiIAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","Ontario","Web",,,"Avg_Transaction_Amount_all:889","0lMB0000000RIIuMAO","NonQualifying","48 - 12",,,"Current_Accrued_Points:2849,Name:Silver","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_285",,"2021-11-21T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","Ontario - Toronto","2020-09-08","Silver",,3,1,14,3,1006.97,2622,5000,5968,4,135.06,0,,,1501,-315,1,2510,2,4445,712,0,-12,0,,,427,17634,100,2896,7,2098,103.78,889,91.89,1501,3,974,,-247,6,,2,,11579,,0,4445,1,2849,1501,9,5,5968
,"Perf197 Trail197","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhv2IAD","NTO Insider","High","Points","003B000000IXhv2IAD","0ldB0000000TNHsIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoLIAR","0c8B000000000YxIAI",,"Mass Affluent Millenials",,"Current",,"2021-12-03","Bonus Points Promotion","IndivAiK_228","0lMB0000000RIHzMAO",,"true",,"NTO Insider","Processed","0lVB0000001irmvMAA","0lMB0000000RIHzMAO","Swimming","Future Promotions",,"2021-12-03",,"0ZGB00000004KVrOAM",,,"2020-08-27","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_228","0lpB0000000PBdwIAG",,"0lMB0000000RIHzMAO","Points","Ultra High Net Worth Gen Z","Accrual_Transactions_Current_Period:0,Name:Silver","New Jersey","2021-07-15T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcdxIAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NJ","Social",,,"Avg_Transaction_Amount_all:988","0lMB0000000RIHzMAO","NonQualifying","48 - 12",,,"Accrual_Transactions_Current_Period:0,DaysBetweenCurrentTransactions:-210","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_228",,"2021-09-22T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NJ - New Jersey","2020-08-27","Silver","2021-07-15T00:00:00.000Z",3,0,14,3,675.1,2622,5000,7890,0,-137.25,0,,,1143,-297,1,4941,0,4941,0,-69,48,1143,,,439,15680,100,2896,7,7890,103.78,988,91.89,1143,3,664,,-210,6,,2,,9862,,0,4941,1,7215,1143,9,5,7890
,"User184 Trial184","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhrnIAD","NTO Insider",,"Points","003B000000IXhrnIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001M3nHZIAZ","0c8B000000000YxIAI",,"Affluent Gen Z",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_169",,,"true",,"NTO Insider",,,"0lMB0000000RIH1MAO","Kabaddi","Future Promotions",,"2021-12-03",,,,,"2021-12-22","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_169","0lpB0000000PBdwIAG",,"0lMB0000000RIH1MAO","Points","Ultra High Net Worth Gen Z","Enrollment Channel:CallCenter,Market Segment 1:Affluent Gen Z","New York City",,"CreditPoints","USA","Standard","0lzB0000000Xcb3IAC","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","CallCenter",,,"Membership_Duration:-43,Avg_Transaction_Amount_all:0","0lMB0000000RIH1MAO","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_169",,,"0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York City","2021-12-22","Silver",,3,,-1,3,464.74,2622,5000,,,-503.62,0,,,,,,,,,0,,,,,,-43,,100,2896,,,-462.72,0,-370.2,,3,,,,,,2,,0,,,,,,,,,
,"User5 Q4DataUser5","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi0dIAD","NTO Insider",,"Points","003B000000IXi0dIAD","0ldB0000000TNI0IAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoKIAR","0c8B000000000YxIAI",,"Ultra High Net Worth Gen Z",,"Current","01tB0000000Zo3pIAC","2021-12-03","Bonus Points Promotion","IndivAiK_109","0lMB0000000RIGfMAO",,"true",,"NTO Insider","Processed","0lVB0000001itGoMAI","0lMB0000000RIGfMAO","Ice hockey","Future Promotions",,"2021-12-03",,,,,"2021-03-13","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_109","0lpB0000000PBdwIAG",,"0lMB0000000RIGfMAO","Points","Ultra High Net Worth Gen Z","Enrollment Channel:CallCenter,Avg_Transaction_Amount_all:465","San Francisco","2021-07-16T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcZzIAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","CA","CallCenter",,,"Enrollment Channel:CallCenter,Accrual_Transaction_Amount:1394","0lMB0000000RIGfMAO","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:465","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_109",,"2021-12-06T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","CA - San Francisco","2021-03-13","Silver","2021-07-16T00:00:00.000Z",3,0,8,3,1126.22,2622,5000,1210,0,-503.62,0,,,342,-330,1,868,1,1394,0,0,-27,342,,,241,4655,100,2896,3,1210,-351.63,465,308.6,342,3,526,,-330,3,,2,,0,,0,1394,1,4655,342,3,3,1210
,"User76 Trial76","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhs7IAD","NTO Insider",,"Points","003B000000IXhs7IAD","0ldB0000000TNHvIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001M3nHZIAZ","0c8B000000000YxIAI",,"Mass Affluent Gen Z",,"Current","01tB0000000Zo4EIAS","2021-12-03","Bonus Points Promotion","IndivAiK_097","0lMB0000000RIGTMA4",,"true",,"NTO Insider","Processed","0lVB0000001irjEMAQ","0lMB0000000RIGTMA4","Ice hockey","Future Promotions",,"2021-12-03",,,,,"2020-04-01","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_097","0lpB0000000PBdwIAG",,"0lMB0000000RIGTMA4","Points","Ultra High Net Worth Gen Z","Transaction_Amount_all:1875","New York City","2021-04-01T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcZPIA0","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Web",,,"Accrual_Transactions_Current_Period:2,Avg_Transaction_Amount_all:375","0lMB0000000RIGTMA4","NonQualifying","48 - 12",,,"Enrollment Channel:Web,Avg_Transaction_Amount_all:375","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_097",,"2021-11-17T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York City","2020-04-01","Silver","2021-04-01T00:00:00.000Z",3,0,19,3,548.88,2622,5000,2109,2,-352.06,0,,,204,-531,1,1124,2,1875,2267,-58,-8,204,,,587,16201,100,2896,7,1701,303.96,375,-301.58,204,3,547,,-355,6,,2,,10966,,0,1875,1,4534,204,9,5,2109
,"User196 Trial196","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhrzIAD","NTO Insider","High","Points","003B000000IXhrzIAD","0ldB0000000TNHyIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoKIAR","0c8B000000000YxIAI","High","Millionaire Gen X",,"Current","01tB0000000Zo42IAC","2021-12-03","Bonus Points Promotion","IndivAiK_117","0lMB0000000RIGLMA4",,"true",,"NTO Insider","Processed","0lVB0000001irjMMAQ","0lMB0000000RIGLMA4","Cricket","Future Promotions",,"2021-12-03",,,,,"2020-11-17","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_117","0lpB0000000PBdwIAG",,"0lMB0000000RIGLMA4","Points","Ultra High Net Worth Gen Z","Accrual_Transactions_Current_Period:0,Name:Silver","San Francisco","2021-04-11T00:00:00.000Z","CreditPoints","USA","Standard","0lzB0000000XcZ1IAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","CA","Social",,,"DaysSinceLastTransaction:173","0lMB0000000RIGLMA4","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,DaysSinceLastTransaction:173","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_117",,"2021-05-20T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","CA - San Francisco","2020-11-17","Silver","2021-04-11T00:00:00.000Z",3,0,12,3,1072.64,2622,5000,4560,0,198.8,0,,,245,-308,1,3363,0,3363,0,-39,173,245,,,357,17674,100,2896,7,4560,118.66,673,91.89,245,3,722,,-223,6,,2,1,11831,,0,3363,1,7116,245,9,5,4560
,"User176 Trial176","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhrfIAD","NTO Insider",,"Points","003B000000IXhrfIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001LwhoKIAR","0c8B000000000YxIAI",,"Ultra High Net Worth Gen Z",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_077",,,"true",,"NTO Insider",,,"0lMB0000000RIG2MAO","Pool","Future Promotions",,"2021-12-03",,,,,"2021-08-21","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_077","0lpB0000000PBdwIAG",,"0lMB0000000RIG2MAO","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","New York",,"CreditPoints","USA","Standard","0lzB0000000XcY6IAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Web",,,"Member_State_City:NY - New York,Avg_Transaction_Amount_all:0","0lMB0000000RIG2MAO","NonQualifying","48 - 12",,,"Member_State_City:NY - New York,Membership_Duration:80","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_077",,,"0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2021-08-21","Silver",,3,,3,3,-461.61,2622,5000,,,1074.4,0,,,,,,,,,0,,,,,,80,,100,2896,,,-557.66,0,-503.62,,3,,,,,,2,,0,,,,,,,,,
,"User9 Q4DataUser9","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhzlIAD","NTO Insider",,"Points","003B000000IXhzlIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001LwhoMIAR","0c8B000000000YxIAI",,"Millionaire Gen X",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_038",,,"true",,"NTO Insider",,,"0lMB0000000RIFDMA4","Bowling","Future Promotions",,"2021-12-03",,,,,"2021-09-10","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_038","0lpB0000000PBdwIAG",,"0lMB0000000RIFDMA4","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Month_In_Tier:2","San Francisco",,"CreditPoints","USA","Standard","0lzB0000000XcVdIAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","CA","POS",,,"Membership_Duration:60,Avg_Transaction_Amount_all:0","0lMB0000000RIFDMA4","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_038",,,"0lpB0000000PBdwIAG","48 - 12",,"false","CA - San Francisco","2021-09-10","Silver",,3,,2,3,434.82,2622,5000,,,-503.62,0,,,,,,,,,0,,,,,,60,,100,2896,,,-462.72,0,321.28,,3,,,,,,2,,0,,,,,,,,,
,"Perf84 Trail84","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhurIAD","NTO Insider",,"Points","003B000000IXhurIAD","0ldB0000000TNHyIAO","NTO Insider","Accrual","2021-12-01","Wednesday","001B000001LwhoLIAR","0c8B000000000YxIAI",,"Affluent Gen Z",,"Others","01tB0000000Zo42IAC","2021-12-03","Bonus Points Promotion","IndivAiK_055","0lMB0000000RIF1MAO",,"true",,"NTO Insider","Processed","0lVB0000001irkeMAA","0lMB0000000RIF1MAO","Fitness","Future Promotions",,"2021-12-03",,,,,"2021-02-15","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_055","0lpB0000000PBdwIAG",,"0lMB0000000RIF1MAO","Points","Ultra High Net Worth Gen Z","Member_State_City:Ontario - Toronto,Transaction_Amount_all:6770","Toronto","2021-11-17T00:00:00.000Z","CreditPoints","Canada","Standard","0lzB0000000XcV3IAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","Ontario","Social",,,"Avg_Transaction_Amount_all:1128,Transaction_Amount_all:6770","0lMB0000000RIF1MAO","NonQualifying","48 - 12",,,"Transaction_Amount_all:6770","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","IndivAiK_055",,"2021-11-17T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false","Ontario - Toronto","2021-02-15","Silver",,3,1,9,3,1943.64,2622,5000,10862,5,395.04,0,,,1322,-328,1,4126,2,6770,868,0,-8,0,,,267,17666,100,2896,11,4252,234.73,1128,175.82,1322,3,1459,,-260,7,,2,,12136,,0,6770,1,4339,1322,13,6,10862
,"Perf78 Trail78","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXhulIAD","NTO Insider",,"Points","003B000000IXhulIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001M3nHZIAZ","0c8B000000000YxIAI",,"Affluent Gen Z",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_052",,,"true",,"NTO Insider",,,"0lMB0000000RIEvMAO","Fitness","Future Promotions",,"2021-12-03",,,,,"2021-12-22","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_052","0lpB0000000PBdwIAG",,"0lMB0000000RIEvMAO","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","New York",,"CreditPoints","USA","Standard","0lzB0000000XcUlIAK","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Web",,,"Member_State_City:NY - New York,Avg_Transaction_Amount_all:0","0lMB0000000RIEvMAO","NonQualifying","48 - 12",,,"Member_State_City:NY - New York,Membership_Duration:-43","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_052",,,"0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York","2021-12-22","Silver",,3,,-1,3,109.23,2622,5000,,,1074.4,0,,,,,,,,,0,,,,,,-43,,100,2896,,,-557.66,0,-503.62,,3,,,,,,2,,0,,,,,,,,,
,"Q4Data343 Trail343","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi8zIAD","NTO Insider",,"Points","003B000000IXi8zIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001LwhoKIAR","0c8B000000000YxIAI",,"Affluent Gen X",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_146",,,"true",,"NTO Insider",,,"0lMB0000000RIEWMA4","Beach volleyball","Future Promotions",,"2021-12-03",,,,,"2021-07-29","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_146","0lpB0000000PBdwIAG",,"0lMB0000000RIEWMA4","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Month_In_Tier:3","Toronto",,"CreditPoints","Canada","Standard","0lzB0000000XcTYIA0","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","Ontario","Email",,,"Membership_Duration:103,Avg_Transaction_Amount_all:0","0lMB0000000RIEWMA4","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_146",,,"0lpB0000000PBdwIAG","48 - 12",,"false","Ontario - Toronto","2021-07-29","Silver",,3,,3,3,207.17,2622,5000,,,-503.62,0,,,,,,,,,0,,,,,,103,,100,2896,,,-462.72,0,321.28,,3,,,,,,2,,0,,,,,,,,,
,"Q4Data337 Trail337","Active",,,"0lcB0000000PBAjIAO",,"003B000000IXi8tIAD","NTO Insider",,"Points","003B000000IXi8tIAD",,"NTO Insider",,"2021-12-01","Wednesday","001B000001LwhoLIAR","0c8B000000000YxIAI",,"Affluent Gen X",,,,"2021-12-03","Bonus Points Promotion","IndivAiK_138",,,"true",,"NTO Insider",,,"0lMB0000000RIEQMA4","Beach volleyball","Future Promotions",,"2021-12-03",,,,,"2021-06-29","Points","Millionaire Gen Z",,"Individual","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"IndivAiK_138","0lpB0000000PBdwIAG",,"0lMB0000000RIEQMA4","Points","Ultra High Net Worth Gen Z","Average_NQP_Accrued:0,Month_In_Tier:4","New York City",,"CreditPoints","USA","Standard","0lzB0000000XcTGIA0","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points","NY","Email",,,"Membership_Duration:133,Avg_Transaction_Amount_all:0","0lMB0000000RIEQMA4","NonQualifying","48 - 12",,,"Average_NQP_Accrued:0,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,,"Active","IndivAiK_138",,,"0lpB0000000PBdwIAG","48 - 12",,"false","NY - New York City","2021-06-29","Silver",,3,,4,3,355.84,2622,5000,,,-503.62,0,,,,,,,,,0,,,,,,133,,100,2896,,,-462.72,0,321.28,,3,,,,,,2,,0,,,,,,,,,
,"Cnt-RTE-_UIDaiajbieh_b_fb","Active",,,"0lcB0000000PBAjIAO",,"003B000000JOoiMIAT","NTO Insider",,"Points","003B000000JOoiMIAT",,"NTO Insider","Accrual","2021-12-01","Wednesday","001B000001NQ2j9IAD","0c8B000000000YxIAI",,,,"Current",,"2021-12-03","Bonus Points Promotion",,"0lMB0000000GwElMAK",,"true",,,"Processed","0lVB0000000VxsoMAC","0lMB0000000GwElMAK",,"Future Promotions",,"2021-12-03",,,,,"2020-12-20","Points","Millionaire Gen Z",,"Group","0lcB0000000PBAjIAO","0lpB0000000PBdwIAG","Bonus Points Promotion",,"2021-12-01","false","Ultra High Net Worth Gen X",,"GRPNTO_WC_EDc_UIDaiajbieh_b_ej","0lpB0000000PBdwIAG",,"0lMB0000000GwElMAK","Points","Ultra High Net Worth Gen Z","Avg_Transaction_Amount_all:0",,"2021-08-30T00:00:00.000Z","CreditPoints",,"Standard","0lzB0000000H65AIAS","0lpB0000000PBdwIAG","NTO Insider","CreditPoints","0lpB0000000PBdwIAG","Points",,"POS",,"0lVB0000001is16MAA","Accrual_Transactions_Current_Period:1","0lMB0000000GwElMAK","NonQualifying","48 - 12",,,"Accrual_Transactions_Current_Period:1,Avg_Transaction_Amount_all:0","0lpB0000000PBdwIAG",,"0lcB0000000PBAjIAO",,"0lpB0000000PBdwIAG","Active","GRPNTO_WC_EDc_UIDaiajbieh_b_ej",,"2021-11-29T00:00:00.000Z","0lpB0000000PBdwIAG","48 - 12",,"false"," - ",,,"2021-08-30T00:00:00.000Z",3,0,,3,1145.56,2622,5000,,1,259.78,0,,,,-393,1,0,1,,589,0,-20,,,,324,826,100,2896,6,0,154.52,0,-152.71,,3,0,,-226,5,,2,,359,,0,,1,589,,6,5,
