AF_ID,LastModifiedDate,VisitorId,PlannedVisitEndTime,Visitor_Role.DeveloperName,RetailStore_RetailStoreGroup_Description,RetailStore_DeliveryMethod,RetailStore_Priority,Visitor_Role.RolePath,Name,RetailStore_RetailStoreGroupName_Custom,Visitor_UniqueUserName,CreatedById,Visitor_FullPhotoUrl,Visitor_Role.Roles,RetailStore_AccountId,Visitor_UserType,StatusRemarks,Visitor_Username,Status,ActualVisitEndTime,PlaceId,IsDeleted,ActualVisitStartTime,RetailStore_RetailStoreGroup_Name,RetailStore_Location_Address_City,ActualVisitStartTime_YearMonthDay,RetailStore_Account_Industry,RetailStore_PrimaryContact_Name,PlannedVisitStartTime,RetailStore_Account_Type,Visitor_SmallPhotoUrl,CreatedDate,Id,RetailStore_Id,RetailStore_RetailLocationGroupId,RetailStore_Account_AccountSource,RetailStore_Location_Address_Name,InstructionDescription,RetailStore_Account_Parent_Account_Names,RetailStore_Location_Address_PostalCode,VisitPriority,Visitor_Name,RetailStore_Name,OwnerId,RetailStore_Location_Name,Visitor_Role.ParentRoleId,RetailStore_Location_Address_Country,RetailStore_PrimaryContact_MobilePhone,RetailStore_PrimaryContact_Phone,RetailStore_StoreType,RetailStore_PrimaryContactId,RetailStore_Account_Name,RetailStore_Location_Address_State,RetailStore_PrimaryContact_Email,RetailStore_PrimaryContact_Department,RetailStore_Account_Phone,RetailStore_Description,SystemModstamp,Visitor_Role.Name,RetailStore_PrimaryContact_Description,LastModifiedById,RetailStore_Account_Parent_Account_NamesPath,ActualVisitDuration,RetailStore_DeliveryFrequency,RetailStore_Location_LocationLevel,RetailStore_Account_AnnualRevenue,PlannedVisitDuration
,2019-12-25T08:17:56.000Z,005B0000006PwWZIA0,2019-03-16T09:14:30.000Z,SalesRep,Description of Dmart Location Group 4,Van,Low,00EB0000000fdvVMAQ,170,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOyIAP,Standard,,elywest@salesforce.com,Completed,2019-03-16T09:14:30.000Z,0YQB0000000L0CEOA0,false,2019-03-16T08:07:08.000Z,South,Ashland,2019-03-16,Transportation,Gladys Rim,2019-03-16T08:07:08.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tcKAC,0YQB0000000L0CEOA0,0Y2B0000000L08vKAC,,A00000006,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,44805,Medium,Ely West,NTO Store - Dublin,005B0000006NoPnIAK,Dmart Location 19,00EB0000000fdvVMAQ,Ashland,,414-661-9598,Regular,003B000000H1QcWIAV,Alpine Nutrition Account,OH,gladys.rim@rim.org,,,,2020-04-14T22:10:29.000Z,SalesRep,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,67,3,1,,67
,2019-12-25T08:17:56.000Z,005B0000006PwWHIA0,2017-12-11T03:50:48.000Z,,Description of Dmart Location Group 3,Van,Low,,171,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOvIAP,Standard,,chantellerep@salesforce.com,Completed,2017-12-11T03:50:48.000Z,0YQB0000000L0CFOA0,false,2017-12-11T03:21:54.000Z,Northeast,Hamilton,2017-12-11,Finance,Veronika Inouye,2017-12-11T03:21:54.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tdKAC,0YQB0000000L0CFOA0,0Y2B0000000L08uKAC,,A00000005,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,45011,Low,Chantelle Rep,Fare Merchants - Irving,005B0000006NoPnIAK,Dmart Location 20,,Butler,,408-540-1785,Regular,003B000000H1QcaIAF,Fare Merchants Account,OH,vinouye@aol.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,28,7,1,,28
,2019-12-25T08:17:56.000Z,005B0000006PwWIIA0,2019-04-14T05:24:04.000Z,,Description of Dmart Location Group 2,Van,High,,172,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOvIAP,Standard,,wendywest@salesforce.com,Completed,2019-04-14T05:24:04.000Z,0YQB0000000L0CGOA0,false,2019-04-14T04:38:31.000Z,Midwest,Anchorage,2019-04-14,Finance,Meaghan Garufi,2019-04-14T04:38:31.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1teKAC,0YQB0000000L0CGOA0,0Y2B0000000L08tKAC,,A00000004,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,99501,High,Wendy West,NTO Store - Ferry Plaza Market,005B0000006NoPnIAK,Dmart Location 21,,Anchorage,,931-313-9635,Regular,003B000000H1QcVIAV,Fare Merchants Account,AK,meaghan@hotmail.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,45,1,1,,45
,2019-12-25T08:17:56.000Z,005B0000006PwWJIA0,2019-04-06T06:43:44.000Z,,Description of Dmart Location Group 5,Van,Medium,,173,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOwIAP,Standard,,vincewest@salesforce.com,Completed,2019-04-06T06:43:44.000Z,0YQB0000000L0CHOA0,false,2019-04-06T05:25:56.000Z,West,Bridgeport,2019-04-06,Manufacturing,Minna Amigon,2019-04-06T05:25:56.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tfKAC,0YQB0000000L0CHOA0,0Y2B0000000L08wKAC,,A00000003,Please complete the visit and collect all the KPIs,NTO Account,8014,Medium,Vince West,Fare Merchants - Chelsea,005B0000006NoPnIAK,Dmart Location 22,,Gloucester,,215-874-1229,Regular,003B000000H1QcPIAV,NTO Account,NJ,minna_amigon@yahoo.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,NTO Account,77,3,1,,77
,2019-12-25T08:17:56.000Z,005B0000006PwWKIA0,2019-09-15T19:53:43.000Z,,Description of Dmart Location Group 1,Van,Low,,174,Bay Area,Cindy Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F,,001B000001AQUOwIAP,Standard,,cindycentral@salesforce.com,Completed,2019-09-15T19:53:43.000Z,0YQB0000000L0CIOA0,false,2019-09-15T18:45:09.000Z,Bay Area,Brighton,2019-09-15,Manufacturing,Simona Morasca,2019-09-15T18:45:09.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tgKAC,0YQB0000000L0CIOA0,0Y2B0000000L08sKAC,,A00000002,Please complete the visit and collect all the KPIs,NTO Account,48116,Low,Cindy Central,NTO Store - Alameda,005B0000006NoPnIAK,Dmart Location 23,,Livingston,,419-503-2484,Regular,003B000000H1QcKIAV,NTO Account,MI,simona@morasca.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,NTO Account,68,5,1,,68
,2019-12-25T08:17:56.000Z,005B0000006PwWLIA0,2018-11-17T12:37:49.000Z,,Description of Dmart Location Group 4,Van,Low,,175,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOvIAP,Standard,,vanessacentral@salesforce.com,Completed,2018-11-17T12:37:49.000Z,0YQB0000000L0CJOA0,false,2018-11-17T11:34:36.000Z,South,Middlesex,2018-11-17,Finance,Josephine Darakjy,2018-11-17T11:34:36.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1thKAC,0YQB0000000L0CJOA0,0Y2B0000000L08vKAC,,A00000025,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,8846,High,Vanessa Central,Fare Merchants - Austin,005B0000006NoPnIAK,Dmart Location 24,,Middlesex,,810-292-9388,Regular,003B000000H1QcGIAV,Fare Merchants Account,NJ,josephine_darakjy@darakjy.org,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,63,5,1,,63
,2020-04-12T09:07:16.000Z,005B0000006PwWMIA0,2020-04-25T13:50:17.000Z,,Description of Dmart Location Group 3,Van,Low,,176,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOwIAP,Standard,,kaseycentral@salesforce.com,Completed,2020-04-25T13:50:17.000Z,0YQB0000000L0BvOAK,false,2020-04-25T12:58:32.000Z,Northeast,New Orleans,2020-04-25,Manufacturing,Bette Nicka,2019-04-25T12:58:32.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tiKAC,0YQB0000000L0BvOAK,0Y2B0000000L08uKAC,,A00000001,Please complete the visit and collect all the KPIs,NTO Account,70116,Medium,Kasey Central,Fare Merchants - Brooklyn,005B0000006NoPnIAK,Dmart Location 1,,Orleans,,610-545-3615,Regular,003B000000H1QcZIAV,NTO Account,LA,bette_nicka@cox.net,,,,2020-04-14T22:10:29.000Z,,,005B0000006Q7xcIAC,NTO Account,51,5,1,,527091
,2019-12-25T08:17:56.000Z,005B0000006PwWNIA0,2019-01-18T22:00:35.000Z,,Description of Dmart Location Group 2,Truck,High,,177,Midwest,Valerie East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F,,001B000001AQUOwIAP,Standard,,valerieeast@salesforce.com,Completed,2019-01-18T22:00:35.000Z,0YQB0000000L0BwOAK,false,2019-01-18T21:31:30.000Z,Midwest,Sioux Falls,2019-01-18,Manufacturing,Mattie Poquette,2019-01-18T21:31:30.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tjKAC,0YQB0000000L0BwOAK,0Y2B0000000L08tKAC,,A00000009,Please complete the visit and collect all the KPIs,NTO Account,57105,Low,Valerie East,Fare Merchants - Gold Coast,005B0000006NoPnIAK,Dmart Location 2,,Minnehaha,,602-277-4385,Regular,003B000000H1QcUIAV,NTO Account,SD,mattie@aol.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,NTO Account,29,2,1,,29
,2019-12-25T08:17:56.000Z,005B0000006PwWOIA0,2017-12-27T01:51:43.000Z,,Description of Dmart Location Group 5,Truck,Medium,,178,West,Ricky East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F,,001B000001AQUOxIAP,Standard,,rickyeast@salesforce.com,Completed,2017-12-27T01:51:43.000Z,0YQB0000000L0BxOAK,false,2017-12-27T00:57:27.000Z,West,Baltimore,2017-12-27,Food & Beverage,Cammy Albares,2017-12-27T00:57:27.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tkKAC,0YQB0000000L0BxOAK,0Y2B0000000L08wKAC,,A00000010,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,21224,High,Ricky East,NTO Store - Berkeley,005B0000006NoPnIAK,Dmart Location 3,,Baltimore City,,956-537-6195,Regular,003B000000H1QcTIAV,Rondel Account,MD,calbares@gmail.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,54,10,1,,54
,2019-12-25T08:17:56.000Z,005B0000006PwWYIA0,2018-10-14T23:28:44.000Z,SalesRep,Description of Dmart Location Group 1,Van,Low,00EB0000000fdvVMAQ,179,Bay Area,Bill East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F,00EB0000000fdvVMAQ,001B000001AR2BGIA1,Standard,,billeast@salesforce.com,Completed,2018-10-14T23:28:44.000Z,0YQB0000000L0ByOAK,false,2018-10-14T22:39:54.000Z,Bay Area,Kulpsville,2018-10-14,,Yuki Whobrey,2018-10-14T22:39:54.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tlKAC,0YQB0000000L0ByOAK,0Y2B0000000L08sKAC,,A00000011,Please complete the visit and collect all the KPIs,,19443,Medium,Bill East,NTO Store - Presidio,005B0000006NoPnIAK,Dmart Location 4,00EB0000000fdvVMAQ,Montgomery,,313-288-7937,Regular,003B000000H1QcXIAV,Gabe Hotkins,PA,yuki_whobrey@aol.com,,,,2020-04-14T22:10:29.000Z,SalesRep,,005B0000006NoPnIAK,,48,3,1,,48
,2019-12-25T08:17:56.000Z,005B0000006PwWZIA0,2019-11-05T05:17:34.000Z,SalesRep,Description of Dmart Location Group 4,Van,Low,00EB0000000fdvVMAQ,180,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOyIAP,Standard,,elywest@salesforce.com,Completed,2019-11-05T05:17:34.000Z,0YQB0000000L0BzOAK,false,2019-11-05T04:19:27.000Z,South,Middle Island,2019-11-05,Transportation,Leota Dilliard,2019-11-05T04:19:27.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tmKAC,0YQB0000000L0BzOAK,0Y2B0000000L08vKAC,,A00000012,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,11953,Low,Ely West,Nutrition Stop - Gainesville,005B0000006NoPnIAK,Dmart Location 5,00EB0000000fdvVMAQ,Suffolk,,408-752-3500,Regular,003B000000H1QcMIAV,Alpine Nutrition Account,NY,leota@hotmail.com,,,,2020-04-14T22:10:29.000Z,SalesRep,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,58,7,1,,58
,2019-12-25T08:17:56.000Z,005B0000006PwWHIA0,2019-08-09T03:51:40.000Z,,Description of Dmart Location Group 3,Van,High,,181,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOwIAP,Standard,,chantellerep@salesforce.com,Completed,2019-08-09T03:51:40.000Z,0YQB0000000L0C0OAK,false,2019-08-09T03:21:49.000Z,Northeast,Los Angeles,2019-08-09,Manufacturing,James Butt,2019-08-09T03:21:49.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tnKAC,0YQB0000000L0C0OAK,0Y2B0000000L08uKAC,,A00000013,Please complete the visit and collect all the KPIs,NTO Account,90034,High,Chantelle Rep,Rondel Store - San Francisco Central,005B0000006NoPnIAK,Dmart Location 6,,Los Angeles,,504-621-8927,Regular,003B000000H1QcFIAV,NTO Account,CA,jbutt@gmail.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,NTO Account,29,1,1,,29
,2019-12-25T08:17:56.000Z,005B0000006PwWIIA0,2019-02-18T06:57:09.000Z,,Description of Dmart Location Group 2,Van,Medium,,182,Midwest,Wendy West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/F,,001B000001AQUOxIAP,Standard,,wendywest@salesforce.com,Completed,2019-02-18T06:57:09.000Z,0YQB0000000L0C1OAK,false,2019-02-18T06:04:29.000Z,Midwest,Chagrin Falls,2019-02-18,Food & Beverage,Fletcher Flosi,2019-02-18T06:04:29.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0i/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1toKAC,0YQB0000000L0C1OAK,0Y2B0000000L08tKAC,,A00000014,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,44023,Medium,Wendy West,Rondel Store - Austin East,005B0000006NoPnIAK,Dmart Location 7,,Geauga,,815-828-2147,Regular,003B000000H1QcYIAV,Rondel Account,OH,fletcher.flosi@yahoo.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,52,3,1,,52
,2019-12-25T08:17:56.000Z,005B0000006PwWJIA0,2018-06-20T20:33:25.000Z,,Description of Dmart Location Group 5,Van,Low,,183,West,Vince West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/F,,001B000001AQUOxIAP,Standard,,vincewest@salesforce.com,Completed,2018-06-20T20:33:25.000Z,0YQB0000000L0C2OAK,false,2018-06-20T19:05:02.000Z,West,Laredo,2018-06-20,Food & Beverage,Alisha Slusarski,2018-06-20T19:05:02.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0Y/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tpKAC,0YQB0000000L0C2OAK,0Y2B0000000L08wKAC,,A00000015,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,78045,Low,Vince West,Rondel Store - Chicago Streeterville,005B0000006NoPnIAK,Dmart Location 8,,Webb,,732-658-3154,Regular,003B000000H1QcdIAF,Rondel Account,TX,alisha@slusarski.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,88,5,1,,88
,2019-12-25T08:17:56.000Z,005B0000006PwWKIA0,2019-05-11T02:05:17.000Z,,Description of Dmart Location Group 1,Van,Low,,184,Bay Area,Cindy Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/F,,001B000001AQUOuIAP,Standard,,cindycentral@salesforce.com,Completed,2019-05-11T02:05:17.000Z,0YQB0000000L0C3OAK,false,2019-05-11T01:48:11.000Z,Bay Area,Phoenix,2019-05-11,Construction,Maryann Royster,2019-05-11T01:48:11.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo04/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tqKAC,0YQB0000000L0C3OAK,0Y2B0000000L08sKAC,,A00000016,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,85013,High,Cindy Central,Rondel Store - Chicago South Loop,005B0000006NoPnIAK,Dmart Location 9,,Maricopa,,518-966-7987,Regular,003B000000H1QccIAF,Nutrition Stop Account,AZ,mroyster@royster.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,17,5,1,,17
,2019-12-25T08:17:56.000Z,005B0000006PwWLIA0,2020-01-18T00:45:44.000Z,,Description of Dmart Location Group 4,Truck,High,,185,South,Vanessa Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/F,,001B000001AQUOuIAP,Standard,,vanessacentral@salesforce.com,Completed,2020-01-18T00:45:44.000Z,0YQB0000000L0C4OAK,false,2020-01-17T23:18:13.000Z,South,Mc Minnville,2020-01-17,Construction,Graciela Ruta,2020-01-17T23:18:13.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0T/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1trKAC,0YQB0000000L0C4OAK,0Y2B0000000L08vKAC,,A00000017,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,37110,Medium,Vanessa Central,Rondel Store - Evanston,005B0000006NoPnIAK,Dmart Location 10,,Warren,,440-780-8425,Regular,003B000000H1QcSIAV,Nutrition Stop Account,TN,gruta@cox.net,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,87,2,1,,87
,2019-12-25T08:17:56.000Z,005B0000006PwWMIA0,2018-12-19T11:48:54.000Z,,Description of Dmart Location Group 3,Truck,Medium,,186,Northeast,Kasey Central,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/F,,001B000001AQUOyIAP,Standard,,kaseycentral@salesforce.com,Completed,2018-12-19T11:48:54.000Z,0YQB0000000L0C5OAK,false,2018-12-19T10:40:49.000Z,Northeast,Milwaukee,2018-12-19,Transportation,Art Venere,2018-12-19T10:40:49.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0E/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tsKAC,0YQB0000000L0C5OAK,0Y2B0000000L08uKAC,,A00000018,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,53207,Low,Kasey Central,Alpine Nutrition - Austin,005B0000006NoPnIAK,Dmart Location 11,,Milwaukee,,856-636-8749,Regular,003B000000H1QcHIAV,Alpine Nutrition Account,WI,art@venere.org,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,68,10,1,,68
,2019-12-25T08:17:56.000Z,005B0000006PwWNIA0,2019-03-24T07:31:10.000Z,,Description of Dmart Location Group 2,Van,Low,,187,Midwest,Valerie East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/F,,001B000001AQUOvIAP,Standard,,valerieeast@salesforce.com,Completed,2019-03-24T07:31:10.000Z,0YQB0000000L0C6OAK,false,2019-03-24T07:05:16.000Z,Midwest,Taylor,2019-03-24,Finance,Mitsue Tollner,2019-03-24T07:05:16.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0O/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1ttKAC,0YQB0000000L0C6OAK,0Y2B0000000L08tKAC,,A00000019,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,48180,High,Valerie East,Alpine Nutrition - Glendale,005B0000006NoPnIAK,Dmart Location 12,,Wayne,,773-573-6914,Regular,003B000000H1QcLIAV,Fare Merchants Account,MI,mitsue_tollner@yahoo.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,25,3,1,,25
,2019-12-25T08:17:56.000Z,005B0000006PwWOIA0,2018-08-27T03:31:21.000Z,,Description of Dmart Location Group 5,Van,Low,,188,West,Ricky East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/F,,001B000001AQUOvIAP,Standard,,rickyeast@salesforce.com,Completed,2018-08-27T03:31:21.000Z,0YQB0000000L0C7OAK,false,2018-08-27T02:20:16.000Z,West,Rockford,2018-08-27,Finance,Abel Maclead,2018-08-27T02:20:16.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo0J/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tuKAC,0YQB0000000L0C7OAK,0Y2B0000000L08wKAC,,A00000020,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,61109,Medium,Ricky East,Alpine Nutrition - Noe Valley,005B0000006NoPnIAK,Dmart Location 13,,Winnebago,,631-335-3414,Regular,003B000000H1QcQIAV,Fare Merchants Account,IL,amaclead@gmail.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Alpine Nutrition Account/NTO Account,71,7,1,,71
,2020-04-12T09:07:14.000Z,005B0000006PwWYIA0,2019-02-10T22:17:17.000Z,SalesRep,Description of Dmart Location Group 1,Van,High,00EB0000000fdvVMAQ,189,Bay Area,Bill East,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/F,00EB0000000fdvVMAQ,001B000001AQUOyIAP,Standard,,billeast@salesforce.com,Completed,2019-02-10T22:17:17.000Z,0YQB0000000L0C8OAK,false,2019-02-10T21:43:56.000Z,Bay Area,,2019-02-10,Transportation,Kiley Caldarera,2019-02-10T21:43:56.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzu/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1tvKAC,0YQB0000000L0C8OAK,0Y2B0000000L08sKAC,,,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,,Low,Bill East,NTO Store - Noe Valley,005B0000006NoPnIAK,Location,00EB0000000fdvVMAQ,,,310-498-5651,Regular,003B000000H1QcRIAV,Alpine Nutrition Account,,kiley.caldarera@aol.com,,,,2020-04-14T22:10:29.000Z,SalesRep,,005B0000006Q7xcIAC,Alpine Nutrition Account/NTO Account,33,1,1,,33
,2019-12-25T08:17:56.000Z,005B0000006PwWZIA0,2019-01-11T23:55:03.000Z,SalesRep,Description of Dmart Location Group 4,Van,Medium,00EB0000000fdvVMAQ,190,South,Ely West,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/F,00EB0000000fdvVMAQ,001B000001AQUOuIAP,Standard,,elywest@salesforce.com,Completed,2019-01-11T23:55:03.000Z,0YQB0000000L0C9OAK,false,2019-01-11T23:23:08.000Z,South,San Jose,2019-01-11,Construction,Sage Wieser,2019-01-11T23:23:08.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bo09/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1twKAC,0YQB0000000L0C9OAK,0Y2B0000000L08vKAC,,A00000022,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,95111,High,Ely West,Alpine Nutrition Outlet (Hayward),005B0000006NoPnIAK,Dmart Location 15,00EB0000000fdvVMAQ,Santa Clara,,605-414-2147,Regular,003B000000H1QcNIAV,Nutrition Stop Account,CA,sage_wieser@cox.net,,,,2020-04-14T22:10:29.000Z,SalesRep,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,31,3,1,,31
,2019-12-25T08:17:56.000Z,005B0000006PwWHIA0,2019-11-28T04:17:49.000Z,,Description of Dmart Location Group 3,Van,Low,,191,Northeast,Chantelle Rep,005B0000006NoPnIAK,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/F,,001B000001AQUOuIAP,Standard,,chantellerep@salesforce.com,Completed,2019-11-28T04:17:49.000Z,0YQB0000000L0CAOA0,false,2019-11-28T03:23:17.000Z,Northeast,Irving,2019-11-28,Construction,Kris Marrier,2019-11-28T03:23:17.000Z,,https://divyasharma--c.documentforce.com/profilephoto/729B0000000Bnzz/T,2019-12-25T07:09:04.000Z,0Z5B0000000L1txKAC,0YQB0000000L0CAOA0,0Y2B0000000L08uKAC,,A00000023,Please complete the visit and collect all the KPIs,Alpine Nutrition Account,75062,Medium,Chantelle Rep,Alpine Nutrition - San Francisco,005B0000006NoPnIAK,Dmart Location 16,,Dallas,,410-655-8723,Regular,003B000000H1QcOIAV,Nutrition Stop Account,TX,kris@gmail.com,,,,2020-04-14T22:10:29.000Z,,,005B0000006NoPnIAK,Nutrition Stop Account/Alpine Nutrition Account/NTO Account,54,5,1,,54
